case,factors,geometry,noise,quotes,calibration_quotes,holdout_quotes,invalid_observed_quotes,true_quadrature_max_error_spot,model,parameter_gate,neural_price_gate,exact_price_gate,joint_recovery_gate,status,seconds,optimizer_success,total_nfev,max_positive_parameter_relative_error,max_rho_absolute_error,fitted_quadrature_max_error_spot,neural_all_price_rmse_spot,neural_holdout_price_rmse_spot,neural_all_iv_rmse,neural_holdout_iv_rmse,neural_invalid_iv_quotes,exact_all_price_rmse_spot,exact_holdout_price_rmse_spot,exact_all_iv_rmse,exact_holdout_iv_rmse,exact_invalid_iv_quotes,interpretation,sigma
f2_907931_006,2,rich,0.0,126,84,42,0,1.4854784069484593e-14,double_float64_adam909111,False,True,False,False,fitted,0.46933854202507064,True,145,0.18508720486045416,0.050196445887639274,1.5787371410169725e-14,6.647423041806448e-06,7.3904952933648065e-06,2.6618189521487274e-05,2.5456315240303294e-05,0,4.400300530267847e-05,4.28406894053854e-05,0.00010709368221722663,0.00010400576640429012,0,,
f2_907931_006,2,rich,0.0,126,84,42,0,1.4854784069484593e-14,black_scholes_on_double_heston,,False,,,fitted,,,,,,,0.008624755940071815,0.008715813648237638,0.02448759344878799,0.024689079522244414,0,,,,,,misspecified one-volatility price benchmark; no DH parameter recovery target,0.3582418544351516
f2_907931_007,2,rich,0.0,126,84,42,0,1.4588330543574558e-14,double_float64_adam909111,False,False,False,False,fitted,0.8199125830433331,True,255,0.1628696796862864,0.17280996244935154,1.4721557306529575e-14,1.3854752253052411e-05,1.5284503068607054e-05,4.770649966690276e-05,5.3418803709646486e-05,0,8.438665139051043e-05,9.04068884504503e-05,0.00023865505158159324,0.0002526494336743246,0,,
f2_907931_007,2,rich,0.0,126,84,42,0,1.4588330543574558e-14,black_scholes_on_double_heston,,False,,,fitted,,,,,,,0.01089604474295239,0.010815736511990645,0.03275266071482191,0.03316889673749112,0,,,,,,misspecified one-volatility price benchmark; no DH parameter recovery target,0.26849848657112196
f2_907931_008,2,rich,0.0,126,84,42,0,2.0383694732117873e-14,double_float64_adam909111,False,False,False,False,fitted,0.7209387920447625,True,221,0.12097059417165024,0.1742367160699252,2.1649348980190553e-14,1.0311564913775741e-05,1.1064997426660342e-05,3.2492126736070064e-05,3.333310062294007e-05,0,8.085050818219992e-05,7.706604836860766e-05,0.00018485084589777386,0.00017560034180276433,0,,
f2_907931_008,2,rich,0.0,126,84,42,0,2.0383694732117873e-14,black_scholes_on_double_heston,,False,,,fitted,,,,,,,0.007302404243492194,0.007264053195456979,0.02509906701564248,0.025372046985955885,0,,,,,,misspecified one-volatility price benchmark; no DH parameter recovery target,0.4637344184268534
f2_907931_009,2,rich,0.0,126,84,42,0,1.8984813721090177e-14,double_float64_adam909111,False,True,False,False,fitted,1.0840217499644496,True,336,0.7725778961629948,0.03055430664563774,1.9051427102567686e-14,7.859616153904506e-06,7.823099489287576e-06,3.092978006868009e-05,3.2753034003675584e-05,0,2.157087766108347e-05,2.1855745736017836e-05,8.387718138879981e-05,8.315335182655293e-05,0,,
f2_907931_009,2,rich,0.0,126,84,42,0,1.8984813721090177e-14,black_scholes_on_double_heston,,False,,,fitted,,,,,,,0.015602027260109574,0.01575319494692532,0.0436768168163947,0.0437109863796254,0,,,,,,misspecified one-volatility price benchmark; no DH parameter recovery target,0.3222961307097764
f2_907931_010,2,rich,0.0,126,84,42,0,1.525446435834965e-14,double_float64_adam909111,False,True,False,False,fitted,1.0332920409855433,True,317,0.5633662436068345,0.2515395493873471,1.518785097687214e-14,8.1065906839491e-06,8.46896743269914e-06,3.329241218836714e-05,3.347121310053078e-05,0,2.3314256873365268e-05,2.5060669862585747e-05,7.749751345648656e-05,7.693264036818087e-05,0,,
f2_907931_010,2,rich,0.0,126,84,42,0,1.525446435834965e-14,black_scholes_on_double_heston,,False,,,fitted,,,,,,,0.018233318326865523,0.01852654809833684,0.04452385595654117,0.04439842449827666,0,,,,,,misspecified one-volatility price benchmark; no DH parameter recovery target,0.3969483905443819
f2_907931_011,2,rich,0.0,126,84,42,0,1.3855583347321953e-14,double_float64_adam909111,False,False,False,False,fitted,0.7281338750035502,True,219,2.2823582788888364,0.04342104467084573,1.425526363618701e-14,1.5286244478649353e-05,1.5387885159110295e-05,5.6579120833256664e-05,5.420021796380063e-05,0,3.789363647659076e-05,3.860611583460714e-05,0.00014108430611565537,0.00014128688866412651,0,,
f2_907931_011,2,rich,0.0,126,84,42,0,1.3855583347321953e-14,black_scholes_on_double_heston,,False,,,fitted,,,,,,,0.0015075441177687654,0.0014789788838711646,0.006694162847659304,0.0072150032932131215,0,,,,,,misspecified one-volatility price benchmark; no DH parameter recovery target,0.2890684303015667
