S,x,tau_days,IV_BS,IV_SH,IV_DH,IV_PINN,BS_minus_DH,SH_minus_DH,PINN_minus_DH
92.35,-0.0795844793428424,365.0,21.06535655901955,20.910661510990895,20.83209610523221,20.835249895215117,0.23326045378733795,0.07856540575868465,0.0031537899829068294
92.5,-0.0779615414697118,365.0,21.06535655901957,20.91650208835933,20.837741786077945,20.84087524838952,0.22761477294162447,0.07876030228138475,0.0031334623115739646
92.65,-0.07634123325672247,365.0,21.06535655901953,20.922345621347308,20.843389362270273,20.846501432367827,0.22196719674925802,0.07895625907703518,0.0031120700975542093
92.8,-0.07472354619593655,365.0,21.065356559019566,20.92819203882989,20.84903877924693,20.852128400486166,0.21631777977263766,0.07915325958296293,0.0030896212392370614
92.95,-0.07310847182063836,365.0,21.06535655901955,20.934041270239728,20.854689982873538,20.85775610756023,0.2106665761460107,0.07935128736619035,0.0030661246866934277
93.1,-0.07149600170507005,365.0,21.065356559019566,20.93989324556438,20.860342919441262,20.863384509863256,0.2050136395783042,0.07955032612311896,0.0030415904219935896
93.25,-0.06988612746416645,365.0,21.06535655901956,20.945747895342983,20.865997535663997,20.869013565102605,0.19935902335556221,0.07975035967898592,0.0030160294386085695
93.4,-0.06827884075329438,365.0,21.065356559019587,20.951605150663532,20.87165377867636,20.87464323239544,0.19370278034322652,0.07995137198717117,0.0029894537190777726
93.55,-0.06667413326799275,365.0,21.065356559019566,20.957464943159803,20.877311596030815,20.880273472243214,0.1880449629887515,0.08015334712898792,0.002961876212399517
93.7,-0.0650719967437148,365.0,21.06535655901956,20.96332720500834,20.882970935695404,20.885904246505472,0.18238562332415498,0.08035626931293649,0.0029333108100679794
93.85,-0.06347242295557366,365.0,21.065356559019563,20.96919186892548,20.88863174605143,20.89153551837238,0.17672481296813203,0.08056012287405068,0.0029037723209484056
94.0,-0.06187540371808753,365.0,21.065356559019563,20.97505886816448,20.89429397589066,20.897167252336697,0.17106258312890432,0.08076489227382311,0.0028732764460386306
94.15,-0.060280930884929945,365.0,21.065356559019563,20.98092813651233,20.8999575744132,20.902799414164704,0.16539898460636238,0.08097056209912878,0.002841839751503983
94.3,-0.05868899634867961,365.0,21.065356559019584,20.986799608286958,20.905622491224953,20.908431970866445,0.15973406779463062,0.08117711706200481,0.0028094796414919188
94.45,-0.0570995920405728,365.0,21.065356559019552,20.99267321833403,20.911288676335083,20.91406489066511,0.15406788268446903,0.08138454199894696,0.002776214330026505
94.6,-0.05551270993025883,365.0,21.065356559019584,20.99854890202432,20.916956080153813,20.91969814296576,0.14840047886577068,0.0815928218705082,0.0027420628119472212
94.75,-0.05392834202555563,365.0,21.065356559019566,21.00442659525029,20.922624653489745,20.925331698323614,0.1427319055298213,0.08180194176054556,0.0027070448338690767
94.9,-0.05234648037220912,365.0,21.065356559019552,21.010306234423442,20.928294347547656,20.930965528411242,0.13706221147189623,0.08201188687578664,0.002671180863586642
95.05,-0.05076711705365319,365.0,21.06535655901955,21.016187756471325,20.933965113925996,20.936599605985712,0.13139144509355205,0.08222264254532874,0.0026344920597161092
95.2,-0.04919024419077166,365.0,21.06535655901958,21.022071098834243,20.93963690461446,20.942233904854845,0.12571965440512045,0.0824341942197826,0.0025970002403852277
95.35,-0.0476158539416634,365.0,21.06535655901957,21.027956199462746,20.945309671991684,20.947868399843184,0.12004688702788613,0.08264652747106283,0.002558727851500464
95.5,-0.046043938501406846,365.0,21.06535655901956,21.033842996814244,20.950983368822783,20.953503066757502,0.11437319019677616,0.08285962799146063,0.0025196979347192894
95.65,-0.04447449010182947,365.0,21.06535655901955,21.039731429850338,20.95665794825696,20.9591378823519,0.10869861076258758,0.08307348159337735,0.0024799340949392956
