tau_days,ATM_IV_BS,ATM_IV_SH,ATM_IV_DH,ATM_IV_PINN,BS_minus_DH,SH_minus_DH,PINN_minus_DH
36.17042606516291,19.78097323245593,19.364682584956654,19.834603900632104,19.82485113692853,-0.053630668176172236,-0.4699213156754496,-0.009752763703573919
36.45363408521303,19.78056470371012,19.367176229822636,19.834399970417156,19.824564552333417,-0.05383526670703631,-0.46722374059451965,-0.009835418083739
36.73684210526316,19.780162465499522,19.36966769653589,19.83420854544072,19.824293156990954,-0.054046079941198144,-0.46454084890483216,-0.009915388449766027
37.02005012531328,19.779766373641124,19.37215698710995,19.834029540204376,19.824036845185656,-0.054263166563252696,-0.46187255309442676,-0.009992695018720354
37.30325814536341,19.779376288325263,19.374644103556715,19.833862869687238,19.823795510229626,-0.05448658136197437,-0.4592187661305225,-0.010067359457611502
37.58646616541353,19.778992073950064,19.3771290478868,19.833708449344602,19.82356904457964,-0.054716375394537664,-0.45657940145780174,-0.010139404764963444
37.86967418546366,19.77861359896535,19.379611822109624,19.833566195106147,19.82335733994816,-0.05495259614079728,-0.45395437299652386,-0.010208855157987529
38.152882205513784,19.77824073572205,19.38209242823302,19.833436023374652,19.82316028740839,-0.05519528765260162,-0.45134359514163336,-0.010275735966263966
38.43609022556391,19.7778733603282,19.384570868263598,19.833317851023264,19.822977777494724,-0.055444490695062854,-0.4487469827596655,-0.010340073528539051
38.719298245614034,19.77751135251257,19.387047144206402,19.833211595395053,19.82280970029671,-0.055700242882483764,-0.44616445118865045,-0.010401895098343772
39.00250626566416,19.777154595492604,19.38952125806508,19.83311717430014,19.822655945547414,-0.05596257880753441,-0.4435959162350578,-0.010461228752724594
39.285714285714285,19.776802975849353,19.39199321184232,19.833034506015025,19.822516402707528,-0.05623153016567173,-0.441041294172706,-0.010518103307497029
39.56892230576441,19.776456383406916,19.394463007538988,19.83296350927997,19.82239096104378,-0.056507125873054065,-0.43850050174098243,-0.010572548236190471
39.852130325814535,19.776114711117692,19.39693064715468,19.8329041032982,19.82227950970231,-0.05678939218050871,-0.4359734561435218,-0.010624593595892406
40.13533834586466,19.775884720916896,19.39939613268761,19.83285620773291,19.822181937778304,-0.05697148681601405,-0.43346007504529993,-0.010674269954606075
40.418546365914786,19.775756149015397,19.401859466134777,19.832819742707233,19.82209813437979,-0.057063593691836445,-0.4309602765724563,-0.010721608327443732
40.70175438596491,19.775629365534893,19.40432064949143,19.832794628800986,19.82202798868899,-0.057165263266092836,-0.42847397930955466,-0.010766640111995684
40.984962406015036,19.775504333418077,19.406779684751953,19.832780787050112,19.821971390017726,-0.05727645363203493,-0.4260011022981587,-0.010809397032385704
41.26817042606516,19.77538101662419,19.409236573908757,19.832778138944096,19.82192822786043,-0.057397122319905236,-0.4235415650353396,-0.010849911083667507
41.55137844611529,19.775259380094802,19.41169131895327,19.832786606424587,19.821898391942984,-0.057527226329785464,-0.4210952874713172,-0.010888214481603598
41.83458646616541,19.775139389720405,19.414143921875425,19.83280611188432,19.821881772267734,-0.05766672216391555,-0.41866219000889515,-0.010924339616586565
42.11779448621554,19.77502101230858,19.41659438466366,19.832836578164105,19.821878259156545,-0.05781556585552394,-0.41624219350044456,-0.010958319007560391
42.40100250626566,19.774904215553182,19.419042709305035,19.83287792855236,19.82188774328887,-0.05797371299917842,-0.4138352192473249,-0.01099018526349127
42.68421052631579,19.774788968005147,19.421488897785515,19.83293008678225,19.821910115738785,-0.05814111877710104,-0.4114411889967329,-0.011019971043463528
42.96741854636591,19.77467523904426,19.423932952089075,19.83299297703127,19.821945268007894,-0.05831773798701079,-0.40906002494219607,-0.011047709023376484
43.25062656641604,19.774562998851763,19.426374874198853,19.833066523918415,19.821993092056857,-0.05850352506665146,-0.40669164971956207,-0.011073431861557737
43.53383458646616,19.774452218384912,19.428814666096347,19.83315065250305,19.822053480333444,-0.058698434118138465,-0.40433598640670354,-0.01109717216960604
43.81704260651629,19.774342869351123,19.431252329761698,19.83324528828259,19.822126325799072,-0.05890241893146708,-0.4019929585208928,-0.011118962483518402
44.100250626566414,19.774234924184476,19.43368786717354,19.83335035719178,19.822211521952443,-0.05911543300730315,-0.3996624900182404,-0.011138835239336231
44.38345864661654,19.774128356022242,19.436121280309134,19.833465785599955,19.82230896285271,-0.05933742957771315,-0.3973445052908211,-0.011156822747246053
44.666666666666664,19.77402313868276,19.438552571144395,19.833591500309886,19.822418543138536,-0.0595683616271252,-0.39503892916549077,-0.011172957171350362
44.94987468671679,19.773919246643885,19.44098174165389,19.8337274285558,19.822540158047612,-0.05980818191191517,-0.39274568690191103,-0.011187270508187908
45.233082706766915,19.773816655022447,19.443408793810658,19.833873498001935,19.822673703432763,-0.06005684297948832,-0.39046470419127743,-0.011199794569172639
45.51629072681704,19.773715339554233,19.445833729586454,19.834029636740453,19.82281907577803,-0.0603142971862205,-0.38819590715399954,-0.01121056096242512
45.799498746867165,19.773615276575065,19.448256550951385,19.83419577328976,19.822976172211725,-0.0605804967146959,-0.38593922233837574,-0.011219601078035879
46.08270676691729,19.7735164430022,19.45067725987432,19.83437183659297,19.823144890519874,-0.060855393590770746,-0.3836945767186535,-0.011226946073097821
46.365914786967416,19.77353584674241,19.45309585832278,19.83455775601604,19.823325129156817,-0.061021909273630826,-0.38146189769326,-0.011232626859221995
46.64912280701754,19.77369683905524,19.455512348262765,19.834753461346097,19.823516787255617,-0.061056622290855955,-0.3792411130833315,-0.011236674090479681
46.932330827067666,19.77385588709999,19.457926731658723,19.834958882789614,19.823719764637076,-0.061102995689623185,-0.3770321511308907,-0.011239118152538197
47.21553884711779,19.774013025886067,19.460339010474033,19.83517395097042,19.82393396181771,-0.061160925084355,-0.3748349404963882,-0.011239989152713292
47.49874686716792,19.77416828958706,19.46274918667038,19.83539859692856,19.824159280016552,-0.06123030734149992,-0.3726494102581803,-0.011239316912007524
47.78195488721804,19.774321711566213,19.465157262208013,19.835632752118144,19.824395621161457,-0.061311040551931484,-0.370475489910131,-0.01123713095668677
