S,tau_days,TV_BS,TV_SH,TV_DH,TV_PINN,BS_minus_DH,SH_minus_DH,PINN_minus_DH
89.56,30.0,0.05303710984609742,0.036132175081400014,0.01961263996147618,0.019651934523889043,0.033424469884621236,0.016519535119923833,3.9294562412861556e-05
89.68,30.0,0.05646133560130352,0.03879864928098182,0.021504604068463364,0.02154675633300341,0.03495673153284016,0.017294045212518455,4.215226454004628e-05
89.8,30.0,0.06007443011930298,0.04163372106973417,0.023551243260621104,0.023596190599862402,0.036523186858681875,0.018082477809113064,4.494733924129829e-05
89.92,30.0,0.06388468012519312,0.04464592463006662,0.025762511821900733,0.025810159902203877,0.03812216830329239,0.018883412808165887,4.7648080303143436e-05
90.03999999999999,30.0,0.06790061013698738,0.04784408343827429,0.0281487780160196,0.028198999285859554,0.03975183212096778,0.019695305422254686,5.0221269839952065e-05
90.16,30.0,0.07213098260922099,0.05123731154119093,0.030720824866623326,0.030773457311676633,0.04141015774259767,0.020516486674567607,5.263244505330708e-05
90.28,30.0,0.07658479769898859,0.05483501431812842,0.03348984976917654,0.033544695959835696,0.04309494792981205,0.021345164548951884,5.4846190659159355e-05
90.4,30.0,0.08127129264202379,0.058646888707262514,0.03646746289843099,0.036524289351160845,0.0448038297435928,0.022179425808831525,5.682645272985648e-05
90.52,30.0,0.08619994072696112,0.06268292287659269,0.03966568438017953,0.039724221249711436,0.046534256346781586,0.023017238496413156,5.8536869531902735e-05
90.64,30.0,0.09138044985664447,0.06695339532073864,0.04309694020214357,0.043156881316091904,0.04828350965450089,0.02385645511859507,5.994111394833079e-05
90.75999999999999,30.0,0.09682276068619192,0.07146887336620797,0.046774056844669044,0.046835060086384064,0.05004870384152287,0.024694816521538925,6.1003241715019974e-05
90.88,30.0,0.10253704432822101,0.07624021106917923,0.0507102546175749,0.05077194265735701,0.051826789710646116,0.025529956451604337,6.168803978211235e-05
91.0,30.0,0.10853369961659545,0.08127854649121215,0.05491913969640983,0.05498110106464202,0.05361455992018562,0.026359406794802316,6.196136823218706e-05
91.12,30.0,0.11482334992087305,0.08659529833999986,0.059414694857263424,0.05947648534683249,0.055408655063609626,0.02718060348273644,6.179048956906491e-05
91.24,30.0,0.1214168395047762,0.09220216196399737,0.06421126891584734,0.06427241329493641,0.05720557058892886,0.02799089304815003,6.114437908906478e-05
91.36,30.0,0.1283252294227904,0.09811110469135564,0.06932356488313184,0.06938355889320978,0.05900166453965856,0.028787539808223808,5.9994010077946136e-05
91.48,30.0,0.13555979295023154,0.10433436050562374,0.07476662685609917,0.07482493946415064,0.06079316609413238,0.029567733649524572,5.831260805147509e-05
91.6,30.0,0.14313201054314512,0.1108844240525481,0.08055582566842283,0.08061190153720414,0.06257618487472229,0.03032859838412527,5.607586878131343e-05
91.72,30.0,0.15105356432555803,0.1177740439741779,0.08670684333230372,0.08676010546755271,0.06434672099325431,0.031067200641874182,5.326213524899093e-05
91.84,30.0,0.15933633210273976,0.12501621556880088,0.09323565630852106,0.09328550883808963,0.0661006757942187,0.031780559260279825,4.985252956857256e-05
91.96000000000001,30.0,0.16799238090040328,0.13262417277695118,0.10015851764765472,0.10020434868446731,0.06783386325274855,0.03246565512929646,4.583103681259082e-05
92.08,30.0,0.17703396003089908,0.1406113794962788,0.10749193805093839,0.10753312258947254,0.06954202197996069,0.03311944144534042,4.11845385341475e-05
92.2,30.0,0.18647349368887822,0.14899152022979648,0.11525266590441467,0.11528856869959006,0.07122082778446355,0.033738854325381804,3.590279517538819e-05
92.32,30.0,0.1963235730798778,0.157778490074797,0.12345766634519245,0.12348764472243091,0.07286590673468535,0.034320823729604544,2.997837723846264e-05
92.44,30.0,0.20659694808698686,0.16698638406120586,0.13212409942275988,0.13214750596984187,0.07447284866422699,0.034862284638445984,2.340654708199441e-05
92.56,30.0,0.21730651848167254,0.17662948585108051,0.14126929742300037,0.14128548251665513,0.07603722105867217,0.03536018842808014,1.6185093654752514e-05
92.68,30.0,0.22846532468627095,0.18672225581255397,0.15091074142595876,0.15091905555044555,0.0775545832603122,0.03581151438659522,8.314124486791252e-06
92.8,30.0,0.2400865380971169,0.1972793184842925,0.1610660371717973,0.16106583299196134,0.07902050092531962,0.03621328131249521,-2.041798359553315e-07
92.92,30.0,0.2521834509783222,0.20831544944797398,0.17175289031241733,0.17174352447035593,0.08043056066590484,0.036562559135556644,-9.365842061404006e-06
93.03999999999999,30.0,0.264769465937761,0.21984556162933064,0.18298908112865522,0.1829699157406231,0.0817803848091058,0.036856480500675415,-1.9165388032121866e-05
93.16,30.0,0.2778580849978012,0.2318846910495005,0.1947924387947449,0.19476284263393454,0.08306564620305629,0.0370922522547556,-2.9596160810357874e-05
93.28,30.0,0.29146289827503935,0.24444798205096213,0.2071808152734365,0.20714016463380255,0.08428208300160284,0.03726716677752562,-4.0650639633960095e-05
93.4,30.0,0.30559757228391465,0.2575506720244013,0.2201720589263471,0.2201197381727679,0.08542551335756757,0.03737861309805421,-5.2320753579193635e-05
93.52,30.0,0.3202758378810045,0.2712080756641516,0.23378398792416635,0.23371938974541054,0.08649184995683815,0.03742408773998526,-6.459817875581475e-05
93.64,30.0,0.3355114778674495,0.2854355687823326,0.24803436354237188,0.24795688893379242,0.08747711432507763,0.03740120523996074,-7.747460857945865e-05
93.75999999999999,30.0,0.3513183142682229,0.300248571713126,0.26294086342663675,0.26284992144105235,0.08837745084158616,0.03730770828648927,-9.094198558440292e-05
93.88,30.0,0.3677101953083492,0.315662532340409,0.27852105491273826,0.2784160622277723,0.08918914039561093,0.03714147742767071,-0.00010499268496594327
94.0,30.0,0.38470098210686116,0.33169290878322677,0.2947923684832517,0.2946727488439063,0.08990861362360947,0.03690054029997508,-0.00011961963934536968
94.12,30.0,0.4023045351104803,0.34835515177556614,0.31177207144285624,0.31163725504639933,0.09053246366762407,0.036583080332709905,-0.0001348163964569049
94.24,30.0,0.42053470029009693,0.36566468677734587,0.32947724189154404,0.3293266647893971,0.09105745839855289,0.036187444885801834,-0.00015057710214694264
94.36,30.0,0.4394052951237246,0.3836368958556275,0.34792474307301346,0.3477578466699479,0.09148055205071115,0.035712152782614026,-0.00016689640306555287
94.48,30.0,0.4589300943906685,0.4022870993751036,0.36713119817264533,0.3669474289073729,0.09179889621802317,0.03515590120245826,-0.00018376926527241544
94.6,30.0,0.4791228158024469,0.4216305375386396,0.3871129656371226,0.38691177492951867,0.09200985016532431,0.034517571901517,-0.00020119070760393765
94.72,30.0,0.49999710549656684,0.441682351819054,0.40788611508384653,0.4076669596330961,0.0921109904127203,0.033796236735207486,-0.00021915545075040788
94.84,30.0,0.52156652341997,0.4624575663236728,0.4294664038653903,0.4292287463793398,0.0921001195545797,0.032991162458282486,-0.00023765748605053538
94.96000000000001,30.0,0.5438445286295572,0.483971069134182,0.45186925435046116,0.45161256477976863,0.09197527427909608,0.03210181478372082,-0.0002566895706925254
95.08,30.0,0.5668444645376951,0.5062375936642518,0.47510973197900724,0.4748334893199063,0.09173473255868786,0.031127861685244562,-0.0002762426591009226
95.2,30.0,0.5905795441310643,0.5292717000776987,0.499202524144824,0.4989062188622786,0.09137701998624026,0.030069175932874725,-0.0002963052825454282
95.32,30.0,0.6150628351911568,0.5530877568098939,0.5241619199555603,0.5238450570629647,0.09090091523559651,0.028925836854333586,-0.00031686289259558187
95.44,30.0,0.6403072455458418,0.5776999222351406,0.5500017909149387,0.5496638937295254,0.09030545463090311,0.027698131320201824,-0.00033789718541332725
95.56,30.0,0.6663255083805092,0.6031221265223229,0.576735572568394,0.5763761871415377,0.08958993581211516,0.02638655395392886,-0.0003593854268563179
95.68,30.0,0.6931301676383669,0.6293680537207494,0.6043762471485316,0.6039949473492845,0.08875392048983533,0.02499180657221789,-0.00038129979924705903
95.8,30.0,0.7207335635386297,0.6564511241175852,0.6329363272526373,0.6325327204604367,0.08779723628599245,0.02351479686494795,-0.0004036067922005282
95.92,30.0,0.7491478182420757,0.6843844769075152,0.662427840579978,0.6620015739201055,0.08671997766209771,0.021956636327537304,-0.00042626665987244294
96.03999999999999,30.0,0.7783848216924667,0.7131809532144138,0.6928623157521964,0.6924130827852981,0.08552250594027033,0.020318637462217404,-0.00044923296689824976
96.16,30.0,0.8084562176627645,0.7428530795039375,0.7242507692359247,0.72377831699197,0.08420544842683986,0.018602310268012845,-0.00047245224395464636
96.28,30.0,0.8393733900341892,0.7734130514245755,0.7566036933823453,0.7561078296102725,0.08276969665184386,0.01680935804223016,-0.0004958637720728909
96.4,30.0,0.8711474493363348,0.8048727181138913,0.7899310455943876,0.7894116460824231,0.08121640374194716,0.014941672519503624,-0.0005193995119645578
96.52,30.0,0.9037892195751931,0.837243567004851,0.8242422386278407,0.8236992544368493,0.07954698094735235,0.01300132837701029,-0.0005429841909914135
96.64,30.0,0.9373092253765373,0.8705367091660858,0.8595461320291428,0.8589795964728862,0.07776309334739451,0.01099057713694307,-0.00056653555625652
96.75999999999999,30.0,0.9717176794701397,0.9047628652080635,0.8958510247084094,0.8952610599109234,0.07586665476173027,0.0089118404996541,-0.0005899647974859645
96.88,30.0,1.0070244705408435,0.9399323517856992,0.9331646486428067,0.9325514715050108,0.07385982189803686,0.006767703142892545,-0.0006131771377958506
97.0,30.0,1.0432391514704957,0.9760550687260579,0.9714941637015481,0.9708580911164306,0.07174498776894767,0.004560905024509787,-0.000636072585117442
97.12,30.0,1.0803709279949725,1.013140486808011,1.010846153580915,1.0101876067495352,0.06952477441405747,0.002294333227095935,-0.0006585468313797804
97.24,30.0,1.1184286477986318,1.0511976362187698,1.051226622833986,1.0505461305528014,0.06720202496464589,-2.8986615216108902e-05,-0.0006804922811844971
97.36,30.0,1.157420790068366,1.0902350957103017,1.0926409949769968,1.0919391957905922,0.06477979509136911,-0.0024058992666950996,-0.0007017991864046724
97.48,30.0,1.1973554555275205,1.130260982476478,1.1350941116515172,1.1343717547919407,0.06226134387600335,-0.004833129175039197,-0.0007223568595764451
97.6,30.0,1.2382403569696052,1.1712829427699778,1.1785902328189053,1.1778481778837637,0.059650124150699924,-0.007307290048927495,-0.0007420549351415673
97.72,30.0,1.2800828103098905,1.2133081432754143,1.2231330379608707,1.222372253315451,0.05694977234901977,-0.009824894685456442,-0.000760784645419621
97.84,30.0,1.3228897261722974,1.2563432632535558,1.2687256282581993,1.2679471881802988,0.05416409791409804,-0.012382365004643514,-0.0007784400779005107
97.96,30.0,1.366667602027215,1.3003944874687632,1.315370529717159,1.3145756103367103,0.05129707231005609,-0.014976042248395771,-0.0007949193804486221
98.08,30.0,1.4114225148950175,1.3454674999100908,1.3630696972116922,1.3622595713283918,0.04835281768332522,-0.017602197301601397,-0.0008101258833004277
98.2,30.0,1.457160114628303,1.391567478313768,1.4118245194074328,1.4110005502973393,0.04533559522087027,-0.020257041093664885,-0.0008239691100935254
98.32,30.0,1.5038856177848545,1.4386990894932985,1.4616358245326058,1.4607994588779647,0.04224979325224876,-0.022936735039307266,-0.0008363656546410692
98.44,30.0,1.5516038021016287,1.4868664854803217,1.5125038869591596,1.511656647053297,0.03909991514246913,-0.025637401478837862,-0.0008472399058625513
98.56,30.0,1.6003190015788649,1.5360733004780471,1.5644284345567405,1.5635719099472507,0.03589056702212434,-0.02835513407869339,-0.0008565246094898171
98.68,30.0,1.6500351021817345,1.5863226486265143,1.6174086567809987,1.6165444955189678,0.03262644540073589,-0.031086008154484368,-0.0008641612620308159
98.8,30.0,1.7007555381657693,1.6376171225767386,1.6714432134571195,1.6705731131180401,0.02931232470864975,-0.03382609088038091,-0.000870100339079416
98.92,30.0,1.7524832890306128,1.6899587928691293,1.7265302442189128,1.7256559428523224,0.02595304481170002,-0.03657145134978346,-0.0008743013665903909
99.03999999999999,30.0,1.8052208771052105,1.7433492081091326,1.7826673785633584,1.7817906457135049,0.02255349854185207,-0.03931817045422581,-0.0008767328498535676
99.16,30.0,1.858970365766277,1.7977893959314475,1.8398517464803228,1.8389743744011864,0.019118619285954264,-0.042062350548875305,-0.000877372079136407
99.28,30.0,1.9137333582901055,1.8532798647418596,1.8980799896169633,1.8972037847816816,0.015653368673142154,-0.044800124875103764,-0.0008762048352817242
99.4,30.0,1.9695109973366751,1.9098206062244811,1.9573482729367693,1.9564750479160231,0.012162724399905844,-0.04752766671228814,-0.00087322502074616
99.52,30.0,2.0263039650632626,1.9674110985996924,2.0176522968326545,2.016783862590757,0.008651668230608145,-0.050241198232962025,-0.0008684342418976421
99.64,30.0,2.084112483863616,2.026050310617114,2.078987309654777,2.078125468285963,0.005125174208838956,-0.052936999037663135,-0.0008618413688141757
99.75999999999999,30.0,2.1429363177271834,2.0857367062657954,2.1413481206133382,2.140494658517355,0.001588197113845169,-0.0556114143475428,-0.0008534620959830264
99.88,30.0,2.2027747742116914,2.1464682501825583,2.204729113017746,2.2038857944931323,-0.0019543388060547784,-0.05826086283518794,-0.0008433185246139452
100.0,30.0,2.2636267070207996,2.208242413737965,2.269124257813804,2.268292819030732,-0.00549755079300418,-0.06088184407583874,-0.0008314387830719028
100.12,30.0,2.2054905191776375,2.151056181777976,2.2145271273816673,2.213709270684526,-0.00903660820402985,-0.06347094560369149,-0.0008178566971412948
100.24,30.0,2.1483641667834172,2.094906059998162,2.1609309095577856,2.16012829804162,-0.012566742774368311,-0.06602484955962362,-0.0008026115161654523
100.36,30.0,2.092245163349221,2.0397880829262087,2.108328421845211,2.1075426741486045,-0.016083258495990016,-0.06854033891900224,-0.0007857476966064425
100.48,30.0,2.037130584688251,1.9856978224873019,2.0567121257774894,2.055944811039105,-0.019581541089238375,-0.07101430329018754,-0.0007673147383844281
100.6,30.0,1.9830170743539735,1.932630397126149,2.0060741414024514,2.0053267743368637,-0.023057067048477986,-0.07344374427630251,-0.0007473670655877562
100.72,30.0,1.9299008496094028,1.8805804814585168,1.956406261853397,1.955680297914319,-0.026505412243994275,-0.0758257803948803,-0.0007259639390779782
100.84,30.0,1.8777777079110494,1.8295423164242806,1.9076999679759519,1.9069967985907086,-0.029922260064902506,-0.07815765155167131,-0.0007031693852432852
100.96,30.0,1.8266430338907331,1.779509719913611,1.859946442980672,1.859267390856457,-0.033303409089938896,-0.08043672306706107,-0.0006790521242150405
101.08,30.0,1.776491806816741,1.7304760978369051,1.8131365870918583,1.8124829016123272,-0.036644780275117306,-0.08266048925495317,-0.000653685479531152
101.2,30.0,1.7273186085161654,1.682434455609314,1.7672610321652829,1.7666338849127974,-0.03994242364911749,-0.08482657655596881,-0.0006271472524854715
101.32,30.0,1.679117631738369,1.6353774100195855,1.722310156247759,1.7217106367020842,-0.04319252450939004,-0.08693274622817349,-0.0005995195456747204
101.44,30.0,1.6318826889393732,1.5892972014532232,1.6782740980536799,1.6777032095300113,-0.046391409114306725,-0.08897689660045671,-0.0005708885236686001
101.56,30.0,1.5856072214664896,1.5441857064397428,1.6351427713341837,1.634601427232949,-0.04953554986769415,-0.09095706489444089,-0.000541344101234742
101.68,30.0,1.5402843091214642,1.5000344504933558,1.592905879116612,1.5923948995618074,-0.05262156999514778,-0.09287142862325615,-0.0005109795548046137
101.8,30.0,1.495906680080196,1.4568346212168528,1.5515529277924074,1.5510730367361383,-0.055646247712211494,-0.09471830657555458,-0.00047989105626911055
101.92,30.0,1.4524667211468634,1.4145770816386554,1.511073241033821,1.5106250639007084,-0.05860651988695764,-0.09649615939516565,-0.0004481771331126261
102.03999999999999,30.0,1.4099564883193318,1.3732523837523538,1.4714559735202641,1.471040035457666,-0.06149948520093229,-0.09820358976791033,-0.00041593806259809796
102.16,30.0,1.3683677176430247,1.3328507822296412,1.4326901244569727,1.4323068492451396,-0.06432240681394807,-0.0998393422273316,-0.00038327521183312285
102.28,30.0,1.327691836329849,1.2933622482764262,1.3947645508694229,1.3944142605319545,-0.06707271453957375,-0.10140230259299665,-0.0003502903374683619
102.4,30.0,1.2879199741187506,1.2547764836040018,1.3576679806588858,1.35735089579663,-0.06974800654013524,-0.10289149705488398,-0.0003170848622557898
102.52,30.0,1.2490429748540963,1.2170829344856,1.3213890254047542,1.3211052662594076,-0.0723460505506579,-0.10430609091915422,-0.00028375914534661817
102.64,30.0,1.2110514082587458,1.1802708058714635,1.2859161929015004,1.2856657811369607,-0.07486478464275459,-0.1056453870300369,-0.00025041176453965974
102.75999999999999,30.0,1.173935581877609,1.1443290755342357,1.2512378994184488,1.2510207605911594,-0.07730231754083983,-0.10690882388421308,-0.00021713882728935374
102.88,30.0,1.1376855531686578,1.1092465082185332,1.217342481672108,1.217158448345816,-0.07965692850345008,-0.10809597345357469,-0.00018403332629191027
103.0,30.0,1.1022911417176218,1.075011669768272,1.184218208501962,1.1840670239488285,-0.08192706678434014,-0.10920653873369002,-0.00015118455313345436
103.12,30.0,1.0677419415536038,1.0416129412069859,1.1518532922414213,1.151734614660528,-0.0841113506878175,-0.11024035103443541,-0.00011867758089323388
103.24000000000001,30.0,1.034027333542138,1.0090385327465432,1.1202358997767607,1.1201493069530946,-0.08620856623462281,-0.11119736703021754,-8.659282366618726e-05
103.36,30.0,1.001136497833687,0.9772764977009532,1.0893541632881796,1.089299157609843,-0.08821766545449261,-0.11207766558722643,-5.500567833660597e-05
103.47999999999999,30.0,0.9690584263447315,0.9463147462824963,1.0591961906674046,1.059172204417135,-0.09013776432267306,-0.11288144438490821,-2.3986250269558695e-05
103.6,30.0,0.9377819352499221,0.9161410592586279,1.0297500756080833,1.0297564764454732,-0.09196814035816114,-0.11360901634945542,6.400837389897163e-06
103.72,30.0,0.9072956774638667,0.8867431014491727,1.00100390736523,1.0010400039193597,-0.09370822990136318,-0.11426080591605725,3.6096554129727565e-05
103.84,30.0,0.8775881550915381,0.8581084350438566,0.9729457801814885,0.9730108276788734,-0.09535762508995038,-0.11483734513763189,6.504749738489579e-05
103.96000000000001,30.0,0.8486477318267758,0.8302245327215356,0.9455638023783415,0.945657008237661,-0.0969160705515657,-0.11533926965680585,9.320585931948955e-05
104.08,30.0,0.8204626452795667,0.8030787905537231,0.9188461051115242,0.9189666344448586,-0.09838345983195751,-0.1157673145578011,0.00012052933333439597
104.19999999999999,30.0,0.7930210192122615,0.7766585406755899,0.8927808507903059,0.8929278317591978,-0.09975983157804436,-0.11612231011471597,0.0001469809688918744
104.32,30.0,0.766310875666858,0.7509510637089454,0.8673562411613709,0.8675287701446859,-0.10104536549451293,-0.11640517745242551,0.00017252898331499011
104.44,30.0,0.7403201469647476,0.7259436009227214,0.8425605250581221,0.8427576715981289,-0.1022403780933745,-0.1166169241354007,0.00019714654000679843
104.56,30.0,0.7150366875624972,0.7016233661173628,0.8183820058176527,0.8186028173187481,-0.10334531825515558,-0.11675863970028999,0.00022081150109531933
104.68,30.0,0.6904482857465872,0.6779775572211975,0.79480904836739,0.7950525545303107,-0.10436076262080274,-0.11683149114619251,0.0002435061629206814
104.8,30.0,0.6665426751519066,0.6549933675866022,0.7718300859843925,0.772095302965476,-0.10528741083248594,-0.1168367183977903,0.0002652169810835048
104.92,30.0,0.6433075460886579,0.6326579969765165,0.7494336267309265,0.7497195610226504,-0.10612608064226858,-0.11677562975441003,0.000285934291723855
105.03999999999999,30.0,0.6207305566639763,0.6109586622316003,0.7276082595699718,0.7279139116040687,-0.10687770290599552,-0.11664959733837144,0.0003056520340969371
105.16,30.0,0.5987993436843482,0.58988260760953,0.7063426601649434,0.7066670276437996,-0.10754331648059523,-0.11646005255541336,0.0003243674788562245
105.28,30.0,0.5775015333269975,0.5694171147898137,0.6856255963687321,0.6859676773344159,-0.10812406304173461,-0.11620848157891839,0.00034208096568377755
105.4,30.0,0.556824751567798,0.5495495125371477,0.6654459334067466,0.6658047290590874,-0.10862118183894864,-0.11589642086959895,0.00035879565234075983
105.52,30.0,0.536756634355414,0.5302671860183814,0.64579263875941,0.6461671560371709,-0.10903600440399597,-0.11552545274102854,0.000374517277760944
105.64,30.0,0.5172848375211911,0.5115575857686245,0.6266547867502279,0.6270440406894568,-0.10936994922903676,-0.11509720098160336,0.0003892539392289507
105.75999999999999,30.0,0.4983970464158265,0.49340823630280095,0.6080215628449457,0.6084245787299238,-0.10962451642911919,-0.11461332654214473,0.0004030158849781529
105.88,30.0,0.4800809852641672,0.4758067443703462,0.5898822676683944,0.5902980829901319,-0.10980128240422715,-0.11407552329804815,0.00041581532173751157
106.0,30.0,0.46232442623072423,0.4587408068508365,0.5722263207453242,0.5726539869822007,-0.10990189451459997,-0.11348551389448769,0.0004276662368765116
106.12,30.0,0.4451151981889421,0.4421982182902102,0.5550432639719078,0.5554818482064938,-0.10992806578296577,-0.11284504568169762,0.0004385842345859814
106.24000000000001,30.0,0.4284411951884408,0.426166878076887,0.538322764824855,0.5387713512097196,-0.10988156963641416,-0.11215588674796795,0.00044858638486466873
106.36,30.0,0.4122903846149377,0.4106347972586377,0.5220546193148907,0.5225123103995566,-0.109764234699953,-0.111419822056253,0.0004576910846658677
106.47999999999999,30.0,0.3966508150381767,0.39559010500150915,0.5062287546918922,0.506694672621328,-0.10957793965371554,-0.11063864969038306,0.00046591792943573296
106.6,30.0,0.3815106237448349,0.381021054692944,0.4908352319086955,0.4913085195032263,-0.10932460816386058,-0.10981417721575149,0.0004732875945308024
106.72,30.0,0.36685804395296184,0.366916029691728,0.4758642478510646,0.476344069575795,-0.10900620389810278,-0.10894821815933664,0.0004798217247303782
106.84,30.0,0.35268141170593914,0.35326354872771315,0.4613061373407854,0.46179168017200123,-0.10862472563484626,-0.10804258861307225,0.00048554283121582387
106.96000000000001,30.0,0.33896917244465996,0.34005227095610024,0.44715137491943935,0.44764184911423577,-0.10818220247477939,-0.1070991039633391,0.0004904741947964197
107.08,30.0,0.32570988725708805,0.3272710006698212,0.43339057642045464,0.4338852161946001,-0.1076806891633666,-0.10611957575063347,0.0004946397741454334
107.19999999999999,30.0,0.3128922388050883,0.3149086916756625,0.4200145003360296,0.4205125644551959,-0.10712226153094129,-0.10510580866036712,0.0004980641191663082
107.32,30.0,0.30050503692910446,0.3029544513393079,0.407014048987401,0.40751482127486316,-0.10650901205829655,-0.10405959764809314,0.0005007722874621479
107.44,30.0,0.28853722393192704,0.29139754430525944,0.39438026950461413,0.3948830592691843,-0.10584304557268709,-0.1029827251993547,0.0005027897645701884
107.56,30.0,0.2769778795433506,0.2802273958980175,0.38210435462385206,0.3826084970106587,-0.10512647508050144,-0.10187695872583458,0.0005041423868066275
107.68,30.0,0.26581622556804874,0.2694335952114617,0.3701776433093329,0.370682499575846,-0.10436141774128416,-0.10074404809787119,0.0005048562665130873
107.8,30.0,0.2550416302196208,0.25900589789314843,0.35859162120687316,0.35909657892628033,-0.10354999098725237,-0.09958572331372473,0.000504957719407173
107.92,30.0,0.24464361214430141,0.24893422863112313,0.34733792093592264,0.3478423941301756,-0.10269430879162122,-0.0984036923047995,0.0005044731942529523
108.03999999999999,30.0,0.23461184413816305,0.23920868335110868,0.3364083222278289,0.33691175143192886,-0.10179647808966585,-0.09719963887672023,0.0005034292040999588
108.16,30.0,0.22493615656228627,0.22981953113153963,0.32579475191617036,0.3262966041758233,-0.10085859535388408,-0.09597522078463072,0.0005018522596529351
108.28,30.0,0.21560654046095706,0.2207572158452109,0.315489283786901,0.3159890525915685,-0.09988274332594393,-0.09473206794169009,0.0004997688046675108
108.4,30.0,0.20661315038758943,0.21201235753545333,0.3054841382943412,0.3059813434473764,-0.09887098790675175,-0.09347178075888785,0.0004972051530351962
108.52,30.0,0.19794630694477,0.20357575353542678,0.2957716821496259,0.29626586957822987,-0.0978253752048559,-0.09219592861419912,0.0004941874286039649
108.64,30.0,0.18959649904381948,0.19543837933947472,0.2863444277884959,0.2868351692951485,-0.09674792874467641,-0.09090604844902117,0.0004907415066526255
108.75999999999999,30.0,0.18155438589055706,0.1875913892350134,0.2771950327239221,0.27768192568237104,-0.09564064683336504,-0.0896036434889087,0.00048689295844894787
108.88,30.0,0.17381079870370364,0.18002611670386237,0.26831629879050745,0.26879896578843443,-0.0945055000868038,-0.08829018208664507,0.00048266699792698375
109.0,30.0,0.16635674217301322,0.17273407460198342,0.2597011712859896,0.2601792597175425,-0.09334442911297636,-0.08696709668400615,0.00047808843155294767
109.12,30.0,0.15918339566416506,0.1657069551268009,0.25134273801621276,0.2518159196270098,-0.0921593423520477,-0.08563578288941187,0.00047318161079701326
109.24000000000001,30.0,0.15228211417790938,0.15893662958056076,0.243234228248971,0.24370219863692633,-0.09095211407106163,-0.08429759866841025,0.00046797038795531876
109.36,30.0,0.14564442907075836,0.15241514793900457,0.23536901158220758,0.23583148965732192,-0.08972458251144921,-0.08295386364320301,0.0004624780751143476
109.47999999999999,30.0,0.13926204854550583,0.14613473823441403,0.22774059673234603,0.22819732413873872,-0.0884785481868402,-0.081605858497932,0.0004567274063926874
109.6,30.0,0.1331268579188496,0.14008780576160973,0.22034263024753464,0.2207933707511529,-0.08721577232868505,-0.08025482448592491,0.00045074050361826323
109.72,30.0,0.1272309196746484,0.13426693211582297,0.21316889515133752,0.2136134339968816,-0.08593797547668913,-0.07890196303551456,0.0004445388455440735
109.84,30.0,0.12156647331052639,0.1286648740712124,0.20621330952138273,0.2066514527618093,-0.08464683621085634,-0.07754843545017032,0.0004381432404265695
109.96000000000001,30.0,0.11612593498625401,0.12327456230843659,0.1994699250078611,0.19990149881035002,-0.08334399002160708,-0.07619536269942451,0.00043157380248892707
110.08,30.0,0.11090189698205499,0.11808910000031503,0.19293292529683015,0.19335777522819342,-0.08203102831477516,-0.07484382529651512,0.0004248499313632692
110.19999999999999,30.0,0.10588712697509628,0.11310176126321458,0.18659662452231274,0.18701461481782466,-0.08070949754721646,-0.07349486325909815,0.00041799029551192746
110.32,30.0,0.101074567142458,0.10830598948308534,0.18045546563158155,0.1808664784504881,-0.07938089848912355,-0.0721494761484962,0.00041101281890654207
110.44,30.0,0.0964573330988241,0.10369539552362461,0.17450401870819476,0.17490795337907805,-0.07804668560937067,-0.07080862318457015,0.00040393467088328805
110.56,30.0,0.0920287126771342,0.09926375582504399,0.16873697925600695,0.16913375151557908,-0.07670826657887275,-0.06947322343096296,0.00039677225957213125
110.68,30.0,0.08778216456053123,0.095005010400941,0.163149166448898,0.16353870767716394,-0.07536700188836676,-0.06814415604795698,0.00038954122826595494
110.8,30.0,0.08371131677331256,0.090913260740491,0.15773552134907654,0.1581177778038967,-0.07402420457576397,-0.06682226060858554,0.00038225645482015125
110.92,30.0,0.07980996503962245,0.08698276762405932,0.15249110509811992,0.1528660371520285,-0.07268114005849746,-0.0655083374740606,0.0003749320539085943
111.03999999999999,30.0,0.07607207101717073,0.0832079488588775,0.14741109708375433,0.1477786784658619,-0.0713390260665836,-0.06420314822487683,0.0003675813821075735
111.16,30.0,0.07249176041423588,0.07958337694179285,0.142490793085841,0.1428510101311904,-0.06999903267160512,-0.06290741614404816,0.0003602170453493869
111.28,30.0,0.06906332099758927,0.07610377665618273,0.13772560340452955,0.13807845431341192,-0.06866228240694028,-0.06162182674834682,0.0003528509088823739
111.4,30.0,0.06578120049886849,0.07276402260912285,0.1331110509737652,0.13345654508302474,-0.0673298504748967,-0.06034702836464234,0.0003454941092595476
111.52,30.0,0.0626400044269726,0.06955913671560765,0.12864276946269193,0.12898092653118098,-0.06600276503571934,-0.05908363274708428,0.00033815706848905336
111.64,30.0,0.059634493793661036,0.06648428563569375,0.12431650136796435,0.12464735087788803,-0.06468200757430331,-0.0578322157322706,0.0003308495099236808
111.75999999999999,30.0,0.05675958275978843,0.063534778170375,0.12012809609922392,0.12045167657495348,-0.0633685133394355,-0.05659331792884892,0.00032358047572955684
111.88,30.0,0.05401033620863416,0.060706062622276846,0.11607350806044003,0.11638986640633497,-0.062063171851805876,-0.05536744543816319,0.0003163583458949404
112.0,30.0,0.05138196725356714,0.0579937241259163,0.11214879472938044,0.11245798558785935,-0.0607668274758133,-0.05415507060346414,0.0003091908584789138
