S,tau_days,TV_BS,TV_SH,TV_DH,TV_PINN,BS_minus_DH,SH_minus_DH,PINN_minus_DH
87.03999999999999,365.0,2.9993787359996182,2.8928415563507457,2.871421256912368,2.87236964140931,0.1279574790872502,0.021420299438377643,0.0009483844969420119
87.16,365.0,3.0343049567083042,2.9285801059283076,2.9070127924762073,2.9079693319798863,0.127292164232097,0.02156731345210039,0.0009565395036790214
87.28,365.0,3.069500579952116,2.96460575114147,2.9428913376137884,2.943855923220004,0.12660924233832738,0.021714413527681664,0.0009645856062157065
87.4,365.0,3.1049661925175704,3.0009190180150163,2.979057429223975,2.980029944690758,0.12590876329359535,0.021861588791041164,0.0009725154667830083
87.52,365.0,3.140702370142464,3.0375204183379996,3.0155115900252474,3.016491911800208,0.12519078011721652,0.022008828312752193,0.0009803217749606574
87.64,365.0,3.1767096774895673,3.0744104496625013,3.0522543285524355,3.05324232580768,0.12445534893713184,0.02215612111006582,0.000987997255244455
87.75999999999999,365.0,3.2129886681217217,3.111589595304699,3.0892861391556066,3.090281673830267,0.12370252896611511,0.022303456149092238,0.0009955346746606253
87.88,365.0,3.2495398844786014,3.149058324348203,3.1266075020012476,3.127610428851531,0.12293238247735383,0.0224508223469555,0.0010029268502833588
88.0,365.0,3.2863638578547985,3.1868170916496354,3.164218883075742,3.165229049732469,0.12214497477905661,0.022598208573893608,0.0010101666567270406
88.12,365.0,3.3234611083796226,3.224866337846426,3.2021207341908893,3.2031379812245726,0.12134037418873334,0.022745603655536684,0.0010172470336833328
88.24,365.0,3.360832144998202,3.2632064893667962,3.240313492991801,3.2413376539850556,0.120518652006401,0.02289299637499509,0.0010241609932544193
88.36,365.0,3.398477465454215,3.3018379584420035,3.278797582966857,3.279828484594194,0.11967988248735795,0.02304037547514648,0.0010309016273368776
88.48,365.0,3.4363975562740476,3.340761143120606,3.3175734134597694,3.318610875574698,0.11882414281427822,0.02318772966083671,0.0010374621149287222
88.6,365.0,3.4745928927523995,3.3799764272849235,3.3566413796838597,3.3576852154131447,0.11795151306853979,0.023335047601063863,0.0010438357292850142
