tau_days,TV_BS,TV_SH,TV_DH,TV_PINN,BS_minus_DH,SH_minus_DH,PINN_minus_DH
305.98496240601503,7.595697408239732,7.656496580024591,7.622650569665945,7.622931348279077,-0.026953161426212624,0.033846010358645984,0.0002807786131322487
307.796992481203,7.621114744975416,7.681692545565477,7.647714282077084,7.647998947809162,-0.02659953710166807,0.03397826348839317,0.0002846657320780821
309.609022556391,7.646446562882558,7.706823789898431,7.672718594090766,7.673007245573499,-0.026272031208207203,0.03410519580766547,0.00028865148273293784
311.42105263157896,7.6716937091508175,7.7318907939830925,7.697663966460233,7.697956700214606,-0.0259702573094156,0.03422682752285944,0.00029273375437277593
313.23308270676694,7.696857017040953,7.756894032148853,7.722550853343568,7.72284776375767,-0.025693836302615125,0.034343178805285035,0.0002969104141019585
315.04511278195486,7.721937306203502,7.781833972231783,7.747379702437257,7.747680881747041,-0.025442396233755105,0.034454269794525594,0.0003011793097833504
316.85714285714283,7.746935382988091,7.806711075707929,7.772150955106155,7.7724564933790345,-0.025215572118064244,0.034560120601773825,0.0003055382728796019
318.6691729323308,7.77185204074371,7.831525797823019,7.796865046510298,7.79717503163142,-0.025013005766588492,0.03466075131272106,0.00030998512112212495
320.4812030075188,7.79668806011049,7.8562785877187515,7.821522405728326,7.821836923389341,-0.02483434561783593,0.03475618199042518,0.0003145176610148681
322.29323308270676,7.821444209302947,7.88096988855575,7.846123455877851,7.846442589568103,-0.02467924657490439,0.034846432677898775,0.00031913369025193816
324.10526315789474,7.846121244385201,7.905600137633373,7.870668614232756,7.870992445232708,-0.024547369847555345,0.03493152340061645,0.0003238309999513689
325.9172932330827,7.87071990953852,7.930169766506312,7.895158292337568,7.895486899714446,-0.02443838279904753,0.03501147416874417,0.0003286073768782316
327.7293233082707,7.8952409373211685,7.954679201098186,7.919592896118965,7.919926356724385,-0.024351958797796946,0.03508630497922027,0.00033346060541994405
329.5413533834586,7.919685048921083,7.979128861812345,7.943972825994544,7.9443112144640535,-0.024287777073461747,0.03515603581780091,0.00033838846950917656
331.3533834586466,7.944052954401548,8.003519163639606,7.968298476978875,7.968641865733364,-0.024245522577326817,0.03522068666073075,0.00034338875448902684
333.16541353383457,7.968345352940043,8.027850516263484,7.992570238786967,7.992918698035744,-0.02422488584692406,0.03528027747651752,0.00034845924877746626
334.97744360902254,7.992562933060543,8.052123324162608,8.016788495935218,8.017142093680771,-0.024225562874675255,0.035334828227389536,0.0003535977455531025
336.7894736842105,8.016706372859472,8.07633798671058,8.040953627839876,8.041312429884126,-0.02424725498040381,0.03538435887070435,0.00035880204424998396
338.6015037593985,8.04077634022562,8.100494898273425,8.065066008913258,8.065430078865212,-0.024289668687638155,0.035428889360167304,0.00036406995195470415
340.4135338345865,8.064773493053945,8.124594448304501,8.08912600865741,8.08949540794233,-0.024352515603464298,0.0354684396470919,0.00036939928492074614
342.22556390977445,8.088698479453882,8.148637021437066,8.113133991755832,8.113508779625489,-0.024435512301950624,0.035503029681233755,0.000374787869656501
344.03759398496237,8.112551937951922,8.172622997574718,8.137090318162798,8.137470551707041,-0.024538380210875843,0.0355326794119204,0.00038023354424332467
345.84962406015035,8.136334497688914,8.196552751979397,8.160995343190663,8.161381077350155,-0.024660845501749407,0.03555740878873337,0.0003857341594919461
347.6616541353383,8.160046778612152,8.220426655357366,8.18484941759513,8.185240705175007,-0.024802638982977854,0.035577237762236535,0.00039128757987683116
349.4736842105263,8.183689391662446,8.24424507394314,8.208652887658468,8.20904977934314,-0.024963495996022544,0.03559218628467242,0.00039689168467127445
351.2857142857143,8.207262938956283,8.268008369581286,8.23240609527086,8.232808639639677,-0.025143156314577197,0.03560227431042584,0.00040254436881603795
353.09774436090225,8.230768013963363,8.2917168998063,8.256109378009851,8.256517621553611,-0.025341364046488124,0.03560752179644844,0.00040824354375956773
