S,x,tau_days,IV_BS,IV_SH,IV_DH,IV_PINN,BS_minus_DH,SH_minus_DH,PINN_minus_DH
84.7,-0.1660545843300827,30.0,19.794239456194486,18.398809940253262,16.007868494277947,15.993136983432477,3.786370961916539,2.390941445975315,-0.014731510845470197
84.85,-0.16428519430785615,30.0,19.794239456194724,18.40514726199814,16.03694494411459,16.023151995078965,3.757294512080133,2.3682023178835507,-0.013792949035625668
85.0,-0.16251892949777494,30.0,19.794239456194642,18.41155460264686,16.066328891867002,16.053476017535473,3.7279105643276402,2.3452257107798573,-0.012852874331528596
85.15,-0.16075577887939405,30.0,19.794239456194642,18.418031459269997,16.09601836639237,16.08410447117712,3.6982210898022707,2.3220130928776257,-0.011913895215251102
85.3,-0.15899573149045795,30.0,19.794239456194692,18.42457732385387,16.126011252215942,16.11503258191998,3.6682282039787495,2.2985660716379286,-0.010978670295962445
85.45,-0.15723877642649142,30.0,19.794239456194774,18.43119168347633,16.156305288216657,16.146255395245124,3.6379341679781163,2.2748863952596743,-0.01004989297153358
85.6,-0.15548490284039498,30.0,19.794239456194695,18.43787402047058,16.186898068076744,16.177767791343218,3.607341388117952,2.250975952393837,-0.009130276733525733
85.75,-0.153734099942042,30.0,19.794239456194727,18.44462381244885,16.217787039819886,16.20956450131689,3.576452416374842,2.226836772628964,-0.008222538502995036
85.9,-0.15198635699788157,30.0,19.794239456194674,18.45144053258773,16.248969506513617,16.24164012433292,3.5452699496810567,2.202471026074111,-0.007329382180696342
86.05,-0.15024166333054303,30.0,19.794239456194802,18.458323649643702,16.28044262655676,16.273989145596797,3.513796829638043,2.177881023086943,-0.006453480959962121
86.2,-0.14850000831844395,30.0,19.79423945619467,18.465272628203554,16.31220341474107,16.306605954989834,3.4820360414536005,2.1530692134624836,-0.005597459751236045
86.35,-0.14676138139540384,30.0,19.794239456194763,18.47228692875074,16.344248743224625,16.339484866198617,3.4499907129701377,2.1280381855261155,-0.00476387702600789
86.5,-0.14502577205025774,30.0,19.79423945619474,18.479366007829135,16.376575343082145,16.372620136130696,3.417664113112597,2.1027906647469905,-0.003955206951449242
