case,factors,geometry,noise,quotes,calibration_quotes,holdout_quotes,invalid_observed_quotes,true_quadrature_max_error_spot,model,factor,parameter,truth,estimate,absolute_error,relative_error,parameter_pass
f2_907931_005,2,rich,0.0,126,84,42,0,1.5987211554602254e-14,shallow5_control909121,2,theta,0.037819706204836934,0.048024450627315286,0.010204744422478353,0.26982611570825005,False
f2_907931_005,2,rich,0.0,126,84,42,0,1.5987211554602254e-14,shallow5_control909121,2,sigma,0.24282486798263508,0.19775869788601708,0.04506617009661801,0.18559124718577336,False
f2_907931_005,2,rich,0.0,126,84,42,0,1.5987211554602254e-14,shallow5_control909121,2,rho,-0.1259270520006866,-0.11185282875802749,0.014074223242659112,,True
f2_907931_005,2,rich,0.0,126,84,42,0,1.5987211554602254e-14,shallow5_control909121,2,v0,0.08007233835795266,0.09078720743231668,0.010714869074364017,0.13381486408533033,False
f2_907931_006,2,rich,0.0,126,84,42,0,1.4854784069484593e-14,shallow5_control909121,1,kappa,1.0394954815517492,0.8565977519855965,0.1828977295661527,0.17594855659509426,False
f2_907931_006,2,rich,0.0,126,84,42,0,1.4854784069484593e-14,shallow5_control909121,1,theta,0.03501114869972472,0.04014913077426787,0.005137982074543149,0.14675274206537378,False
f2_907931_006,2,rich,0.0,126,84,42,0,1.4854784069484593e-14,shallow5_control909121,1,sigma,0.20339735782340074,0.2129804162995205,0.00958305847611976,0.04711496048262449,True
f2_907931_006,2,rich,0.0,126,84,42,0,1.4854784069484593e-14,shallow5_control909121,1,rho,-0.2436448631745749,-0.19478969921724942,0.048855163957325476,,True
f2_907931_006,2,rich,0.0,126,84,42,0,1.4854784069484593e-14,shallow5_control909121,1,v0,0.05317975677419807,0.05694673254333909,0.0037669757691410205,0.07083476867214057,False
f2_907931_006,2,rich,0.0,126,84,42,0,1.4854784069484593e-14,shallow5_control909121,2,kappa,6.93534957895659,6.797437944505168,0.13791163445142196,0.01988531837960654,True
