case,geometry,noise,model,arm,n_fit,n_hold,failed_prices,price_bound_violations,invalid_iv_pairs,price_rmse_spot,iv_rmse,z_mae,z_max_error,parameter_gate,price_gate,seconds,truth_quadrature_max_difference,predicted_quadrature_max_difference,failed_parameter_case
905102_03,rich,0.01,seed_29/repaired,refined,60,30,0,0,0,0.00028266797421932263,0.001683375008092663,0.5985027483873254,1.5046545455646598,False,False,0.3514398749975953,2.1094237467877974e-14,2.015054789694659e-14,False
905102_03,rich,0.01,seed_43/repaired,encoder,60,30,0,0,0,0.0033916117681402893,0.010402354283977969,0.7509100369824575,1.5791037751154633,False,False,0.005314458001521416,2.1094237467877974e-14,1.942890293094024e-14,False
905102_03,rich,0.01,seed_43/repaired,refined,60,30,0,0,0,0.0002768036128244764,0.0016792612687963036,0.5881931800296485,1.4628755975144199,False,False,0.3509114580010646,2.1094237467877974e-14,1.992850329202156e-14,False
905102_03,rich,0.01,seed_43/repaired,hybrid_polish,60,30,0,0,0,0.0002975281031365743,0.0014465844989436578,5.584556319339912,31.582210675315054,False,False,35.65194270800566,2.1094237467877974e-14,2.070565940925917e-14,False
905102_03,single_expiry,0.0,unified_v6/unified,encoder,10,5,0,0,0,0.0007394696529600842,0.0046817679753942175,0.7587275203061176,1.698414717111776,False,False,0.002623749998747371,9.353628982466944e-15,9.2148511043888e-15,False
905102_03,single_expiry,0.0,unified_v6/unified,refined,10,5,0,0,0,1.953742851444769e-06,1.2094287790236313e-05,0.6896089682776351,1.5726141953316148,False,False,0.29710441600036575,9.353628982466944e-15,9.18709552877317e-15,False
905102_03,single_expiry,0.0,seed_17/repaired,encoder,10,5,0,0,0,0.000809687059005915,0.004878232331358618,0.773888941348029,1.6718914250129706,False,False,0.00271808300021803,9.353628982466944e-15,9.242606680004428e-15,False
905102_03,single_expiry,0.0,seed_17/repaired,refined,10,5,0,0,0,1.3024495736136599e-06,7.857533578065777e-06,0.6835500299990486,1.5965405063320874,False,False,0.29808262499864213,9.353628982466944e-15,9.18709552877317e-15,False
905102_03,single_expiry,0.0,seed_29/repaired,encoder,10,5,0,0,0,0.000977580835908083,0.006127434507701478,0.7803986434807054,1.6867558298671623,False,False,0.0028657919974648394,9.353628982466944e-15,9.242606680004428e-15,False
905102_03,single_expiry,0.0,seed_29/repaired,refined,10,5,0,0,0,6.866197477022304e-07,3.982962339528626e-06,0.6868806341448089,1.5824328395321217,False,True,0.2943250829994213,9.353628982466944e-15,9.18709552877317e-15,False
905102_03,single_expiry,0.0,seed_43/repaired,encoder,10,5,0,0,0,0.0008067266529662726,0.004903216548715267,0.7756452247826915,1.6810346370309437,False,False,0.0030737080014660023,9.353628982466944e-15,9.131584377541913e-15,False
905102_03,single_expiry,0.0,seed_43/repaired,refined,10,5,0,0,0,1.390228384833723e-06,8.34401307794034e-06,0.6833294419171708,1.573533021101875,False,False,0.3015249579984811,9.353628982466944e-15,9.242606680004428e-15,False
905102_03,single_expiry,0.0,seed_43/repaired,hybrid_polish,10,5,0,0,0,4.450756678532932e-09,2.6506851395999304e-08,0.8773884259677249,3.54232634435051,False,True,12.945456915993418,9.353628982466944e-15,3.25434124093249e-13,False
905102_03,single_expiry,0.01,unified_v6/unified,encoder,10,5,0,0,0,0.0010939072007132308,0.006697020162799855,0.7585788635529054,1.698386526451481,False,False,0.003538874996593222,9.353628982466944e-15,9.242606680004428e-15,False
905102_03,single_expiry,0.01,unified_v6/unified,refined,10,5,0,0,0,0.0009520408047321745,0.0057784609718662125,0.7246842241740018,1.7160595062483992,False,False,0.3013338750024559,9.353628982466944e-15,9.381384558082573e-15,False
905102_03,single_expiry,0.01,seed_17/repaired,encoder,10,5,0,0,0,0.001193274544494439,0.00732152571283454,0.7763431399240005,1.6763610287283779,False,False,0.0030197500018402934,9.353628982466944e-15,9.159339953157541e-15,False
905102_03,single_expiry,0.01,seed_17/repaired,refined,10,5,0,0,0,0.0009626821089201742,0.005842784383934141,0.7218310629846314,1.6807683033584844,False,False,0.30071116700128186,9.353628982466944e-15,9.242606680004428e-15,False
905102_03,single_expiry,0.01,seed_29/repaired,encoder,10,5,0,0,0,0.0012857220993657452,0.007857044808883542,0.7818185404297853,1.6829021916927005,False,False,0.0029018329951213673,9.353628982466944e-15,9.2148511043888e-15,False
905102_03,single_expiry,0.01,seed_29/repaired,refined,10,5,0,0,0,0.0009647415374878163,0.0058587612181355345,0.7236274096007701,1.6827793392377806,False,False,0.30242304199782666,9.353628982466944e-15,9.325873406851315e-15,False
905102_03,single_expiry,0.01,seed_43/repaired,encoder,10,5,0,0,0,0.0010773789790643087,0.00667974961940122,0.7771022875408133,1.6859929840572674,False,False,0.0033762080056476407,9.353628982466944e-15,9.353628982466944e-15,False
905102_03,single_expiry,0.01,seed_43/repaired,refined,10,5,0,0,0,0.0009654139248911626,0.0058601617115588015,0.7187378948159333,1.6789061409840387,False,False,0.3048604170035105,9.353628982466944e-15,9.270362255620057e-15,False
905102_03,single_expiry,0.01,seed_43/repaired,hybrid_polish,10,5,0,0,0,0.0011158032098021573,0.007211237019482822,5.428438063386426,13.712955268344631,False,False,13.943833625002299,9.353628982466944e-15,9.492406860545088e-15,False
905102_04,rich,0.0,unified_v6/unified,encoder,60,30,0,0,0,0.000765335996480113,0.0028868766565575622,0.5698758275676648,1.7310221373726633,False,False,0.004043209002702497,1.4765966227514582e-14,1.354472090042691e-14,False
905102_04,rich,0.0,unified_v6/unified,refined,60,30,0,0,0,9.269444806261972e-06,4.744425694823979e-05,0.2899872556142559,0.9083161003599552,False,False,0.3359543339975062,1.4765966227514582e-14,1.5265566588595902e-14,False
905102_04,rich,0.0,seed_17/repaired,encoder,60,30,0,0,0,0.0011809450436152146,0.00447056455945748,0.5715987811571652,1.7230922196723655,False,False,0.00454570799774956,1.4765966227514582e-14,1.3489209749195652e-14,False
905102_04,rich,0.0,seed_17/repaired,refined,60,30,0,0,0,1.1181206787640363e-05,5.480901856203893e-05,0.2785216030578074,0.8739793516900586,False,False,0.33855700000276556,1.4765966227514582e-14,1.4488410471358293e-14,False
905102_04,rich,0.0,seed_29/repaired,encoder,60,30,0,0,0,0.0007157363849488169,0.003080291527239451,0.5826834331417355,1.7107742586110528,False,False,0.004967166001733858,1.4765966227514582e-14,1.3378187446733136e-14,False
905102_04,rich,0.0,seed_29/repaired,refined,60,30,0,0,0,1.4959354775358653e-05,6.053689002408971e-05,0.26723364536868643,0.8427383099695178,False,False,0.3389866659999825,1.4765966227514582e-14,1.3933298959045715e-14,False
905102_04,rich,0.0,seed_43/repaired,encoder,60,30,0,0,0,0.001417041485066835,0.004822205613310504,0.5755961574810087,1.7327537743862291,False,False,0.005366999997931998,1.4765966227514582e-14,1.3322676295501878e-14,False
905102_04,rich,0.0,seed_43/repaired,refined,60,30,0,0,0,1.2378923475453772e-05,5.7835720386884474e-05,0.27608156732610206,0.8644692628767594,False,False,0.3357045829980052,1.4765966227514582e-14,1.504352198367087e-14,False
905102_04,rich,0.0,seed_43/repaired,hybrid_polish,60,30,0,0,0,1.3558396050777091e-15,4.916263869045482e-15,1.445603302304575e-11,4.1381587459629184e-11,True,True,8.12785795799573,1.4765966227514582e-14,1.7763568394002505e-14,False
905102_04,rich,0.01,unified_v6/unified,encoder,60,30,0,0,0,0.001279888309967362,0.0045541404360109365,0.5662429208414885,1.7268001011601344,False,False,0.005205875000683591,1.4765966227514582e-14,1.3600232051658168e-14,False
905102_04,rich,0.01,unified_v6/unified,refined,60,30,0,0,0,0.0002896927128775704,0.0015079027983972639,0.5430708165115744,1.6680929194874101,False,False,0.34013241700449726,1.4765966227514582e-14,1.354472090042691e-14,False
905102_04,rich,0.01,seed_17/repaired,encoder,60,30,0,0,0,0.00161773672606351,0.005451224199817596,0.5677246233728791,1.7213226896744211,False,False,0.004470416999538429,1.4765966227514582e-14,1.3433698597964394e-14,False
905102_04,rich,0.01,seed_17/repaired,refined,60,30,0,0,0,0.00028813816445328417,0.0015257675218663185,0.5396107785338415,1.6607592153658821,False,False,0.34029445800115354,1.4765966227514582e-14,1.326716514427062e-14,False
905102_04,rich,0.01,seed_29/repaired,encoder,60,30,0,0,0,0.0006725850810967586,0.002602815580104725,0.5759854847051569,1.7044503307536998,False,False,0.0046242919997894205,1.4765966227514582e-14,1.3655743202889425e-14,False
905102_04,rich,0.01,seed_29/repaired,refined,60,30,0,0,0,0.00027326900659841976,0.0015365994051855943,0.5467747516311169,1.6394287564969763,False,False,0.3420482500005164,1.4765966227514582e-14,1.3489209749195652e-14,False
905102_04,rich,0.01,seed_43/repaired,encoder,60,30,0,0,0,0.0019908196759347288,0.006270548866636243,0.5720262838012325,1.730835851365674,False,False,0.004949624999426305,1.4765966227514582e-14,1.3211653993039363e-14,False
905102_04,rich,0.01,seed_43/repaired,refined,60,30,0,0,0,0.00029030650631000135,0.0015363168201795224,0.5423627196039245,1.6609097197689704,False,False,0.33995137499732664,1.4765966227514582e-14,1.3322676295501878e-14,False
905102_04,rich,0.01,seed_43/repaired,hybrid_polish,60,30,0,0,0,0.0003353690641408443,0.00214682412298445,3.0498717480033877,13.243968437672715,False,False,14.982654749997891,1.4765966227514582e-14,1.3489209749195652e-14,False
905102_04,single_expiry,0.0,unified_v6/unified,encoder,10,5,0,0,0,0.00038853320008046916,0.002806912089265744,0.6117785265324368,1.8413378071985391,False,False,0.003820958998403512,8.881784197001252e-15,7.91033905045424e-15,False
905102_04,single_expiry,0.0,unified_v6/unified,refined,10,5,0,0,0,0.00031250099132481104,0.002130330575108221,0.638506629983192,1.5635077633791175,False,False,0.30652708399429685,8.881784197001252e-15,7.827072323607354e-15,False
905102_04,single_expiry,0.0,seed_17/repaired,encoder,10,5,0,0,0,0.0001880065161506054,0.0013606705252355155,0.6292200865291401,1.8458715614872447,False,False,0.003163749999657739,8.881784197001252e-15,7.743805596760467e-15,False
905102_04,single_expiry,0.0,seed_17/repaired,refined,10,5,0,0,0,8.975280328606689e-05,0.0007614877673258945,0.6340834581960411,1.632475095504815,False,False,0.3046339159991476,8.881784197001252e-15,7.799316747991725e-15,False
905102_04,single_expiry,0.0,seed_29/repaired,encoder,10,5,0,0,0,0.0006195292533543477,0.004373786084261832,0.6274832301137574,1.8241765918321415,False,False,0.003452917000686284,8.881784197001252e-15,7.688294445529209e-15,False
905102_04,single_expiry,0.0,seed_29/repaired,refined,10,5,0,0,0,5.941051113145288e-05,0.0004012831311366685,0.6752037821949467,1.2321956804493583,False,False,0.304968166994513,8.881784197001252e-15,7.882583474838611e-15,False
905102_04,single_expiry,0.0,seed_43/repaired,encoder,10,5,0,0,0,0.0001565204981402247,0.00135458127233182,0.6308852428098141,1.8511103167765075,False,False,0.003542416998243425,8.881784197001252e-15,7.771561172376096e-15,False
905102_04,single_expiry,0.0,seed_43/repaired,refined,10,5,0,0,0,0.0001320235070820565,0.0010403878017458353,0.6414314614394117,1.6341445991952166,False,False,0.3088649589990382,8.881784197001252e-15,7.799316747991725e-15,False
905102_04,single_expiry,0.0,seed_43/repaired,hybrid_polish,10,5,0,0,0,3.9532539636461665e-13,2.9861666001061167e-12,0.5442991843056425,1.1381586415353595,False,True,10.168566916996497,8.881784197001252e-15,8.576472865229334e-15,False
905102_04,single_expiry,0.01,unified_v6/unified,encoder,10,5,0,0,0,0.0002741128648950352,0.0015972328004934472,0.6031037575185019,1.8259822668301773,False,False,0.0033275839959969744,8.881784197001252e-15,7.78543896018391e-15,False
905102_04,single_expiry,0.01,unified_v6/unified,refined,10,5,0,0,0,0.00011930326171359214,0.0009900727040554416,0.6434188311422757,2.1757076003901057,False,False,0.304644958996505,8.881784197001252e-15,7.674416657721395e-15,False
905102_04,single_expiry,0.01,seed_17/repaired,encoder,10,5,0,0,0,0.0004929800970013223,0.00307790209394887,0.6176758854698653,1.8263155322563684,False,False,0.004118249999010004,8.881784197001252e-15,7.674416657721395e-15,False
905102_04,single_expiry,0.01,seed_17/repaired,refined,10,5,0,0,0,0.00011366226385798543,0.0009404731924716324,0.6305943504473058,2.178302280774665,False,False,0.30865500000072643,8.881784197001252e-15,7.702172233337023e-15,False
905102_04,single_expiry,0.01,seed_29/repaired,encoder,10,5,0,0,0,0.00017894661580282478,0.001542549742972874,0.6202127389507212,1.8099692014666409,False,False,0.002805167001497466,8.881784197001252e-15,7.813194535799539e-15,False
905102_04,single_expiry,0.01,seed_29/repaired,refined,10,5,0,0,0,0.000116046819654005,0.0009689927243561579,0.6503713103050824,2.1643333680889283,False,False,0.30692500000441214,8.881784197001252e-15,7.66053886991358e-15,False
905102_04,single_expiry,0.01,seed_43/repaired,encoder,10,5,0,0,0,0.0002303933868033193,0.0015174284452569328,0.625477075712385,1.8408729435112618,False,False,0.0031960829946910962,8.881784197001252e-15,7.78543896018391e-15,False
905102_04,single_expiry,0.01,seed_43/repaired,refined,10,5,0,0,0,0.0001154251695082951,0.0009640155333809475,0.6434481112420279,2.191389847888291,False,False,0.30960708299971884,8.881784197001252e-15,7.577272143066693e-15,False
905102_04,single_expiry,0.01,seed_43/repaired,hybrid_polish,10,5,0,0,0,0.00031199991105052656,0.0028631683532907366,3.9292965093261145,12.15703040775595,False,False,18.354717665999488,8.881784197001252e-15,7.827072323607354e-15,False
905102_05,rich,0.0,unified_v6/unified,encoder,60,30,0,0,0,0.0014747468157107185,0.0072206026286483725,0.5351652783126578,1.5980273064962418,False,False,0.00446662500326056,9.325873406851315e-15,8.548717289613705e-15,False
905102_05,rich,0.0,unified_v6/unified,refined,60,30,0,0,0,6.829771851180222e-05,0.00018663996790413892,0.1003015534889788,0.29574079560439986,False,False,0.33545837499696063,9.325873406851315e-15,8.326672684688674e-15,False
905102_05,rich,0.0,seed_17/repaired,encoder,60,30,0,0,0,0.0012571168558787164,0.0047438302454185614,0.5386023450264095,1.5837441978684215,False,False,0.004392041002574842,9.325873406851315e-15,8.548717289613705e-15,False
905102_05,rich,0.0,seed_17/repaired,refined,60,30,0,0,0,0.00012731401684679719,0.0004987789218867784,0.2165205138465193,0.6033448954420948,False,False,0.33594916600122815,9.325873406851315e-15,8.659739592076221e-15,False
905102_05,rich,0.0,seed_29/repaired,encoder,60,30,0,0,0,0.0013545188733748556,0.006906634321618025,0.5237833125808089,1.609909690705346,False,False,0.004587208000884857,9.325873406851315e-15,8.43769498715119e-15,False
905102_05,rich,0.0,seed_29/repaired,refined,60,30,0,0,0,6.124417302474445e-05,0.0001710023640398622,0.09819314968976557,0.2748734312672321,False,False,0.33652224999968894,9.325873406851315e-15,8.770761894538737e-15,False
905102_05,rich,0.0,seed_43/repaired,encoder,60,30,0,0,0,0.0011627718966050627,0.004827724114717227,0.5341492284661086,1.5842854744071615,False,False,0.005855958006577566,9.325873406851315e-15,8.548717289613705e-15,False
905102_05,rich,0.0,seed_43/repaired,refined,60,30,0,0,0,3.9833844349827404e-05,0.0001622957756750813,0.08774109354268854,0.2764636072413623,False,False,0.33759358300449094,9.325873406851315e-15,8.659739592076221e-15,False
905102_05,rich,0.0,seed_43/repaired,hybrid_polish,60,30,0,0,0,1.2751102580711057e-16,3.655623949609666e-14,3.214534656382738e-12,9.39235148143934e-12,True,True,1.7157135410016053,9.325873406851315e-15,8.770761894538737e-15,False
905102_05,rich,0.01,unified_v6/unified,encoder,60,30,0,0,0,0.0013844531474618024,0.006446007682723921,0.5421511175470661,1.5923765804993375,False,False,0.0053493329978664406,9.325873406851315e-15,8.43769498715119e-15,False
905102_05,rich,0.01,unified_v6/unified,refined,60,30,0,0,0,8.514956558355141e-05,0.0004772081201292783,0.47075130711031876,1.7417759619516937,False,False,0.3594590419961605,9.325873406851315e-15,8.992806499463768e-15,False
905102_05,rich,0.01,seed_17/repaired,encoder,60,30,0,0,0,0.0010922791809760842,0.004641354974947213,0.5462468019067686,1.574192353515219,False,False,0.004892457996902522,9.325873406851315e-15,8.548717289613705e-15,False
905102_05,rich,0.01,seed_17/repaired,refined,60,30,0,0,0,9.983371302862867e-05,0.0005770308801147531,0.47683590931909975,1.6898623236447212,False,False,0.36331995799992,9.325873406851315e-15,8.548717289613705e-15,False
905102_05,rich,0.01,seed_29/repaired,encoder,60,30,0,0,0,0.0013912486960402338,0.006767520663821745,0.5259972076767354,1.6028483056415739,False,False,0.004897042002994567,9.325873406851315e-15,8.659739592076221e-15,False
905102_05,rich,0.01,seed_29/repaired,refined,60,30,0,0,0,7.39995801130016e-05,0.00041394628878110124,0.4793583694818534,1.743618286685766,False,False,0.3505546250016778,9.325873406851315e-15,8.659739592076221e-15,False
905102_05,rich,0.01,seed_43/repaired,encoder,60,30,0,0,0,0.0010709155123138706,0.0047668714053851514,0.5426636492354581,1.5751388372068968,False,False,0.00443904099665815,9.325873406851315e-15,8.38977325112733e-15,False
905102_05,rich,0.01,seed_43/repaired,refined,60,30,0,0,0,9.078963951237901e-05,0.0005602759006634752,0.46359967983706296,1.6591566382952632,False,False,0.3492977079949924,9.325873406851315e-15,8.770761894538737e-15,False
905102_05,rich,0.01,seed_43/repaired,hybrid_polish,60,30,0,0,0,0.0001443532879619675,0.0005893600697974112,8.179362682096821,21.630098584313973,False,False,10.647332207990985,9.325873406851315e-15,8.659739592076221e-15,False
905102_05,single_expiry,0.0,unified_v6/unified,encoder,10,5,0,0,0,0.0003131371033017547,0.00203193668836539,0.5783590243834559,1.69127750562465,False,False,0.00318070800130954,8.104628079763643e-15,7.813194535799539e-15,False
905102_05,single_expiry,0.0,unified_v6/unified,refined,10,5,0,0,0,0.00020889863746629848,0.001747506163137329,0.6157724685988957,1.8296357179419032,False,False,0.30535733299620915,8.104628079763643e-15,7.639722188201858e-15,False
905102_05,single_expiry,0.0,seed_17/repaired,encoder,10,5,0,0,0,0.0004204777862722298,0.004691769277475954,0.6096358557245843,1.6936502689671153,False,False,0.0037070830003358424,8.104628079763643e-15,7.615436059538183e-15,False
905102_05,single_expiry,0.0,seed_17/repaired,refined,10,5,0,0,0,3.465013582264553e-05,0.00028923897806348414,0.6003115529459742,1.7469061778247033,False,False,0.3358440830052132,8.104628079763643e-15,7.729927808952652e-15,False
905102_05,single_expiry,0.0,seed_29/repaired,encoder,10,5,0,0,0,0.00017662968399924158,0.0023032500114236413,0.6047323502918069,1.7374675518824019,False,False,0.0032833750010468066,8.104628079763643e-15,7.667477763817487e-15,False
905102_05,single_expiry,0.0,seed_29/repaired,refined,10,5,0,0,0,9.951659403349973e-05,0.0007695551266478815,0.5867903414449123,1.7636374323868143,False,False,0.30699345800530864,8.104628079763643e-15,7.653599976009673e-15,False
905102_05,single_expiry,0.0,seed_43/repaired,encoder,10,5,0,0,0,0.0002745690567840842,0.0035493782947810253,0.5993586847713048,1.7032624230823057,False,False,0.003272541995102074,8.104628079763643e-15,7.636252741249905e-15,False
905102_05,single_expiry,0.0,seed_43/repaired,refined,10,5,0,0,0,3.821001857394403e-05,0.00031854611478437136,0.5953388292975292,1.74204691203159,False,False,0.30391408399736974,8.104628079763643e-15,7.78543896018391e-15,False
905102_05,single_expiry,0.0,seed_43/repaired,hybrid_polish,10,5,0,0,0,4.791490101759906e-09,1.1147048014230704e-07,0.46719296842706576,1.3981094401443284,False,True,17.963836458991864,8.104628079763643e-15,7.556455461354972e-15,False
905102_05,single_expiry,0.01,unified_v6/unified,encoder,10,5,0,0,0,0.000147304527403173,0.001292775311836376,0.5835654727160892,1.6826516862994279,False,False,0.0037990420023561455,8.104628079763643e-15,7.480127628411992e-15,False
905102_05,single_expiry,0.01,unified_v6/unified,refined,10,5,0,0,0,0.00017110687176948665,0.002832181678861585,0.6541501130374634,1.5619058416442413,False,False,0.3041245420026826,8.104628079763643e-15,7.729927808952652e-15,False
905102_05,single_expiry,0.01,seed_17/repaired,encoder,10,5,0,0,0,0.0004352736434124875,0.004736292685852455,0.6045229773805862,1.6834673594450493,False,False,0.0026649999999790452,8.104628079763643e-15,7.605027718682322e-15,False
905102_05,single_expiry,0.01,seed_17/repaired,refined,10,5,0,0,0,0.00015693991749975383,0.002591197179658932,0.6357862038907651,1.5495422824013447,False,False,0.30261479200271424,8.104628079763643e-15,7.598088824778415e-15,False
905102_05,single_expiry,0.01,seed_29/repaired,encoder,10,5,0,0,0,0.00016310270957761033,0.002601754815355443,0.6019397191210368,1.7235708299662666,False,False,0.003270125002018176,8.104628079763643e-15,7.646661082105766e-15,False
905102_05,single_expiry,0.01,seed_29/repaired,refined,10,5,0,0,0,0.00016428634639089438,0.0027308231912225754,0.6377546035874719,1.5806624901100597,False,False,0.3006092920040828,8.104628079763643e-15,7.466249840604178e-15,False
905102_05,single_expiry,0.01,seed_43/repaired,encoder,10,5,0,0,0,0.0002947576552800561,0.0036332781295367834,0.5941619023688073,1.6875227917040514,False,False,0.003261291996750515,8.104628079763643e-15,7.591149930874508e-15,False
905102_05,single_expiry,0.01,seed_43/repaired,refined,10,5,0,0,0,0.00015609484115393385,0.002566029787738648,0.6228610486962307,1.5311856675841335,False,False,0.3023662499981583,8.104628079763643e-15,7.78543896018391e-15,False
905102_05,single_expiry,0.01,seed_43/repaired,hybrid_polish,10,5,0,0,0,0.0002778927927561746,0.004643713915432087,3.3717200931239226,15.310785742995796,False,False,12.539257332995476,8.104628079763643e-15,2.7128077562110775e-11,False
905102_06,rich,0.0,unified_v6/unified,encoder,60,30,0,0,0,0.00515545627302252,0.014842685026834517,0.7930990706454434,2.6009721304388287,False,False,0.004585832997690886,5.635492072997295e-13,7.938094626069869e-14,False
905102_06,rich,0.0,unified_v6/unified,refined,60,30,0,0,0,1.6476627505441752e-05,4.912039289920705e-05,0.39419267143649284,1.0883754501295229,False,False,0.325497332996747,5.635492072997295e-13,3.907985046680551e-13,False
905102_06,rich,0.0,seed_17/repaired,encoder,60,30,0,0,0,0.006981758414225314,0.0256111783267457,0.7966405583905697,2.610844800597775,False,False,0.003623584001616109,5.635492072997295e-13,8.204548151979907e-14,False
905102_06,rich,0.0,seed_17/repaired,refined,60,30,0,0,0,3.324255827777387e-05,0.00011968313048897478,0.3945375350322171,1.121134821889696,False,False,0.3243611670040991,5.635492072997295e-13,4.065636716177323e-13,False
905102_06,rich,0.0,seed_29/repaired,encoder,60,30,0,0,0,0.010030639634056742,0.03007653576192173,0.7917269591411678,2.6131871964415105,False,False,0.003992750003817491,5.635492072997295e-13,2.2537527399890678e-14,False
905102_06,rich,0.0,seed_29/repaired,refined,60,30,0,0,0,1.6332048965423295e-05,8.437318407185754e-05,0.39545676862432294,1.0859304898101103,False,False,0.32712029100366635,5.635492072997295e-13,4.04343225568482e-13,False
905102_06,rich,0.0,seed_43/repaired,encoder,60,30,0,0,0,0.009356550033629701,0.030978679302440422,0.7955915562223355,2.6030195414151502,False,False,0.003929624996089842,5.635492072997295e-13,2.0761170560490427e-14,False
905102_06,rich,0.0,seed_43/repaired,refined,60,30,0,0,0,2.5576110034013663e-05,9.768074137838585e-05,0.3894634464616399,1.1240291989243987,False,False,0.3269751669940888,5.635492072997295e-13,4.176659018639839e-13,False
905102_06,rich,0.0,seed_43/repaired,hybrid_polish,60,30,0,0,0,7.915612475190917e-17,5.867750130370136e-16,4.822093911585986e-12,3.2327597652461387e-11,True,True,15.10477649999666,5.635492072997295e-13,5.045963646921336e-13,False
905102_06,rich,0.01,unified_v6/unified,encoder,60,30,0,0,0,0.001606808421286983,0.007957760663011902,0.7967329902894232,2.596643987228463,False,False,0.00413158399896929,5.635492072997295e-13,2.0550228185811648e-13,False
905102_06,rich,0.01,unified_v6/unified,refined,60,30,0,0,0,0.0007577366920289209,0.0028304808859051247,0.646992815215037,2.418143280689125,False,False,0.3354721670038998,5.635492072997295e-13,1.8351986597053838e-13,False
905102_06,rich,0.01,seed_17/repaired,encoder,60,30,0,0,0,0.002550519518128397,0.011670575589160721,0.7976980271308343,2.599684918990116,False,False,0.004334249999374151,5.635492072997295e-13,2.3925306180672123e-13,False
905102_06,rich,0.01,seed_17/repaired,refined,60,30,0,0,0,0.000744509463217118,0.00283823353497056,0.639273868248613,2.399370792483383,False,False,0.3354407090009772,5.635492072997295e-13,1.8174350913113813e-13,False
905102_06,rich,0.01,seed_29/repaired,encoder,60,30,0,0,0,0.006749615172885458,0.020204867305127053,0.7948502086808897,2.6062623428613962,False,False,0.004894666999462061,5.635492072997295e-13,4.96269692007445e-14,False
905102_06,rich,0.01,seed_29/repaired,refined,60,30,0,0,0,0.0007701416707073848,0.0028702575116161446,0.6498474569316895,2.4291857084438595,False,False,0.33768691700242925,5.635492072997295e-13,1.7130741269966165e-13,False
905102_06,rich,0.01,seed_43/repaired,encoder,60,30,0,0,0,0.004762474413588991,0.016370665470506668,0.7973051210053187,2.596995986433844,False,False,0.005266334002953954,5.635492072997295e-13,1.1168843627729075e-13,False
905102_06,rich,0.01,seed_43/repaired,refined,60,30,0,0,0,0.0007556240355840267,0.0028448390889943605,0.6407616441351631,2.4098567306681553,False,False,0.3361298750023707,5.635492072997295e-13,1.7741363933510002e-13,False
905102_06,rich,0.01,seed_43/repaired,hybrid_polish,60,30,0,0,0,0.0009629086107050643,0.0034853065425580797,9.334523464359807,31.571661738933457,False,False,25.45237512500171,5.635492072997295e-13,1.873390331752489e-12,False
905102_06,single_expiry,0.0,unified_v6/unified,encoder,10,5,0,0,0,0.0019205430254250655,0.009932302152851076,0.8124598964714252,2.43958213884435,False,False,0.0025660829996922985,1.5265566588595902e-14,1.504352198367087e-14,False
905102_06,single_expiry,0.0,unified_v6/unified,refined,10,5,0,0,0,0.0005946038474223213,0.0032434680237360893,0.7376287387155964,2.251601617599513,False,False,0.3023413749979227,1.5265566588595902e-14,1.532107773982716e-14,False
905102_06,single_expiry,0.0,seed_17/repaired,encoder,10,5,0,0,0,0.003596705721761379,0.01881389548528117,0.8057087134348713,2.4626155756196755,False,False,0.002741917000093963,1.5265566588595902e-14,1.4932499681208355e-14,False
905102_06,single_expiry,0.0,seed_17/repaired,refined,10,5,0,0,0,0.0008276874920245883,0.004584612746281187,0.6604004801607023,2.094711044600957,False,False,0.2995080830005463,1.5265566588595902e-14,1.532107773982716e-14,False
905102_06,single_expiry,0.0,seed_29/repaired,encoder,10,5,0,0,0,0.003003611612122921,0.015657033444656993,0.8059537985565088,2.471158074910973,False,False,0.0028632910034502856,1.5265566588595902e-14,1.4988010832439613e-14,False
905102_06,single_expiry,0.0,seed_29/repaired,refined,10,5,0,0,0,0.0005271495559087013,0.0028557222597371044,0.6689563926097499,2.119505275635343,False,False,0.2992287080051028,1.5265566588595902e-14,1.5376588891058418e-14,False
905102_06,single_expiry,0.0,seed_43/repaired,encoder,10,5,0,0,0,0.003678458763864006,0.01924055553467099,0.8061260593925015,2.4409847162191025,False,False,0.0029518750015995465,1.5265566588595902e-14,1.4932499681208355e-14,False
905102_06,single_expiry,0.0,seed_43/repaired,refined,10,5,0,0,0,0.0007363225827372187,0.00409024644400123,0.6584654827979167,2.0777493122052584,False,False,0.30054958300024737,1.5265566588595902e-14,1.5154544286133387e-14,False
905102_06,single_expiry,0.0,seed_43/repaired,hybrid_polish,10,5,0,0,0,3.1176440585115095e-12,1.600171503800761e-11,0.5815585108716761,2.610447074053442,False,True,12.252045875000476,1.5265566588595902e-14,1.5210055437364645e-14,False
905102_06,single_expiry,0.01,unified_v6/unified,encoder,10,5,0,0,0,0.0021122255490709256,0.010949665958512971,0.8187211236667682,2.426672840625327,False,False,0.0027055409955210052,1.5265566588595902e-14,1.4932499681208355e-14,False
905102_06,single_expiry,0.01,unified_v6/unified,refined,10,5,0,0,0,0.0007734838296306331,0.004009019187027098,0.8046233427536631,2.321886636625591,False,False,0.29761866600165376,1.5265566588595902e-14,1.5265566588595902e-14,False
905102_06,single_expiry,0.01,seed_17/repaired,encoder,10,5,0,0,0,0.0020905245050408553,0.010810848856473598,0.8137676913014751,2.450728354926665,False,False,0.003204500004358124,1.5265566588595902e-14,1.4988010832439613e-14,False
