case,factors,geometry,noise,quotes,calibration_quotes,holdout_quotes,invalid_observed_quotes,true_quadrature_max_error_spot,model,factor,parameter,truth,estimate,absolute_error,relative_error,parameter_pass
f2_909131_007,2,rich,0.0,126,84,42,0,1.8252066524837574e-14,shallow5_control909121,2,rho,-0.20272519094012648,-0.21990385461845346,0.01717866367832699,,True
f2_909131_007,2,rich,0.0,126,84,42,0,1.8252066524837574e-14,shallow5_control909121,2,v0,0.03616576291087773,0.03884581159923013,0.0026800486883524002,0.07410458048283866,False
f2_909131_008,2,rich,0.0,126,84,42,0,1.4521717162097046e-14,shallow5_control909121,1,kappa,1.4934541171471585,1.4975292382825451,0.004075121135386661,0.0027286550611752853,True
f2_909131_008,2,rich,0.0,126,84,42,0,1.4521717162097046e-14,shallow5_control909121,1,theta,0.03459264805838114,0.03429013114804052,0.00030251691034061806,0.008745121501830906,True
f2_909131_008,2,rich,0.0,126,84,42,0,1.4521717162097046e-14,shallow5_control909121,1,sigma,0.20578810232464856,0.22208330596054818,0.01629520363589962,0.0791843816616401,False
f2_909131_008,2,rich,0.0,126,84,42,0,1.4521717162097046e-14,shallow5_control909121,1,rho,-0.5916762047713586,-0.5467005981131488,0.04497560665820988,,True
f2_909131_008,2,rich,0.0,126,84,42,0,1.4521717162097046e-14,shallow5_control909121,1,v0,0.12564933495053818,0.1262965248754295,0.0006471899248913227,0.0051507628364773185,True
f2_909131_008,2,rich,0.0,126,84,42,0,1.4521717162097046e-14,shallow5_control909121,2,kappa,10.920150807522695,11.287128508598814,0.3669777010761184,0.03360555248223441,True
f2_909131_008,2,rich,0.0,126,84,42,0,1.4521717162097046e-14,shallow5_control909121,2,theta,0.026781733735910068,0.027163400945906097,0.0003816672099960297,0.014251026978297315,True
f2_909131_008,2,rich,0.0,126,84,42,0,1.4521717162097046e-14,shallow5_control909121,2,sigma,0.3239623840927443,0.21845076189238305,0.10551162220036125,0.32569096716535856,False
f2_909131_008,2,rich,0.0,126,84,42,0,1.4521717162097046e-14,shallow5_control909121,2,rho,-0.38825523332960904,-0.591826118965786,0.20357088563617692,,False
f2_909131_008,2,rich,0.0,126,84,42,0,1.4521717162097046e-14,shallow5_control909121,2,v0,0.07557161012718551,0.07502523137249684,0.0005463787546886728,0.007229947248300364,True
f2_909131_009,2,rich,0.0,126,84,42,0,1.9051427102567686e-14,shallow5_control909121,1,kappa,1.2430310290414128,1.1637880671061553,0.07924296193525748,0.06374978587329973,False
f2_909131_009,2,rich,0.0,126,84,42,0,1.9051427102567686e-14,shallow5_control909121,1,theta,0.09807435368158696,0.0948591106151223,0.0032152430664646597,0.032783729341754594,True
f2_909131_009,2,rich,0.0,126,84,42,0,1.9051427102567686e-14,shallow5_control909121,1,sigma,0.32377929284536533,0.2843907245888913,0.03938856825647402,0.12165252419426871,False
