condition,case,model,parameter,true,estimated,absolute_error
1% noise,13,Unregularized matched PINN,kappa_s,0.6727125478183653,0.20000541617373824,0.4727071316446271
1% noise,13,Unregularized matched PINN,theta_s,0.08224874711946256,0.1506784141363223,0.06842966701685974
1% noise,13,Unregularized matched PINN,sigma_s,0.10274763112088046,0.06492985160760033,0.037817779513280136
1% noise,13,Unregularized matched PINN,rho_s,0.12840443607830476,-0.7999890000000001,0.9283934360783048
1% noise,13,Unregularized matched PINN,v0_s,0.04977046540831852,0.0738536584113406,0.024083193003022085
1% noise,13,Unregularized matched PINN,kappa_f,5.524604246340559,5.057426398205901,0.467177848134658
1% noise,13,Unregularized matched PINN,theta_f,0.11756298156029357,0.09692671511727835,0.020636266443015222
1% noise,13,Unregularized matched PINN,sigma_f,0.509997767014233,0.5802604171057766,0.07026265009154353
1% noise,13,Unregularized matched PINN,rho_f,0.1741486554571956,0.4166453071769164,0.2424966517197208
1% noise,13,Unregularized matched PINN,v0_f,0.06695290377167193,0.04309812402810023,0.023854779743571697
1% noise,13,Selected regularized PINN,kappa_s,0.6727125478183653,0.5356152160631847,0.13709733175518057
1% noise,13,Selected regularized PINN,theta_s,0.08224874711946256,0.1005536074137987,0.018304860294336145
1% noise,13,Selected regularized PINN,sigma_s,0.10274763112088046,0.15152659793010487,0.0487789668092244
1% noise,13,Selected regularized PINN,rho_s,0.12840443607830476,-0.2688070724953634,0.39721150857366816
1% noise,13,Selected regularized PINN,v0_s,0.04977046540831852,0.05976790480493053,0.009997439396612011
1% noise,13,Selected regularized PINN,kappa_f,5.524604246340559,5.233160886352058,0.29144335998850046
1% noise,13,Selected regularized PINN,theta_f,0.11756298156029357,0.10842155163225235,0.00914142992804122
1% noise,13,Selected regularized PINN,sigma_f,0.509997767014233,0.5273770201583892,0.017379253144156115
1% noise,13,Selected regularized PINN,rho_f,0.1741486554571956,0.3131961995509315,0.13904754409373588
1% noise,13,Selected regularized PINN,v0_f,0.06695290377167193,0.057112987459997856,0.009839916311674073
1% noise,14,Original Double Heston,kappa_s,0.5086745802870704,0.20000541617373824,0.3086691641133321
1% noise,14,Original Double Heston,theta_s,0.0757441952553159,0.12478256940853558,0.04903837415321968
1% noise,14,Original Double Heston,sigma_s,0.09236117556334614,0.201072060501833,0.10871088493848685
1% noise,14,Original Double Heston,rho_s,-0.5147594657169261,-0.09067805875910451,0.4240814069578216
1% noise,14,Original Double Heston,v0_s,0.04493085649237455,0.06166676980892382,0.01673591331654927
1% noise,14,Original Double Heston,kappa_f,8.757763814190362,8.40240864421262,0.3553551699777415
1% noise,14,Original Double Heston,theta_f,0.14619504406096873,0.1311899926916494,0.015005051369319317
1% noise,14,Original Double Heston,sigma_f,0.6893788009467577,0.4883259183665766,0.20105288258018117
1% noise,14,Original Double Heston,rho_f,-0.21157204675273955,-0.39659696779244824,0.1850249210397087
1% noise,14,Original Double Heston,v0_f,0.06701487883864862,0.05167059878861325,0.015344280050035373
1% noise,14,Unregularized matched PINN,kappa_s,0.5086745802870704,1.8660781826609751,1.3574036023739047
1% noise,14,Unregularized matched PINN,theta_s,0.0757441952553159,0.11479706445404685,0.03905286919873095
1% noise,14,Unregularized matched PINN,sigma_s,0.09236117556334614,0.3675301845877673,0.2751690090244212
1% noise,14,Unregularized matched PINN,rho_s,-0.5147594657169261,-0.4884349501563951,0.026324515560531003
1% noise,14,Unregularized matched PINN,v0_s,0.04493085649237455,0.09114869226780078,0.046217835775426236
1% noise,14,Unregularized matched PINN,kappa_f,8.757763814190362,8.409009994633475,0.34875381955688667
1% noise,14,Unregularized matched PINN,theta_f,0.14619504406096873,0.09575568760135751,0.050439356459611215
1% noise,14,Unregularized matched PINN,sigma_f,0.6893788009467577,0.24764286500181243,0.4417359359449453
1% noise,14,Unregularized matched PINN,rho_f,-0.21157204675273955,0.4795221666409387,0.6910942133936783
1% noise,14,Unregularized matched PINN,v0_f,0.06701487883864862,0.02278802760989993,0.04422685122874869
1% noise,14,Selected regularized PINN,kappa_s,0.5086745802870704,0.5945165304534065,0.08584195016633611
1% noise,14,Selected regularized PINN,theta_s,0.0757441952553159,0.08851077920666553,0.012766583951349636
1% noise,14,Selected regularized PINN,sigma_s,0.09236117556334614,0.1620023845780236,0.06964120901467746
1% noise,14,Selected regularized PINN,rho_s,-0.5147594657169261,-0.2547446169026253,0.2600148488143008
1% noise,14,Selected regularized PINN,v0_s,0.04493085649237455,0.058304080645629267,0.013373224153254717
1% noise,14,Selected regularized PINN,kappa_f,8.757763814190362,8.703685304080505,0.05407851010985709
1% noise,14,Selected regularized PINN,theta_f,0.14619504406096873,0.13216008949480365,0.014034954566165075
1% noise,14,Selected regularized PINN,sigma_f,0.6893788009467577,0.6065362835963706,0.08284251735038717
1% noise,14,Selected regularized PINN,rho_f,-0.21157204675273955,-0.2761139899805087,0.06454194322776913
1% noise,14,Selected regularized PINN,v0_f,0.06701487883864862,0.05465286645878592,0.012362012379862702
1% noise,15,Original Double Heston,kappa_s,0.3623417068498647,0.23652370303124604,0.12581800381861868
1% noise,15,Original Double Heston,theta_s,0.06773787629932929,0.07226987605936538,0.004531999760036098
1% noise,15,Original Double Heston,sigma_s,0.17204792504679842,0.16640634355550846,0.00564158149128996
1% noise,15,Original Double Heston,rho_s,-0.49262019931384626,-0.5671308310171197,0.07451063170327343
1% noise,15,Original Double Heston,v0_s,0.06817592700425439,0.07089383607384987,0.0027179090695954866
1% noise,15,Original Double Heston,kappa_f,6.783900818620734,7.969760195810907,1.185859377190173
1% noise,15,Original Double Heston,theta_f,0.036712825222926515,0.03382061046631822,0.002892214756608294
1% noise,15,Original Double Heston,sigma_f,0.48196660660525825,0.6607957427541189,0.17882913614886065
1% noise,15,Original Double Heston,rho_f,-0.28903659606126075,-0.14093491369215422,0.14810168236910654
1% noise,15,Original Double Heston,v0_f,0.023956330770241323,0.020697441977074817,0.003258888793166506
1% noise,15,Unregularized matched PINN,kappa_s,0.3623417068498647,0.20000541617373824,0.16233629067612648
1% noise,15,Unregularized matched PINN,theta_s,0.06773787629932929,0.061861707098956026,0.00587616920037326
1% noise,15,Unregularized matched PINN,sigma_s,0.17204792504679842,0.12305941356888196,0.048988511477916455
1% noise,15,Unregularized matched PINN,rho_s,-0.49262019931384626,-0.7999890000000001,0.3073688006861538
1% noise,15,Unregularized matched PINN,v0_s,0.06817592700425439,0.06267920104846886,0.005496725955785528
1% noise,15,Unregularized matched PINN,kappa_f,6.783900818620734,8.204848626207658,1.4209478075869244
1% noise,15,Unregularized matched PINN,theta_f,0.036712825222926515,0.041532078657804575,0.00481925343487806
1% noise,15,Unregularized matched PINN,sigma_f,0.48196660660525825,0.571167833005052,0.08920122639979378
1% noise,15,Unregularized matched PINN,rho_f,-0.28903659606126075,-0.16535854238764813,0.12367805367361262
1% noise,15,Unregularized matched PINN,v0_f,0.023956330770241323,0.02906274498384562,0.0051064142136042975
1% noise,15,Selected regularized PINN,kappa_s,0.3623417068498647,0.4076420535917107,0.045300346741845965
1% noise,15,Selected regularized PINN,theta_s,0.06773787629932929,0.05934487081022288,0.008393005489106403
1% noise,15,Selected regularized PINN,sigma_s,0.17204792504679842,0.152646875888698,0.019401049158100425
1% noise,15,Selected regularized PINN,rho_s,-0.49262019931384626,-0.7086117580910761,0.21599155877722986
1% noise,15,Selected regularized PINN,v0_s,0.06817592700425439,0.06031139053453094,0.007864536469723446
1% noise,15,Selected regularized PINN,kappa_f,6.783900818620734,7.718272480127216,0.9343716615064821
1% noise,15,Selected regularized PINN,theta_f,0.036712825222926515,0.04418350603466381,0.007470680811737296
1% noise,15,Selected regularized PINN,sigma_f,0.48196660660525825,0.505202309386375,0.02323570278111675
1% noise,15,Selected regularized PINN,rho_f,-0.28903659606126075,-0.15098881181867596,0.1380477842425848
1% noise,15,Selected regularized PINN,v0_f,0.023956330770241323,0.03158892298208195,0.0076325922118406254
1% noise,16,Original Double Heston,kappa_s,1.283271878878864,0.586987893187927,0.696283985690937
1% noise,16,Original Double Heston,theta_s,0.031559564917402944,0.04781788478709856,0.016258319869695614
1% noise,16,Original Double Heston,sigma_s,0.15468746514417683,0.21323752872958704,0.058550063585410206
1% noise,16,Original Double Heston,rho_s,-0.043411213362780865,-0.09837287518670479,0.054961661823923924
1% noise,16,Original Double Heston,v0_s,0.03826491269817102,0.04583950441527031,0.007574591717099288
1% noise,16,Original Double Heston,kappa_f,5.14350550806563,5.755545642513058,0.6120401344474278
1% noise,16,Original Double Heston,theta_f,0.05024764686995423,0.03829537489976789,0.011952271970186334
1% noise,16,Original Double Heston,sigma_f,0.31966423228627616,0.09959657067024016,0.220067661616036
1% noise,16,Original Double Heston,rho_f,0.016908404163449076,0.49998900000000013,0.48308059583655105
1% noise,16,Original Double Heston,v0_f,0.022487866280049187,0.01515683947542879,0.007331026804620397
1% noise,16,Unregularized matched PINN,kappa_s,1.283271878878864,1.7363076832264341,0.4530358043475702
1% noise,16,Unregularized matched PINN,theta_s,0.031559564917402944,0.016693465862331204,0.01486609905507174
1% noise,16,Unregularized matched PINN,sigma_s,0.15468746514417683,0.21669080766725635,0.06200334252307951
1% noise,16,Unregularized matched PINN,rho_s,-0.043411213362780865,-0.687453877103949,0.6440426637411681
1% noise,16,Unregularized matched PINN,v0_s,0.03826491269817102,0.017742051251219602,0.020522861446951417
1% noise,16,Unregularized matched PINN,kappa_f,5.14350550806563,5.962884730504291,0.8193792224386609
1% noise,16,Unregularized matched PINN,theta_f,0.05024764686995423,0.0667713595045638,0.01652371263460957
1% noise,16,Unregularized matched PINN,sigma_f,0.31966423228627616,0.13386014388363288,0.18580408840264329
1% noise,16,Unregularized matched PINN,rho_f,0.016908404163449076,0.43733265700359214,0.42042425284014306
1% noise,16,Unregularized matched PINN,v0_f,0.022487866280049187,0.04275837085522199,0.0202705045751728
1% noise,16,Selected regularized PINN,kappa_s,1.283271878878864,0.7011516693211871,0.5821202095576768
1% noise,16,Selected regularized PINN,theta_s,0.031559564917402944,0.03820717064564319,0.006647605728240247
1% noise,16,Selected regularized PINN,sigma_s,0.15468746514417683,0.1247762449090135,0.029911220235163336
1% noise,16,Selected regularized PINN,rho_s,-0.043411213362780865,-0.05845111455276286,0.015039901189981997
1% noise,16,Selected regularized PINN,v0_s,0.03826491269817102,0.038591495915560756,0.0003265832173897365
1% noise,16,Selected regularized PINN,kappa_f,5.14350550806563,6.156606152420727,1.013100644355097
1% noise,16,Selected regularized PINN,theta_f,0.05024764686995423,0.04505190605641357,0.005195740813540656
1% noise,16,Selected regularized PINN,sigma_f,0.31966423228627616,0.32634429678300975,0.006680064496733584
1% noise,16,Selected regularized PINN,rho_f,0.016908404163449076,0.003460686513941158,0.013447717649507918
1% noise,16,Selected regularized PINN,v0_f,0.022487866280049187,0.021930243248835985,0.0005576230312132023
1% noise,17,Original Double Heston,kappa_s,1.31727048931491,0.31261169828389535,1.0046587910310147
1% noise,17,Original Double Heston,theta_s,0.020373540210351353,0.03071227659351237,0.010338736383161018
1% noise,17,Original Double Heston,sigma_s,0.1882937464824905,0.12471322392995894,0.06358052255253156
1% noise,17,Original Double Heston,rho_s,-0.13934206247576741,-0.2430306403075283,0.10368857783176089
1% noise,17,Original Double Heston,v0_s,0.02204645236426045,0.029651161990806883,0.007604709626546434
1% noise,17,Original Double Heston,kappa_f,4.873895245385581,5.766656793835435,0.8927615484498537
1% noise,17,Original Double Heston,theta_f,0.04374413883722568,0.03455633966996501,0.009187799167260667
1% noise,17,Original Double Heston,sigma_f,0.40046389165688406,0.500229100640747,0.09976520898386293
1% noise,17,Original Double Heston,rho_f,-0.3813308643133496,-0.37549838259640766,0.005832481716941951
1% noise,17,Original Double Heston,v0_f,0.030091553216213686,0.022113470186510692,0.007978083029702994
1% noise,17,Unregularized matched PINN,kappa_s,1.31727048931491,0.6398710226443858,0.6773994666705243
1% noise,17,Unregularized matched PINN,theta_s,0.020373540210351353,0.0291786561869319,0.008805115976580548
1% noise,17,Unregularized matched PINN,sigma_s,0.1882937464824905,0.17391328283360374,0.01438046364888676
1% noise,17,Unregularized matched PINN,rho_s,-0.13934206247576741,-0.24452513941445286,0.10518307693868545
1% noise,17,Unregularized matched PINN,v0_s,0.02204645236426045,0.026672458705784097,0.004626006341523648
1% noise,17,Unregularized matched PINN,kappa_f,4.873895245385581,6.295173755769014,1.4212785103834324
1% noise,17,Unregularized matched PINN,theta_f,0.04374413883722568,0.03661366461009133,0.007130474227134351
1% noise,17,Unregularized matched PINN,sigma_f,0.40046389165688406,0.4672999706570246,0.06683607900014055
1% noise,17,Unregularized matched PINN,rho_f,-0.3813308643133496,-0.34822277573975496,0.03310808857359465
1% noise,17,Unregularized matched PINN,v0_f,0.030091553216213686,0.02503782362587129,0.005053729590342396
1% noise,17,Selected regularized PINN,kappa_s,1.31727048931491,0.7339054884524931,0.5833650008624169
1% noise,17,Selected regularized PINN,theta_s,0.020373540210351353,0.02869813228529888,0.008324592074947526
1% noise,17,Selected regularized PINN,sigma_s,0.1882937464824905,0.16971471482776299,0.018579031654727518
1% noise,17,Selected regularized PINN,rho_s,-0.13934206247576741,-0.29688788589126347,0.15754582341549606
1% noise,17,Selected regularized PINN,v0_s,0.02204645236426045,0.026281487354740313,0.004235034990479863
1% noise,17,Selected regularized PINN,kappa_f,4.873895245385581,6.541499273758443,1.6676040283728621
1% noise,17,Selected regularized PINN,theta_f,0.04374413883722568,0.036797068667936646,0.006947070169289034
1% noise,17,Selected regularized PINN,sigma_f,0.40046389165688406,0.47484213622257326,0.0743782445656892
1% noise,17,Selected regularized PINN,rho_f,-0.3813308643133496,-0.32423018028124306,0.05710068403210655
1% noise,17,Selected regularized PINN,v0_f,0.030091553216213686,0.02537427878284801,0.004717274433365677
1% noise,18,Original Double Heston,kappa_s,0.6580158627515205,1.4833351671544066,0.8253193044028861
1% noise,18,Original Double Heston,theta_s,0.13322852824082346,0.12546365682129523,0.007764871419528224
1% noise,18,Original Double Heston,sigma_s,0.13102221404205713,0.09151801428248027,0.039504199759576863
1% noise,18,Original Double Heston,rho_s,0.12930282607026244,0.24021212484141552,0.11090929877115308
1% noise,18,Original Double Heston,v0_s,0.02917203128264106,0.010736103973951585,0.018435927308689475
1% noise,18,Original Double Heston,kappa_f,4.438924552853445,11.999899833351671,7.560975280498226
1% noise,18,Original Double Heston,theta_f,0.08068557225411484,0.062473378838781714,0.018212193415333124
1% noise,18,Original Double Heston,sigma_f,0.33122673879433584,0.39943033730206307,0.06820359850772723
1% noise,18,Original Double Heston,rho_f,-0.025828005139349908,-0.011781312971023028,0.01404669216832688
1% noise,18,Original Double Heston,v0_f,0.02736591392191492,0.04294280552852126,0.01557689160660634
1% noise,18,Unregularized matched PINN,kappa_s,0.6580158627515205,1.543573694111714,0.8855578313601935
1% noise,18,Unregularized matched PINN,theta_s,0.13322852824082346,0.1498198779021194,0.01659134966129594
1% noise,18,Unregularized matched PINN,sigma_s,0.13102221404205713,0.10201789889245208,0.029004315149605053
1% noise,18,Unregularized matched PINN,rho_s,0.12930282607026244,-0.0729778213463338,0.20228064741659624
1% noise,18,Unregularized matched PINN,v0_s,0.02917203128264106,0.03388648091060873,0.00471444962796767
1% noise,18,Unregularized matched PINN,kappa_f,4.438924552853445,11.99990043573694,7.560975882883495
1% noise,18,Unregularized matched PINN,theta_f,0.08068557225411484,0.0374563740474195,0.04322919820669534
1% noise,18,Unregularized matched PINN,sigma_f,0.33122673879433584,0.531249696916191,0.2000229581218551
1% noise,18,Unregularized matched PINN,rho_f,-0.025828005139349908,0.05209779656373992,0.07792580170308983
1% noise,18,Unregularized matched PINN,v0_f,0.02736591392191492,0.020633904043215353,0.006732009878699569
1% noise,18,Selected regularized PINN,kappa_s,0.6580158627515205,1.4271109862826563,0.7690951235311358
1% noise,18,Selected regularized PINN,theta_s,0.13322852824082346,0.13729909324663175,0.0040705650058082965
1% noise,18,Selected regularized PINN,sigma_s,0.13102221404205713,0.18064867065507562,0.04962645661301848
1% noise,18,Selected regularized PINN,rho_s,0.12930282607026244,-0.005407145692515325,0.13470997176277777
1% noise,18,Selected regularized PINN,v0_s,0.02917203128264106,0.023731123673274027,0.005440907609367034
1% noise,18,Selected regularized PINN,kappa_f,4.438924552853445,8.69372123192153,4.254796679068084
1% noise,18,Selected regularized PINN,theta_f,0.08068557225411484,0.05242753285156846,0.028258039402546377
1% noise,18,Selected regularized PINN,sigma_f,0.33122673879433584,0.3792475171594924,0.04802077836515656
1% noise,18,Selected regularized PINN,rho_f,-0.025828005139349908,0.02199588660271179,0.0478238917420617
1% noise,18,Selected regularized PINN,v0_f,0.02736591392191492,0.0316396994259318,0.0042737855040168755
1% noise,19,Original Double Heston,kappa_s,1.8488675457545765,2.217543314948457,0.3686757691938807
1% noise,19,Original Double Heston,theta_s,0.04333737547818202,0.06021066460491774,0.01687328912673572
1% noise,19,Original Double Heston,sigma_s,0.29146953873016584,0.3069016105971611,0.015432071866995245
1% noise,19,Original Double Heston,rho_s,-0.45727976112910823,-0.40731777460407226,0.04996198652503597
1% noise,19,Original Double Heston,v0_s,0.018861314504929266,0.026449133587151438,0.007587819082222173
1% noise,19,Original Double Heston,kappa_f,3.5872027107399784,3.6568246656903116,0.06962195495033319
1% noise,19,Original Double Heston,theta_f,0.04767126408910144,0.030364822799190005,0.017306441289911434
1% noise,19,Original Double Heston,sigma_f,0.2477880193267354,0.0706912100009824,0.177096809325753
1% noise,19,Original Double Heston,rho_f,-0.14511664611917208,-0.08694128647978616,0.058175359639385915
1% noise,19,Original Double Heston,v0_f,0.026482887999418368,0.019419139769548475,0.007063748229869892
1% noise,19,Unregularized matched PINN,kappa_s,1.8488675457545765,1.972828206341477,0.12396066058690058
1% noise,19,Unregularized matched PINN,theta_s,0.04333737547818202,0.05759846969738607,0.014261094219204053
1% noise,19,Unregularized matched PINN,sigma_s,0.29146953873016584,0.3168534657262571,0.025383926996091266
1% noise,19,Unregularized matched PINN,rho_s,-0.45727976112910823,-0.42431724390243475,0.03296251722667348
1% noise,19,Unregularized matched PINN,v0_s,0.018861314504929266,0.026462763450608943,0.007601448945679677
1% noise,19,Unregularized matched PINN,kappa_f,3.5872027107399784,3.9266556489641635,0.3394529382241851
1% noise,19,Unregularized matched PINN,theta_f,0.04767126408910144,0.03381397062148996,0.013857293467611477
1% noise,19,Unregularized matched PINN,sigma_f,0.2477880193267354,0.0895499685512126,0.15823805077552278
1% noise,19,Unregularized matched PINN,rho_f,-0.14511664611917208,0.06748791201462945,0.21260455813380152
1% noise,19,Unregularized matched PINN,v0_f,0.026482887999418368,0.01908487887197872,0.007398009127439646
1% noise,19,Selected regularized PINN,kappa_s,1.8488675457545765,1.9568047093726382,0.10793716361806172
1% noise,19,Selected regularized PINN,theta_s,0.04333737547818202,0.05672637501108725,0.013388999532905232
1% noise,19,Selected regularized PINN,sigma_s,0.29146953873016584,0.3175575322215278,0.026087993491361983
1% noise,19,Selected regularized PINN,rho_s,-0.45727976112910823,-0.38146685436427447,0.07581290676483377
1% noise,19,Selected regularized PINN,v0_s,0.018861314504929266,0.020044284269786366,0.0011829697648571003
1% noise,19,Selected regularized PINN,kappa_f,3.5872027107399784,5.695357099478731,2.108154388738752
1% noise,19,Selected regularized PINN,theta_f,0.04767126408910144,0.03498170496740628,0.012689559121695157
1% noise,19,Selected regularized PINN,sigma_f,0.2477880193267354,0.22989518479331464,0.01789283453342075
1% noise,19,Selected regularized PINN,rho_f,-0.14511664611917208,-0.1888795552929105,0.04376290917373843
1% noise,19,Selected regularized PINN,v0_f,0.026482887999418368,0.025255562795634453,0.0012273252037839147
1% noise,20,Original Double Heston,kappa_s,1.9860466534537258,0.4302488453834932,1.5557978080702326
1% noise,20,Original Double Heston,theta_s,0.06048308904891507,0.07396828790823926,0.013485198859324185
1% noise,20,Original Double Heston,sigma_s,0.2509667924857052,0.22705785362358627,0.023908938862118922
1% noise,20,Original Double Heston,rho_s,-0.1129505351656922,0.02259251427675335,0.13554304944244555
1% noise,20,Original Double Heston,v0_s,0.0684844878044875,0.07051358804196543,0.002029100237477932
1% noise,20,Original Double Heston,kappa_f,5.17826662094032,4.204710650754919,0.9735559701854015
1% noise,20,Original Double Heston,theta_f,0.026564758079445614,0.018492765434959903,0.008071992644485711
1% noise,20,Original Double Heston,sigma_f,0.4067760522135679,0.3237250141298082,0.08305103808375969
1% noise,20,Original Double Heston,rho_f,0.159464395978699,-0.05305332549725439,0.21251772147595338
1% noise,20,Original Double Heston,v0_f,0.033881299188098624,0.03234538606020701,0.0015359131278916138
1% noise,20,Unregularized matched PINN,kappa_s,1.9860466534537258,0.31490819074892196,1.6711384627048038
1% noise,20,Unregularized matched PINN,theta_s,0.06048308904891507,0.07285772005848927,0.0123746310095742
1% noise,20,Unregularized matched PINN,sigma_s,0.2509667924857052,0.19278962335542352,0.058177169130281675
1% noise,20,Unregularized matched PINN,rho_s,-0.1129505351656922,0.014818678584726408,0.1277692137504186
1% noise,20,Unregularized matched PINN,v0_s,0.0684844878044875,0.07149421565759208,0.003009727853104577
1% noise,20,Unregularized matched PINN,kappa_f,5.17826662094032,5.143735648031813,0.03453097290850771
1% noise,20,Unregularized matched PINN,theta_f,0.026564758079445614,0.018215113060872572,0.008349645018573042
1% noise,20,Unregularized matched PINN,sigma_f,0.4067760522135679,0.33306307288962533,0.07371297932394255
1% noise,20,Unregularized matched PINN,rho_f,0.159464395978699,-0.04985775763482447,0.20932215361352347
1% noise,20,Unregularized matched PINN,v0_f,0.033881299188098624,0.03192980589472721,0.001951493293371416
1% noise,20,Selected regularized PINN,kappa_s,1.9860466534537258,0.8865683346104565,1.0994783188432693
1% noise,20,Selected regularized PINN,theta_s,0.06048308904891507,0.05103308191797414,0.009450007130940928
1% noise,20,Selected regularized PINN,sigma_s,0.2509667924857052,0.19864974438692348,0.05231704809878171
1% noise,20,Selected regularized PINN,rho_s,-0.1129505351656922,0.0002066798915779655,0.11315721505727017
1% noise,20,Selected regularized PINN,v0_s,0.0684844878044875,0.05533172407015313,0.013152763734334369
1% noise,20,Selected regularized PINN,kappa_f,5.17826662094032,5.361979305058844,0.18371268411852348
1% noise,20,Selected regularized PINN,theta_f,0.026564758079445614,0.03572572554447848,0.009160967465032869
1% noise,20,Selected regularized PINN,sigma_f,0.4067760522135679,0.332205986238024,0.07457006597554389
1% noise,20,Selected regularized PINN,rho_f,0.159464395978699,-0.010749969707833928,0.17021436568653292
1% noise,20,Selected regularized PINN,v0_f,0.033881299188098624,0.04810557760147066,0.014224278413372038
1% noise,21,Original Double Heston,kappa_s,2.0265065409898884,0.27659350712695474,1.7499130338629336
1% noise,21,Original Double Heston,theta_s,0.09193612209976666,0.04294812469986705,0.04898799739989961
1% noise,21,Original Double Heston,sigma_s,0.3708672091486101,0.028509106601277562,0.34235810254733257
1% noise,21,Original Double Heston,rho_s,-0.26821780231702264,-0.7999890000000001,0.5317711976829774
1% noise,21,Original Double Heston,v0_s,0.03681030236655449,0.038519885144054154,0.001709582777499663
1% noise,21,Original Double Heston,kappa_f,4.541623117383339,3.155955103105783,1.385668014277556
1% noise,21,Original Double Heston,theta_f,0.12053277286737131,0.17178605677402398,0.051253283906652666
1% noise,21,Original Double Heston,sigma_f,0.8105273373190841,0.8025031778557755,0.008024159463308589
1% noise,21,Original Double Heston,rho_f,-0.1376587573002458,-0.1889833291978753,0.05132457189762951
1% noise,21,Original Double Heston,v0_f,0.06414871633682706,0.06298881545484501,0.0011599008819820483
1% noise,21,Unregularized matched PINN,kappa_s,2.0265065409898884,1.7455482348920377,0.28095830609785066
1% noise,21,Unregularized matched PINN,theta_s,0.09193612209976666,0.06642915518790558,0.02550696691186108
1% noise,21,Unregularized matched PINN,sigma_s,0.3708672091486101,0.07223925572803636,0.29862795342057374
1% noise,21,Unregularized matched PINN,rho_s,-0.26821780231702264,-0.5408348739555973,0.2726170716385746
1% noise,21,Unregularized matched PINN,v0_s,0.03681030236655449,0.04361556364719412,0.0068052612806396295
1% noise,21,Unregularized matched PINN,kappa_f,4.541623117383339,3.619652797788042,0.9219703195952968
1% noise,21,Unregularized matched PINN,theta_f,0.12053277286737131,0.1447769551318584,0.024244182264487088
1% noise,21,Unregularized matched PINN,sigma_f,0.8105273373190841,0.8542157196570834,0.04368838233799932
1% noise,21,Unregularized matched PINN,rho_f,-0.1376587573002458,-0.174581320549551,0.03692256324930521
1% noise,21,Unregularized matched PINN,v0_f,0.06414871633682706,0.05784420409018321,0.006304512246643849
1% noise,21,Selected regularized PINN,kappa_s,2.0265065409898884,1.3504278532726268,0.6760786877172615
1% noise,21,Selected regularized PINN,theta_s,0.09193612209976666,0.07646463899303181,0.015471483106734851
1% noise,21,Selected regularized PINN,sigma_s,0.3708672091486101,0.19770236724978524,0.17316484189882486
1% noise,21,Selected regularized PINN,rho_s,-0.26821780231702264,-0.20913642416020228,0.05908137815682035
1% noise,21,Selected regularized PINN,v0_s,0.03681030236655449,0.041295649362906243,0.004485346996351752
1% noise,21,Selected regularized PINN,kappa_f,4.541623117383339,4.056920874351112,0.48470224303222675
1% noise,21,Selected regularized PINN,theta_f,0.12053277286737131,0.13806419360685984,0.017531420739488532
1% noise,21,Selected regularized PINN,sigma_f,0.8105273373190841,0.8349866181588559,0.02445928083977178
1% noise,21,Selected regularized PINN,rho_f,-0.1376587573002458,-0.17706997208186942,0.03941121478162363
1% noise,21,Selected regularized PINN,v0_f,0.06414871633682706,0.05985145102298097,0.0042972653138460895
1% noise,22,Original Double Heston,kappa_s,0.4257062986275691,0.31672546479664243,0.10898083383092666
1% noise,22,Original Double Heston,theta_s,0.03807525224396863,0.024972702162454494,0.013102550081514133
1% noise,22,Original Double Heston,sigma_s,0.12676050551260384,0.08131232419878633,0.04544818131381752
1% noise,22,Original Double Heston,rho_s,0.023116036580256627,0.25902669857312977,0.23591066199287314
1% noise,22,Original Double Heston,v0_s,0.09318458593868235,0.10018443187226206,0.006999845933579704
1% noise,22,Original Double Heston,kappa_f,3.6074525700735185,3.325455497974596,0.28199707209892244
1% noise,22,Original Double Heston,theta_f,0.10591174649541316,0.09988706285686552,0.006024683638547634
1% noise,22,Original Double Heston,sigma_f,0.7168148603800367,0.4171372848388589,0.2996775755411778
1% noise,22,Original Double Heston,rho_f,-0.2774591500957526,-0.599989,0.3225298499042474
1% noise,22,Original Double Heston,v0_f,0.06113151964230746,0.05441731472882852,0.00671420491347894
1% noise,22,Unregularized matched PINN,kappa_s,0.4257062986275691,0.3125762275362169,0.1131300710913522
1% noise,22,Unregularized matched PINN,theta_s,0.03807525224396863,0.030494938812891618,0.007580313431077009
1% noise,22,Unregularized matched PINN,sigma_s,0.12676050551260384,0.12426411867009342,0.0024963868425104258
1% noise,22,Unregularized matched PINN,rho_s,0.023116036580256627,0.29998900000000006,0.27687296341974343
1% noise,22,Unregularized matched PINN,v0_s,0.09318458593868235,0.10697430131519123,0.013789715376508874
1% noise,22,Unregularized matched PINN,kappa_f,3.6074525700735185,3.1330676234070745,0.47438494666644404
1% noise,22,Unregularized matched PINN,theta_f,0.10591174649541316,0.09591298774195267,0.009998758753460485
1% noise,22,Unregularized matched PINN,sigma_f,0.7168148603800367,0.5356358871204763,0.18117897325956045
1% noise,22,Unregularized matched PINN,rho_f,-0.2774591500957526,-0.5840805549421233,0.3066214048463707
1% noise,22,Unregularized matched PINN,v0_f,0.06113151964230746,0.04745664282916635,0.013674876813141112
1% noise,22,Selected regularized PINN,kappa_s,0.4257062986275691,0.5138230276003369,0.08811672897276784
1% noise,22,Selected regularized PINN,theta_s,0.03807525224396863,0.049009921541307545,0.010934669297338918
1% noise,22,Selected regularized PINN,sigma_s,0.12676050551260384,0.11322599673169807,0.013534508780905771
1% noise,22,Selected regularized PINN,rho_s,0.023116036580256627,-0.20486767809054207,0.2279837146707987
