candidate_id,kappa_slow,theta_slow,sigma_slow,rho_slow,v0_slow,kappa_fast,theta_fast,sigma_fast,rho_fast,v0_fast,positivity_valid,hard_bounds_valid,ordering_valid,slow_feller_gap,fast_feller_gap,slow_feller_margin,fast_feller_margin,correlation_disk_value,correlation_margin,ordering_margin,minimum_hard_bound_distance,minimum_normalized_constraint_distance,constraint_violating,accepted_hard_bound_near,accepted_feller_near,accepted_correlation_disk_near,accepted_weak_slow_fast_separation,accepted_any_boundary_near,boundary_near,weak_slow_fast_separation,correlation_disk_near,feller_near,accepted,primary_rejection_reason,rejection_reasons,finite_price_rate,no_arbitrage_valid,min_normalized_price,max_normalized_price,call_strike_monotonicity,put_strike_monotonicity,strike_convexity,atm_normalized_call_by_maturity,term_structure_feature_variety,calendar_monotonicity_not_imposed,implied_volatility,runtime_seconds,nearest_candidate_id,surface_rmse,normalized_parameter_distance,similar_surface_pair_count,similar_surface_pairs_json
1104,0.6911485563556248,0.0464612582325615,0.21199059577170168,-0.15841321407301512,0.14813221347676153,5.627297628366554,0.045620972296647994,0.2821051220792451,-0.03468281615892033,0.06110584174906911,True,True,True,0.019283250412160516,0.43386227851406123,0.1766459486510976,0.7316039646207536,0.02629764412965638,0.9737023558703436,0.4130668679507054,0.16922962543902656,0.1766459486510976,False,False,False,False,False,False,False,False,False,False,True,,,1.0,True,5.747342636368558e-06,0.44061629390099244,True,True,True,"{""0.05"": 0.04061643317549276, ""0.25"": 0.08830734151398317, ""0.5"": 0.12130391433444267, ""1"": 0.1637413194190205, ""2"": 0.21580663437299813, ""5"": 0.3010724763653084}",6,True,unavailable_skipped_no_validated_inversion,0.07853020000038669,,,,0,[]
1108,0.362559099839693,0.10309117511780062,0.19956464693144024,-0.11288158645393376,0.024141848185988003,2.8967840008119374,0.07453710047750906,0.5456471148854615,-0.23683142633946358,0.09877582674291313,True,True,True,0.0349272389993815,0.13410498627749212,0.30483017564818854,0.18381460769251506,0.06883137706234169,0.9311686229376583,0.2120690293700623,0.06488762096945086,0.18381460769251506,False,False,False,False,False,False,False,False,False,False,True,,,1.0,True,3.3714122267269885e-07,0.4632245168128722,True,True,True,"{""0.05"": 0.031236606403245375, ""0.25"": 0.06879691864971554, ""0.5"": 0.09660539734069104, ""1"": 0.13720432454292072, ""2"": 0.1982462363931088, ""5"": 0.3221653683805063}",6,True,unavailable_skipped_no_validated_inversion,0.08204950000072131,,,,0,[]
1115,1.373496635094857,0.09196650650477789,0.11081009831491535,-0.480004731799196,0.10877968093628856,5.355256897319986,0.03868421334474046,0.14924054104821918,0.25659706038206187,0.09292338705481307,True,True,True,0.2403524965629222,0.3920550615712732,0.907297827999501,0.8979720038604971,0.29624659394633357,0.7037534060536664,0.33320169558369284,0.09648196725633389,0.33320169558369284,False,False,False,False,False,False,False,False,False,False,True,,,1.0,True,3.3440000001405677e-06,0.45944230248700235,True,True,True,"{""0.05"": 0.039534375464298464, ""0.25"": 0.08407389124918233, ""0.5"": 0.1144465629952208, ""1"": 0.15562914995818453, ""2"": 0.2123904706607771, ""5"": 0.31812934231335466}",6,True,unavailable_skipped_no_validated_inversion,0.0792342999993707,,,,0,[]
1119,1.4278789232801847,0.07733736967854526,0.3188543031382034,-0.2917552397279787,0.029571076762457092,4.843955176225952,0.04955572533304825,0.3590495347745374,-0.49636129785348765,0.011858885082106582,True,True,True,0.11918873366209634,0.3511748560554895,0.3695489740053775,0.5766342316523001,0.331495657915529,0.668504342084471,0.2858641215854199,0.03975356887946202,0.2858641215854199,False,True,False,False,False,True,True,False,False,False,True,,,1.0,True,1.851518049988954e-11,0.4355533412346715,True,True,True,"{""0.05"": 0.01955004869210164, ""0.25"": 0.051242643963075735, ""0.5"": 0.07973284176229122, ""1"": 0.12293485758375126, ""2"": 0.18467882836083624, ""5"": 0.2979145398296945}",6,True,unavailable_skipped_no_validated_inversion,0.0855955000006361,,,,0,[]
1125,0.4627897429992238,0.10142162088170475,0.20514530778069553,-0.5930874457241114,0.02496185213419761,3.679100185701797,0.07193053195331138,0.6414361338493106,-0.3352741558759943,0.07416296899828487,True,True,True,0.05178917442038142,0.11783895312656312,0.3809193563453089,0.12526469687561806,0.4641614778739114,0.5358385221260886,0.2691473173809685,0.06766729537016139,0.12526469687561806,False,False,False,False,False,False,False,False,False,False,True,,,1.0,True,1.9395174248870718e-07,0.45664286404736415,True,True,True,"{""0.05"": 0.028221679039970554, ""0.25"": 0.06358145030987834, ""0.5"": 0.09130266733968234, ""1"": 0.13302978518037675, ""2"": 0.19568332922006562, ""5"": 0.31935016743167566}",6,True,unavailable_skipped_no_validated_inversion,0.07769800000096438,,,,0,[]
1129,0.4181633500062452,0.09128950310524879,0.05382645264889795,-0.4459632390797485,0.05912298351066157,3.1972153606948286,0.016086821069702967,0.2748166852516817,-0.27887268081690675,0.07279373789315391,True,True,True,0.07345056187302867,0.027341852364885205,0.9268778588743188,0.1532698608022778,0.27665318271650924,0.7233468172834907,0.2325566536141074,0.04907181170743513,0.1532698608022778,False,True,False,False,False,True,True,False,False,False,True,,,1.0,True,1.4014037645893042e-07,0.41139846281152914,True,True,True,"{""0.05"": 0.03209846638442173, ""0.25"": 0.06859327724227335, ""0.5"": 0.09330932192187504, ""1"": 0.12692778011593148, ""2"": 0.17586078863715748, ""5"": 0.27519565473322105}",6,True,unavailable_skipped_no_validated_inversion,0.07813379999788594,,,,0,[]
1151,0.5981349072508888,0.026294546330587063,0.17668080894440527,-0.6003419872851815,0.10378535060855318,5.5656722856575795,0.022614409793885765,0.15753726008968347,0.05358313766484579,0.04797848389800403,True,True,True,0.0002392638120503436,0.2269107993761021,0.0038177462996684536,0.8205150775958702,0.36328165433953086,0.6367183456604691,0.4156935044691792,0.08691651563504924,0.0038177462996684536,False,False,True,False,False,True,True,False,False,True,True,,,1.0,True,5.918172136887279e-07,0.38891762231995064,True,True,True,"{""0.05"": 0.03443353909422967, ""0.25"": 0.07375615992154011, ""0.5"": 0.10023721099907569, ""1"": 0.13386026143469443, ""2"": 0.1744496993219672, ""5"": 0.23920605718432675}",6,True,unavailable_skipped_no_validated_inversion,0.08056140000189771,,,,0,[]
1153,0.8899891036917094,0.07132156860607468,0.1917262275522806,-0.6535280062716318,0.025889937143627084,3.9488633861251974,0.07992719155825113,0.3821350655113821,-0.3526861352713676,0.01145483418300254,True,True,True,0.09019189150378544,0.4852159123069975,0.5509254804952736,0.6242563163289225,0.5514863649940274,0.44851363500597263,0.2559727432998735,0.038124331383074764,0.2559727432998735,False,True,False,False,False,True,True,False,False,False,True,,,1.0,True,5.71660052628431e-12,0.4560488019682309,True,True,True,"{""0.05"": 0.019030072645195448, ""0.25"": 0.052208066054842135, ""0.5"": 0.08293586441394467, ""1"": 0.12958720689156827, ""2"": 0.19582036087746915, ""5"": 0.3172232321145821}",6,True,unavailable_skipped_no_validated_inversion,0.07867040000201087,,,,0,[]
1189,0.5283132541413151,0.098407679625296,0.14034067237224718,-0.5060546710089946,0.04667368061744203,3.054827721542525,0.059479462030362806,0.17316586963034605,-0.23408885868328833,0.01706198217263795,True,True,True,0.08428465858877782,0.3334126005407426,0.6814975045194962,0.8475468812124664,0.3108889238096663,0.6891110761903336,0.21142380480344855,0.060733799083217535,0.21142380480344855,False,False,False,False,False,False,False,False,False,False,True,,,1.0,True,6.840807031949225e-11,0.4565359469304272,True,True,True,"{""0.05"": 0.023384625295516416, ""0.25"": 0.057141839444707326, ""0.5"": 0.0862119206207693, ""1"": 0.13047836495562287, ""2"": 0.19487924220783803, ""5"": 0.3170745177388884}",6,True,unavailable_skipped_no_validated_inversion,0.07830829999875277,,,,0,[]
1190,0.7558004084174772,0.08961770927268727,0.33020602819819556,-0.32931158718805253,0.10123712775637993,4.978449336111254,0.07355951170639534,0.037512157504272704,-0.1479531725069842,0.04647614394114806,True,True,True,0.026430181481044007,0.7310174424781184,0.10809791866968982,0.9961648922135661,0.13033626271119575,0.8696637372888043,0.3533597429032449,0.021747262544664015,0.10809791866968982,False,True,False,False,False,True,True,False,False,False,True,,,1.0,True,8.321963635182783e-07,0.483926783958552,True,True,True,"{""0.05"": 0.0347829489790756, ""0.25"": 0.07970935889412424, ""0.5"": 0.11397807166126356, ""1"": 0.16149498010599864, ""2"": 0.22560218602906212, ""5"": 0.34145662905424934}",6,True,unavailable_skipped_no_validated_inversion,0.07900800000061281,,,,0,[]
1232,0.9881622579168474,0.09431221017035801,0.18567080691083054,-0.31254932743708647,0.10489522896035368,5.670772014778404,0.01187946600305445,0.1589667261358903,-0.1926351120907968,0.02072520815681543,True,True,True,0.15191788456321953,0.10946106670290214,0.6878308451990922,0.684123514109294,0.13479536849160895,0.865204631508391,0.39185018885870765,0.04989629294471944,0.39185018885870765,False,True,False,False,False,True,True,False,False,False,True,,,1.0,True,1.0227176929333836e-07,0.4236739756966715,True,True,True,"{""0.05"": 0.03163436030757602, ""0.25"": 0.06984683549478113, ""0.5"": 0.09763491176254632, ""1"": 0.1360137025499199, ""2"": 0.1887208657320911, ""5"": 0.2869340673530083}",6,True,unavailable_skipped_no_validated_inversion,0.07896890000120038,,,,0,[]
1233,0.8614618464119947,0.11426124048356232,0.3827376996133325,-0.5823696920121568,0.021170914074062533,5.518991883732079,0.030287134670653602,0.27115450839943767,-0.48705238923584976,0.0985532813704133,True,True,True,0.05037525169528359,0.2607841334323347,0.14671625164741034,0.6394374808000491,0.576374488034684,0.42362551196531595,0.3897514675581661,0.05481665787817808,0.14671625164741034,False,False,False,False,False,False,False,False,False,False,True,,,1.0,True,1.5631227356038836e-07,0.43011580964650536,True,True,True,"{""0.05"": 0.030156103622672105, ""0.25"": 0.06276646534070657, ""0.5"": 0.08591905162522288, ""1"": 0.12211235855454568, ""2"": 0.1801193846499851, ""5"": 0.29630817254691466}",6,True,unavailable_skipped_no_validated_inversion,0.07805459999872255,,,,0,[]
1283,0.7436426097655151,0.10085790106451067,0.04761609264241593,-0.006959188822384221,0.14362330693331088,1.9743028798233273,0.0415419436001196,0.1593418814182014,-0.22470219881699244,0.09610058960761392,True,True,True,0.14773717324763855,0.13864292259245659,0.9702204491335931,0.7319238979913854,0.05053950846225679,0.9494604915377433,0.10298412301739014,0.04283024386172456,0.10298412301739014,False,True,False,False,False,True,True,False,False,False,True,,,1.0,True,1.3231967288618307e-05,0.4876696992564355,True,True,True,"{""0.05"": 0.04355534282161514, ""0.25"": 0.09511560754244457, ""0.5"": 0.13092427962386424, ""1"": 0.17741986065914467, ""2"": 0.2371627569609479, ""5"": 0.34276125566854615}",6,True,unavailable_skipped_no_validated_inversion,0.07947369999965304,,,,0,[]
1328,1.1288507410821043,0.053364088267057866,0.2927896106791341,-0.059616395212929496,0.1483668297419805,2.4319079161557684,0.03565378571199428,0.13814156223927554,0.3047019969625876,0.07498723364371726,True,True,True,0.034754425053239266,0.15433035620993302,0.1685423102209884,0.8017305521214978,0.09639742153117295,0.9036025784688271,0.10904244142875852,0.089057901163395,0.10904244142875852,False,False,False,False,False,False,False,False,False,False,True,,,1.0,True,7.633228321992646e-06,0.4283601014862877,True,True,True,"{""0.05"": 0.04186706109781028, ""0.25"": 0.08996658064444298, ""0.5"": 0.12163363742511145, ""1"": 0.1601227736140418, ""2"": 0.20639241377138723, ""5"": 0.28871178052942204}",6,True,unavailable_skipped_no_validated_inversion,0.0819660000015574,,,,0,[]
1329,0.7336158641449473,0.05686332333465745,0.1944808693473009,-0.4104985913672358,0.02601625248215577,4.691307257316576,0.02331770127845268,0.338696721196891,-0.3821419047730975,0.009556985696214746,True,True,True,0.04560886363053462,0.10406553351356562,0.3761416762638934,0.3120438818221011,0.31454152889809595,0.685458471101904,0.33118756428214474,0.030471716516994943,0.3120438818221011,False,True,False,False,False,True,True,False,False,False,True,,,1.0,True,1.5219825399981347e-13,0.3859807510367029,True,True,True,"{""0.05"": 0.01748714301266034, ""0.25"": 0.04246690195077449, ""0.5"": 0.06363092091967303, ""1"": 0.09577433641782548, ""2"": 0.1434973328614855, ""5"": 0.23732583060172494}",6,True,unavailable_skipped_no_validated_inversion,0.07961700000305427,,,,0,[]
1348,0.3630646123676228,0.0370637656844007,0.1486014629110482,0.09704272268482517,0.017754536744617126,4.667907382012206,0.054940371434190026,0.530922934612803,-0.4902321702429655,0.09862653952951769,True,True,True,0.0048306886628790464,0.23103396827842554,0.09859458134160251,0.2906847112554089,0.2497448707672118,0.7502551292327881,0.3602378886731869,0.04323571777836314,0.09859458134160251,False,True,False,False,False,True,True,False,False,False,True,,,1.0,True,4.1405159947771606e-07,0.3976929817016998,True,True,True,"{""0.05"": 0.029900608426119534, ""0.25"": 0.06273472442105366, ""0.5"": 0.08508663585394124, ""1"": 0.11683002021726736, ""2"": 0.16374742898807462, ""5"": 0.25767414561791346}",6,True,unavailable_skipped_no_validated_inversion,0.07886399999915739,,,,0,[]
1369,0.3445116502169056,0.08086427888998053,0.10836661909567978,-0.42769296272735063,0.06235764492515689,3.9510185340511144,0.036428434263090836,0.4314924253224156,-0.30211829726600553,0.06300449020646973,True,True,True,0.0439740481937464,0.1016731247692487,0.6518469345833755,0.2144801043632047,0.2741967359094094,0.7258032640905906,0.3017997392329882,0.09983445770064596,0.2144801043632047,False,False,False,False,False,False,False,False,False,False,True,,,1.0,True,1.8534272669512575e-07,0.4233810209954197,True,True,True,"{""0.05"": 0.031452366677122395, ""0.25"": 0.06854695973980576, ""0.5"": 0.09512824984182246, ""1"": 0.1323808606279873, ""2"": 0.18541392197788525, ""5"": 0.28749039779996005}",6,True,unavailable_skipped_no_validated_inversion,0.07804969999779132,,,,0,[]
1377,1.467752121390981,0.05124530629053626,0.33965479265306675,0.15833110433062791,0.0514639395965863,5.229184518372438,0.04204390924391704,0.4366277035696208,-0.5375753338121333,0.058062190563586684,True,True,True,0.03506543586633258,0.24906696709581302,0.1319260278888121,0.3951220763749157,0.3140559781217827,0.6859440218782173,0.3147642173206241,0.15750487998842816,0.1319260278888121,False,False,False,False,False,False,False,False,False,False,True,,,1.0,True,8.990143214759882e-08,0.4083334457172035,True,True,True,"{""0.05"": 0.029372944152064377, ""0.25"": 0.06398024879733079, ""0.5"": 0.08902379743262948, ""1"": 0.12445236284942858, ""2"": 0.1747805271787285, ""5"": 0.2705153108333971}",6,True,unavailable_skipped_no_validated_inversion,0.0853581999981543,,,,0,[]
1379,0.5382511012412506,0.07268169986027317,0.27926910653638104,-0.4124511094648771,0.03203361872308755,4.447921559620683,0.012083406865365878,0.23207346010803373,-0.23614464836687293,0.07631244255714584,True,True,True,0.0002507761141276321,0.053634000933743806,0.0016051392645717014,0.332407438491807,0.22588021265112213,0.7741197873488779,0.32716907601501527,0.050926297299827665,0.0016051392645717014,False,False,True,False,False,True,True,False,False,True,True,,,1.0,True,2.272613372156229e-08,0.3870525166480391,True,True,True,"{""0.05"": 0.02870426558898849, ""0.25"": 0.05888570743897525, ""0.5"": 0.07794295481961747, ""1"": 0.10436073814655338, ""2"": 0.14557510966934883, ""5"": 0.23426092053284747}",6,True,unavailable_skipped_no_validated_inversion,0.07877900000312366,,,,0,[]
1383,0.6712430254929644,0.11832327494469372,0.2606296321348523,-0.43033928655499676,0.022216979226266812,3.9408844895433557,0.0160274784152609,0.058170990492044085,-0.07140445314183419,0.012476138335367384,True,True,True,0.09091954097347574,0.12294101805155973,0.4009237364213687,0.947823655215267,0.19029049748114799,0.809709502518852,0.27361016435568125,0.03556587992778869,0.27361016435568125,False,True,False,False,False,True,True,False,False,False,True,,,1.0,True,4.888534022029489e-14,0.416070528985019,True,True,True,"{""0.05"": 0.017258319766710953, ""0.25"": 0.04230730206452293, ""0.5"": 0.06476695268762732, ""1"": 0.10157355834326992, ""2"": 0.16032864511433048, ""5"": 0.2791814400106265}",6,True,unavailable_skipped_no_validated_inversion,0.0790264000024763,,,,0,[]
1406,1.3652211433617598,0.06343558214300288,0.3381596164152394,-0.31843750698421186,0.04977810751043522,5.55034952399695,0.03140053306902337,0.2573166174862779,-0.2778597802904333,0.06487298129308389,True,True,True,0.0588552697920766,0.28235602591122927,0.2046718927016517,0.6807373158855086,0.17860850335736783,0.8213914966426321,0.35021994817030877,0.14848754075264328,0.2046718927016517,False,False,False,False,False,False,False,False,False,False,True,,,1.0,True,6.75608869471489e-08,0.40589724378637937,True,True,True,"{""0.05"": 0.029866966173543615, ""0.25"": 0.06395818238759084, ""0.5"": 0.08809291198078179, ""1"": 0.12253662575869101, ""2"": 0.17244726851988618, ""5"": 0.268396056856544}",6,True,unavailable_skipped_no_validated_inversion,0.07642330000089714,,,,0,[]
1411,1.012887359584556,0.027000518595727524,0.16545035218901957,-0.17688971113794494,0.034403956870756425,2.5755587050041675,0.040613423322255635,0.19456683760123147,-0.3299247108562413,0.06359409286325064,True,True,True,0.0273231489362097,0.17134825766116557,0.3329217365877779,0.6935470178545379,0.14014028474004003,0.85985971525996,0.1307674766041516,0.08979803508460214,0.1307674766041516,False,False,False,False,False,False,False,False,False,False,True,,,1.0,True,6.6047303448613095e-09,0.3847456661044834,True,True,True,"{""0.05"": 0.027894732872412148, ""0.25"": 0.060944982045751744, ""0.5"": 0.0841217932822439, ""1"": 0.11520570278743392, ""2"": 0.15776845438878928, ""5"": 0.2393673964601855}",6,True,unavailable_skipped_no_validated_inversion,0.07798929999989923,,,,0,[]
1434,1.2747801916455592,0.09650255834213577,0.4083589599598444,-0.4019731060346841,0.06744073463459878,2.133018583389113,0.04522355415952504,0.22711757524489323,-0.053894321750863394,0.009048053739746003,True,True,True,0.07928205945586339,0.1413429698732221,0.19206104856364786,0.5780715191861338,0.16448697589215697,0.835513024107843,0.07181911227979529,0.02841957153123388,0.07181911227979529,False,True,False,False,True,True,True,True,False,False,True,,,1.0,True,1.0655359261591002e-08,0.4484211423391696,True,True,True,"{""0.05"": 0.025230913708099295, ""0.25"": 0.059472334041504024, ""0.5"": 0.08796124445098187, ""1"": 0.1312889579141997, ""2"": 0.19421234233541015, ""5"": 0.31053042239949624}",6,True,unavailable_skipped_no_validated_inversion,0.07958440000220435,,,,0,[]
1440,1.2443402888648196,0.10098611690107186,0.27208090511155947,-0.16004420068035352,0.020180469562545246,5.402537029714994,0.04198802763503231,0.14985478377582107,-0.4830412704158108,0.021042693895542537,True,True,True,0.17729416882570698,0.431227291985419,0.5449333216529366,0.905672925698218,0.2589430150963337,0.7410569849036663,0.34796625446444973,0.05145921885608558,0.34796625446444973,False,False,False,False,False,False,False,False,False,False,True,,,1.0,True,3.232969447708456e-13,0.45120531180362705,True,True,True,"{""0.05"": 0.01938530744655388, ""0.25"": 0.05044156026349455, ""0.5"": 0.07878752892257296, ""1"": 0.1232205388510073, ""2"": 0.18898350330971325, ""5"": 0.31075471556964923}",6,True,unavailable_skipped_no_validated_inversion,0.07740059999923687,,,,0,[]
1451,0.9259840081241304,0.10358172519288862,0.24396172468870853,-0.568245411511834,0.11547693738599676,3.019590007904755,0.04393297441294324,0.2781971700024551,0.24450290396593022,0.01047569193298475,True,True,True,0.13231271901195724,0.18792547571234247,0.5264137894845221,0.5483468144294557,0.38268451775202655,0.6173154822479734,0.17519715479335773,0.03417617714913206,0.17519715479335773,False,True,False,False,False,True,True,False,False,False,True,,,1.0,True,3.129227700071624e-07,0.46439365820782913,True,True,True,"{""0.05"": 0.03209215596699792, ""0.25"": 0.07356514049416227, ""0.5"": 0.10565163305856749, ""1"": 0.15097845619867692, ""2"": 0.21280175304847276, ""5"": 0.32506343923666114}",6,True,unavailable_skipped_no_validated_inversion,0.07891699999890989,,,,0,[]
1456,1.345855258762226,0.021658204676615514,0.06404551669140017,-0.4388629106824933,0.021631008094926244,1.9241638671037982,0.02287163214627493,0.08008022053177198,-0.07499153169895112,0.04124340629771939,True,True,True,0.05419578911047483,0.0816046945946866,0.8685299789565339,0.8641784168648575,0.19822438419926486,0.8017756158007352,0.048394025802642036,0.05022088329884413,0.048394025802642036,False,False,False,False,True,False,False,True,False,False,True,,,1.0,True,1.439559582649963e-12,0.3592716595922772,True,True,True,"{""0.05"": 0.0224414612455039, ""0.25"": 0.0494833447035964, ""0.5"": 0.068760249770408, ""1"": 0.09479254265366635, ""2"": 0.13056951337556583, ""5"": 0.20039098255046228}",6,True,unavailable_skipped_no_validated_inversion,0.07764890000180458,,,,0,[]
1472,1.4725511319407587,0.10620710509487842,0.23101756866820258,-0.06350138017199192,0.12812126825078912,4.065185862038275,0.030221655968848897,0.19782152869764877,-0.33161255930276773,0.0669242445260152,True,True,True,0.25942166862186095,0.2065799399276237,0.7084928380115072,0.7252321091558781,0.1139993147710795,0.8860006852289205,0.21695688117970846,0.1289776111689958,0.21695688117970846,False,False,False,False,False,False,False,False,False,False,True,,,1.0,True,3.4191516280657197e-06,0.46699052574911276,True,True,True,"{""0.05"": 0.03914204022332406, ""0.25"": 0.08465851491249034, ""0.5"": 0.11622144759209313, ""1"": 0.1586389170989108, ""2"": 0.2165772171638254, ""5"": 0.3243470771528344}",6,True,unavailable_skipped_no_validated_inversion,0.08305960000143386,,,,0,[]
1480,1.4235247399397004,0.07341835269929883,0.330556066865082,-0.5191334790849156,0.14496158898669492,5.074330661624101,0.017465041594874314,0.13350081020395618,-0.3728462302945293,0.0739682596932551,True,True,True,0.0997583695248286,0.15942432581770932,0.31341679117503773,0.817270373967794,0.40851388055164967,0.5914861194483503,0.3055067716890712,0.07810627068118339,0.3055067716890712,False,False,False,False,False,False,False,False,False,False,True,,,1.0,True,1.1582195965615937e-05,0.4141002153538732,True,True,True,"{""0.05"": 0.04100448239194975, ""0.25"": 0.0854957870742966, ""0.5"": 0.11345896807607253, ""1"": 0.1479395060316037, ""2"": 0.192390740527387, ""5"": 0.27715899116144654}",6,True,unavailable_skipped_no_validated_inversion,0.0824560000000929,,,,0,[]
1481,0.468286480747336,0.07994195090945434,0.09121401636324217,-0.6881143775329222,0.14820411286411062,5.404778367335653,0.061547101394212954,0.3277510004154023,-0.13317293896826787,0.009686260367680073,True,True,True,0.06655147292981553,0.5578761661020153,0.7999795620405471,0.721966426272429,0.4912364282409669,0.5087635717590331,0.4130955553630391,0.03099298535354868,0.4130955553630391,False,True,False,False,False,True,True,False,False,False,True,,,1.0,True,1.1977357061709881e-06,0.487268584113706,True,True,True,"{""0.05"": 0.03626515203856087, ""0.25"": 0.08462682589399768, ""0.5"": 0.12181989230285267, ""1"": 0.17228572598682126, ""2"": 0.2370422981869791, ""5"": 0.34485383964958155}",6,True,unavailable_skipped_no_validated_inversion,0.07692500000121072,,,,0,[]
1483,1.034583132172254,0.09395711436880712,0.14623556662715026,0.022080846982190705,0.05087462944129945,3.1460747779966862,0.07057618275537371,0.48934843140351647,-0.0072113440272448814,0.031094084690240532,True,True,True,0.17302805040033062,0.20461400967084975,0.8018066203064326,0.2993455729428195,0.0005395672861302008,0.9994604327138698,0.1766938615752663,0.11731485762193762,0.1766938615752663,False,False,False,False,False,False,False,False,False,False,True,,,1.0,True,1.3623485983771388e-09,0.48193494310767204,True,True,True,"{""0.05"": 0.026330606803158078, ""0.25"": 0.0633941255541741, ""0.5"": 0.09487067545689926, ""1"": 0.1425940522248915, ""2"": 0.21132091852202228, ""5"": 0.3372616274062325}",6,True,unavailable_skipped_no_validated_inversion,0.07776909999665804,,,,0,[]
1505,1.484307760782461,0.10992374849957255,0.30952989719093094,-0.32230435818976616,0.07887294110824335,3.1528347870216686,0.010835692701087307,0.03991399569216961,-0.45282757126532425,0.017907180452366233,True,True,True,0.23051258872940164,0.06673317072681516,0.5460700077071753,0.954429629363679,0.3089329086061694,0.6910670913938306,0.13962569257231863,0.023353843272354253,0.13962569257231863,False,True,False,False,False,True,True,False,False,False,True,,,1.0,True,1.8901649383451514e-08,0.43246572082431356,True,True,True,"{""0.05"": 0.028005083805600038, ""0.25"": 0.06342656063605069, ""0.5"": 0.0907479308235586, ""1"": 0.1305789801648762, ""2"": 0.18786614982413127, ""5"": 0.295392479634741}",6,True,unavailable_skipped_no_validated_inversion,0.07732440000108909,,,,0,[]
1526,0.5992809867702168,0.03588533939213856,0.1489831629563909,-0.7307128093183419,0.03778947899215588,4.205589544802136,0.05946896746162154,0.2883570970305822,-0.010168713218914216,0.018757363298894623,True,True,True,0.02081482035851933,0.4170543201856433,0.31921248723034157,0.7149249944560757,0.534044612430432,0.465955387569568,0.30178314293154135,0.06757001330199444,0.30178314293154135,False,False,False,False,False,False,False,False,False,False,True,,,1.0,True,2.915228947131254e-11,0.406035278133653,True,True,True,"{""0.05"": 0.022137947955463703, ""0.25"": 0.0542083189238295, ""0.5"": 0.08092105229589486, ""1"": 0.11940545408535236, ""2"": 0.1721301095044948, ""5"": 0.26888541886551254}",6,True,unavailable_skipped_no_validated_inversion,0.07754580000255373,,,,0,[]
1539,1.1460575094258452,0.08051189725399857,0.09990139084175988,-0.6878330105588306,0.10263056682681025,5.640123164306029,0.07460865322570791,0.41275001610818796,0.2821659795287902,0.08619531246011197,True,True,True,0.17456224100001622,0.6712414108346725,0.8973869692295549,0.6633039427936374,0.5527318904178661,0.4472681095821339,0.37607243973892757,0.095378282253025,0.37607243973892757,False,False,False,False,False,False,False,False,False,False,True,,,1.0,True,2.3020547628505028e-06,0.4861644074161173,True,True,True,"{""0.05"": 0.03871923428136299, ""0.25"": 0.08531372849344891, ""0.5"": 0.119065022499325, ""1"": 0.16534128008141266, ""2"": 0.22802352944093143, ""5"": 0.3419203088858339}",6,True,unavailable_skipped_no_validated_inversion,0.07869919999939157,,,,0,[]
1548,1.1748379661717039,0.08873729089709757,0.42175852772883693,-0.15124820780288062,0.026130753912453026,4.746882760656465,0.012730960723161835,0.08612522875668267,-0.14013767606053662,0.07179903041106561,True,True,True,0.030623621010269803,0.11344720093835205,0.07925693225893532,0.8843557623673886,0.04251458861523126,0.9574854113847687,0.29891588238366207,0.054196771329100175,0.07925693225893532,False,False,False,False,False,False,False,False,False,False,True,,,1.0,True,4.0125280520442174e-09,0.4036943590517143,True,True,True,"{""0.05"": 0.027428754659494247, ""0.25"": 0.057620992007319884, ""0.5"": 0.07877995993390648, ""1"": 0.11107096552039472, ""2"": 0.16246285464238056, ""5"": 0.2653737483561243}",6,True,unavailable_skipped_no_validated_inversion,0.07680560000153491,,,,0,[]
1562,0.9183617467568939,0.07359091625056935,0.34286461646591737,-0.26244505544274177,0.0671086129646625,3.7855630821783905,0.02242004449626245,0.16348265284744243,0.26554070948546704,0.016701298576968972,True,True,True,0.01761001956230568,0.1430184077096585,0.0696813018270642,0.7279343907413138,0.139389275520389,0.8606107244796111,0.2399331661440583,0.05927942974584263,0.0696813018270642,False,False,False,False,False,False,False,False,False,False,True,,,1.0,True,3.975356577257116e-09,0.40486493981208055,True,True,True,"{""0.05"": 0.02608124204460381, ""0.25"": 0.05898692553580801, ""0.5"": 0.08397721454854562, ""1"": 0.1195315882260109, ""2"": 0.16980156166681276, ""5"": 0.2659198873234081}",6,True,unavailable_skipped_no_validated_inversion,0.07668580000245129,,,,0,[]
1594,1.4979677148991253,0.10049457370281178,0.11313429318434187,-0.5035123182637296,0.11994233128287263,2.633832511564279,0.028838744384002676,0.21914421629419237,0.3183984747679419,0.031354140332190986,True,True,True,0.2882758855644048,0.10388865756736027,0.9184427960022865,0.5196068792097506,0.354902243377867,0.645097756622133,0.09505144741967814,0.10867768159230339,0.09505144741967814,False,False,False,False,True,False,False,True,False,False,True,,,1.0,True,4.607782217647127e-07,0.4559712358281607,True,True,True,"{""0.05"": 0.03479533313766574, ""0.25"": 0.0772743449782942, ""0.5"": 0.10822844859310835, ""1"": 0.150633598431564, ""2"": 0.20836808616197922, ""5"": 0.31495152078151134}",6,True,unavailable_skipped_no_validated_inversion,0.07995160000064061,,,,0,[]
