case,factors,geometry,noise,quotes,calibration_quotes,holdout_quotes,invalid_observed_quotes,true_quadrature_max_error_spot,model,parameter_gate,neural_price_gate,exact_price_gate,joint_recovery_gate,status,seconds,optimizer_success,total_nfev,max_positive_parameter_relative_error,max_rho_absolute_error,fitted_quadrature_max_error_spot,neural_all_price_rmse_spot,neural_holdout_price_rmse_spot,neural_all_iv_rmse,neural_holdout_iv_rmse,neural_invalid_iv_quotes,exact_all_price_rmse_spot,exact_holdout_price_rmse_spot,exact_all_iv_rmse,exact_holdout_iv_rmse,exact_invalid_iv_quotes,interpretation,sigma
f1_907931_001,1,monthly,0.01,63,42,21,0,8.260059303211165e-15,single_standard_s17,False,False,False,False,fitted,0.14898979099234566,True,111,0.06810917700239294,0.010768750078086864,8.126832540256146e-15,3.476001080301754e-05,3.499525635358358e-05,0.00033353981180789184,0.0003335832355591909,0,3.113247415553878e-05,3.143937765051292e-05,0.00039126195811862036,0.0003672307614101007,0,,
f1_907931_001,1,monthly,0.01,63,42,21,0,8.260059303211165e-15,single_sobolev_s17,True,False,False,False,fitted,0.1755929589853622,True,125,0.03321347492890636,0.008111544608555565,8.359979375427428e-15,3.4902042092330834e-05,3.489852800158597e-05,0.00032783178221071753,0.00032450698323406026,0,3.4135790730756234e-05,3.423951008566827e-05,0.0003248726568423725,0.0003264125886437598,0,,
f1_907931_001,1,rich,0.0,126,84,42,0,1.6520118606422327e-14,single_standard_s17,True,False,False,False,fitted,0.1038217919995077,True,55,0.03428643493582584,0.005183348659761111,1.645350522494482e-14,2.4804447360831517e-05,2.6728238617226478e-05,8.268042499526613e-05,8.938103184704717e-05,0,0.0001043242187178008,0.00010537957239658199,0.0003818256986980197,0.00037522499215372334,0,,
f1_907931_001,1,rich,0.0,126,84,42,0,1.6520118606422327e-14,single_sobolev_s17,True,False,False,False,fitted,0.09161345902248286,True,55,0.009021796239768731,0.0011560771197343112,1.63202784619898e-14,1.8497356357992403e-05,1.801098565687852e-05,5.744999767792231e-05,5.587831181009975e-05,0,3.3393429447670686e-05,3.412514195410846e-05,8.745461828654718e-05,8.267119316182538e-05,0,,
f1_907931_001,1,rich,0.01,126,84,42,0,1.6520118606422327e-14,single_standard_s17,False,False,False,False,fitted,0.09168670797953382,True,56,0.056467947393128215,0.0004992604598749173,1.618705169903478e-14,0.0001560621917575399,0.00015915917175826305,0.0003503088841651486,0.00035282713181201644,0,0.00013114090705378914,0.0001316884297580804,0.0005173085509454174,0.000498692482932897,0,,
f1_907931_001,1,rich,0.01,126,84,42,0,1.6520118606422327e-14,single_sobolev_s17,True,False,False,False,fitted,0.100015167001402,True,58,0.03644381283956277,0.003995713872696038,1.638689184346731e-14,0.00015879390739844914,0.00016185956719291355,0.0003482213958344076,0.00035132775582726023,0,0.00012221210504191501,0.00012274519527899754,0.0002694840114167974,0.0002689818129409641,0,,
f1_907931_002,1,monthly,0.0,63,42,21,0,8.348877145181177e-15,single_standard_s17,False,True,False,False,fitted,0.1163284589711111,True,90,1.509470637290419,0.014283316605220087,8.21842593978772e-15,8.422150604007884e-06,8.478122725068425e-06,0.00010467385930044064,0.0001173466690042088,0,2.2440380071813084e-05,2.276696660994149e-05,0.0003820256550639864,0.00037857817179474853,0,,
f1_907931_002,1,monthly,0.0,63,42,21,0,8.348877145181177e-15,single_sobolev_s17,False,True,True,False,fitted,0.18668099999194965,True,138,0.5640251208341907,0.003334373876595964,8.193445921733655e-15,5.094667868085052e-06,5.187469190294457e-06,6.326401868923151e-05,6.203242088748978e-05,0,5.381415550823146e-06,5.388084382158855e-06,6.221306086599652e-05,5.892626241584289e-05,0,,
f1_907931_002,1,monthly,0.01,63,42,21,0,8.348877145181177e-15,single_standard_s17,False,False,False,False,fitted,0.1190696670091711,True,86,2.258140278196408,0.029284271933408657,8.260059303211165e-15,2.759310628340094e-05,2.8029071455658538e-05,0.00031932658916413364,0.00035030826308320374,0,3.0530789477347293e-05,3.133565737279833e-05,0.000507527024153386,0.0005222382785564193,0,,
f1_907931_002,1,monthly,0.01,63,42,21,0,8.348877145181177e-15,single_sobolev_s17,False,False,False,False,fitted,0.16964949999237433,True,127,1.2338635300225906,0.020201284585273482,8.270988061109818e-15,2.6507523366566636e-05,2.673732503448612e-05,0.0002953654214693665,0.000310986168600631,0,2.84698373177365e-05,2.8740946860459975e-05,0.00029624862420412555,0.00031399671194915787,0,,
f1_907931_002,1,rich,0.0,126,84,42,0,1.1857181902996672e-14,single_standard_s17,False,False,False,False,fitted,0.14822875001118518,True,88,0.12387907729705971,0.0022918072382091537,1.1857181902996672e-14,5.841633663094971e-05,6.30129871416232e-05,0.0001894169595618293,0.00019559350322883185,0,0.00015870998113050257,0.00016110812485373494,0.0004841759420776543,0.0004728361519663515,0,,
f1_907931_002,1,rich,0.0,126,84,42,0,1.1857181902996672e-14,single_sobolev_s17,False,False,False,False,fitted,0.12428237500716932,True,79,0.07295084536281782,0.0040784917393599796,1.1723955140041652e-14,1.128143409619101e-05,1.1022051013708942e-05,7.496476909467846e-05,7.709685593876909e-05,0,2.1315160275496503e-05,2.2270783863371637e-05,6.334932264828555e-05,6.645244552289099e-05,0,,
f1_907931_002,1,rich,0.01,126,84,42,0,1.1857181902996672e-14,single_standard_s17,False,False,False,False,fitted,0.18560033399262466,True,113,0.3945214290075838,0.005546847628642715,1.1857181902996672e-14,0.00023713195253270616,0.00023684889413232285,0.0005368994226708178,0.000524761399677904,0,0.0003032059794719617,0.0002932715256972334,0.0007183882933503546,0.0006831151518048331,0,,
f1_907931_002,1,rich,0.01,126,84,42,0,1.1857181902996672e-14,single_sobolev_s17,False,False,False,False,fitted,0.1792626249953173,True,102,0.23894606372974347,0.006607836439152637,1.192379528447418e-14,0.0001927743963560949,0.00018903395440112155,0.0004393812131153804,0.00041949188879303876,0,0.00020886322077513675,0.00020785117730980746,0.0004589315107207841,0.00044615716002626023,0,,
f1_907931_003,1,monthly,0.0,63,42,21,0,8.459899447643693e-15,single_standard_s17,False,True,True,False,fitted,0.3642830419994425,True,269,0.5103216401822719,0.003976334515205959,8.570878382019308e-15,6.216710674494042e-06,6.542760359078214e-06,9.484674647927987e-05,9.631289857491334e-05,0,9.276732207726446e-06,9.183334897332522e-06,0.00024617986324259683,0.0001972008187636274,0,,
f1_907931_003,1,monthly,0.0,63,42,21,0,8.459899447643693e-15,single_sobolev_s17,False,True,True,False,fitted,0.27424687502207235,True,221,0.8506091607948734,0.0010107743652069123,8.582067348439359e-15,5.827012893359536e-06,5.690623433582741e-06,7.419658074331511e-05,6.545705573179736e-05,0,3.7486195079006617e-06,3.7653612977518075e-06,5.26898899933537e-05,4.8058876922808775e-05,0,,
f1_907931_003,1,monthly,0.01,63,42,21,0,8.459899447643693e-15,single_standard_s17,False,False,False,False,fitted,0.2308579579985235,True,177,0.48999691111448374,0.03856107566659006,8.282307131790568e-15,8.080626453208329e-05,8.086101705650284e-05,0.0005700365013928905,0.0005654211268949521,0,7.652301515471102e-05,7.650865424743275e-05,0.0006238793507772299,0.0005819961111106252,0,,
f1_907931_003,1,monthly,0.01,63,42,21,0,8.459899447643693e-15,single_sobolev_s17,False,False,False,False,fitted,0.22168266598600894,True,177,0.7831584200978139,0.03398504533249058,8.282307131790568e-15,7.846623533052298e-05,7.844105560789501e-05,0.0005605774011077306,0.0005501717732838493,0,8.019840425533698e-05,8.020569690847802e-05,0.0005737025212539664,0.0005640225059084115,0,,
f1_907931_003,1,rich,0.0,126,84,42,0,1.3922196728799462e-14,single_standard_s17,False,False,False,False,fitted,0.11945658299373463,True,72,0.10829081251607175,0.006383620513287669,1.3988810110276972e-14,1.1608947582954261e-05,1.2742531106292455e-05,8.353939278928706e-05,8.675385291937372e-05,0,8.40499870468683e-05,8.222144133678366e-05,0.00026507151843620794,0.00023514114904747233,0,,
f1_907931_003,1,rich,0.0,126,84,42,0,1.3922196728799462e-14,single_sobolev_s17,True,True,False,False,fitted,0.11524829198606312,True,72,0.014848822749378376,0.0004927543515017563,1.412203687323199e-14,7.779224671395667e-06,7.818069193993538e-06,7.0306202780042e-05,6.513174989229444e-05,0,1.6057318403081017e-05,1.6708131551605177e-05,4.8300372654424756e-05,4.719042630487891e-05,0,,
f1_907931_003,1,rich,0.01,126,84,42,0,1.3922196728799462e-14,single_standard_s17,False,False,False,False,fitted,0.12420704198302701,True,77,0.2000131346744074,0.02726309489723966,1.4055423491754481e-14,0.00010432396689154975,0.00010478568450848216,0.000333412008485496,0.0003317766032559628,0,0.00016394715492642074,0.00016539394433087463,0.0003645118567122723,0.0003598606677199305,0,,
f1_907931_003,1,rich,0.01,126,84,42,0,1.3922196728799462e-14,single_sobolev_s17,False,False,False,False,fitted,0.12071129199466668,True,77,0.09966842210021176,0.01942488474470372,1.4055423491754481e-14,0.00010628328561926599,0.00010742643272066147,0.00032962977962945205,0.0003260133805289418,0,0.00010343280090954343,0.00010453706447269179,0.00032294291141799815,0.00032260643760072515,0,,
f1_907931_004,1,monthly,0.0,63,42,21,0,8.260059303211164e-15,single_standard_s17,False,True,False,False,fitted,0.11070258298423141,True,86,0.0679125513099248,0.0012066162199049213,8.137761298154799e-15,3.675133479084635e-06,4.035454037052675e-06,4.9819055994602915e-05,5.604989691394168e-05,0,1.2716547079232178e-05,1.2577579831749356e-05,0.00026651155739902167,0.00022092800423943588,0,,
f1_907931_004,1,monthly,0.0,63,42,21,0,8.260059303211164e-15,single_sobolev_s17,False,True,True,False,fitted,0.10846925000078045,True,83,0.07962360597584128,0.0007183749771726422,8.1601392309949e-15,1.0470988866302026e-06,1.0144928547150835e-06,1.5947227486224992e-05,1.7314269237006767e-05,0,2.32988000746457e-06,2.3273714853030973e-06,5.982839680232143e-05,5.2948187735976066e-05,0,,
f1_907931_004,1,monthly,0.01,63,42,21,0,8.260059303211164e-15,single_standard_s17,False,False,False,False,fitted,0.1849937079823576,True,145,0.8369075179338884,0.028855209351520417,8.260059303211164e-15,6.823699365279644e-05,6.824425071407147e-05,0.00048438130892125336,0.0004934542492183286,0,7.097371338198752e-05,7.101992105362967e-05,0.000572807737432239,0.0005898624448832273,0,,
f1_907931_004,1,monthly,0.01,63,42,21,0,8.260059303211164e-15,single_sobolev_s17,False,False,False,False,fitted,0.22994291700888425,True,175,0.8820093472393439,0.021259609033439042,8.182517163835e-15,6.84493907882067e-05,6.845331202517218e-05,0.0004892445404733338,0.0005052990682652697,0,7.39954748121701e-05,7.400051742667868e-05,0.0005235472254148312,0.0005390879014272845,0,,
f1_907931_004,1,rich,0.0,126,84,42,0,1.1124434706744069e-14,single_standard_s17,False,True,False,False,fitted,0.11476237498573028,True,66,0.08128885321716606,0.0002597598254933109,1.1790568521519163e-14,8.500560482390132e-06,9.069479398162732e-06,4.1107720921705184e-05,4.4772459537111615e-05,0,6.87491276575056e-05,6.617135741335328e-05,0.0002549583084349074,0.00021882860062146618,0,,
f1_907931_004,1,rich,0.0,126,84,42,0,1.1124434706744069e-14,single_sobolev_s17,True,False,True,False,fitted,0.10487733298214152,True,66,0.04294061799194737,0.002475736107243942,1.1524114995609125e-14,1.3778617599381732e-05,1.3563220993126121e-05,4.025723259230137e-05,3.913312450939601e-05,0,8.48760996971766e-06,8.062548812981361e-06,4.330791007366567e-05,4.167355516895163e-05,0,,
f1_907931_004,1,rich,0.01,126,84,42,0,1.1124434706744069e-14,single_standard_s17,False,False,False,False,fitted,0.12077562499325722,True,69,0.19690573325803618,0.006048637046720762,1.1257661469699086e-14,3.2103534297056286e-05,3.2217914220180516e-05,0.00011246214364754265,0.00011660144266392826,0,7.690647497103373e-05,7.21439576768858e-05,0.0002888024084141183,0.0002492038403110031,0,,
f1_907931_004,1,rich,0.01,126,84,42,0,1.1124434706744069e-14,single_sobolev_s17,False,False,False,False,fitted,0.10605666600167751,True,70,0.14886046615735604,0.004032565759079509,1.1390888232654105e-14,3.201024214448081e-05,3.130825215613715e-05,0.00010427271545882725,0.00010357797274483825,0,3.4270672115127336e-05,3.377057411421346e-05,0.0001153295353142234,0.0001143118543597056,0,,
f1_907931_005,1,monthly,0.0,63,42,21,0,8.249650962355303e-15,single_standard_s17,False,True,False,False,fitted,0.1436218330054544,True,101,0.0624838896200286,0.00691486306092004,8.29336599394992e-15,4.7123858049545195e-06,4.784398404551854e-06,4.949558291108324e-05,5.552971817104794e-05,0,2.9505074889429754e-05,2.90431936584708e-05,0.0004226717319902155,0.00036976759925591357,0,,
f1_907931_005,1,monthly,0.0,63,42,21,0,8.249650962355303e-15,single_sobolev_s17,False,True,True,False,fitted,0.1252622909960337,True,93,0.0741117921508001,0.00276279092258358,8.193445921733655e-15,3.2641074008800896e-06,3.1462823004959196e-06,3.304195617079762e-05,3.241873636869228e-05,0,6.937633762968293e-06,6.899381033751479e-06,5.697614354687479e-05,5.486995888341301e-05,0,,
f1_907931_005,1,monthly,0.01,63,42,21,0,8.249650962355303e-15,single_standard_s17,False,False,False,False,fitted,0.2286978329939302,True,164,0.8941044276508434,0.010954630075505789,8.248610128269718e-15,4.316517391475083e-05,4.3303197988451516e-05,0.0004575850768734623,0.0004618777543867084,0,5.41551779436273e-05,5.4051671497715195e-05,0.0006508134294333131,0.0006466237110933264,0,,
f1_907931_005,1,monthly,0.01,63,42,21,0,8.249650962355303e-15,single_sobolev_s17,False,False,False,False,fitted,0.22917754200170748,True,173,0.8941044276508434,0.022982780763219135,8.204895096675103e-15,3.9920163822437235e-05,4.034583157930075e-05,0.00043813103425679886,0.00044557171009848866,0,3.775089013934621e-05,3.8253499691948776e-05,0.0004228773793499358,0.00043033885843836905,0,,
f1_907931_005,1,rich,0.0,126,84,42,0,1.6520118606422327e-14,single_standard_s17,False,False,False,False,fitted,0.09117708299891092,True,51,0.07132724027611403,0.009572095161945904,1.638689184346731e-14,2.2924949749256314e-05,2.518671073179071e-05,7.43683395820022e-05,8.343283897532416e-05,0,6.0605970265349605e-05,5.774780509455763e-05,0.00033794966608818535,0.00029880617804996197,0,,
f1_907931_005,1,rich,0.0,126,84,42,0,1.6520118606422327e-14,single_sobolev_s17,True,False,False,False,fitted,0.07954604201950133,True,48,0.010100156411425365,0.0027037296933988264,1.638689184346731e-14,1.083240484152747e-05,1.0727869246187766e-05,3.6429363699794314e-05,3.549733425150547e-05,0,2.9361108522367395e-05,2.967981624264045e-05,7.768532247311418e-05,7.688346037200734e-05,0,,
f1_907931_005,1,rich,0.01,126,84,42,0,1.6520118606422327e-14,single_standard_s17,True,False,False,False,fitted,0.10020870898733847,True,52,0.006306792093178415,0.007895161951190333,1.658673198789984e-14,4.900379936276504e-05,4.8830644019640106e-05,0.00017059554236665696,0.0001652175462466978,0,9.94090841090535e-05,9.681830113230307e-05,0.00040840740275714237,0.0003822298647534502,0,,
