generator_factors,case,model,parameter_index,truth,estimate,tolerance_error
2,1,deep11_balanced_s43,0,1.891714479816895,2.105432941795743,2.259521341714682
2,1,deep11_balanced_s43,1,0.04593107492415215,0.04312760854039632,1.2207275307121848
2,1,deep11_balanced_s43,2,0.26476466098832435,0.1777190325608237,6.575320747306169
2,1,deep11_balanced_s43,3,-0.6347339991548748,-0.7999890000000001,3.3051000169025047
2,1,deep11_balanced_s43,4,0.024155909963793413,0.023337364742855065,0.6777183903775443
2,1,deep11_balanced_s43,5,8.950230462860343,6.717895334492226,4.988329937718051
2,1,deep11_balanced_s43,6,0.02976411514294382,0.03151648658369807,1.177506156214213
2,1,deep11_balanced_s43,7,0.578592700950026,0.5856516931721377,0.24400557457849437
2,1,deep11_balanced_s43,8,-0.37616011176601205,-0.40642722999375736,0.6053423645549061
2,1,deep11_balanced_s43,9,0.019711147104010635,0.02121317662646748,1.5240407009607524
2,2,double_sobolev_s17,0,0.7372261117013298,0.7727543063797996,0.9638344088621544
2,2,double_sobolev_s17,1,0.06628342503793329,0.07818623613777703,3.5914894539719073
2,2,double_sobolev_s17,2,0.11499569589567728,0.31285259275605015,34.41118301329578
2,2,double_sobolev_s17,3,-0.29691384827658107,0.29998900000000006,11.938056965531622
2,2,double_sobolev_s17,4,0.027967385821581578,0.04863748333077665,14.78157282275885
2,2,double_sobolev_s17,5,8.160651953244319,7.682850060792235,1.170989512087034
2,2,double_sobolev_s17,6,0.14163520440916144,0.12430800840107015,2.4467357646529457
2,2,double_sobolev_s17,7,0.4767400172741322,0.26734105458919605,8.784618664160881
2,2,double_sobolev_s17,8,-0.07659263676908934,-0.599989,10.467927264618213
2,2,double_sobolev_s17,9,0.06410738056307248,0.04429610691405951,6.1806529841042295
2,2,deep11_s17,0,0.7372261117013298,0.7096031746233117,0.7493748970521787
2,2,deep11_s17,1,0.06628342503793329,0.07914103447695812,3.8795851094497804
2,2,deep11_s17,2,0.11499569589567728,0.30162165903545274,32.45790404348356
2,2,deep11_s17,3,-0.29691384827658107,0.29998900000000006,11.938056965531622
2,2,deep11_s17,4,0.027967385821581578,0.04984280548297726,15.643521207845666
2,2,deep11_s17,5,8.160651953244319,7.654276035121017,1.2410182936964715
2,2,deep11_s17,6,0.14163520440916144,0.12360486440947416,2.54602520254788
2,2,deep11_s17,7,0.4767400172741322,0.26925000381815195,8.704535215749281
2,2,deep11_s17,8,-0.07659263676908934,-0.599989,10.467927264618213
2,2,deep11_s17,9,0.06410738056307248,0.04313334602078704,6.543407126625613
2,2,deep17_full_s29,0,0.7372261117013298,0.759838057576748,0.6134331249672005
2,2,deep17_full_s29,1,0.06628342503793329,0.07901697009103126,3.8421505967172633
2,2,deep17_full_s29,2,0.11499569589567728,0.31187071465068295,34.24041521234122
2,2,deep17_full_s29,3,-0.29691384827658107,0.29998899999999895,11.9380569655316
2,2,deep17_full_s29,4,0.027967385821581578,0.05062486541086655,16.20278687027007
2,2,deep17_full_s29,5,8.160651953244319,7.647931074031375,1.2565684265191794
2,2,deep17_full_s29,6,0.14163520440916144,0.12241159676165264,2.7145239388330142
2,2,deep17_full_s29,7,0.4767400172741322,0.2824075608495871,8.152554825822442
2,2,deep17_full_s29,8,-0.07659263676908934,-0.599989,10.467927264618213
2,2,deep17_full_s29,9,0.06410738056307248,0.04228125585740416,6.809239283827715
2,2,deep11_balanced_s43,0,0.7372261117013298,0.7500808140076688,0.34873160628219285
2,2,deep11_balanced_s43,1,0.06628342503793329,0.07891264578123715,3.810672347144491
2,2,deep11_balanced_s43,2,0.11499569589567728,0.3096572260064356,33.85544625728478
2,2,deep11_balanced_s43,3,-0.29691384827658107,0.29998900000000006,11.938056965531622
