generator_factors,case,quote,x,tau,holdout,true_price,observed_price,observed_iv
1,12,11,-0.01980262729617973,0.0821917808219178,True,0.033127587121991986,0.03322566016306489,0.373769662216881
1,12,12,-0.03922071315328133,0.0821917808219178,False,0.02529617302364645,0.025628498431779643,0.3754796370623553
1,12,13,-0.058268908123975824,0.0821917808219178,False,0.019009754931019307,0.01898045433044353,0.3714593732478968
1,12,14,-0.0769610411361284,0.0821917808219178,True,0.014059350034564183,0.014264731814306075,0.37368704691372373
1,12,15,-0.09531017980432493,0.0821917808219178,False,0.010234663759517065,0.010147568887471781,0.3696020156644541
1,12,16,-0.11332868530700327,0.0821917808219178,False,0.007334844714587396,0.007362475022575891,0.3708219408639133
1,12,17,-0.1310282624064042,0.0821917808219178,True,0.005176523175407802,0.005117405381421047,0.3687865500906065
1,12,18,-0.14842000511827322,0.0821917808219178,False,0.0035988404176792027,0.0035546174588074082,0.3684972761443928
1,12,19,-0.16551443847757333,0.0821917808219178,False,0.0024656600283282024,0.0024416796412176584,0.36850622372665515
1,12,20,-0.1823215567939546,0.0821917808219178,True,0.001665468361162173,0.001665247937747062,0.3689729567351091
1,12,21,0.2231435513142097,0.1643835616438356,False,0.255419064369691,0.2553980069190829,0.37578496925260596
1,12,22,0.19845093872383818,0.1643835616438356,False,0.22705744063640643,0.22710173641318995,0.3755958123734734
1,12,23,0.17435338714477766,0.1643835616438356,True,0.2007314428195064,0.2009064434875061,0.3758783318780869
1,12,24,0.15082288973458366,0.1643835616438356,False,0.1764180834192961,0.17653156423542493,0.3740299681031891
1,12,25,0.12783337150988489,0.1643835616438356,False,0.1540935346667942,0.15434322028635641,0.37408771750758496
1,12,26,0.10536051565782628,0.1643835616438356,True,0.13372781762524677,0.1335594447782587,0.3698510055996146
1,12,27,0.08338160893905101,0.1643835616438356,False,0.11528046434359562,0.11547148835060445,0.37159790754941197
1,12,28,0.06187540371808741,0.1643835616438356,False,0.09869744456540008,0.09928466863511042,0.3733183195732
1,12,29,0.040821994520255166,0.1643835616438356,True,0.08390951606458752,0.08370942737017126,0.36746704643139527
1,12,30,0.020202707317519466,0.1643835616438356,False,0.07083201141539464,0.07132433169644566,0.37107481101109413
1,12,31,-0.0,0.1643835616438356,False,0.05936593680020291,0.0594124857164036,0.36765493091922535
1,12,32,-0.01980262729617973,0.1643835616438356,True,0.04940014878300747,0.04962620054371469,0.36817748661673755
1,12,33,-0.03922071315328133,0.1643835616438356,False,0.04081430429434524,0.04090599083461497,0.36677394086270704
1,12,34,-0.058268908123975824,0.1643835616438356,False,0.03348225107623182,0.03394977374733637,0.3688590298990005
1,12,35,-0.0769610411361284,0.1643835616438356,True,0.027275537263287186,0.027216029381616474,0.36470024036746035
1,12,36,-0.09531017980432493,0.1643835616438356,False,0.022066761333378093,0.021882664619111925,0.36320295893762927
1,12,37,-0.11332868530700327,0.1643835616438356,False,0.017732546395379828,0.018012133734687324,0.36670877861908213
1,12,38,-0.1310282624064042,0.1643835616438356,True,0.014155994360470908,0.014157076631919356,0.36386950137398816
1,12,39,-0.14842000511827322,0.1643835616438356,False,0.011228546032520076,0.01115666616668162,0.36270124450132885
1,12,40,-0.16551443847757333,0.1643835616438356,False,0.0088512351089986,0.00869783079546096,0.36122074173030877
1,12,41,-0.1823215567939546,0.1643835616438356,True,0.006935372957833086,0.006978336977517967,0.36349976473645795
1,12,42,0.2231435513142097,0.2465753424657534,False,0.26117962258145677,0.26140311960384516,0.3723585371084136
1,12,43,0.19845093872383818,0.2465753424657534,False,0.23384768277430257,0.2337440785875744,0.36829598257366736
1,12,44,0.17435338714477766,0.2465753424657534,True,0.20855788420427857,0.20840748390508987,0.3670062117787928
1,12,45,0.15082288973458366,0.2465753424657534,False,0.18524763249943021,0.18521875424644008,0.3669295417593475
1,12,46,0.12783337150988489,0.2465753424657534,False,0.16385301414325548,0.16398582950448365,0.36699344243187404
1,12,47,0.10536051565782628,0.2465753424657534,True,0.1443064876477984,0.14423672255718914,0.3649038052762413
1,12,48,0.08338160893905101,0.2465753424657534,False,0.126535291032436,0.1264426883469511,0.36396550987152704
1,12,49,0.06187540371808741,0.2465753424657534,False,0.11046056683629313,0.11141342944453486,0.3686412621038644
1,12,50,0.040821994520255166,0.2465753424657534,True,0.09599716197818986,0.096171741650055,0.36382823090999994
1,12,51,0.020202707317519466,0.2465753424657534,False,0.08305402210936352,0.08302192164220616,0.36208097671397044
1,12,52,-0.0,0.2465753424657534,False,0.07153507207362941,0.07180941592201062,0.3629811487116842
1,12,53,-0.01980262729617973,0.2465753424657534,True,0.06134045743469296,0.061594281500587524,0.36228728585883985
1,12,54,-0.03922071315328133,0.2465753424657534,False,0.05236801690501497,0.05190430291096691,0.3579545715196782
1,12,55,-0.058268908123975824,0.2465753424657534,False,0.04451486075842992,0.04494652067365756,0.36225323663102565
1,12,56,-0.0769610411361284,0.2465753424657534,True,0.03767894385554388,0.037830946285535134,0.3602633018650988
1,12,57,-0.09531017980432493,0.2465753424657534,False,0.03176054119489824,0.031902827373124644,0.3597995343905499
1,12,58,-0.11332868530700327,0.2465753424657534,False,0.02666355627210676,0.026606870894606692,0.3581319988265353
1,12,59,-0.1310282624064042,0.2465753424657534,True,0.022296615559854793,0.022395295337465888,0.35881506416014053
1,12,60,-0.14842000511827322,0.2465753424657534,False,0.018573924132927883,0.018344685298403683,0.3559806558325659
1,12,61,-0.16551443847757333,0.2465753424657534,False,0.015415876425711322,0.015178825708523991,0.3554102310233501
1,12,62,-0.1823215567939546,0.2465753424657534,True,0.012749431465543137,0.01271667649480281,0.35682530390475636
1,12,63,0.2231435513142097,0.4931506849315068,False,0.27801873070612393,0.27795604104301586,0.3542532152528587
1,12,64,0.19845093872383818,0.4931506849315068,False,0.25235100322113824,0.25247000624366417,0.3540372249069738
1,12,65,0.17435338714477766,0.4931506849315068,True,0.22861968415536182,0.22901227568814495,0.3541634244688744
1,12,66,0.15082288973458366,0.4931506849315068,False,0.20672213801232586,0.2064647330837994,0.3505261662856704
1,12,67,0.12783337150988489,0.4931506849315068,False,0.1865592860134766,0.186440064087955,0.3502059377263479
1,12,68,0.10536051565782628,0.4931506849315068,True,0.16803484079898712,0.16867878676451054,0.35222703808698463
1,12,69,0.08338160893905101,0.4931506849315068,False,0.15105480827955453,0.15175252530310918,0.3515692780231462
