symbol,trade_date,expiry_date,maturity,log_forward_moneyness,strike,heston_price_adjusted,heston_iv,value_origin
NTPC,2026-06-18,2026-06-30,0.03287671232876712,0.11250000000000004,405.9725259899286,0.021961895760548744,0.23616001216610583,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-06-30,0.03287671232876712,0.125,411.0790317349218,0.011181158675019676,0.24258778124808716,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-06-30,0.03287671232876712,0.1375,416.24976941497044,0.005684917960454838,0.24901390877523905,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-06-30,0.03287671232876712,0.15000000000000002,421.4855469683568,0.0028466552401719136,0.25512084093617726,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-06-30,0.03287671232876712,0.16250000000000003,426.7871824959761,0.001432912679724535,0.26130626531297674,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-06-30,0.03287671232876712,0.17500000000000004,432.15550438916557,0.0007157100211453299,0.267303605256482,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-06-30,0.03287671232876712,0.1875,437.59135145914314,0.00033821703301581754,0.27235923586297717,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-06-30,0.03287671232876712,0.2,443.09557306807267,0.00020288173049635982,0.28107869972930755,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-06-30,0.03287671232876712,0.21250000000000002,448.6690292617791,3.727884182763187e-05,0.2729944947730041,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-06-30,0.03287671232876712,0.22500000000000003,454.3125909041318,0.00011572052821046423,0.3047389311700801,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-06-30,0.03287671232876712,0.23750000000000004,460.0271398131195,-8.672084161859403e-05,,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-06-30,0.03287671232876712,0.25,465.8135688986354,0.00015929484459809874,0.3421873022585704,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-07-28,0.1095890410958904,-0.25,284.24649881528944,0.09685941715133595,0.3168457428278437,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-07-28,0.1095890410958904,-0.2375,287.82187962623254,0.12421411518135983,0.31235916830011223,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-07-28,0.1095890410958904,-0.225,291.4422331914454,0.15923680613047964,0.30782870224155434,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-07-28,0.1095890410958904,-0.2125,295.10812519853823,0.20405664120670508,0.3032568733138957,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-07-28,0.1095890410958904,-0.2,298.8201284505955,0.261385953574802,0.298647310379765,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-07-28,0.1095890410958904,-0.1875,302.5788229556775,0.3346762053544694,0.29400506392915193,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-07-28,0.1095890410958904,-0.175,306.3847960174477,0.42831340422219455,0.289337018357099,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-07-28,0.1095890410958904,-0.16249999999999998,310.2386423269403,0.5478614088193012,0.2846524197103938,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-07-28,0.1095890410958904,-0.15,314.1409640554819,0.7003620801163493,0.27996354744796903,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
