window,date,expiry,tau,strike,option,price,x,forward,discount,market_call_normalized,market_iv,vega_over_DF,split,source_sha256,date_eligible
final,2026-08-31,2026-10-27,0.15616438356164383,24700.0,CE,230.0,-0.01287675036420612,24383.98326686344,0.9847354880884938,0.00945608338820369,0.0957185573170102,0.14971137233063192,anchor,1e435806057655142a50ce380d74dca174e26be98bfec625f8ded211e62c78b1,True
final,2026-08-31,2026-10-27,0.15616438356164383,24750.0,CE,211.45,-0.014898995744973872,24383.98326686344,0.9847354880884938,0.00867586722198701,0.09534149416998086,0.14685976035516649,anchor,1e435806057655142a50ce380d74dca174e26be98bfec625f8ded211e62c78b1,True
final,2026-08-31,2026-10-27,0.15616438356164383,24800.0,CE,194.25,-0.016917159901211065,24383.98326686344,0.9847354880884938,0.007954076384031662,0.09505986643122023,0.14363472149261705,test,1e435806057655142a50ce380d74dca174e26be98bfec625f8ded211e62c78b1,True
final,2026-08-31,2026-10-27,0.15616438356164383,24850.0,CE,177.7,-0.018931259272912313,24383.98326686344,0.9847354880884938,0.007261752540752297,0.09467719785906008,0.14000396171473478,anchor,1e435806057655142a50ce380d74dca174e26be98bfec625f8ded211e62c78b1,True
final,2026-08-31,2026-10-27,0.15616438356164383,24900.0,CE,162.6,-0.020941310200936473,24383.98326686344,0.9847354880884938,0.006631344722432587,0.09443564194270254,0.13608056457290685,anchor,1e435806057655142a50ce380d74dca174e26be98bfec625f8ded211e62c78b1,True
final,2026-08-31,2026-10-27,0.15616438356164383,24950.0,CE,149.0,-0.022947328927802237,24383.98326686344,0.9847354880884938,0.006064515760844479,0.09437092939676983,0.1319446515400417,test,1e435806057655142a50ce380d74dca174e26be98bfec625f8ded211e62c78b1,True
final,2026-08-31,2026-10-27,0.15616438356164383,25000.0,CE,134.3,-0.024949331598475358,24383.98326686344,0.9847354880884938,0.00545527206542316,0.0936599549916502,0.12716717473448166,anchor,1e435806057655142a50ce380d74dca174e26be98bfec625f8ded211e62c78b1,True
final,2026-08-31,2026-10-27,0.15616438356164383,25050.0,CE,122.3,-0.02694733426114836,24383.98326686344,0.9847354880884938,0.0049579156920801165,0.09352933538920316,0.12247606299216256,anchor,1e435806057655142a50ce380d74dca174e26be98bfec625f8ded211e62c78b1,True
final,2026-08-31,2026-10-27,0.15616438356164383,25100.0,CE,110.9,-0.0289413528680128,24383.98326686344,0.9847354880884938,0.004486815745620855,0.09331658980079494,0.11753365547833007,test,1e435806057655142a50ce380d74dca174e26be98bfec625f8ded211e62c78b1,True
final,2026-08-31,2026-10-27,0.15616438356164383,25200.0,CE,90.5,-0.032917501247652234,24383.98326686344,0.9847354880884938,0.0036469385786440855,0.09288193043021038,0.10718348743246006,anchor,1e435806057655142a50ce380d74dca174e26be98bfec625f8ded211e62c78b1,True
final,2026-08-31,2026-10-27,0.15616438356164383,25500.0,CE,50.15,-0.044751958894655094,24383.98326686344,0.9847354880884938,0.0019971522205259767,0.09372083061743067,0.07767781178510275,anchor,1e435806057655142a50ce380d74dca174e26be98bfec625f8ded211e62c78b1,True
final,2026-08-31,2026-10-27,0.15616438356164383,26000.0,CE,22.8,-0.0641700447517567,24383.98326686344,0.9847354880884938,0.0008905163747325736,0.10120424556260693,0.0449275644222295,test,1e435806057655142a50ce380d74dca174e26be98bfec625f8ded211e62c78b1,True
final,2026-08-31,2026-10-27,0.15616438356164383,26500.0,CE,12.35,-0.08321823972245115,24383.98326686344,0.9847354880884938,0.0004732618469490722,0.11119048704379683,0.02733886500818961,anchor,1e435806057655142a50ce380d74dca174e26be98bfec625f8ded211e62c78b1,True
final,2026-08-31,2026-10-27,0.15616438356164383,27000.0,CE,7.75,-0.10191037273460365,24383.98326686344,0.9847354880884938,0.00029148643519917735,0.12239102593058233,0.018014845868510137,anchor,1e435806057655142a50ce380d74dca174e26be98bfec625f8ded211e62c78b1,True
final,2026-08-31,2026-11-23,0.23013698630136986,23000.0,PE,93.7,0.06282696589758535,24491.379091855073,0.9771244187365248,0.06901185713938285,0.12022104173036473,0.10242102056486854,anchor,1e435806057655142a50ce380d74dca174e26be98bfec625f8ded211e62c78b1,True
final,2026-08-31,2026-11-23,0.23013698630136986,23500.0,PE,164.1,0.041320760676621854,24491.379091855073,0.9771244187365248,0.049332802440825545,0.11328379255934881,0.14035699618174524,test,1e435806057655142a50ce380d74dca174e26be98bfec625f8ded211e62c78b1,True
final,2026-08-31,2026-11-23,0.23013698630136986,23800.0,PE,227.2,0.028635601149306,24491.379091855073,0.9771244187365248,0.03881924786997068,0.10922730635130255,0.16243696822931564,anchor,1e435806057655142a50ce380d74dca174e26be98bfec625f8ded211e62c78b1,True
final,2026-08-31,2026-11-23,0.23013698630136986,24000.0,PE,282.4,0.02026735147878945,24491.379091855073,0.9771244187365248,0.03251626639037149,0.10701400951137466,0.17519240955008186,anchor,1e435806057655142a50ce380d74dca174e26be98bfec625f8ded211e62c78b1,True
final,2026-08-31,2026-11-23,0.23013698630136986,24100.0,PE,313.3,0.016109341330125853,24491.379091855073,0.9771244187365248,0.029544140958964685,0.10576959146015884,0.1804586178142851,test,1e435806057655142a50ce380d74dca174e26be98bfec625f8ded211e62c78b1,True
final,2026-08-31,2026-11-23,0.23013698630136986,24300.0,PE,382.35,0.007844831480232272,24491.379091855073,0.9771244187365248,0.02397861461920899,0.10302056701846508,0.18818973852744644,anchor,1e435806057655142a50ce380d74dca174e26be98bfec625f8ded211e62c78b1,True
final,2026-08-31,2026-11-23,0.23013698630136986,24350.0,PE,396.1,0.005789332298136332,24491.379091855073,0.9771244187365248,0.022453890686097187,0.10115092286284677,0.18942068871097503,anchor,1e435806057655142a50ce380d74dca174e26be98bfec625f8ded211e62c78b1,True
final,2026-08-31,2026-11-23,0.23013698630136986,24400.0,PE,421.85,0.003738049527578774,24491.379091855073,0.9771244187365248,0.02143873256796057,0.10175682029141747,0.1904096288797829,test,1e435806057655142a50ce380d74dca174e26be98bfec625f8ded211e62c78b1,True
final,2026-08-31,2026-11-23,0.23013698630136986,24500.0,CE,473.1,-0.0003519357239462492,24491.379091855073,0.9771244187365248,0.01976227767043403,0.1042062731350313,0.19135211682254172,anchor,1e435806057655142a50ce380d74dca174e26be98bfec625f8ded211e62c78b1,True
final,2026-08-31,2026-11-23,0.23013698630136986,24550.0,CE,454.1,-0.0023906724137944925,24491.379091855073,0.9771244187365248,0.01892997928974169,0.10516867138659514,0.1913359838298578,anchor,1e435806057655142a50ce380d74dca174e26be98bfec625f8ded211e62c78b1,True
final,2026-08-31,2026-11-23,0.23013698630136986,24600.0,CE,425.3,-0.004425261111582016,24491.379091855073,0.9771244187365248,0.01769336386919282,0.10381716369565608,0.190991999241561,test,1e435806057655142a50ce380d74dca174e26be98bfec625f8ded211e62c78b1,True
final,2026-08-31,2026-11-23,0.23013698630136986,24700.0,CE,380.8,-0.0084820618071965,24491.379091855073,0.9771244187365248,0.01577793344732703,0.10345496423782044,0.1893515243647195,anchor,1e435806057655142a50ce380d74dca174e26be98bfec625f8ded211e62c78b1,True
final,2026-08-31,2026-11-23,0.23013698630136986,24800.0,CE,335.6,-0.012522471344201373,24491.379091855073,0.9771244187365248,0.013849063440676346,0.10222809078393072,0.1863518684310524,anchor,1e435806057655142a50ce380d74dca174e26be98bfec625f8ded211e62c78b1,True
final,2026-08-31,2026-11-23,0.23013698630136986,25000.0,CE,251.65,-0.020554643041465693,24491.379091855073,0.9771244187365248,0.010301656377614519,0.09895768509167294,0.17600924433598727,test,1e435806057655142a50ce380d74dca174e26be98bfec625f8ded211e62c78b1,True
final,2026-08-31,2026-11-23,0.23013698630136986,26000.0,CE,57.5,-0.05977535619474702,24491.379091855073,0.9771244187365248,0.0022633130634460057,0.09868575064288512,0.0888342761768224,anchor,1e435806057655142a50ce380d74dca174e26be98bfec625f8ded211e62c78b1,True
final,2026-09-01,2026-09-08,0.019178082191780823,22350.0,PE,1.95,0.07151221662489995,24006.8339488683,0.9974665118381959,0.07421874280618354,0.21622577990836883,0.0030777908633909785,anchor,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-08,0.019178082191780823,22500.0,PE,2.35,0.06482322847410338,24006.8339488683,0.9974665118381959,0.06707510745277394,0.20305010251242564,0.0037514423447329117,test,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-08,0.019178082191780823,22900.0,PE,3.6,0.0472016271242838,24006.8339488683,0.9974665118381959,0.0484909647419736,0.16368372623844282,0.006172572871162036,anchor,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-08,0.019178082191780823,22950.0,PE,3.95,0.04502060117792372,24006.8339488683,0.9974665118381959,0.0462219599810134,0.1594309561931099,0.006755190566497767,anchor,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-08,0.019178082191780823,23000.0,PE,4.25,0.04284432175532813,24006.8339488683,0.9974665118381959,0.04396064102352888,0.15461509773912652,0.007303982358786091,test,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-08,0.019178082191780823,23100.0,PE,5.05,0.038505920156730065,24006.8339488683,0.9974665118381959,0.03947605088656225,0.14533641120267757,0.008692284091090931,anchor,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-08,0.019178082191780823,23200.0,PE,5.7,0.034186259012213525,24006.8339488683,0.9974665118381959,0.03502363907023933,0.13440485851769352,0.010054154289329131,anchor,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-08,0.019178082191780823,23300.0,PE,7.25,0.029885177112822958,24006.8339488683,0.9974665118381959,0.03064817009915214,0.12584076678918518,0.01250899991886347,test,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-08,0.019178082191780823,23350.0,PE,8.45,0.027741553569571455,24006.8339488683,0.9974665118381959,0.02849273709712528,0.12216640197137259,0.01420415013724522,anchor,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-08,0.019178082191780823,23400.0,PE,10.0,0.02560251532082209,24006.8339488683,0.9974665118381959,0.026361510602502917,0.11875947407648034,0.016236996530385517,anchor,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-08,0.019178082191780823,23450.0,PE,11.95,0.023468042792189524,24006.8339488683,0.9974665118381959,0.024256473387994533,0.11550041111201323,0.018610242617477814,test,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-08,0.019178082191780823,23500.0,PE,14.8,0.021338116534364637,24006.8339488683,0.9974665118381959,0.022198788924642485,0.1131492113882427,0.021626562589357905,anchor,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-08,0.019178082191780823,23550.0,PE,18.25,0.019212717222051087,24006.8339488683,0.9974665118381959,0.020175384393356217,0.11067002717964966,0.024939205043651883,anchor,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-08,0.019178082191780823,23600.0,PE,22.5,0.017091825652913565,24006.8339488683,0.9974665118381959,0.018194538014254448,0.10818280783587549,0.028573582407951652,test,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-08,0.019178082191780823,23650.0,PE,28.4,0.014975422746535813,24006.8339488683,0.9974665118381959,0.016292011952738217,0.10655165041692924,0.03276345268436738,anchor,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-08,0.019178082191780823,23700.0,PE,36.2,0.012863489543392318,24006.8339488683,0.9974665118381959,0.014477885826239156,0.10552326457366681,0.03726077559311544,anchor,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-08,0.019178082191780823,23750.0,PE,45.15,0.010756007203827692,24006.8339488683,0.9974665118381959,0.012719942163914078,0.10390807590420387,0.04155660919764324,test,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-08,0.019178082191780823,23800.0,PE,56.5,0.008652957007048784,24006.8339488683,0.9974665118381959,0.011070481282323947,0.10277437501556143,0.04572576248015912,anchor,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-08,0.019178082191780823,23850.0,PE,70.55,0.006554320350127654,24006.8339488683,0.9974665118381959,0.009541431464898841,0.10203720235148835,0.04944930857614191,anchor,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-08,0.019178082191780823,23900.0,PE,86.4,0.004460078747012946,24006.8339488683,0.9974665118381959,0.008094284444259924,0.1007132340983493,0.052375486660464786,test,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-08,0.019178082191780823,23950.0,PE,106.65,0.0023702138275535065,24006.8339488683,0.9974665118381959,0.006837362490985346,0.10071125110030708,0.05438961126472856,anchor,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-08,0.019178082191780823,24000.0,PE,128.55,0.0002847073365321663,24006.8339488683,0.9974665118381959,0.005654602332224384,0.09973875170121874,0.05522658796299404,anchor,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-08,0.019178082191780823,24050.0,CE,110.9,-0.001796458867292306,24006.8339488683,0.9974665118381959,0.00462293877187791,0.09916383826823398,0.054824729866012625,test,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-08,0.019178082191780823,24100.0,CE,89.3,-0.0038733028121314705,24006.8339488683,0.9974665118381959,0.0037148056068998536,0.09847919568982688,0.053165280902703976,anchor,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-08,0.019178082191780823,24150.0,CE,70.35,-0.005945842414103818,24006.8339488683,0.9974665118381959,0.002920442384469153,0.09752918566090125,0.05029338534741534,anchor,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-08,0.019178082191780823,24200.0,CE,56.15,-0.00801409547816288,24006.8339488683,0.9974665118381959,0.00232614118503928,0.09823327183843378,0.04663187047602809,test,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-08,0.019178082191780823,24250.0,CE,44.65,-0.010078079699014348,24006.8339488683,0.9974665118381959,0.001845913713944051,0.09924113017874982,0.042434931613175235,anchor,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-08,0.019178082191780823,24300.0,CE,33.8,-0.012137812662024941,24006.8339488683,0.9974665118381959,0.0013944793991071307,0.09869560793505136,0.037470261093645055,anchor,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-08,0.019178082191780823,24350.0,CE,26.75,-0.014193311844120982,24006.8339488683,0.9974665118381959,0.0011013528928527669,0.10027799155636605,0.03300286725639691,test,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-08,0.019178082191780823,24400.0,CE,20.65,-0.01624459461467836,24006.8339488683,0.9974665118381959,0.0008484610414140104,0.10123144872447473,0.028461910509893294,anchor,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-08,0.019178082191780823,24450.0,CE,15.9,-0.018291678236403187,24006.8339488683,0.9974665118381959,0.0006519584775511213,0.10233027867777103,0.024237673153884084,anchor,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-08,0.019178082191780823,24500.0,CE,12.8,-0.020334579866203472,24006.8339488683,0.9974665118381959,0.0005237759597853907,0.10471596740820681,0.020880957342111692,test,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-08,0.019178082191780823,24550.0,CE,10.1,-0.022373316556051775,24006.8339488683,0.9974665118381959,0.00041245023309857085,0.10657514190863525,0.01770769431008235,anchor,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-08,0.019178082191780823,24600.0,CE,7.75,-0.024407905253839242,24006.8339488683,0.9974665118381959,0.0003158408294088257,0.10782523451658436,0.014703200062337723,anchor,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-08,0.019178082191780823,24650.0,CE,6.4,-0.02643836280422124,24006.8339488683,0.9974665118381959,0.00026029434106981887,0.11068181895544829,0.012647118474133964,test,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-08,0.019178082191780823,24700.0,CE,5.5,-0.0284647059494537,24006.8339488683,0.9974665118381959,0.0002232376346820641,0.11425423757116808,0.011109704187636646,anchor,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-08,0.019178082191780823,24750.0,CE,4.95,-0.03048695133022146,24006.8339488683,0.9974665118381959,0.00020050798460534484,0.11863203593329877,0.010026268389688892,anchor,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-08,0.019178082191780823,24800.0,CE,4.2,-0.032505115486458604,24006.8339488683,0.9974665118381959,0.0001697849869642033,0.12166469626509639,0.008732671783347964,test,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-08,0.019178082191780823,24850.0,CE,3.85,-0.03451921485815983,24006.8339488683,0.9974665118381959,0.0001553230866661122,0.1261315518223258,0.00797513226655665,anchor,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-08,0.019178082191780823,24900.0,CE,3.45,-0.03652926578618405,24006.8339488683,0.9974665118381959,0.0001389061339133413,0.1300159277510699,0.0071850916157303185,anchor,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-08,0.019178082191780823,24950.0,CE,3.05,-0.038535284513049814,24006.8339488683,0.9974665118381959,0.00012255498057040114,0.13351528640703494,0.0064189032537699114,test,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-08,0.019178082191780823,25000.0,CE,2.85,-0.040537287183722945,24006.8339488683,0.9974665118381959,0.00011428955122504657,0.1380097085779911,0.005945931005144442,anchor,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-08,0.019178082191780823,25050.0,CE,2.6,-0.042535289846395936,24006.8339488683,0.9974665118381959,0.00010405603991494942,0.1419230321302256,0.005425982841470267,anchor,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-08,0.019178082191780823,25100.0,CE,2.5,-0.04452930845326034,24006.8339488683,0.9974665118381959,9.985457400664583e-05,0.1468000472456935,0.005130377533740976,test,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-08,0.019178082191780823,25150.0,CE,2.3,-0.04651935886127035,24006.8339488683,0.9974665118381959,9.168357148952149e-05,0.15069470205000493,0.004714033103763952,anchor,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-08,0.019178082191780823,25200.0,CE,2.1,-0.04850545683289974,24006.8339488683,0.9974665118381959,8.354499358556036e-05,0.15434758212065217,0.004311137422551835,anchor,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-08,0.019178082191780823,25300.0,CE,1.6,-0.05246585804899673,24006.8339488683,0.9974665118381959,6.340173426255963e-05,0.15961178812331686,0.0033905241327847717,test,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-08,0.019178082191780823,25350.0,CE,1.55,-0.05444019235271431,24006.8339488683,0.9974665118381959,6.129928523437564e-05,0.16420836753841728,0.003232939638274267,anchor,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-08,0.019178082191780823,25400.0,CE,1.35,-0.05641063634001309,24006.8339488683,0.9974665118381959,5.328460220811329e-05,0.16662062274904,0.002862303281747977,anchor,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-08,0.019178082191780823,25450.0,CE,1.3,-0.05837720531205387,24006.8339488683,0.9974665118381959,5.121029076364407e-05,0.17095736027708983,0.0027208001529340385,test,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-08,0.019178082191780823,25500.0,CE,1.25,-0.060339914479902626,24006.8339488683,0.9974665118381959,4.914411387385903e-05,0.17520999450551894,0.0025851891339121864,anchor,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-08,0.019178082191780823,25550.0,CE,1.15,-0.06229877896523554,24006.8339488683,0.9974665118381959,4.512410612449052e-05,0.17851312391575833,0.00238120023140001,anchor,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-08,0.019178082191780823,25600.0,CE,1.05,-0.0642538138010389,24006.8339488683,0.9974665118381959,4.1119801530392985e-05,0.18160342109949906,0.0021817737049896,test,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-08,0.019178082191780823,25650.0,CE,1.0,-0.06620503393230075,24006.8339488683,0.9974665118381959,3.9085377116051626e-05,0.18548633386664878,0.0020614902213994066,anchor,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-15,0.038356164383561646,23000.0,PE,11.8,0.044143679005449146,24038.047677112674,0.9930587623915162,0.04564913722711139,0.13421475848188907,0.018654156133347505,anchor,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-15,0.038356164383561646,23500.0,PE,39.4,0.02263747378448555,24038.047677112674,0.9930587623915162,0.02458396057302018,0.11091822748690518,0.04488203760708615,test,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-15,0.038356164383561646,23550.0,PE,44.6,0.020512074472172022,24038.047677112674,0.9930587623915162,0.022630973256594664,0.10844215967845032,0.04850588998016206,anchor,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-15,0.038356164383561646,23600.0,PE,51.8,0.01839118290303443,24038.047677112674,0.9930587623915162,0.02077159942499815,0.10695831874825446,0.05265359287785618,anchor,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-15,0.038356164383561646,23650.0,PE,59.9,0.01627477999665683,24038.047677112674,0.9930587623915162,0.01895840860239962,0.10535595535185276,0.05677772953806412,test,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-15,0.038356164383561646,23700.0,PE,69.6,0.01416284679351326,24038.047677112674,0.9930587623915162,0.01722085080471733,0.10405303153830009,0.060931982912260055,anchor,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-15,0.038356164383561646,23750.0,PE,78.95,0.012055364453948558,24038.047677112674,0.9930587623915162,0.015475769190844039,0.10164604189878305,0.0646478793236586,anchor,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-15,0.038356164383561646,23800.0,PE,93.7,0.009952314257169761,24038.047677112674,0.9930587623915162,0.013966496519796385,0.10174720046129881,0.06862455256417685,test,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-15,0.038356164383561646,23850.0,PE,108.0,0.007853677600248566,24038.047677112674,0.9930587623915162,0.012444552229347615,0.10049802294011081,0.07186661134624862,anchor,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-15,0.038356164383561646,23900.0,PE,125.25,0.005759435997133836,24038.047677112674,0.9930587623915162,0.01105326962119034,0.0999099125035267,0.07460072607757942,anchor,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-15,0.038356164383561646,23950.0,PE,143.15,0.0036695710776745174,24038.047677112674,0.9930587623915162,0.009695125702037972,0.09860271576253159,0.07658955740547493,test,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-15,0.038356164383561646,24000.0,PE,164.55,0.0015840645866530899,24038.047677112674,0.9930587623915162,0.008489493388509564,0.09810119214961593,0.07780142206698414,anchor,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-15,0.038356164383561646,24050.0,CE,176.4,-0.000497101617171358,24038.047677112674,0.9930587623915162,0.007385987227035414,0.09770564306089019,0.0781212480949375,anchor,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-15,0.038356164383561646,24100.0,CE,152.8,-0.0025739455620105516,24038.047677112674,0.9930587623915162,0.0063845657505572076,0.09740858662282112,0.07752001548096824,test,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-15,0.038356164383561646,24150.0,CE,131.1,-0.0046464851639828764,24038.047677112674,0.9930587623915162,0.005466515813725027,0.0969766157337574,0.0760011751158341,anchor,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-15,0.038356164383561646,24200.0,CE,110.55,-0.0067147382280419166,24038.047677112674,0.9930587623915162,0.004600112290616695,0.0959872205255773,0.07354650556432003,anchor,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
final,2026-09-01,2026-09-15,0.038356164383561646,24250.0,CE,95.15,-0.008778722448893408,24038.047677112674,0.9930587623915162,0.003951137121792246,0.09677336154530183,0.07048989264013344,test,328cfdef6953b86b56c40b28f4b9677e8e4701f5027d00daa6b1d1708b64fa63,True
