case_id,case_index,distribution,noise_level,start_index,start_strategy,optimizer_success,optimizer_status,nfev,price_rmse_normalized,price_rmse_clean_normalized,parameter_rmse_full_range,constraint_valid,finite_solution,bound_hit,bound_reasons,material_displacement,near_equivalent,weakest_direction_absolute_cosine,runtime_seconds,true_kappa_slow,recovered_kappa_slow,scaled_displacement_kappa_slow,true_theta_slow,recovered_theta_slow,scaled_displacement_theta_slow,true_sigma_slow,recovered_sigma_slow,scaled_displacement_sigma_slow,true_rho_slow,recovered_rho_slow,scaled_displacement_rho_slow,true_v0_slow,recovered_v0_slow,scaled_displacement_v0_slow,true_kappa_fast,recovered_kappa_fast,scaled_displacement_kappa_fast,true_theta_fast,recovered_theta_fast,scaled_displacement_theta_fast,true_sigma_fast,recovered_sigma_fast,scaled_displacement_sigma_fast,true_rho_fast,recovered_rho_fast,scaled_displacement_rho_fast,true_v0_fast,recovered_v0_fast,scaled_displacement_v0_fast
case_1,0,interior_train,0.01,6,deterministic_broad_6,True,1,109,0.0014256285653594714,0.00018255527076314827,0.31655335637212156,True,True,True,theta_slow:near_upper_hard_bound;rho_slow:near_lower_hard_bound;v0_slow:near_lower_hard_bound;theta_fast:near_lower_hard_bound;sigma_fast:near_lower_hard_bound,True,False,0.129887683754612,2.092185083020013,0.7201001270341181,0.4790123665390665,-0.08172466457459375,0.0627343918595344,0.2499989259577368,0.7643450371355199,0.2119791852951291,0.3196877192154418,0.10824978283448514,-0.1802978834235966,-0.9499958449967951,-0.40510419030168343,0.0730662426958352,0.005000005401485896,-0.23073300777745526,3.703463446201858,1.5853196197466888,-0.1779952795340478,0.0433194740041468,0.002000141818264008,-0.2086834958882969,0.2627966047238745,0.005000978131738315,-0.1724385462154757,-0.1036039245690306,-6.00219756988843e-06,0.054525222300768804,0.0678851614425259,0.13541848185437208,0.27231177585421845
case_1,0,interior_train,0.01,7,deterministic_broad_7,False,0,120,0.0014256048279743855,0.00018289953125217342,0.3191846530820665,True,True,True,theta_slow:near_upper_hard_bound;rho_slow:near_lower_hard_bound;v0_slow:near_lower_hard_bound;theta_fast:near_lower_hard_bound;sigma_fast:near_lower_hard_bound,True,False,0.13308151784683245,2.333674207999138,0.7201001270341181,0.4903611656050517,-0.0778776140437513,0.0627343918595344,0.24970152022777645,0.7631311361969063,0.2119791852951291,0.3408813253675998,0.12954988952007104,-0.1802978834235966,-0.920256482611387,-0.3894518943093634,0.0730662426958352,0.005001432816661067,-0.2307281690819462,3.703463446201858,1.6089391743103685,-0.17601044301609156,0.0433194740041468,0.002030001574955566,-0.20853268903631933,0.2627966047238745,0.010662732349846764,-0.16865141964817906,-0.1036039245690306,0.23394323642987092,0.17765640052573767,0.0678851614425259,0.13543604475745127,0.2723825940117958
case_1,0,interior_train,0.01,8,deterministic_broad_8,False,0,120,0.0014288119507881087,0.0001620340465489537,0.19317843483053462,True,True,True,kappa_slow:near_lower_hard_bound;theta_fast:near_lower_hard_bound;slow_feller:near_boundary,True,False,0.08311990415304518,2.5531210839981213,0.7201001270341181,0.05112351047154259,-0.22677173442799167,0.0627343918595344,0.06808387167757433,0.021834611502203803,0.2119791852951291,0.08301434650935544,-0.1296129033022851,-0.1802978834235966,-0.7294833913366169,-0.28904500416474754,0.0730662426958352,0.10981074012775123,0.12455761841327469,3.703463446201858,3.7024556153367705,-8.469166933507378e-05,0.0433194740041468,0.003969471245510024,-0.1987373876698827,0.2627966047238745,0.16838056138766502,-0.0631545440375983,-0.1036039245690306,0.6069204699670586,0.37396020765057325,0.0678851614425259,0.03103024379715466,-0.14860853889262599
case_1,0,interior_train,0.01,9,deterministic_broad_9,False,0,120,0.0014258557429752017,0.0001798518199516679,0.31167320801723336,True,True,True,theta_slow:near_upper_hard_bound;rho_slow:near_lower_hard_bound;v0_slow:near_lower_hard_bound;theta_fast:near_lower_hard_bound;sigma_fast:near_lower_hard_bound,True,False,0.13320038540717163,2.4711145420151297,0.7201001270341181,0.4896465591861577,-0.07811985350778318,0.0627343918595344,0.2474222465076142,0.7538279781554278,0.2119791852951291,0.29781961295777504,0.08627178659562405,-0.1802978834235966,-0.9441479763736226,-0.40202636471054004,0.0730662426958352,0.0063546478854286355,-0.22614099935731038,3.703463446201858,1.6235911116481676,-0.17477918777762105,0.0433194740041468,0.0022449345065990445,-0.2074471691795341,0.2627966047238745,0.008396813514389725,-0.17016708442106004,-0.1036039245690306,-0.003868595929467013,0.052492278231349256,0.0678851614425259,0.134217820581893,0.26747039975551246
case_1,0,interior_train,0.01,10,deterministic_broad_10,False,0,120,0.0014256053959989057,0.00018285995289221327,0.31887998342417745,True,True,True,theta_slow:near_upper_hard_bound;rho_slow:near_lower_hard_bound;v0_slow:near_lower_hard_bound;theta_fast:near_lower_hard_bound;sigma_fast:near_lower_hard_bound,True,False,0.1327700605355312,2.3533854160050396,0.7201001270341181,0.49030097115576493,-0.07789801894181463,0.0627343918595344,0.24949454593057716,0.7622863431471132,0.2119791852951291,0.34049350546382634,0.12916012077256003,-0.1802978834235966,-0.9211198401075994,-0.38990629299158047,0.0730662426958352,0.005002436014632511,-0.23072476841085657,3.703463446201858,1.607968360757584,-0.17609202398691373,0.0433194740041468,0.0020511131954206634,-0.208426064690536,0.2627966047238745,0.010672900483477027,-0.16864461822100166,-0.1036039245690306,0.22917980169724436,0.17514932961382892,0.0678851614425259,0.1354325380819167,0.27236845419109185
case_1,0,interior_train,0.01,11,deterministic_broad_11,True,1,68,0.0014256285631668185,0.00018255514615776318,0.3165537874883445,True,True,True,theta_slow:near_upper_hard_bound;rho_slow:near_lower_hard_bound;v0_slow:near_lower_hard_bound;theta_fast:near_lower_hard_bound;sigma_fast:near_lower_hard_bound,True,False,0.1298878839429966,1.343829999997979,0.7201001270341181,0.47901154401800417,-0.08172494339529285,0.0627343918595344,0.24999918240095134,0.7643460838425181,0.2119791852951291,0.31968692602090926,0.1082489856540504,-0.1802978834235966,-0.9499978461572555,-0.40510524354403105,0.0730662426958352,0.005000003837445132,-0.23073301307928837,3.703463446201858,1.58531748254635,-0.1779954591307149,0.0433194740041468,0.0020000486558617876,-0.20868396640547984,0.2627966047238745,0.005000142189461846,-0.17243910537418908,-0.1036039245690306,-6.8431602563431955e-06,0.05452477968882856,0.0678851614425259,0.13541847988267708,0.2723117679038354
case_1,0,interior_train,0.02,0,neutral_transform_midpoint,False,0,120,0.0026167952980207577,0.0005899310488100677,0.3371584146828719,True,True,True,kappa_fast:near_upper_hard_bound;fast_feller:near_boundary,True,False,0.13027171936672655,2.5652800829848275,0.7201001270341181,1.0628897284476888,0.11619986488595617,0.0627343918595344,0.018989844456985688,-0.1785491730716274,0.2119791852951291,0.15396158399962923,-0.058309147030653145,-0.1802978834235966,0.8167801407756322,0.5247779074732783,0.0730662426958352,0.09713654115424476,0.0815942320624053,3.703463446201858,11.983912255470479,0.695836034392321,0.0433194740041468,0.04557697482612678,0.01140151930292919,0.2627966047238745,1.0417117000074751,0.5210134416612713,-0.1036039245690306,-0.4804262800598745,-0.19832755552149678,0.0678851614425259,0.04208873176413967,-0.1040178616063961
case_1,0,interior_train,0.02,1,deterministic_broad_1,False,0,120,0.002616798768269801,0.0005899102969519982,0.33685528565028067,True,True,True,kappa_fast:near_upper_hard_bound;fast_feller:near_boundary,True,False,0.13278507539966486,2.6776680420152843,0.7201001270341181,1.0688909437344518,0.1182341751526555,0.0627343918595344,0.019420619806844532,-0.17679090633750966,0.2119791852951291,0.1544883990393465,-0.057779684679178496,-0.1802978834235966,0.8145078093060527,0.5235819435419208,0.0730662426958352,0.097295749487196,0.0821339213266468,3.703463446201858,11.98224361287278,0.6956958123252877,0.0433194740041468,0.04544922590972893,0.010756322755465298,0.2627966047238745,1.0398286797401313,0.5197538963319442,-0.1036039245690306,-0.48380783704275077,-0.20010732235458956,0.0678851614425259,0.0419190161892447,-0.10470219860194034
case_1,0,interior_train,0.02,2,deterministic_broad_2,False,0,120,0.0026168021275420656,0.0005898595358775182,0.3369047550842257,True,True,True,kappa_fast:near_upper_hard_bound;fast_feller:near_boundary,True,False,0.1329131397481593,2.352856041979976,0.7201001270341181,1.07155950342327,0.11913877165733966,0.0627343918595344,0.019528249032098058,-0.1763516033772912,0.2119791852951291,0.15434183356641382,-0.05792698666202541,-0.1802978834235966,0.8157467597555648,0.5242340227258745,0.0730662426958352,0.09716479381749095,0.08169000380222288,3.703463446201858,11.980367916162388,0.6955381907529857,0.0433194740041468,0.045554516741860826,0.011288094634919334,0.2627966047238745,1.0405737937737631,0.5202523003678184,-0.1036039245690306,-0.4812334193809704,-0.19875236569049465,0.0678851614425259,0.04206653046751832,-0.10410738296374025
case_1,0,interior_train,0.02,3,deterministic_broad_3,False,0,120,0.002637932846137726,0.00036156464647382644,0.2919544623978667,True,True,True,theta_slow:near_lower_hard_bound;sigma_slow:near_lower_hard_bound,True,False,0.14925262500281714,2.399499459017534,0.7201001270341181,1.9620701090518682,0.421006773565339,0.0627343918595344,0.005040783204605905,-0.23548411695889182,0.2119791852951291,0.005106094006136698,-0.2079126545618014,-0.1802978834235966,-0.00022608743647516228,0.09477462946690601,0.0730662426958352,0.07176837369999904,-0.004399555918088669,3.703463446201858,10.21416111726809,0.5471174513501035,0.0433194740041468,0.07966780940152138,0.1835774515018918,0.2627966047238745,0.9818183959708072,0.48095103093440317,-0.1036039245690306,-5.540752411102365e-08,0.054528352190266575,0.0678851614425259,0.06516926837155639,-0.010951181737780319
case_1,0,interior_train,0.02,4,deterministic_broad_4,True,1,120,0.002627674430912378,0.0005835690641502831,0.25090380163702974,True,True,True,theta_fast:near_lower_hard_bound;rho_fast:near_upper_hard_bound;v0_fast:near_lower_hard_bound;kappa_ordering_gap:near_boundary;slow_feller:near_boundary;fast_feller:near_boundary,True,False,0.1997202492630362,2.4127494170097634,0.7201001270341181,0.5664628898152079,-0.052080419396240744,0.0627343918595344,0.016978180315898036,-0.18676004711688313,0.2119791852951291,0.1386902965014505,-0.07365717466701366,-0.1802978834235966,0.20810414148772918,0.204422118374382,0.0730662426958352,0.1364808072964757,0.214964625764883,3.703463446201858,0.5664871395227866,-0.2636114543427791,0.0433194740041468,0.0020002454237132324,-0.2086829726284523,0.2627966047238745,0.04760401817029662,-0.14394152946727615,-0.1036039245690306,0.9269197012132703,0.5423808556748952,0.0678851614425259,0.002001040236756377,-0.2656617790555223
case_1,0,interior_train,0.02,5,deterministic_broad_5,True,1,59,0.0026210422409075115,0.0006108413481656517,0.33282826573136076,True,True,True,kappa_slow:near_upper_hard_bound;rho_fast:near_upper_hard_bound;v0_fast:near_lower_hard_bound;slow_feller:near_boundary,True,False,0.5046922506055086,1.219740666972939,0.7201001270341181,2.999999979187304,0.7728474075095544,0.0627343918595344,0.016062449569101918,-0.1904977236344183,0.2119791852951291,0.31044270701827553,0.0989583132895944,-0.1802978834235966,-0.12394452255437978,0.029659663615377273,0.0730662426958352,0.13299377643474158,0.20314418216578436,3.703463446201858,5.768090762417522,0.17349809379963563,0.0433194740041468,0.06914533770883806,0.1304336550741983,0.2627966047238745,0.3253538481280952,0.041844309969378386,-0.1036039245690306,0.941879890010287,0.5502546392522725,0.0678851614425259,0.0020000028937633987,-0.2656659618901714
case_1,0,interior_train,0.02,6,deterministic_broad_6,False,0,120,0.0026167844391714514,0.000590225266210294,0.33778507083330234,True,True,True,kappa_fast:near_upper_hard_bound;fast_feller:near_boundary,True,False,0.1176900333648174,2.375056167016737,0.7201001270341181,1.0213918111288272,0.1021327742693929,0.0627343918595344,0.01626989266606389,-0.18965101711620616,0.2119791852951291,0.15264721755887226,-0.05963011832789633,-0.1802978834235966,0.819077607656743,0.5259871005685999,0.0730662426958352,0.09704741805527713,0.08129211986251501,3.703463446201858,11.989558684826957,0.6963105242542099,0.0433194740041468,0.04565848659995095,0.01181319492830379,0.2627966047238745,1.0441229934478329,0.5226263469725473,-0.1036039245690306,-0.47812215052559137,-0.19711485576661095,0.0678851614425259,0.04213387929237054,-0.10383581512159422
case_1,0,interior_train,0.02,7,deterministic_broad_7,False,0,120,0.002616786207294561,0.0005899682183656122,0.3370278880567924,True,True,True,kappa_fast:near_upper_hard_bound;fast_feller:near_boundary,True,False,0.1306918524187401,2.5702403339964803,0.7201001270341181,1.058591538817486,0.11474285145198913,0.0627343918595344,0.018990402160945302,-0.17854689672893512,0.2119791852951291,0.1541156886000775,-0.05815426803522775,-0.1802978834235966,0.8144369079767525,0.5235446270528153,0.0730662426958352,0.09741552029217841,0.08253992405540073,3.703463446201858,11.988712439087276,0.6962394111668418,0.0433194740041468,0.04530525357875852,0.010029189770766259,0.2627966047238745,1.039855570099827,0.5197718831946171,-0.1036039245690306,-0.48579395668419245,-0.20115264848166414,0.0678851614425259,0.0417988836524503,-0.10518660399224035
case_1,0,interior_train,0.02,8,deterministic_broad_8,False,0,120,0.002616795706159154,0.0005899404565952219,0.33727143934752013,True,True,True,kappa_fast:near_upper_hard_bound;fast_feller:near_boundary,True,False,0.12880491981170464,2.554083499999251,0.7201001270341181,1.0594218185530389,0.11502430220980364,0.0627343918595344,0.01874143676846063,-0.17956308200438276,0.2119791852951291,0.15370126177164997,-0.05857077741053179,-0.1802978834235966,0.8179093927458992,0.5253722506155242,0.0730662426958352,0.0970385560454178,0.08126207915112749,3.703463446201858,11.983738183423341,0.6958214064892002,0.0433194740041468,0.04565485795080485,0.011794868417464919,0.2627966047238745,1.0425516327737891,0.521575269598605,-0.1036039245690306,-0.47843245596886996,-0.1972781744209681,0.0678851614425259,0.04219507177887477,-0.10358907122439973
case_1,0,interior_train,0.02,9,deterministic_broad_9,False,0,120,0.002621269245745888,0.000609423832500956,0.3318934324002691,True,True,True,kappa_slow:near_upper_hard_bound;rho_fast:near_upper_hard_bound;v0_fast:near_lower_hard_bound,True,False,0.48481289222677615,2.225986625009682,0.7201001270341181,2.9976086080538162,0.7720367732270162,0.0627343918595344,0.010277571136612687,-0.21410947233845598,0.2119791852951291,0.24557391557833286,0.03376354802332036,-0.1802978834235966,-0.1775370491407004,0.0014530706752085244,0.0730662426958352,0.13285646377781046,0.20267871553211955,3.703463446201858,5.620486344181029,0.16109436117472026,0.0433194740041468,0.07382872212291158,0.15408711171093326,0.2627966047238745,0.33222997924504816,0.04644372877670478,-0.1036039245690306,0.9285041745567941,0.543214789013592,0.0678851614425259,0.0020391527750965957,-0.26550809946544074
case_1,0,interior_train,0.02,10,deterministic_broad_10,False,0,120,0.0026167960113670776,0.0005899110548039369,0.337221508575161,True,True,True,kappa_fast:near_upper_hard_bound;fast_feller:near_boundary,True,False,0.13024414903384204,2.5800563330121804,0.7201001270341181,1.063971327757398,0.11656650871975593,0.0627343918595344,0.01903160290309268,-0.178378730434456,0.2119791852951291,0.1538566098336518,-0.05841464870500232,-0.1802978834235966,0.8175585117199676,0.5251875763913496,0.0730662426958352,0.0970666870496416,0.08135743848747931,3.703463446201858,11.983421786649954,0.6957948185250501,0.0433194740041468,0.045632408761800324,0.011681488675017808,0.2627966047238745,1.0423081962492708,0.5214124358029406,-0.1036039245690306,-0.4789842401482784,-0.19756858714697254,0.0678851614425259,0.04216924733221326,-0.10369320205771229
case_1,0,interior_train,0.02,11,deterministic_broad_11,False,0,120,0.0026418489408947476,0.00032554610357330354,0.13396423515763664,True,True,True,theta_slow:near_lower_hard_bound;sigma_slow:near_lower_hard_bound,True,False,0.6638344472243063,2.3917757909803186,0.7201001270341181,0.15897996511634882,-0.1902102243789048,0.0627343918595344,0.006227183320312508,-0.23064166750702814,0.2119791852951291,0.0057320822581426985,-0.20728352064018735,-0.1802978834235966,-0.0045754758888176495,0.09248547764988366,0.0730662426958352,0.053260334581329255,-0.06713867157459642,3.703463446201858,2.272927140173276,-0.12021313496038505,0.0433194740041468,0.05308416721268341,0.04931663236634651,0.2627966047238745,0.39994387016654337,0.09173730129944405,-0.1036039245690306,-7.626837859998263e-07,0.05452797993960242,0.0678851614425259,0.08675382376908775,0.07608331583291066
case_2,1,interior_train,0.0,0,neutral_transform_midpoint,False,0,120,1.1534620557006735e-08,1.1534620557006735e-08,0.0006854362809878361,True,True,False,,False,True,0.9997768281925119,2.485211957973661,1.3814304349374713,1.3800082508317872,-0.00048209630701154764,0.1191704658387904,0.11894751907131898,-0.0009099868060058016,0.2028616298687553,0.2028367050939554,-2.5050024924523023e-05,-0.6619571308153547,-0.6631301943532063,-0.0006174018620271718,0.1075045663356258,0.10727946352321775,-0.000763060381044232,5.940280012505328,5.942690797790166,0.00020258699872590676,0.0738837487753257,0.0741120240745547,0.0011529055516615596,0.7311424537922181,0.7301085129700419,-0.0006915992121580113,-0.0610983933146679,-0.06112970554078183,-1.64801190073325e-05,0.077538064427117,0.07776330094903311,0.0009082117819198032
case_2,1,interior_train,0.0,1,deterministic_broad_1,False,0,120,1.9657017297457425e-08,1.9657017297457425e-08,0.001996337736798382,True,True,False,,False,True,0.9997906740294693,2.6653982500138227,1.3814304349374713,1.377302630964169,-0.0013992555841702945,0.1191704658387904,0.11852097668515901,-0.0026509761372709734,0.2028616298687553,0.2027870749558728,-7.49295606859259e-05,-0.6619571308153547,-0.6654002499321482,-0.0018121679562071126,0.1075045663356258,0.10684866650433977,-0.0022233892585967036,5.940280012505328,5.947243619828189,0.0005851770859547198,0.0738837487753257,0.07454870594147958,0.0033583695260296772,0.7311424537922181,0.7281482687658273,-0.0020027993487563987,-0.0610983933146679,-0.061188295984116466,-4.731719444661518e-05,0.077538064427117,0.0781942343611091,0.0026458465080326774
case_2,1,interior_train,0.0,2,deterministic_broad_2,False,0,120,1.6661357302852766e-09,1.6661357302852766e-09,0.00017005601886555617,True,True,False,,False,True,0.9997737114445675,2.3887861669936683,1.3814304349374713,1.3810769520657944,-0.00011982470226336047,0.1191704658387904,0.11911514371186122,-0.00022580459971096296,0.2028616298687553,0.20285549953193557,-6.161142532393821e-06,-0.6619571308153547,-0.6622475983531585,-0.00015287765147569367,0.1075045663356258,0.10744870798311415,-0.0001893503474971211,5.940280012505328,5.940879662772003,5.039077871221942e-05,0.0738837487753257,0.07394038748008179,0.00028605406442466953,0.7311424537922181,0.730886001780976,-0.0001715398068509274,-0.0610983933146679,-0.06110622621018913,-4.122576590122548e-06,0.077538064427117,0.07759394575020322,0.00022532791567023462
case_2,1,interior_train,0.0,3,deterministic_broad_3,False,0,120,2.8511434630740857e-05,2.8511434630740857e-05,0.38045385001112353,True,True,True,kappa_slow:near_upper_hard_bound;kappa_ordering_gap:near_boundary,True,False,0.29008833788732546,2.3556054579967167,1.3814304349374713,2.978635134589238,0.5414253219158531,0.1191704658387904,0.019625051263318646,-0.40630781459376225,0.2028616298687553,0.30793711246214966,0.10560350009386368,-0.6619571308153547,0.6037464063734416,0.666159756415156,0.1075045663356258,0.044251563266777365,-0.21441695955541842,5.940280012505328,2.9824113068981575,-0.24856039542917396,0.0738837487753257,0.16839753909407956,0.47734237534724167,0.7311424537922181,0.33675097307626245,-0.2638070105123449,-0.0610983933146679,-0.5496193169615975,-0.2571162756036472,0.077538064427117,0.1397793533302207,0.2509729391254182
case_2,1,interior_train,0.0,4,deterministic_broad_4,True,1,49,1.3121684953922077e-09,1.3121684953922077e-09,0.0001483772442245625,True,True,False,,False,True,0.999773551603526,0.8837207919859793,1.3814304349374713,1.3811219649354267,-0.00010456610238799722,0.1191704658387904,0.11912219258968135,-0.00019703366983287463,0.2028616298687553,0.2028562905179782,-5.366181685522522e-06,-0.6619571308153547,-0.6622105883501805,-0.00013339870253992778,0.1075045663356258,0.10745582429282453,-0.00016522726373310824,5.940280012505328,5.940803427104725,4.3984420117383635e-05,0.0738837487753257,0.07393316906658041,0.00024959743057933966,0.7311424537922181,0.7309188215455624,-0.00014958678706064848,-0.0610983933146679,-0.06110523011901864,-3.5983180793378475e-06,0.077538064427117,0.07758682340272817,0.00019660877262569012
case_2,1,interior_train,0.0,5,deterministic_broad_5,False,0,120,5.92606975916822e-06,5.92606975916822e-06,0.15046880342078708,True,True,False,,True,False,0.48616751653728946,2.311185458005639,1.3814304349374713,2.6250081398639358,0.4215517643818523,0.1191704658387904,0.1368934202853054,0.07233858957761226,0.2028616298687553,0.2729757213157268,0.07046642356479546,-0.6619571308153547,-0.6604642828142416,0.0007857094742700239,0.1075045663356258,0.12708259002016276,0.06636618198148121,5.940280012505328,6.633991998316674,0.058295124858096285,0.0738837487753257,0.052905889229723245,-0.1059487855838508,0.7311424537922181,0.6941383242172228,-0.024751926137120617,-0.0610983933146679,0.15245993602746571,0.11239912070638612,0.077538064427117,0.05796403665839992,-0.07892753132547209
case_2,1,interior_train,0.0,6,deterministic_broad_6,False,0,120,2.2547946067774214e-06,2.2547946067774214e-06,0.06174399373360867,True,True,False,,True,False,0.5799325600808201,2.301693624991458,1.3814304349374713,1.8391559419114427,0.15516118880473606,0.1191704658387904,0.1271100606987639,0.03240650963254491,0.2028616298687553,0.24349625019161947,0.04083881439483836,-0.6619571308153547,-0.6112752675024663,0.0266746649015202,0.1075045663356258,0.11730614166796878,0.03322567909268807,5.940280012505328,6.709333889149619,0.06462637618859587,0.0738837487753257,0.06401269403162463,-0.04985381183687412,0.7311424537922181,0.7553188478407614,0.016171501035814932,-0.0610983933146679,0.00011644807611163801,0.032218337574094494,0.077538064427117,0.0677641292307868,-0.039411029017460485
case_2,1,interior_train,0.0,7,deterministic_broad_7,False,0,120,1.670550874454929e-05,1.670550874454929e-05,0.35342936443847756,True,True,True,kappa_slow:near_upper_hard_bound;rho_fast:near_lower_hard_bound;v0_fast:near_lower_hard_bound;kappa_ordering_gap:near_boundary;slow_feller:near_boundary,True,False,0.041155565039803936,2.3844847080181353,1.3814304349374713,2.9941176783274783,0.546673641827121,0.1191704658387904,0.035306704243622096,-0.3423010677353809,0.2028616298687553,0.4560355267226756,0.25444612749137724,-0.6619571308153547,-0.20939147207484168,0.23819245196869107,0.1075045663356258,0.18037542478959648,0.2470198591660023,5.940280012505328,2.9946360348676606,-0.24753310736450984,0.0738837487753257,0.15209133964895236,0.3949878326950841,0.7311424537922181,0.16546231015621363,-0.378381366980605,-0.0610983933146679,-0.9154071051245272,-0.44963616411045226,0.077538064427117,0.003981660815471933,-0.2965984016598591
case_2,1,interior_train,0.0,8,deterministic_broad_8,False,0,120,3.810415495933157e-07,3.810415495933157e-07,0.049228682353422364,True,True,False,,False,False,0.9945845095981883,2.2825274579809047,1.3814304349374713,1.2938487736825663,-0.029688698730476255,0.1191704658387904,0.10333896447916235,-0.06461837289644101,0.2028616298687553,0.1986806218287367,-0.004202018130671973,-0.6619571308153547,-0.7723774036373221,-0.05811593306419338,0.1075045663356258,0.09146766537061228,-0.05436237615258821,5.940280012505328,6.069733300660166,0.010878427576036846,0.0738837487753257,0.09008693495239972,0.08183427362158593,0.7311424537922181,0.6672239623951309,-0.04275484374387101,-0.0610983933146679,-0.062301024116887,-0.0006329635801153158,0.077538064427117,0.09357913368423035,0.06468173087545706
case_2,1,interior_train,0.0,9,deterministic_broad_9,False,0,120,3.757778797410059e-07,3.757778797410059e-07,0.037704754421587744,True,True,False,,False,False,0.9971401355214224,2.2292993330047466,1.3814304349374713,1.4665003867596025,0.02883727180411226,0.1191704658387904,0.13134566367663048,0.04969468505240847,0.2028616298687553,0.2036960989261863,0.0008386623692773678,-0.6619571308153547,-0.6080621937321645,0.028365756359573766,0.1075045663356258,0.11973946157985853,0.041474221166890604,5.940280012505328,5.7812497854482725,-0.01336388462664331,0.0738837487753257,0.06143453764061973,-0.06287480371063625,0.7311424537922181,0.7949292745926941,0.042666769766204704,-0.0610983933146679,-0.05850063010974379,0.0013672437920653202,0.077538064427117,0.06529844750995477,-0.049353294020815446
case_2,1,interior_train,0.0,10,deterministic_broad_10,True,1,117,2.2508705102954763e-06,2.2508705102954763e-06,0.06091204874626859,True,True,False,,True,False,0.5582846060367679,2.4071682920039166,1.3814304349374713,1.8375391803961363,0.15461313405378474,0.1191704658387904,0.12650744366985395,0.02994684829005529,0.2028616298687553,0.24343509017141027,0.040777347037844185,-0.6619571308153547,-0.6143763702162334,0.0250425055784849,0.1075045663356258,0.11670799326327248,0.03119805738185316,5.940280012505328,6.715823632329023,0.06517173275829373,0.0738837487753257,0.06461642755560845,-0.04680465262483461,0.7311424537922181,0.7520983579074461,0.014017327167376564,-0.0610983933146679,1.9247264284907977e-09,0.03215705012599701,0.077538064427117,0.06836235805386436,-0.03699881602118001
case_2,1,interior_train,0.0,11,deterministic_broad_11,False,0,120,1.657320022450013e-05,1.657320022450013e-05,0.35485148592055815,True,True,True,kappa_slow:near_upper_hard_bound;rho_fast:near_lower_hard_bound;v0_fast:near_lower_hard_bound;kappa_ordering_gap:near_boundary;slow_feller:near_boundary,True,False,0.041302389565618325,2.6504380410187878,1.3814304349374713,2.9976727878259966,0.5478787636910255,0.1191704658387904,0.034878012784052496,-0.34405082879484855,0.2028616298687553,0.4559954856146121,0.25440588517171536,-0.6619571308153547,-0.209833007073112,0.23796006512749615,0.1075045663356258,0.18094373655207036,0.24894633971676122,5.940280012505328,2.9978781241380896,-0.24726066288800322,0.0738837487753257,0.15251919418387092,0.39714871418457176,0.7311424537922181,0.16423445632478076,-0.37920267389126244,-0.0610983933146679,-0.922070058450451,-0.45314298165041217,0.077538064427117,0.003413911702503522,-0.2988877125992479
case_2,1,interior_train,0.005,0,neutral_transform_midpoint,False,0,120,0.0006714510950470216,0.00012610388569004124,0.2470237357043162,True,True,True,theta_slow:near_upper_hard_bound;fast_feller:near_boundary,True,False,0.07745829377224411,2.3636314170144033,1.3814304349374713,0.530852460092673,-0.2883315168965418,0.1191704658387904,0.249684928228972,0.5327120913884964,0.2028616298687553,0.050848691364549295,-0.15277682261729245,-0.6619571308153547,-0.7534724637167981,-0.048165964684970225,0.1075045663356258,0.047444960314150283,-0.20359188481856108,5.940280012505328,2.1939750016196173,-0.314815547133253,0.0738837487753257,0.08119807834337466,0.036941058424489644,0.7311424537922181,0.5960254617669147,-0.09037925887980157,-0.0610983933146679,-0.22004667715898393,-0.08365699149700843,0.077538064427117,0.13855779674478363,0.24604730773252675
case_2,1,interior_train,0.005,1,deterministic_broad_1,True,2,88,0.0006687652743653124,0.00012686226151075686,0.3293563081909195,True,True,True,kappa_slow:near_upper_hard_bound;sigma_fast:near_lower_hard_bound;slow_feller:near_boundary,True,False,0.11202696594595275,1.6500573749945033,1.3814304349374713,2.9986453404289812,0.5482084425394949,0.1191704658387904,0.1253608080772941,0.025266703014300833,0.2028616298687553,0.8670476853233856,0.667523673823749,-0.6619571308153547,-0.3479591873864425,0.16526207548890115,0.1075045663356258,0.05832615839051394,-0.1667064676105487,5.940280012505328,5.321303450371854,-0.05201483715407344,0.0738837487753257,0.08199601201365307,0.040971026456198816,0.7311424537922181,0.0055551850895785276,-0.485342654650595,-0.0610983933146679,-0.0003860300008014894,0.03195387542835074,0.077538064427117,0.1283216032606082,0.20477233400601294
case_2,1,interior_train,0.005,2,deterministic_broad_2,True,3,60,0.0006687658896145081,0.0001268462048521382,0.32898034240148055,True,True,True,kappa_slow:near_upper_hard_bound;sigma_fast:near_lower_hard_bound;slow_feller:near_boundary,True,False,0.1120561246729452,1.0070019999984652,1.3814304349374713,2.9951567118821614,0.5470258565914203,0.1191704658387904,0.12540571905389675,0.025450013122883045,0.2028616298687553,0.8666789711360312,0.6671531068012823,-0.6619571308153547,-0.34793508705541143,0.16527475987365434,0.1075045663356258,0.05834003283087974,-0.16665943560930868,5.940280012505328,5.31754197767558,-0.05233092729661748,0.0738837487753257,0.08198228650707193,0.04090170571589001,0.7311424537922181,0.0065368496243524525,-0.4846860228547596,-0.0610983933146679,-0.0018119001873523933,0.031203417435429214,0.077538064427117,0.12830579957032395,0.20470860944841515
