symbol,origin_date,target_date,target_split,candidate,calendar_gap_days,origin_v0_slow,origin_v0_fast,forecast_v0_slow,forecast_v0_fast,state_fit_information_cutoff,origin_clean_quotes,optimizer_evaluations
POWERGRID,2025-12-18,2025-12-19,validation,full_start_3,1,0.004790378160308175,0.0005433169397452036,0.006815309676677428,0.0020638704968260896,2025-12-18,26,22
POWERGRID,2025-12-18,2025-12-19,validation,training_half_a,1,0.00479886208507498,0.0005348121332417416,0.005591667338620959,0.0036593675927246716,2025-12-18,26,12
POWERGRID,2025-12-18,2025-12-19,validation,training_half_b,1,0.002057567793758988,0.003276105594868823,0.0025577892570140537,0.006144537592394944,2025-12-18,26,21
POWERGRID,2025-12-23,2025-12-24,validation,full_start_1,1,0.0005347995745461683,0.004798886304993948,0.0005403488624554087,0.00846638988081011,2025-12-23,10,4
POWERGRID,2025-12-23,2025-12-24,validation,full_start_2,1,0.004798875123379641,0.0005347982564553957,0.006781021703752915,0.002118676934573016,2025-12-23,10,5
POWERGRID,2025-12-23,2025-12-24,validation,full_start_3,1,0.004798875123375224,0.0005347982564729388,0.006823691137246901,0.002055470316628588,2025-12-23,10,5
POWERGRID,2025-12-23,2025-12-24,validation,training_half_a,1,0.004798868964429942,0.0005348173909483373,0.005591674189984103,0.0036593728275151616,2025-12-23,10,4
POWERGRID,2025-12-23,2025-12-24,validation,training_half_b,1,0.004798875114081014,0.0005347982658216042,0.005264571832244151,0.0034385149618400834,2025-12-23,10,5
POWERGRID,2025-12-24,2025-12-26,validation,full_start_1,2,0.0005347982564338269,0.004798875123393436,0.0005458960386293191,0.012071304018762441,2025-12-24,14,5
POWERGRID,2025-12-24,2025-12-26,validation,full_start_2,2,0.004798875123424926,0.0005347982564774535,0.008736212801589427,0.0036805774277290787,2025-12-24,14,5
POWERGRID,2025-12-24,2025-12-26,validation,full_start_3,2,0.00479887512343757,0.0005347982564813202,0.008820983045807834,0.0035549883663600623,2025-12-24,14,5
POWERGRID,2025-12-24,2025-12-26,validation,training_half_a,2,0.004798875123379611,0.0005347982564402359,0.0063812596364798135,0.006770290648742017,2025-12-24,14,5
POWERGRID,2025-12-24,2025-12-26,validation,training_half_b,2,0.004798875123484462,0.0005347982565108856,0.005724403452673436,0.006304856500424977,2025-12-24,14,5
POWERGRID,2025-12-26,2025-12-29,validation,full_start_1,3,0.0005347982574689468,0.0047988751324017165,0.0005514437398750835,0.015614718297889019,2025-12-26,15,5
POWERGRID,2025-12-26,2025-12-29,validation,full_start_2,3,0.004798872425890585,0.0005348016611950696,0.010664812399124812,0.005220807974064032,2025-12-26,15,5
POWERGRID,2025-12-26,2025-12-29,validation,full_start_3,3,0.004798868760432978,0.0005348062490700879,0.01079111888768916,0.00503365434192847,2025-12-26,15,5
POWERGRID,2025-12-26,2025-12-29,validation,training_half_a,3,0.004798875123267079,0.0005347982566358357,0.007167626187077364,0.009867668231703153,2025-12-26,15,5
POWERGRID,2025-12-26,2025-12-29,validation,training_half_b,3,0.004797472601588249,0.0005362085559070079,0.006177093628324561,0.00913566051292869,2025-12-26,15,5
POWERGRID,2025-12-29,2025-12-30,validation,full_start_1,1,0.0005347982586038151,0.004798875142681322,0.0005403475467013405,0.00846637890896007,2025-12-29,18,6
POWERGRID,2025-12-29,2025-12-30,validation,full_start_2,1,0.0006582716716944794,0.004675401708119844,0.0026967268850019988,0.00620182462913986,2025-12-29,18,22
POWERGRID,2025-12-29,2025-12-30,validation,full_start_3,1,0.0005372136854525118,0.004796459694361634,0.0026199601076530576,0.0062578479464706765,2025-12-29,18,10
POWERGRID,2025-12-29,2025-12-30,validation,training_half_a,1,0.0026012900200102053,0.0027323833598039407,0.0034030370931878717,0.005847360513513089,2025-12-29,18,19
POWERGRID,2025-12-29,2025-12-30,validation,training_half_b,1,0.0005347983210987555,0.004798875703634031,0.0010541979434342194,0.007647707387254593,2025-12-29,18,6
POWERGRID,2025-12-30,2025-12-31,validation,full_start_1,1,0.000534798256434624,0.00479887512340113,0.0005403475445324643,0.008466378890008869,2025-12-30,19,6
POWERGRID,2025-12-30,2025-12-31,validation,full_start_2,1,0.004179735313911541,0.00115393806609697,0.006170301661276079,0.002729225449025985,2025-12-30,19,17
POWERGRID,2025-12-30,2025-12-31,validation,full_start_3,1,0.0037396623558374285,0.001594011023976827,0.005778876657565685,0.003099948416138684,2025-12-30,19,18
POWERGRID,2025-12-30,2025-12-31,validation,training_half_a,1,0.004798773901023506,0.000534900130201176,0.005591579513386319,0.0036594552061417485,2025-12-30,19,5
POWERGRID,2025-12-30,2025-12-31,validation,training_half_b,1,0.0005348427450992049,0.004798830638368019,0.0010542418079471302,0.007647662902045521,2025-12-30,19,6
POWERGRID,2025-12-31,2026-01-01,validation,full_start_1,1,0.0005347982564512105,0.0047988751235432045,0.0005403475445490413,0.008466378890148535,2025-12-31,12,5
POWERGRID,2025-12-31,2026-01-01,validation,full_start_2,1,0.0047988751234333575,0.0005347982567956949,0.006781021703805901,0.002118676934908595,2025-12-31,12,5
POWERGRID,2025-12-31,2026-01-01,validation,full_start_3,1,0.004798875123525493,0.0005347982569104944,0.006823691137395116,0.0020554703170600486,2025-12-31,12,5
POWERGRID,2025-12-31,2026-01-01,validation,training_half_a,1,0.00479886477121265,0.0005348110617235558,0.005591670013828848,0.0036593665258769503,2025-12-31,12,4
POWERGRID,2025-12-31,2026-01-01,validation,training_half_b,1,0.0035197780428968296,0.0018138953369173164,0.0040015840458537955,0.004701148153086254,2025-12-31,12,19
POWERGRID,2026-01-01,2026-01-02,validation,full_start_1,1,0.0005347982571122512,0.004798875129418264,0.0005403475452099918,0.008466378895923332,2026-01-01,14,5
POWERGRID,2026-01-01,2026-01-02,validation,full_start_2,1,0.0005347982581601525,0.00479887513887746,0.0025749326033142894,0.006323584720397943,2026-01-01,14,5
POWERGRID,2026-01-01,2026-01-02,validation,full_start_3,1,0.0005347982581241495,0.004798875138544892,0.002617577514160363,0.006260229789502983,2026-01-01,14,5
POWERGRID,2026-01-01,2026-01-02,validation,training_half_a,1,0.0005347982564365845,0.004798875123418826,0.0013449537895296737,0.00790484529262081,2026-01-01,14,5
POWERGRID,2026-01-01,2026-01-02,validation,training_half_b,1,0.0005347982700754005,0.004798875245590695,0.0010541978930534643,0.007647706935106968,2026-01-01,14,5
POWERGRID,2026-01-02,2026-01-05,validation,full_start_1,3,0.0005347982564425077,0.004798875123470443,0.0005514437388490848,0.015614718289407165,2026-01-02,15,6
POWERGRID,2026-01-02,2026-01-05,validation,full_start_2,3,0.0005347982565328921,0.004798875124282514,0.006572346389025263,0.009309826017854711,2026-01-02,15,6
POWERGRID,2026-01-02,2026-01-05,validation,full_start_3,3,0.000534798256605632,0.00479887512493471,0.006698584814752773,0.00912223532747762,2026-01-02,15,6
POWERGRID,2026-01-02,2026-01-05,validation,training_half_a,3,0.0005347982616776878,0.004798875170364503,0.0029553888173644294,0.014076231757073843,2026-01-02,15,5
POWERGRID,2026-01-02,2026-01-05,validation,training_half_b,3,0.0005347982576976017,0.0047988751347342665,0.0020734551456911415,0.013235836097791082,2026-01-02,15,6
POWERGRID,2026-01-05,2026-01-06,validation,full_start_1,1,0.0005347982568046736,0.004798875126716897,0.0005403475449024531,0.008466378893268067,2026-01-05,15,7
POWERGRID,2026-01-05,2026-01-06,validation,full_start_2,1,0.001526281044413528,0.003807392393312701,0.003552932079484178,0.005345859967468947,2026-01-05,15,14
POWERGRID,2026-01-05,2026-01-06,validation,full_start_3,1,0.001385340397820782,0.003948332981993364,0.0034565579063622343,0.005421519492117041,2026-01-05,15,21
POWERGRID,2026-01-05,2026-01-06,validation,training_half_a,1,0.0005347995081541807,0.004798884160989792,0.0013449550361540608,0.007904854290800789,2026-01-05,15,5
POWERGRID,2026-01-05,2026-01-06,validation,training_half_b,1,0.000534798260416757,0.0047988751591304946,0.0010541978835164612,0.007647706849759628,2026-01-05,15,8
POWERGRID,2026-01-06,2026-01-07,validation,full_start_1,1,0.0006264454461479622,0.005621247697644574,0.0006319816212331936,0.00927471931629184,2026-01-06,14,9
POWERGRID,2026-01-06,2026-01-07,validation,full_start_2,1,0.0007295738797477711,0.0065466442720777986,0.002767059444571063,0.008047101495227776,2026-01-06,14,8
POWERGRID,2026-01-06,2026-01-07,validation,full_start_3,1,0.0007540644488049019,0.0067664041183228725,0.0028338631349052457,0.008200388549458648,2026-01-06,14,8
POWERGRID,2026-01-06,2026-01-07,validation,training_half_a,1,0.000534798498775469,0.0047988772969417845,0.0013449540308824726,0.007904847456670305,2026-01-06,14,6
POWERGRID,2026-01-06,2026-01-07,validation,training_half_b,1,0.0008522272449724594,0.0076472428174975664,0.0013676290839874164,0.010459411784120604,2026-01-06,14,7
POWERGRID,2026-01-07,2026-01-08,validation,full_start_1,1,0.0012912164369657262,0.01158639984980721,0.0012966574956550514,0.015138088043000458,2026-01-07,15,7
POWERGRID,2026-01-07,2026-01-08,validation,full_start_2,1,0.001318129823900701,0.01182790023193953,0.0033476115359022396,0.013255073798940753,2026-01-07,15,6
POWERGRID,2026-01-07,2026-01-08,validation,full_start_3,1,0.0013409323952033383,0.012032513262583047,0.003412753558859616,0.013393241052333582,2026-01-07,15,6
POWERGRID,2026-01-07,2026-01-08,validation,training_half_a,1,0.0006613437153389701,0.005934398374288492,0.0014709843407815781,0.009035419266407274,2026-01-07,15,9
POWERGRID,2026-01-07,2026-01-08,validation,training_half_b,1,0.0014357686201183061,0.012883501827362772,0.0019438211856395021,0.01562827236024103,2026-01-07,15,7
POWERGRID,2026-01-12,2026-01-13,validation,full_start_1,1,0.0018102949916064147,0.016244218257468933,0.0018156617797845456,0.01971643006840379,2026-01-12,22,7
POWERGRID,2026-01-12,2026-01-13,validation,full_start_2,1,0.007264360855665417,0.010734188523967111,0.009212978958191481,0.012176538631045564,2026-01-12,22,12
POWERGRID,2026-01-12,2026-01-13,validation,full_start_3,1,0.007326996190678766,0.010879254628186353,0.009317446479382624,0.012256025354361114,2026-01-12,22,7
POWERGRID,2026-01-12,2026-01-13,validation,training_half_a,1,0.0010516777323172123,0.009436960660826456,0.0018597301066023697,0.01252271532986815,2026-01-12,22,8
POWERGRID,2026-01-12,2026-01-13,validation,training_half_b,1,0.0018783435631539289,0.016854834677559476,0.002380822223487955,0.01954848825585656,2026-01-12,22,14
POWERGRID,2026-01-16,2026-01-19,validation,full_start_1,3,0.0007161138761130975,0.00642586425640007,0.000732681540950797,0.017159836439897352,2026-01-16,10,8
POWERGRID,2026-01-16,2026-01-19,validation,full_start_2,3,0.0006408982436286032,0.005750936172176549,0.00667417636984069,0.010222801565140494,2026-01-16,10,8
POWERGRID,2026-01-16,2026-01-19,validation,full_start_3,3,0.0006940385875234969,0.006227777238991668,0.00685141917325649,0.01049233092954728,2026-01-16,10,7
POWERGRID,2026-01-16,2026-01-19,validation,training_half_a,3,0.0047987659456130895,0.0005349295132961101,0.007167518336724549,0.009867797779552379,2026-01-16,10,5
POWERGRID,2026-01-16,2026-01-19,validation,training_half_b,3,0.0007881491988073792,0.007072254888975251,0.0023173538317447853,0.015422555605659277,2026-01-16,10,8
POWERGRID,2026-01-19,2026-01-20,validation,full_start_1,1,0.0011458426128219787,0.01028192506339896,0.0011513044718085563,0.013855871517369472,2026-01-19,12,7
POWERGRID,2026-01-19,2026-01-20,validation,full_start_2,1,0.0010175557001131051,0.00913077527526422,0.0030511249607542146,0.010595374632535307,2026-01-19,12,7
POWERGRID,2026-01-19,2026-01-20,validation,full_start_3,1,0.0010648471352325288,0.009555132923506762,0.0031404212323577485,0.010950323455692551,2026-01-19,12,8
POWERGRID,2026-01-19,2026-01-20,validation,training_half_a,1,0.0014094476400891179,0.003924225803600693,0.0022160442650790424,0.007034008208114506,2026-01-19,12,10
POWERGRID,2026-01-19,2026-01-20,validation,training_half_b,1,0.0012208320510255501,0.01095482359754777,0.001731591584205515,0.013724419084967465,2026-01-19,12,7
POWERGRID,2026-01-22,2026-01-23,validation,full_start_1,1,0.0015740854996545278,0.014124652905108604,0.0015794860850287876,0.017633030871831934,2026-01-22,15,8
POWERGRID,2026-01-22,2026-01-23,validation,full_start_2,1,0.0014640700617875718,0.013137457562536417,0.0034915671125238246,0.014546459476837609,2026-01-22,15,7
POWERGRID,2026-01-22,2026-01-23,validation,full_start_3,1,0.0015060656865874824,0.013514294541189714,0.0035756421296956886,0.014854409328671464,2026-01-22,15,7
POWERGRID,2026-01-22,2026-01-23,validation,training_half_a,1,0.0005347982677048675,0.004798875224531857,0.0013449538007520856,0.007904845393293058,2026-01-22,15,7
POWERGRID,2026-01-22,2026-01-23,validation,training_half_b,1,0.0016692031842517766,0.014978167075954485,0.0021743158135014706,0.017695976154728038,2026-01-22,15,6
POWERGRID,2026-01-23,2026-01-27,validation,full_start_1,4,0.0037235698546369293,0.03341250000475346,0.0037439376189036394,0.045807776678076895,2026-01-23,16,8
POWERGRID,2026-01-23,2026-01-27,validation,full_start_2,4,0.02079767798924705,0.016223970973231663,0.027713305256188522,0.021575967577059,2026-01-23,16,6
POWERGRID,2026-01-23,2026-01-27,validation,full_start_3,4,0.02082761412066786,0.016543981127529923,0.027909295964874514,0.021628522100002004,2026-01-23,16,5
POWERGRID,2026-01-23,2026-01-27,validation,training_half_a,4,0.004988261956198922,0.01553389137733086,0.008137116218547596,0.027690844014694238,2026-01-23,16,8
POWERGRID,2026-01-23,2026-01-27,validation,training_half_b,4,0.009136751629501064,0.02779761760308053,0.01075020674073707,0.03781336845429645,2026-01-23,16,7
POWERGRID,2026-01-28,2026-01-29,validation,full_start_1,1,0.005780005825073767,0.05186540126734988,0.005784804621277978,0.05472980862787252,2026-01-28,20,7
POWERGRID,2026-01-28,2026-01-29,validation,full_start_2,1,0.03783037707407597,0.020488819254974967,0.03936332373943402,0.02179581235421621,2026-01-28,20,5
POWERGRID,2026-01-28,2026-01-29,validation,full_start_3,1,0.03814212050334248,0.020480254789936102,0.03971368891695118,0.021723466372818967,2026-01-28,20,5
POWERGRID,2026-01-28,2026-01-29,validation,training_half_a,1,0.01740383736141567,0.025025346764658372,0.01814535355046404,0.028043158093880804,2026-01-28,20,8
POWERGRID,2026-01-28,2026-01-29,validation,training_half_b,1,0.02395298152736697,0.03375787713316216,0.024177446393675993,0.03623396343969468,2026-01-28,20,17
POWERGRID,2026-01-29,2026-01-30,validation,full_start_1,1,0.007124402985141646,0.06392900470963486,0.007129009423053605,0.0665875707352924,2026-01-29,16,9
POWERGRID,2026-01-29,2026-01-30,validation,full_start_2,1,0.03088617613496276,0.039265971701606533,0.03251355793912723,0.04031240966134876,2026-01-29,16,6
POWERGRID,2026-01-29,2026-01-30,validation,full_start_3,1,0.03132574647660581,0.03913487904023119,0.03298997249252365,0.0401185868639924,2026-01-29,16,6
POWERGRID,2026-01-29,2026-01-30,validation,training_half_a,1,0.005449524709683048,0.0488999136571706,0.006239682446943728,0.05181366560522216,2026-01-29,16,7
POWERGRID,2026-01-29,2026-01-30,validation,training_half_b,1,0.00706610139175577,0.06340585030024783,0.007503244066115723,0.06550032313972229,2026-01-29,16,5
POWERGRID,2026-01-30,2026-02-02,validation,full_start_1,3,0.00804994459898967,0.07223411523098754,0.008063364708870924,0.07965658025634517,2026-01-30,16,16
POWERGRID,2026-01-30,2026-02-02,validation,full_start_2,3,0.029326462429893965,0.048953253092090324,0.03420528670005865,0.05165150933678911,2026-01-30,16,9
POWERGRID,2026-01-30,2026-02-02,validation,full_start_3,3,0.02981457935979111,0.04875437774446005,0.034800489252155856,0.051268747837551976,2026-01-30,16,6
POWERGRID,2026-01-30,2026-02-02,validation,training_half_a,3,0.006323837794937962,0.05674533810350435,0.008674049490768748,0.06534641135176222,2026-01-30,16,6
POWERGRID,2026-01-30,2026-02-02,validation,training_half_b,3,0.0079253413264206,0.07111601969194732,0.009188264886631888,0.07702499997982354,2026-01-30,16,6
POWERGRID,2026-02-02,2026-02-03,validation,full_start_1,1,0.004106558349307139,0.03684914912893428,0.004111596584799225,0.039969778885992985,2026-02-02,25,6
POWERGRID,2026-02-02,2026-02-03,validation,full_start_2,1,0.026162632744486453,0.014828138133028588,0.027854250661581523,0.016213679860107855,2026-02-02,25,7
POWERGRID,2026-02-02,2026-02-03,validation,full_start_3,1,0.0263742148558729,0.014855135689709425,0.028105748951707643,0.016176598087641145,2026-02-02,25,14
POWERGRID,2026-02-02,2026-02-03,validation,training_half_a,1,0.008529877351000609,0.022313472814645588,0.009307501275077817,0.025343104082898638,2026-02-02,25,14
POWERGRID,2026-02-02,2026-02-03,validation,training_half_b,1,0.009468005536112442,0.03242125469267571,0.009874897998208912,0.0349145453160358,2026-02-02,25,8
POWERGRID,2026-02-03,2026-02-04,validation,full_start_1,1,0.003255113030438576,0.029208922724920008,0.0032602730919597186,0.03245991770901871,2026-02-03,24,6
POWERGRID,2026-02-03,2026-02-04,validation,full_start_2,1,0.022219789799792437,0.009898465194658597,0.023965026977625897,0.011352411948740343,2026-02-03,24,9
POWERGRID,2026-02-03,2026-02-04,validation,full_start_3,1,0.022344686010453706,0.010003319989002201,0.024130995046716813,0.011392275808189994,2026-02-03,24,13
POWERGRID,2026-02-03,2026-02-04,validation,training_half_a,1,0.009442894863219118,0.014271052584676553,0.010216803761043197,0.017335737442635057,2026-02-03,24,11
POWERGRID,2026-02-03,2026-02-04,validation,training_half_b,1,0.010007176865068055,0.023758045760771684,0.010407278861697532,0.026362844755301706,2026-02-03,24,16
POWERGRID,2026-02-05,2026-02-06,validation,full_start_1,1,0.0027905956886127748,0.025040695380772846,0.0027958222139477795,0.028362812851999486,2026-02-05,22,6
POWERGRID,2026-02-05,2026-02-06,validation,full_start_2,1,0.017510344050685307,0.010310212524413614,0.019319625625695308,0.011758445798602829,2026-02-05,22,13
POWERGRID,2026-02-05,2026-02-06,validation,full_start_3,1,0.017617860287221076,0.010411500532910607,0.019468422889431403,0.011794778168280645,2026-02-05,22,7
POWERGRID,2026-02-05,2026-02-06,validation,training_half_a,1,0.0064218313631646965,0.014272896280162074,0.007208032829384092,0.017337573102213066,2026-02-05,22,15
POWERGRID,2026-02-05,2026-02-06,validation,training_half_b,1,0.007550026224801167,0.021729430531352234,0.00798107422258812,0.024360340818099874,2026-02-05,22,18
POWERGRID,2026-02-06,2026-02-09,validation,full_start_1,3,0.003449968282803578,0.030957406404507802,0.0034653626239973187,0.040456937978801955,2026-02-06,21,6
POWERGRID,2026-02-06,2026-02-09,validation,full_start_2,3,0.021207665889448155,0.012975342804266696,0.026413232067553777,0.01715062054622074,2026-02-06,21,9
POWERGRID,2026-02-06,2026-02-09,validation,full_start_3,3,0.021357617455861597,0.013026841116004235,0.026683736793609303,0.017011579116280887,2026-02-06,21,14
POWERGRID,2026-02-06,2026-02-09,validation,training_half_a,3,0.005985812936664418,0.02126620572107582,0.008340134088647921,0.030329176560394577,2026-02-06,21,10
POWERGRID,2026-02-06,2026-02-09,validation,training_half_b,3,0.004537943515829781,0.031409328055198506,0.005927247297650123,0.038831910139461745,2026-02-06,21,17
POWERGRID,2026-02-13,2026-02-16,validation,full_start_1,3,0.0018368749506470754,0.016482726709369434,0.0018529616039631852,0.026710632077410784,2026-02-13,28,8
POWERGRID,2026-02-13,2026-02-16,validation,full_start_2,3,0.004590152525287591,0.014509772868932397,0.010464492455117436,0.01862205678569162,2026-02-13,28,18
POWERGRID,2026-02-13,2026-02-16,validation,full_start_3,3,0.0046487018979244656,0.014601232083909694,0.010646992987122905,0.01852117597378787,2026-02-13,28,9
POWERGRID,2026-02-13,2026-02-16,validation,training_half_a,3,0.0013073181979741852,0.011730884876949873,0.0037185170277934387,0.020917994651810212,2026-02-13,28,9
POWERGRID,2026-02-13,2026-02-16,validation,training_half_b,3,0.001932929770774174,0.017344650025768776,0.0034194238540599872,0.025303371512571587,2026-02-13,28,8
POWERGRID,2026-02-16,2026-02-17,validation,full_start_1,1,0.00593275377671522,0.0006612136796825726,0.005937530717521344,0.004399318387283607,2026-02-16,11,12
POWERGRID,2026-02-16,2026-02-17,validation,full_start_2,1,0.000945751646932092,0.008486460074936683,0.002980297380717978,0.009960000065638741,2026-02-16,11,7
POWERGRID,2026-02-16,2026-02-17,validation,full_start_3,1,0.0009970568685589863,0.008946834335330323,0.003073552464936652,0.010350486885736476,2026-02-16,11,7
POWERGRID,2026-02-16,2026-02-17,validation,training_half_a,1,0.0005347983566920352,0.004798875925169501,0.001344953889377165,0.007904846090876938,2026-02-16,11,5
POWERGRID,2026-02-16,2026-02-17,validation,training_half_b,1,0.001139334034187758,0.010223521381391808,0.0016511199748179065,0.013002529814937769,2026-02-16,11,6
POWERGRID,2026-02-17,2026-02-18,validation,full_start_1,1,0.0033732331305535482,0.03026884317730213,0.003378376291279739,0.03350175273263051,2026-02-17,35,8
POWERGRID,2026-02-17,2026-02-18,validation,full_start_2,1,0.009834639792639188,0.02455268945800757,0.011748304320187725,0.025803291564489572,2026-02-17,35,17
POWERGRID,2026-02-17,2026-02-18,validation,full_start_3,1,0.009950655577678049,0.02460935770276886,0.011905441451970145,0.025795129494139257,2026-02-17,35,11
POWERGRID,2026-02-17,2026-02-18,validation,training_half_a,1,0.002370650610311225,0.021272425822669586,0.0031733361446362185,0.024306594584994956,2026-02-17,35,8
POWERGRID,2026-02-17,2026-02-18,validation,training_half_b,1,0.0034304259034209313,0.03078204787043922,0.0039133572307134615,0.033296437521214556,2026-02-17,35,8
POWERGRID,2026-02-18,2026-02-19,validation,full_start_1,1,0.0005347992276331014,0.004798883509517253,0.0005403485155919749,0.00846638713303266,2026-02-18,13,6
POWERGRID,2026-02-18,2026-02-19,validation,full_start_2,1,0.0005347991415441862,0.004798883065690508,0.0025749334746850705,0.006323592537217107,2026-02-18,13,6
POWERGRID,2026-02-18,2026-02-19,validation,full_start_3,1,0.000534800434019485,0.004798894663371207,0.002617579660477931,0.006260249042720184,2026-02-18,13,6
POWERGRID,2026-02-18,2026-02-19,validation,training_half_a,1,0.0005347982569218019,0.004798875126083271,0.0013449537900128705,0.007904845295273577,2026-02-18,13,5
POWERGRID,2026-02-18,2026-02-19,validation,training_half_b,1,0.0005347984537755528,0.004798876891341924,0.0010541980744400506,0.007647708559674921,2026-02-18,13,7
POWERGRID,2026-02-19,2026-02-20,validation,full_start_1,1,0.000534798332180798,0.004798875775098085,0.000540347620267799,0.008466379530585905,2026-02-19,14,5
POWERGRID,2026-02-19,2026-02-20,validation,full_start_2,1,0.0006066102371101568,0.004727063142710373,0.0026457680013358686,0.006252769200386241,2026-02-19,14,19
POWERGRID,2026-02-19,2026-02-20,validation,full_start_3,1,0.0005350254766572117,0.004798647907588055,0.0026178016440242535,0.006260005719547226,2026-02-19,14,5
POWERGRID,2026-02-19,2026-02-20,validation,training_half_a,1,0.0005347982564634274,0.004798875123360296,0.0013449537895564023,0.007904845292562523,2026-02-19,14,5
POWERGRID,2026-02-19,2026-02-20,validation,training_half_b,1,0.0005347989403898757,0.004798880263396609,0.0010541985549258198,0.007647711888326275,2026-02-19,14,5
POWERGRID,2026-02-23,2026-02-24,validation,full_start_1,1,0.000995831729112032,0.008935840860419054,0.0010013150518730501,0.012532755556880937,2026-02-23,20,8
POWERGRID,2026-02-23,2026-02-24,validation,full_start_2,1,0.006303229836926731,0.0034176539478672674,0.008264918491696555,0.004961529602684825,2026-02-23,20,8
POWERGRID,2026-02-23,2026-02-24,validation,full_start_3,1,0.00619408734529786,0.003927618340891192,0.008199937701080823,0.005401093011589045,2026-02-23,20,14
POWERGRID,2026-02-23,2026-02-24,validation,training_half_a,1,0.0005347982620948498,0.004798875120094025,0.0013449537951648882,0.007904845289310458,2026-02-23,20,6
POWERGRID,2026-02-23,2026-02-24,validation,training_half_b,1,0.006458824381589999,0.00539411834817006,0.006903615262271345,0.008235288374515037,2026-02-23,20,19
POWERGRID,2026-02-26,2026-02-27,validation,full_start_1,1,0.0005348385424026829,0.004799187299170967,0.0005403878247363381,0.008466685739121765,2026-02-26,19,10
POWERGRID,2026-02-26,2026-02-27,validation,full_start_2,1,0.0005352985133886531,0.004803364050992922,0.0025754260555034825,0.006328011343562728,2026-02-26,19,11
POWERGRID,2026-02-26,2026-02-27,validation,full_start_3,1,0.0005734262306959391,0.005145493351452298,0.0026556804017960345,0.006602026209806974,2026-02-26,19,9
POWERGRID,2026-02-26,2026-02-27,validation,training_half_a,1,0.0005347985491458624,0.004798877748548441,0.0013449540810479277,0.007904847906308632,2026-02-26,19,5
POWERGRID,2026-02-26,2026-02-27,validation,training_half_b,1,0.0007232254446301532,0.006489678216201757,0.0012402519662336742,0.009316746759209127,2026-02-26,19,8
POWERGRID,2026-02-27,2026-03-02,validation,full_start_1,3,0.0015564960454171565,0.00377717733439948,0.0015727030325732652,0.014644432891516013,2026-02-27,18,14
POWERGRID,2026-02-27,2026-03-02,validation,full_start_2,3,0.0005589276057904706,0.005015393656687072,0.006595504649824779,0.009517455692503021,2026-02-27,18,9
POWERGRID,2026-02-27,2026-03-02,validation,full_start_3,3,0.0005977214005349873,0.005363499822485407,0.006758976665749622,0.009663622877628092,2026-02-27,18,8
POWERGRID,2026-02-27,2026-03-02,validation,training_half_a,3,0.0005347986863852076,0.004798878979583156,0.002955389236908662,0.014076235516700897,2026-02-27,18,5
POWERGRID,2026-02-27,2026-03-02,validation,training_half_b,3,0.0007242468757931502,0.006498843767022835,0.002255835636664573,0.014871002666005079,2026-02-27,18,8
POWERGRID,2026-03-10,2026-03-11,validation,full_start_1,1,0.003992127893391145,0.035822336753210775,0.003997182501758546,0.03896048701573754,2026-03-10,17,6
POWERGRID,2026-03-10,2026-03-11,validation,full_start_2,1,0.03531238679925499,0.003935297836506646,0.036879575958918845,0.005471990571762869,2026-03-10,17,10
POWERGRID,2026-03-10,2026-03-11,validation,full_start_3,1,0.035508114923018155,0.003957110252256615,0.037115488390836684,0.005430174662111889,2026-03-10,17,8
POWERGRID,2026-03-10,2026-03-11,validation,training_half_a,1,0.026917098119280874,0.0029997065504526648,0.027619905287970536,0.006113518552730346,2026-03-10,17,8
POWERGRID,2026-03-10,2026-03-11,validation,training_half_b,1,0.03546315183699404,0.003952099457144984,0.03554265459235741,0.006811830409239106,2026-03-10,17,8
POWERGRID,2026-03-11,2026-03-12,validation,full_start_1,1,0.0050230740225096805,0.04507326768471278,0.005027981121612186,0.04805356925959031,2026-03-11,18,6
POWERGRID,2026-03-11,2026-03-12,validation,full_start_2,1,0.04596106479154186,0.006222140431133541,0.047383441122037365,0.007727100527857439,2026-03-11,18,17
POWERGRID,2026-03-11,2026-03-12,validation,full_start_3,1,0.04628473206982556,0.006103434507792332,0.04774561482250579,0.0075466414836337925,2026-03-11,18,6
POWERGRID,2026-03-11,2026-03-12,validation,training_half_a,1,0.03495879461742413,0.006387544793640583,0.035628880493027426,0.00948659060758561,2026-03-11,18,16
POWERGRID,2026-03-11,2026-03-12,validation,training_half_b,1,0.04375832262389372,0.0068827481218299656,0.043733353817535896,0.00970475727110956,2026-03-11,18,18
POWERGRID,2026-03-12,2026-03-13,validation,full_start_1,1,0.0055696217659090275,0.04997757381882192,0.005574450664169048,0.052874193189948154,2026-03-12,16,12
POWERGRID,2026-03-12,2026-03-13,validation,full_start_2,1,0.041130925832967624,0.014058657107259839,0.04261898788411071,0.015454876291242162,2026-03-12,16,14
POWERGRID,2026-03-12,2026-03-13,validation,full_start_3,1,0.0414970323986606,0.013889865663687207,0.04302299620035109,0.015224755895755893,2026-03-12,16,14
POWERGRID,2026-03-12,2026-03-13,validation,training_half_a,1,0.026397361072874864,0.019005043147310868,0.027102283027695434,0.02204909449469583,2026-03-12,16,8
POWERGRID,2026-03-12,2026-03-13,validation,training_half_b,1,0.034005502500992296,0.02078463650179991,0.03410336327531466,0.023427707691528715,2026-03-12,16,14
