S,tau_days,C_BS,C_SH,C_DH,C_PINN,SH_minus_DH,BS_minus_DH,PINN_minus_DH,advantage
120.43478260869566,15.707015087482263,20.434785526756826,20.434790038211595,20.434992743106058,20.43499239820751,-0.00020270489446261308,-0.00020721634923148713,-3.4489854883190674e-07,0.00020235999591378118
121.30434782608695,15.707015087482263,21.304349051101998,21.304351392997614,21.304480086659176,21.30447974360646,-0.00012869366156209594,-0.00013103555717819404,-3.4305271512380386e-07,0.00012835060884697214
122.17391304347825,15.707015087482263,22.173913546558722,22.1739147356997,22.17399603614668,22.173995721892844,-8.130044697907124e-05,-8.248958795675776e-05,-3.142538353984037e-07,8.098619314367284e-05
123.04347826086956,15.707015087482263,23.043478463059337,23.043479054640333,23.043530193549717,23.04352992065836,-5.113890938446275e-05,-5.1730490380208494e-05,-2.728913557348278e-07,5.086601802872792e-05
123.91304347826087,15.707015087482263,23.913043557818607,23.9130438465906,23.913075892936597,23.913075664945417,-3.204634599640599e-05,-3.233511798939048e-05,-2.2799117971317173e-07,3.181835481669282e-05
124.78260869565217,15.707015087482263,24.782608726312844,24.7826088648146,24.782628881361106,24.782628696512237,-2.0016546507406474e-05,-2.0155048261472075e-05,-1.8484886865621775e-07,1.9831697638750256e-05
125.65217391304347,15.707015087482263,25.652173924621387,25.652173989975616,25.652186457238354,25.65218631099835,-1.246726273862464e-05,-1.253261696732011e-05,-1.462400049945245e-07,1.2321022733630116e-05
126.52173913043478,15.707015087482263,26.521739134720278,26.521739165096314,26.521746911287288,26.521746797977887,-7.746190973989542e-06,-7.776567009898372e-06,-1.1330940097309394e-07,7.632881573016448e-06
127.3913043478261,15.707015087482263,27.39130434938155,27.39130436330371,27.391309165981145,27.39130907977514,-4.802677434412317e-06,-4.8165995956139795e-06,-8.62060041129098e-08,4.716471430299407e-06
128.26086956521738,15.707015087482263,28.260869565771213,28.26086957206954,28.260872544296117,28.260872479775987,-2.9722265750820043e-06,-2.9785249040514827e-06,-6.45201296833875e-08,2.9077064453986168e-06
129.1304347826087,15.707015087482263,29.1304347828022,29.13043478561683,29.130436622128126,29.13043657455635,-1.836511295039145e-06,-1.8393259253457472e-06,-4.757177762826359e-08,1.7889395174108813e-06
130.0,15.707015087482263,30.000000000066372,30.00000000130936,30.00000113453267,30.000001099940892,-1.1332233107452794e-06,-1.1344662986800813e-06,-3.4591778330650413e-08,1.098631532414629e-06
70.0,16.80131583938874,1.2376547223092513e-17,-3.2895908219643384e-12,-3.276823257181149e-12,1.0151269127474197e-13,-1.27675647831893e-14,3.276835633728372e-12,3.378335948455891e-12,-3.3655683836727016e-12
70.8695652173913,16.80131583938874,1.4405679794589833e-16,-3.2562841312255857e-12,-3.256501348773882e-12,9.967121154015477e-14,2.1721754829638433e-16,3.256645405571828e-12,3.3561725603140368e-12,-3.3559553427657404e-12
71.73913043478261,16.80131583938874,1.5020437729749173e-15,-3.2268873563561623e-12,-3.2156644496941897e-12,1.000870794819825e-13,-1.1222906661972587e-14,3.2171664934671647e-12,3.3157515291761723e-12,-3.3045286225141997e-12
72.6086956521739,16.80131583938874,1.408238400026478e-14,-3.188077821060571e-12,-3.1694453824733835e-12,1.027232104757159e-13,-1.8632438587187638e-14,3.1835277664736482e-12,3.2721685929490993e-12,-3.2535361543619117e-12
73.47826086956522,16.80131583938874,1.191462112916691e-13,-3.129766976984606e-12,-3.1202576754258584e-12,1.0823985299134044e-13,-9.509301558747574e-15,3.2394038867175275e-12,3.228497528417199e-12,-3.2189882268584515e-12
74.34782608695652,16.80131583938874,9.12850663720339e-13,-3.076355595386877e-12,-3.0554544401841514e-12,1.1826100693529255e-13,-2.0901155202725633e-14,3.9683051039044905e-12,3.173715447119444e-12,-3.152814291916718e-12
75.21739130434783,16.80131583938874,6.354516648353689e-12,-2.975108082597694e-12,-3.0085354497521667e-12,1.3585653784587265e-13,3.342736715447289e-14,9.363052098105856e-12,3.1443919875980395e-12,-3.1109646204435666e-12
76.08695652173913,16.80131583938874,4.03202021129888e-11,-2.5491686056719328e-12,-2.9342470482348566e-12,1.6640903510024082e-13,3.8507844256292385e-13,4.3254449161223656e-11,3.1006560833350976e-12,-2.7155776407721737e-12
76.95652173913044,16.80131583938874,2.339181321656862e-10,4.3038036902422263e-13,-2.848253034392696e-12,2.1895828288882385e-13,3.2786334034169184e-12,2.367663852000789e-10,3.0672113172815197e-12,2.1142208613539868e-13
77.82608695652173,16.80131583938874,1.24452126865743e-09,2.2458363671177866e-11,-2.7657586366064177e-12,3.0752794637273737e-13,2.5224122307784283e-11,1.2472870272940366e-09,3.0732865829791552e-12,2.2150835724805127e-11
78.69565217391305,16.80131583938874,6.089615409745271e-09,1.7222858405141816e-10,-2.6827332625909714e-12,4.527427477715835e-13,1.7491131731400913e-10,6.092298143007862e-09,3.135476010362555e-12,1.7177584130364657e-10
79.56521739130434,16.80131583938874,2.7481275396380464e-08,1.0973373659015257e-09,-2.4979052642740293e-12,7.402325888564923e-13,1.0998352711657998e-09,2.7483773301644738e-08,3.2381378531305217e-12,1.0965971333126693e-09
80.43478260869566,16.80131583938874,1.1468723062867762e-07,6.2835396306428014e-09,-1.0004074863198386e-12,2.288378118705669e-12,6.2845400381291214e-09,1.1468823103616394e-07,3.2887856050255076e-12,6.281251252524096e-09
81.30434782608695,16.80131583938874,4.4377226047265863e-07,3.2715148778412015e-08,2.0117192935641024e-11,1.9478227493915396e-11,3.2695031585476375e-08,4.43752143279723e-07,-6.389654417256278e-13,3.269439262003465e-08
82.17391304347827,16.80131583938874,1.5961533754189101e-06,1.554195437564891e-07,2.829652454379239e-10,2.3811804052828594e-10,1.551365785110512e-07,1.5958704101734722e-06,-4.4847204909637977e-11,1.5509173130614156e-07
83.04347826086956,16.80131583938874,5.349711151546656e-06,6.753778187914442e-07,3.0458463529115346e-09,2.673019972585666e-09,6.723319724385327e-07,5.346665305193744e-06,-3.7282638032586847e-10,6.719591460582068e-07
83.91304347826087,16.80131583938874,1.6748316251480796e-05,2.690953579578451e-06,2.7532537698990372e-08,2.51378931490948e-08,2.6634210418794605e-06,1.6720783713781804e-05,-2.394644549895571e-09,2.661026397329565e-06
84.78260869565217,16.80131583938874,4.90925454655562e-05,9.85472609470116e-06,2.1091390300931289e-07,1.9791592354903413e-07,9.643812191691847e-06,4.8881631562546884e-05,-1.299797946027876e-08,9.630814212231568e-06
85.65217391304348,16.80131583938874,0.00013503900272912042,3.325519350377636e-05,1.3751404887984453e-06,1.3168021227425672e-06,3.188005301497792e-05,0.00013366386224032196,-5.833836605587811e-08,3.182171464892204e-05
86.52173913043478,16.80131583938874,0.0003493636407479446,0.00010367789360003947,7.6666188468463e-06,7.461151982092406e-06,9.601127475319316e-05,0.0003416970219010983,-2.054668647538941e-07,9.580580788843927e-05
87.3913043478261,16.80131583938874,0.0008519792684707166,0.0002994304071145001,3.675227913104028e-05,3.623246664408106e-05,0.0002626781279834598,0.0008152269893396763,-5.198124869592219e-07,0.0002621583154965006
88.26086956521739,16.80131583938874,0.001962711081142148,0.0008033297463092843,0.00015247381081041997,0.00015175756989134056,0.0006508559354988643,0.001810237270331728,-7.16240919079416e-07,0.000650139694579785
89.13043478260869,16.80131583938874,0.0042804633473667525,0.0020077813855831407,0.0005514738078683776,0.0005522353083130651,0.0014563075777147632,0.003728989539498375,7.615004446874822e-07,0.0014555460772700756
90.0,16.80131583938874,0.008856331103344762,0.004688440216546446,0.0017530653679242872,0.0017608388934320742,0.002935374848622159,0.007103265735420475,7.773525507787007e-06,0.002927601323114372
90.86956521739131,16.80131583938874,0.017420491924219652,0.01025934682633379,0.004940923063862822,0.004966778796619857,0.005318423762470968,0.01247956886035683,2.5855732757034712e-05,0.005292568029713934
91.73913043478261,16.80131583938874,0.0326453459019483,0.021100967128582088,0.012460308142403483,0.012518737724953426,0.008640658986178605,0.02018503775954482,5.842958254994278e-05,0.008582229403628662
92.6086956521739,16.80131583938874,0.058404420686556754,0.04091728910818294,0.028380312285090005,0.0284824474251006,0.012536976823092932,0.03002410840146675,0.00010213514001059659,0.012434841683082336
93.47826086956522,16.80131583938874,0.0999640845609569,0.07503756897433385,0.05892715815254474,0.059074419941088425,0.016110410821789108,0.04103692640841216,0.00014726178854368444,0.015963149033245423
94.34782608695652,16.80131583938874,0.16403233521783228,0.1305494282513592,0.11255452181520939,0.11273994064940479,0.017994906436149816,0.05147781340262289,0.00018541883419539995,0.017809487601954416
95.21739130434783,16.80131583938874,0.25859521178398803,0.21615225492873505,0.1994911617034365,0.19970817639846855,0.016661093225298546,0.05910405008055153,0.0002170146950320473,0.016444078530266498
96.08695652173913,16.80131583938874,0.3925017893709273,0.34166492470178633,0.33077628078874866,0.33102485832272044,0.010888643913037677,0.06172550858217862,0.0002485775339717833,0.010640066379065893
96.95652173913044,16.80131583938874,0.5748102252643361,0.5172043775286562,0.5169773321549007,0.5172552617886045,0.00022704537375550782,0.0578328931094354,0.0002779296337037662,-5.0884259948258403e-05
97.82608695652173,16.80131583938874,0.8139678199890222,0.752147471634869,0.7668941117113773,0.7671724455713598,-0.014746640076508388,0.0470737082776449,0.0002783338599824381,0.01446830621652595
98.69565217391305,16.80131583938874,1.116949462866379,1.0540634760151566,1.0865449762504942,1.0867589892740308,-0.03248150023533758,0.030404486615884796,0.00021401302353663,0.03226748721180095
99.56521739130434,16.80131583938874,1.4885035428766136,1.4278291366098792,1.478625895447656,1.4787279630596424,-0.0507967588377769,0.00987764742895747,0.00010206761198627845,0.05069469122579062
100.43478260869566,16.80131583938874,1.930642320288347,1.8751016183764773,1.9424882033396786,1.9425129086196482,-0.06738658496320138,-0.011845883051331718,2.470527996956129e-05,0.06736187968323182
101.30434782608695,16.80131583938874,2.4424666634504963,2.3942393061182847,2.474554377574662,2.4745926654929695,-0.0803150714563774,-0.03208771412416578,3.8287918307400304e-05,0.08027678353807
102.17391304347825,16.80131583938874,3.0203462531939835,2.980656054168237,3.069017040939462,3.0691431294423808,-0.08836098677122495,-0.048670787745478616,0.00012608850291861984,0.08823489826830633
103.04347826086956,16.80131583938874,3.65840565599848,3.6275044025861978,3.718650010820485,3.718886165184976,-0.09114560823428741,-0.060244354822005075,0.0002361543644906483,0.09090945386979676
103.91304347826087,16.80131583938874,4.349213134379722,4.32653153800915,4.41558709523016,4.415911068065226,-0.08905555722100988,-0.0663739608504379,0.00032397283506568897,0.0887315843859442
104.78260869565217,16.80131583938874,5.084544681673675,5.068945919853217,5.151972748205384,5.152341724530851,-0.08302682835216668,-0.06742806653170863,0.00036897632546750714,0.08265785202669917
105.65217391304347,16.80131583938874,5.856102455474875,5.846164420922359,5.92043950660308,5.920809182662612,-0.07427508568072128,-0.06433705112820576,0.0003696760595319759,0.0739054096211893
106.52173913043478,16.80131583938874,6.6560974293093516,6.650362287998643,6.71440826870226,6.714743447928089,-0.06404598070361711,-0.0583108393929086,0.00033517922582859683,0.06371080147778851
107.3913043478261,16.80131583938874,7.477648484811571,7.474802817989004,7.5282341960556245,7.528513870645088,-0.05343137806662046,-0.050585711244053755,0.000279674589463319,0.05315170347715714
108.26086956521739,16.80131583938874,8.314991810451852,8.313966856629545,8.357233869184656,8.357451443523768,-0.043267012555110895,-0.0422420587328034,0.00021757433911240298,0.04304943821599849
109.13043478260869,16.80131583938874,9.163526234264872,9.16352787038948,9.197631605971042,9.197791293188356,-0.03410373558156188,-0.03410537170617012,0.00015968721731418611,0.03394404836424769
110.0,16.80131583938874,10.019737903199484,10.020226792272357,10.046458573968074,10.046570379923692,-0.02623178169571716,-0.026720670768590082,0.00011180595561732787,0.026119975740099832
110.86956521739131,16.80131583938874,10.881052080481249,10.881696524914176,10.901430997310648,10.901506443971455,-0.019734472396471858,-0.020378916829399074,7.544666080683271e-05,0.019659025735665026
111.73913043478261,16.80131583938874,11.745654311875452,11.746274632300596,11.760825865401266,11.760875369800134,-0.014551233100670302,-0.015171553525814119,4.9504398868194244e-05,0.014501728701802108
112.6086956521739,16.80131583938874,12.612312400679013,12.61282939832987,12.623365549073933,12.623397346338239,-0.010536150744062667,-0.011053148394919887,3.179726430602159e-05,0.010504353479756645
113.47826086956522,16.80131583938874,13.480218616024075,13.48061245096745,13.488117254976766,13.488137321395993,-0.00750480400931508,-0.007898638952690717,2.0066419226694165e-05,0.007484737590088386
114.34782608695653,16.80131583938874,14.348861106039697,14.349142169787452,14.354409392582829,14.354421831613427,-0.005267222795376725,-0.005548286543131553,1.2439030598443424e-05,0.005254783764778281
115.21739130434783,16.80131583938874,15.217925906916557,15.218116395266078,15.221764486911335,15.22177202357442,-0.0036480916452568124,-0.0038385799947775467,7.536663085616624e-06,0.0036405549821711958
116.08695652173913,16.80131583938874,16.0872263880139,16.08735003846327,16.089846923204625,16.089851336536473,-0.002496884741354677,-0.0026205351907258034,4.413331847530344e-06,0.0024924714095071465
116.95652173913044,16.80131583938874,16.956654922755252,16.95673224590791,16.958423229881582,16.958425674063125,-0.0016909839736705123,-0.0017683071263299155,2.4441815433817737e-06,0.0016885397921271306
117.82608695652173,16.80131583938874,17.82615123888225,17.826198018678674,17.827332513745496,17.827333736592823,-0.001134495066821728,-0.001181274863245818,1.222847327397858e-06,0.00113327221949433
118.69565217391303,16.80131583938874,18.695682528824843,18.695709999735982,18.6964648444835,18.696465329727612,-0.0007548447475187459,-0.0007823156586574953,4.852441115588135e-07,0.000754359503407187
119.56521739130434,16.80131583938874,19.565231420153935,19.565247120617443,19.565745697078633,19.565745755752474,-0.0004985764611902255,-0.0005142769246972989,5.867384089697225e-08,0.0004985177873493285
120.43478260869566,16.80131583938874,20.434788956629113,20.43479770948317,20.43512490796689,20.43512473744932,-0.0003271984837205366,-0.0003359513377780843,-1.7051756984187705e-07,0.00032702796615069474
121.30434782608695,16.80131583938874,21.304350639425884,21.304355408418434,21.30456893078925,21.3045686535263,-0.0002135223708172873,-0.00021829136336748434,-2.7726295215302343e-07,0.0002132451078651343
122.17391304347825,16.80131583938874,22.17391426514732,22.173916808985208,22.174055464887275,22.174055154167178,-0.00013865590206663114,-0.00014119973995363466,-3.1072009676336165e-07,0.00013834518196986778
123.04347826086956,16.80131583938874,23.043478780852602,23.043480111343293,23.043569765820983,23.04356946309036,-8.965447769071488e-05,-9.098496838078063e-05,-3.0273062279206897e-07,8.935174706792282e-05
123.91304347826087,16.80131583938874,23.913043695276226,23.913044378576075,23.913102133382782,23.913101859893363,-5.7754806707777107e-05,-5.843810655647985e-05,-2.734894195555171e-07,5.748131728822159e-05
124.78260869565217,16.80131583938874,24.782608784494112,24.78260912952644,24.782646214808665,24.782645979397174,-3.7085282226456684e-05,-3.7430314552722166e-05,-2.3541149118955218e-07,3.684987073526713e-05
125.65217391304347,16.80131583938874,25.652173948732205,25.65217412024269,25.652197866812866,25.652197671024354,-2.3746570175120496e-05,-2.3918080660934038e-05,-1.9578851251367269e-07,2.3550781662606823e-05
126.52173913043478,16.80131583938874,26.52173914450783,26.521739228531818,26.52175439733161,26.521754238724334,-1.5168799791354104e-05,-1.5252823779121627e-05,-1.586072748693823e-07,1.5010192516484722e-05
127.3913043478261,16.80131583938874,27.391304353275434,27.391304393888372,27.391314063235797,27.39131393745446,-9.669347424079433e-06,-9.709960362869197e-06,-1.257813373456429e-07,9.54356608673379e-06
128.26086956521738,16.80131583938874,28.260869567290175,28.26086958667699,28.260875739371674,28.26087564140097,-6.152694684402604e-06,-6.172081498334592e-06,-9.797070532613361e-08,6.054723979076471e-06
129.1304347826087,16.80131583938874,29.13043478338347,29.13043479253133,29.130438701542765,29.130438626425537,-3.9090114363204975e-06,-3.918159293903045e-06,-7.511722799335985e-08,3.833894208327138e-06
130.0,16.80131583938874,30.00000000028467,30.000000004554757,30.000002484828993,30.000002428043633,-2.480274236660307e-06,-2.484544324943272e-06,-5.678536041386906e-08,2.423488876246438e-06
70.0,17.971856037743414,1.2793750080039624e-16,-3.2474023470285833e-12,-3.3029134982598407e-12,1.0777171941344606e-13,5.551115123125742e-14,3.303041435760641e-12,3.410685217673287e-12,-3.3551740664420294e-12
70.8695652173913,17.971856037743414,1.2784924813822757e-15,-3.2215775940644774e-12,-3.2787058092663857e-12,1.0567727853358942e-13,5.712821520190828e-14,3.279984301747768e-12,3.3843830877999753e-12,-3.327254872598067e-12
71.73913043478261,17.971856037743414,1.1526598938530342e-14,-3.1839265523597966e-12,-3.2363001167823325e-12,1.0624750973775961e-13,5.237356442253591e-14,3.247826715720863e-12,3.342547626520092e-12,-3.2901740620975563e-12
72.6086956521739,17.971856037743414,9.408803142398518e-14,-3.147313327830312e-12,-3.1895983438986446e-12,1.0973910243720905e-13,4.2285016068332523e-14,3.28368637532263e-12,3.2993374463358537e-12,-3.2570524302675212e-12
73.47826086956522,17.971856037743414,6.976940186688596e-13,-3.0898230833812444e-12,-3.1517542199288115e-12,1.1723134130257372e-13,6.193113654756713e-14,3.849448238597671e-12,3.2689855612313853e-12,-3.207054424683818e-12
74.34782608695652,17.971856037743414,4.715236745380889e-12,-3.0110696544822876e-12,-3.070683803848031e-12,1.3097113164366122e-13,5.961414936574347e-14,7.78592054922892e-12,3.201654935491692e-12,-3.1420407861259487e-12
75.21739130434783,17.971856037743414,2.9134458602133476e-11,-2.6989521728637636e-12,-3.0071597386129583e-12,1.5497834936925791e-13,3.082075657491947e-13,3.214161834074643e-11,3.1621380879822162e-12,-2.8539305222330215e-12
76.08695652173913,17.971856037743414,1.6507533530969496e-10,-6.769946921898876e-13,-2.9384707227850613e-12,1.959739496101927e-13,2.2614760305951736e-12,1.6801380603248003e-10,3.134444672395254e-12,-8.729686418000803e-13
76.95652173913044,17.971856037743414,8.601790746880299e-10,1.3706813462022202e-11,-2.8644719446654804e-12,2.643508534057774e-13,1.6571285406687684e-11,8.630435466326954e-10,3.128822798071258e-12,1.3442462608616426e-11
77.82608695652173,17.971856037743414,4.133732843955301e-09,1.0858968313914322e-10,-2.772902680417049e-12,3.751055700545392e-13,1.1136258581956027e-10,4.136505746635718e-09,3.148008250471588e-12,1.0821457756908867e-10
78.69565217391305,17.971856037743414,1.8370319827510867e-08,6.805184917994919e-10,-2.651164312238588e-12,5.689745009323618e-13,6.831696561117305e-10,1.8372970991823107e-08,3.22013881317095e-12,6.799495172985595e-10
79.56521739130434,17.971856037743414,7.569147719010651e-08,3.824392107346683e-09,-2.001008054904846e-12,1.299086804648029e-12,3.826393115401588e-09,7.569347819816141e-08,3.3000948595528753e-12,3.823093020542035e-09
80.43478260869566,17.971856037743414,2.8988932758867414e-07,1.960572211825185e-08,6.223644787933988e-12,8.031482961820716e-12,1.9599498473463914e-08,2.898831039438862e-07,1.8078381738867286e-12,1.9597690635290028e-08
81.30434782608695,17.971856037743414,1.034517631529621e-06,9.207192950084861e-08,1.0689656889130905e-10,8.891907121937255e-11,9.19650329319573e-08,1.0344107349607297e-06,-1.79774976719365e-11,9.194705543428537e-08
82.17391304347827,17.971856037743414,3.448246788511731e-06,3.9704296082793723e-07,1.1651308903189324e-09,9.928600851811522e-10,3.958778299376183e-07,3.447081657621412e-06,-1.722708051377802e-10,3.9570555913248053e-07
83.04347826086956,17.971856037743414,1.0760173406546921e-05,1.575656584530738e-06,1.0638142830411765e-08,9.482894743048693e-09,1.5650184417003261e-06,1.0749535263716508e-05,-1.1552480873630715e-09,1.563863193612963e-06
83.91304347826087,17.971856037743414,3.1505051103876736e-05,5.7671584197599585e-06,8.294794097961797e-08,7.635046097387252e-08,5.684210478780341e-06,3.142210316289712e-05,-6.597480005745448e-09,5.677612998774595e-06
84.78260869565217,17.971856037743414,8.674347051861531e-05,1.951342951872248e-05,5.547439792554515e-07,5.225561950744342e-07,1.8958685539467028e-05,8.618872653935987e-05,-3.218778418101733e-08,1.8926497755286012e-05
85.65217391304348,17.971856037743414,0.00022507299137944305,6.117967815736892e-05,3.194314982210487e-06,3.0645317581144785e-06,5.798536317515843e-05,0.00022187867639723255,-1.2978322409600836e-07,5.785557995106242e-05
86.52173913043478,17.971856037743414,0.0005515123604626383,0.00017817537568600575,1.5907380581079843e-05,1.5493537993816826e-05,0.0001622679951049259,0.0005356049798815586,-4.1384258726301704e-07,0.0001618541525176629
87.3913043478261,17.971856037743414,0.001278883821549016,0.0004832290645962933,6.887244242115838e-05,6.78965952552052e-05,0.00041435662217513493,0.0012100113791278578,-9.75847165953189e-07,0.00041338077500918175
88.26086956521739,17.971856037743414,0.002812130217836678,0.0012236351175517472,0.00026083515168983035,0.0002594150458830747,0.0009627999658619169,0.0025512950661468474,-1.4201058067556333e-06,0.0009613798600551613
89.13043478260869,17.971856037743414,0.005875448177866942,0.0029006885745159784,0.0008700545936662108,0.0008701315456345734,0.0020306339808497677,0.005005393584200731,7.695196836265007e-08,0.002030557028881405
90.0,17.971856037743414,0.011687219615771263,0.006454797133056359,0.002575537850465462,0.002582891793412724,0.003879259282590897,0.009111681765305801,7.353942947261813e-06,0.0038719053396436354
90.86956521739131,17.971856037743414,0.02217698301877681,0.013520746157956176,0.006820932363420629,0.006845687191904537,0.006699813794535547,0.015356050655356182,2.475482848390831e-05,0.006675058966051639
91.73913043478261,17.971856037743414,0.04022226821558363,0.026734898498868717,0.016298220516032292,0.016351337321571496,0.010436677982836425,0.02392404769955134,5.311680553920367e-05,0.010383561177297222
92.6086956521739,17.971856037743414,0.0698639048171962,0.050044360766603964,0.035439635696914135,0.03552643141182688,0.01460472506968983,0.03442426912028207,8.679571491274768e-05,0.014517929354777082
93.47826086956522,17.971856037743414,0.11644219517878873,0.08893681356666942,0.0707297324081421,0.07084659136076461,0.018207081158527316,0.045712462770646625,0.00011685895262250612,0.01809022220590481
94.34782608695652,17.971856037743414,0.18659055582800504,0.15049338563450265,0.13064441213367897,0.13078401708273152,0.01984897350082368,0.05594614369432607,0.0001396049490525464,0.019709368551771134
95.21739130434783,17.971856037743414,0.28803427499373435,0.24317949335553796,0.22511579380433724,0.22527693869331533,0.018063699551200713,0.06291848118939711,0.00016114488897808754,0.017902554662222625
96.08695652173913,17.971856037743414,0.429172039544245,0.3763352322531956,0.3645771177489501,0.36476653759982824,0.01175811450424552,0.06459492179529491,0.0001894198508781697,0.01156869465336735
96.95652173913044,17.971856037743414,0.6184624684448625,0.5593990325734206,0.5587865424027193,0.559002701883418,0.0006124901707013075,0.059675926042143224,0.00021615948069875213,0.0003963306900025554
97.82608695652173,17.971856037743414,0.8636862969296758,0.8009743257648084,0.815697361318084,0.8159049276239673,-0.014723035553275587,0.04798893561159179,0.00020756630588325553,0.014515469247392332
98.69565217391305,17.971856037743414,1.1711929583671672,1.1079024617529756,1.1406141454214953,1.1407486761580847,-0.03271168366851973,0.030578812945671885,0.00013453073658942216,0.03257715293193031
99.56521739130434,17.971856037743414,1.5452555260062624,1.4845160165573712,1.5357755377043243,1.5358056622525513,-0.05125952114695309,0.00947998830193808,3.0124548227039583e-05,0.05122939659872605
100.43478260869566,17.971856037743414,1.9876440834872602,1.9322100744531248,2.000383534456032,2.000360932027584,-0.06817346000290736,-0.012739450968771937,-2.2602428447981993e-05,0.06815085757445938
101.30434782608695,17.971856037743414,2.497487314564106,2.4493972092141534,2.5309997464846923,2.531022320996007,-0.0816025372705389,-0.033512431920586394,2.2574511314932266e-05,0.08157996275922397
102.17391304347825,17.971856037743414,3.071436280576976,3.031828195059407,3.122174331445374,3.1223171312467546,-0.09034613638596722,-0.05073805086839789,0.00014279980138054427,0.09020333658458668
103.04347826086956,17.971856037743414,3.704088092857291,3.6731898790555464,3.7671642551038436,3.767445615064163,-0.09397437604829717,-0.06307616224655277,0.00028135996031952715,0.09369301608797764
103.91304347826087,17.971856037743414,4.388584662652028,4.365851449787888,4.4586215575031005,4.459010958102987,-0.09277010771521255,-0.07003689485107234,0.0003894005998867911,0.09238070711532576
104.78260869565217,17.971856037743414,5.117281781355571,5.101625656951711,5.189172264440169,5.189617945850711,-0.08754660748845833,-0.07189048308459878,0.00044568141054135424,0.08710092607791697
105.65217391304347,17.971856037743414,5.882387963498758,5.872436167440032,5.951847881954292,5.952298717303723,-0.07941171451425966,-0.06945991845553401,0.0004508353494312445,0.07896087916482841
106.52173913043478,17.971856037743414,6.676495675467367,6.670823324290228,6.740364936098272,6.740780797455935,-0.0695416118080443,-0.06386926063090481,0.00041586135766280563,0.0691257504503815
107.3913043478261,17.971856037743414,7.492960793925852,7.490264265490725,7.549270175978129,7.549626006988764,-0.05900591048740367,-0.056309382052276646,0.0003558310106352991,0.05865007947676837
108.26086956521739,17.971856037743414,8.326119898418977,8.32531916764083,8.373980214660621,8.374266096741811,-0.04866104701979168,-0.04786031624164444,0.00028588208119018077,0.0483751649386015
109.13043478260869,17.971856037743414,9.171362025216906,9.171638053430533,9.210747008201833,9.210964954153939,-0.03910895477130083,-0.03938498298492732,0.00021794595210522516,0.038891008819195605
110.0,17.971856037743414,10.025088080320726,10.025871786980256,10.056577729730716,10.056736920460185,-0.030705942750460125,-0.03148964940998944,0.00015919072946957158,0.030546752020990553
110.86956521739131,17.971856037743414,10.884597010031525,10.885529461404357,10.909132017022822,10.909244385359807,-0.02360255561846536,-0.024535006991296626,0.00011236833698546889,0.02349018728147989
111.73913043478261,17.971856037743414,11.747935300448397,11.748816534763126,11.76661326414668,11.766690470972964,-0.017796729383553256,-0.01867796369828234,7.720682628509223e-05,0.017719522557268164
112.6086956521739,17.971856037743414,12.61373875593749,12.614477733202168,12.627664822185592,12.627716731565435,-0.013187088983423578,-0.013926066248101776,5.190937984345112e-05,0.013135179603580127
113.47826086956522,17.971856037743414,13.481086028893571,13.481658780548468,13.491277265611323,13.491311518009562,-0.009618485062855342,-0.010191236717751906,3.425239823862114e-05,0.00958423266461672
114.34782608695653,17.971856037743414,14.349374456224206,14.34979302321233,14.3567094241736,14.356731613180369,-0.006916400961269886,-0.0073349679493937,2.2189006768869035e-05,0.006894211954501017
115.21739130434783,17.971856037743414,15.218221762249826,15.218513516874786,15.223423572735161,15.223437650167284,-0.00491005586037474,-0.005201810485335301,1.4077432123116296e-05,0.004895978428251624
116.08695652173913,17.971856037743414,16.087392539117367,16.0875879432753,16.09103379335965,16.091042490879122,-0.00344585008435061,-0.0036412542422823435,8.69751947263353e-06,0.0034371525648779766
116.95652173913044,17.971856037743414,16.956745905282446,16.95687230673742,16.959265828485233,16.95927100872077,-0.002393521747812599,-0.0025199232027866003,5.180235536528244e-06,0.002388341512276071
117.82608695652173,17.971856037743414,17.82619984704326,17.826279122214373,17.827926507933125,17.82792942817322,-0.0016473857187513374,-0.0017266608898651725,2.92024009596048e-06,0.001644465478655377
118.69565217391303,17.971856037743414,18.695707881000175,18.69575623046035,18.6968808772237,18.69688237772282,-0.0011246467633476698,-0.0011729962235236258,1.5004991205103124e-06,0.0011231462642271595
119.56521739130434,17.971856037743414,19.565244336143117,19.565273082175775,19.566035349888285,19.566035985458075,-0.0007622677125098676,-0.000791013745168101,6.355697905746638e-07,0.0007616321427192929
120.43478260869566,17.971856037743414,20.43479538782043,20.434812083072075,20.435325464536547,20.435325595847594,-0.0005133814644722179,-0.0005300767161173781,1.313110473688539e-07,0.000513250153424849
121.30434782608695,17.971856037743414,21.304353770872147,21.304363259762827,21.30470709432397,21.304706951119336,-0.0003438345611428417,-0.00035332345182226277,-1.4320463392891725e-07,0.0003436913565089128
122.17391304347825,17.971856037743414,22.17391575698126,22.173921043099078,22.17415020235185,22.17414992710139,-0.0002291592527718933,-0.00023444537059091886,-2.7525046064624803e-07,0.00022888400231124706
123.04347826086956,17.971856037743414,23.043479476588054,23.043482367151675,23.04363444781471,23.043634125697455,-0.00015208066303529222,-0.00015497122665664165,-3.2211725553565884e-07,0.00015175854577975656
123.91304347826087,17.971856037743414,23.913044013063217,23.913045566616688,23.913146120770474,23.91314580007929,-0.00010055415378573684,-0.00010210770725649354,-3.206911856068473e-07,0.00010023346260013
