t_days,tau_days,S,C_BS,C_SH,C_DH,C_PINN
340.6616541353383,389.3383458646617,105.0,,,,11.729217870576536
342.09018036072143,387.90981963927857,105.0,11.621504895351382,11.752915282584745,11.711551577736383,
342.4736842105263,387.5263157894737,105.0,,,,11.706714182329385
343.55210420841684,386.44789579158316,105.0,11.602985024138047,11.734595419787917,11.693379104154094,
344.2857142857143,385.7142857142857,105.0,,,,11.684171130907316
345.01402805611224,384.98597194388776,105.0,11.584426833032913,11.716245530185526,11.675180831519619,
346.09774436090225,383.90225563909775,105.0,,,,11.661588505797893
346.47595190380764,383.52404809619236,105.0,11.565830087534492,11.697865481205188,11.656956646920305,
347.90977443609023,382.09022556390977,105.0,,,,11.638966094220415
347.93787575150304,382.06212424849696,105.0,11.547194550736954,11.679455139231532,11.638706436475177,
349.3997995991984,380.6002004008016,105.0,11.528519983295563,11.661014369593518,11.62043008532253,
349.7218045112782,380.2781954887218,105.0,,,,11.61630368108843
350.8617234468938,379.1382765531062,105.0,11.509806143391444,11.642543036551366,11.602127477607356,
351.5338345864662,378.4661654135338,105.0,,,,11.593601048971147
352.3236472945892,377.6763527054108,105.0,11.491052786695622,11.624041003283335,11.583798496468534,
353.3458646616541,376.6541353383459,105.0,,,,11.570857978054311
353.7855711422846,376.2144288577154,105.0,11.472259666332583,11.605508131872357,11.565443024025695,
355.1578947368421,374.8421052631579,105.0,,,,11.548074246099931
355.24749498998,374.75250501002,105.0,11.453426532842933,11.586944283292345,11.547060941366096,
356.70941883767534,373.29058116232466,105.0,11.434553134145492,11.568349317394285,11.52865212853112,
356.96992481203006,373.03007518796994,105.0,,,,11.525249628405358
358.17134268537075,371.82865731462925,105.0,11.415639215498652,11.549723092892151,11.510216464502406,
358.78195488721803,371.21804511278197,105.0,,,,11.50238389776134
359.63326653306615,370.36673346693385,105.0,11.396684519460923,11.531065467348542,11.491753827188184,
360.593984962406,369.406015037594,105.0,,,,11.47947682440913
361.09519038076155,368.90480961923845,105.0,11.37768878585081,11.512376297160081,11.473264093408842,
362.406015037594,367.593984962406,105.0,,,,11.456528175996683
362.55711422845695,367.44288577154305,105.0,11.358651751705914,11.493655437542515,11.454747138882688,
364.0190380761523,365.9809619238477,105.0,11.339573151241211,11.474902742515638,11.436202838211182,
364.21804511278197,365.78195488721803,105.0,,,,11.43353771753392
365.4809619238477,364.5190380761523,105.0,11.320452715806534,11.45611806488798,11.41763106486401,
366.03007518796994,363.96992481203006,105.0,,,,11.410505211346848
366.9428857715431,363.0571142284569,105.0,11.301290173843265,11.437301256241037,11.399031691163927,
367.84210526315786,362.15789473684214,105.0,,,,11.38743041703079
368.4048096192385,361.5951903807615,105.0,11.282085250840078,11.418452166913486,11.380404588271368,
369.65413533834584,360.34586466165416,105.0,,,,11.364313091402451
369.8667334669339,360.1332665330661,105.0,11.262837669288022,11.399570645984975,11.361749626168585,
371.32865731462925,358.67134268537075,105.0,11.24354714863451,11.380656541259588,11.343066673643769,
371.4661654135338,358.5338345864662,105.0,,,,11.341152988450897
372.79058116232466,357.20941883767534,105.0,11.224213405236476,11.36170969924917,11.324355598274764,
373.2781954887218,356.7218045112782,105.0,,,,11.317949859287495
374.25250501002006,355.74749498997994,105.0,11.204836152312657,11.342729965156236,11.305616266412393,
375.09022556390977,354.90977443609023,105.0,,,,11.294703452094629
375.71442885771546,354.28557114228454,105.0,11.185415099894836,11.323717182856667,11.286848543163742,
376.90225563909775,353.09774436090225,105.0,,,,11.271413512073174
377.17635270541086,352.82364729458914,105.0,11.166091234366103,11.304671194881962,11.268052292374904,
378.6382765531062,351.3617234468938,105.0,11.147191965789988,11.285591842401313,11.249227376613513,
378.7142857142857,351.2857142857143,105.0,,,,11.248079781388897
380.1002004008016,349.8997995991984,105.0,11.128250766766408,11.266478965203401,11.230373657150977,
380.5263157894737,349.4736842105263,105.0,,,,11.224701999117487
381.562124248497,348.437875751503,105.0,11.109267361771717,11.247332401677538,11.211490993944352,
382.3383458646616,347.6616541353384,105.0,,,,11.20127990118828
383.0240480961924,346.9759519038076,105.0,11.090241472250689,11.228151988794988,11.192579245617944,
384.1503759398496,345.8496240601504,105.0,,,,11.177813220326799
384.4859719438878,345.5140280561122,105.0,11.071172816569804,11.208937562089446,11.173638269444423,
385.94789579158316,344.05210420841684,105.0,11.052061109969394,11.18968895563746,11.154667921325848,
385.9624060150376,344.0375939849624,105.0,,,,11.154301685995732
387.40981963927857,342.59018036072143,105.0,11.032906064515108,11.170406002038465,11.135668055774062,
387.77443609022555,342.22556390977445,105.0,,,,11.13074502433467
388.87174348697397,341.12825651302603,105.0,11.013707389048204,11.151088532394361,11.116638525890934,
389.5864661654135,340.4135338345865,105.0,,,,11.107142958098292
390.33366733466937,339.66633266533063,105.0,10.994464789134932,11.131736376288726,11.09757918334809,
391.3984962406015,338.6015037593985,105.0,,,,11.08349520659314
391.7955911823648,338.2044088176352,105.0,10.975177967014845,11.112349361765759,11.078489878366383,
393.2105263157895,336.7894736842105,105.0,,,,11.059801485612812
393.2575150300601,336.7424849699399,105.0,10.955846621548064,11.092927315308652,11.059370459694904,
394.7194388777555,335.2805611222445,105.0,10.936470448161552,11.07347006181779,11.040220774589578,
395.02255639097746,334.97744360902254,105.0,,,,11.036061507371553
396.1813627254509,333.8186372745491,105.0,10.917049138794166,11.053977424588346,11.021040668791473,
396.8345864661654,333.1654135338346,105.0,,,,11.012274980436308
397.6432865731463,332.3567134268537,105.0,10.89758238184066,11.034449225287482,11.001829986504505,
398.64661654135335,331.35338345864665,105.0,,,,10.988441609657068
399.10521042084173,330.89478957915827,105.0,10.878069862094499,11.014885283931235,10.982588570372922,
400.45864661654133,329.54135338345867,105.0,,,,10.964561096095455
400.5671342685371,329.4328657314629,105.0,10.85851126068944,10.995285418860897,10.963316261458123,
402.0290581162325,327.9709418837675,105.0,10.838906255040074,10.975649446718933,10.94401289921534,
402.2706766917293,327.7293233082707,105.0,,,,10.940633136951522
403.4909819639279,326.5090180360721,105.0,10.819254518780872,10.955977182424405,10.924678321469566,
404.0827067669173,325.9172932330827,105.0,,,,10.916657425488884
404.9529058116233,325.0470941883767,105.0,10.799555721704085,10.936268439148108,10.905312364391158,
405.89473684210526,324.10526315789474,105.0,,,,10.892633650957794
406.4148296593187,323.5851703406813,105.0,10.779809529696376,10.916523028286933,10.885914862470912,
407.70676691729324,322.29323308270676,105.0,,,,10.868561498516259
407.87675350701403,322.12324649298597,105.0,10.760015604673981,10.896740759438023,10.866485648494765,
409.33867735470943,320.66132264529057,105.0,10.740173604516631,10.87692144037231,10.847024553517782,
409.5187969924812,320.4812030075188,105.0,,,,10.844440649149416
410.80060120240483,319.19939879759517,105.0,10.720283182999871,10.857064877007415,10.827531406837835,
411.3308270676692,318.6691729323308,105.0,,,,10.820270779586544
412.26252505010024,317.73747494989976,105.0,10.700343989726091,10.837170873380328,10.808006035968573,
413.1428571428571,316.8571428571429,105.0,,,,10.796051562216123
413.72444889779564,316.27555110220436,105.0,10.680355670054018,10.817239231619183,10.788448266612052,
414.9548872180451,315.0451127819549,105.0,,,,10.771782664998675
415.186372745491,314.813627254509,105.0,10.6603178650266,10.797269751914799,10.768857922630634,
416.6482965931864,313.3517034068136,105.0,10.640230211297423,10.777262232491468,10.749234826018363,
416.76691729323306,313.23308270676694,105.0,,,,10.747463751377367
418.1102204408818,311.8897795591182,105.0,10.620092341055413,10.757216469577228,10.729578796871785,
418.57894736842104,311.42105263157896,105.0,,,,10.723094480186218
419.5721442885772,310.4278557114228,105.0,10.599903881947975,10.737132257373528,10.709889653360186,
420.390977443609,309.609022556391,105.0,,,,10.69867450555597
421.0340681362726,308.9659318637274,105.0,10.579664457002346,10.717009388024323,10.690167211695139,
422.203007518797,307.796992481203,105.0,,,,10.674203476817512
422.49599198396794,307.50400801603206,105.0,10.559373684545278,10.696847651584504,10.670411286099451,
423.95791583166334,306.04208416833666,105.0,10.539031178120771,10.676646835987727,10.650621688775518,
424.01503759398497,305.98496240601503,105.0,,,,10.649681038402653
425.41983967935874,304.58016032064126,105.0,10.51897646388742,10.6564067270136,10.630798229872951,
425.82706766917295,304.17293233082705,105.0,,,,10.625106829742325
426.88176352705415,303.11823647294585,105.0,10.499119319474552,10.636127108254101,10.610940717455524,
427.63909774436087,302.36090225563913,105.0,,,,10.600480485162105
428.3436873747495,301.6563126252505,105.0,10.47921227165688,10.615807761079514,10.591048957467404,
429.45112781954884,300.54887218045116,105.0,,,,10.5758016337748
429.8056112224449,300.1943887775551,105.0,10.459254948361876,10.59544846460344,10.571122753698699,
431.2631578947368,298.7368421052632,105.0,,,,10.55106989937029
431.2675350701403,298.7324649298597,105.0,10.439246972876617,10.57504899564729,10.551161907750322,
432.7294589178357,297.2705410821643,105.0,10.419187963766692,10.554609128703861,10.531166218997942,
433.0751879699248,296.9248120300752,105.0,,,,10.526284900302285
434.1913827655311,295.8086172344689,105.0,10.399077534793198,10.534128635900368,10.511135484555234,
434.8872180451128,295.1127819548872,105.0,,,,10.50144624937197
435.65330661322645,294.34669338677355,105.0,10.378915294828035,10.513607286960475,10.491069499236339,
436.69924812030075,293.30075187969925,105.0,,,,10.476553553708522
437.11523046092185,292.88476953907815,105.0,10.358700847767121,10.493044849165676,10.470968055517528,
438.5112781954887,291.4887218045113,105.0,,,,10.451606414646363
438.57715430861725,291.42284569138275,105.0,10.338433792441762,10.472441087315985,10.450830943497913,
440.03907815631266,289.96092184368734,105.0,10.318113722527853,10.451795763689377,10.43065795085937,
440.3233082706767,289.6766917293233,105.0,,,,10.426604427598868
441.50100200400806,288.49899799599194,105.0,10.297740226453065,10.431108638000921,10.410448862825533,
442.1353383458646,287.8646616541354,105.0,,,,10.401547181928672
442.9629258517034,287.0370741482966,105.0,10.277312887301967,10.4103794673606,10.39020346211987,
443.9473684210526,286.0526315789474,105.0,,,,10.376434260814282
444.4248496993988,285.5751503006012,105.0,10.256831282718707,10.389608006230478,10.369921528922811,
445.7593984962406,284.2406015037594,105.0,,,,10.35126524111295
445.8867735470942,284.1132264529058,105.0,10.236294984807682,10.368794006380892,10.349602840827888,
447.3486973947896,282.6513026052104,105.0,10.215703560031713,10.347937216845613,10.3292471727969,
447.57142857142856,282.42857142857144,105.0,,,,10.326039693219679
448.810621242485,281.189378757515,105.0,10.195056569107855,10.327037383876165,10.308854297113951,
449.38345864661653,280.61654135338347,105.0,,,,10.300757180922137
450.27254509018036,279.72745490981964,105.0,10.174353566900743,10.306094250895162,10.288423983338545,
451.1954887218045,278.8045112781955,105.0,,,,10.275417261251395
451.73446893787576,278.26553106212424,105.0,10.153594102313386,10.285107558448393,10.267955998257591,
453.0075187969925,276.9924812030075,105.0,,,,10.25001948432857
453.19639278557116,276.80360721442884,105.0,10.132777718175355,10.264077044156242,10.247450105836014,
454.65831663326657,275.34168336673343,105.0,10.111903951128241,10.243002442663736,10.226906067166592,
454.81954887218046,275.18045112781954,105.0,,,,10.224563393206664
456.12024048096197,273.87975951903803,105.0,10.090972331508446,10.221883485589549,10.206323640418312,
456.6315789473684,273.3684210526316,105.0,,,,10.199048523708147
457.5821643286573,272.4178356713427,105.0,10.06998238322694,10.200719901474024,10.185702580783584,
458.44360902255636,271.55639097744364,105.0,,,,10.173474404257515
459.0440881763527,270.9559118236473,105.0,10.048933623646189,10.179511415725843,10.16504264042421,
460.25563909774434,269.74436090225566,105.0,,,,10.147840555708997
460.5060120240481,269.4939879759519,105.0,10.027825563454181,10.158257750567664,10.14434356841593,
461.9679358717435,268.0320641282565,105.0,10.00665770653496,10.136958624980412,10.123605110691717,
462.0676691729323,267.9323308270677,105.0,,,,10.12214649116917
463.4298597194389,266.5701402805611,105.0,9.985429549836393,10.115613754646478,10.102827009983733,
463.8796992481203,266.1203007518797,105.0,,,,10.096391715814267
464.89178356713427,265.10821643286573,105.0,9.964140583234295,10.094222851891404,10.082009005763531,
465.69172932330827,264.30827067669173,105.0,,,,10.070575726701973
466.35370741482967,263.64629258517033,105.0,9.942923928216713,10.072785625624405,10.061150834181236,
467.50375939849624,262.49624060150376,105.0,,,,10.044698012577463
467.8156312625251,262.1843687374749,105.0,9.921908046928692,10.051301781277605,10.040252228002794,
469.2775551102205,260.7224448897795,105.0,9.900832076562747,10.029771020743619,10.019312916545836,
469.3157894736842,260.6842105263158,105.0,,,,10.018758053673759
470.7394789579159,259.2605210420841,105.0,9.87969550687951,10.008193042311907,9.998332625613829,
471.1278195488722,258.8721804511278,105.0,,,,9.992755321505747
472.2014028056112,257.7985971943888,105.0,9.858497820402272,9.986567540603716,9.977311077428617,
472.9398496240601,257.0601503759399,105.0,,,,9.966689278657991
473.6633266533066,256.3366733466934,105.0,9.837238492273526,9.964894206505205,9.95624799056108,
474.7518796992481,255.2481203007519,105.0,,,,9.94055937856591
475.12525050100203,254.87474949899797,105.0,9.81591699010746,9.943172727099272,9.935143079860222,
476.56390977443607,253.43609022556393,105.0,,,,9.914365065290196
476.58717434869743,253.41282565130257,105.0,9.794532773839133,9.921402785595813,9.91399605638013,
478.04909819639283,251.95090180360717,105.0,9.773085295569379,9.899584061260123,9.892806627305143,
478.37593984962405,251.62406015037595,105.0,,,,9.888105773284156
479.5110220440882,250.48897795591182,105.0,9.75157399940593,9.87771622933975,9.871574495873075,
480.187969924812,249.81203007518798,105.0,,,,9.861780927153662
480.9729458917836,249.02705410821642,105.0,9.729998321300297,9.855798960989556,9.850299361296312,
482.0,248.0,105.0,,,,9.835389941409584
482.434869739479,247.56513026052102,105.0,9.708357688880415,9.8338319231951,9.828980918680749,
483.812030075188,246.18796992481202,105.0,,,,9.80893222021218
483.8967935871744,246.1032064128256,105.0,9.68665152127892,9.811814778694039,9.807618858942696,
485.3587174348698,244.6412825651302,105.0,9.664879228956806,9.789747185895694,9.786212868723211,
485.62406015037595,244.37593984962405,105.0,,,,9.78240715710743
486.82064128256513,243.17935871743487,105.0,9.643040213522488,9.767628798798677,9.764762630300456,
487.4360902255639,242.56390977443613,105.0,,,,9.755814134754742
488.28256513026054,241.71743486973946,105.0,9.621133867545899,9.745459266906614,9.743267821499217,
489.24812030075185,240.75187969924815,105.0,,,,9.729152524645823
489.74448897795594,240.25551102204406,105.0,9.599159574367741,9.723238235141539,9.721728115598241,
491.0601503759398,238.93984962406017,105.0,,,,9.702421686814356
491.20641282565134,238.79358717434866,105.0,9.577116707903446,9.700965343755495,9.700143181234854,
492.66833667334674,237.33166332665326,105.0,9.555004632441898,9.678640228239736,9.678512682306579,
492.8721804511278,237.1278195488722,105.0,,,,9.675620969536096
494.1302605210421,235.8697394789579,105.0,9.53282270243852,9.656262519231822,9.656836277870548,
494.6842105263158,235.31578947368422,105.0,,,,9.648749709019011
495.5921843687375,234.4078156312625,105.0,9.51057026230287,9.633831842420207,9.635113622039434,
496.49624060150376,233.50375939849624,105.0,,,,9.621807229083078
497.0541082164329,232.9458917835671,105.0,9.488246646180137,9.611347818446724,9.613344363874624,
498.30827067669173,231.69172932330827,105.0,,,,9.594792840829363
498.5160320641283,231.4839679358717,105.0,9.465851177726748,9.58881006280639,9.591528147276378,
499.9779559118237,230.0220440881763,105.0,9.443383169879557,9.56621818574481,9.569664610870525,
500.1203007518797,229.8796992481203,105.0,,,,9.567705842297686
501.43987975951904,228.56012024048096,105.0,9.420841924618584,9.543571792152939,9.54775338789195,
501.93233082706763,228.06766917293237,105.0,,,,9.540545518112998
502.90180360721445,227.09819639278555,105.0,9.398680458440772,9.520870481459182,9.525794106064364,
503.7443609022556,226.2556390977444,105.0,,,,9.51331113911918
504.36372745490985,225.63627254509015,105.0,9.376489119664745,9.498113847518791,9.503786387476998,
505.5563909774436,224.44360902255642,105.0,,,,9.486001962000595
505.82565130260525,224.17434869739475,105.0,9.354225672875733,9.475301478500274,9.481729848456865,
507.28757515030065,222.71242484969935,105.0,9.331889422094763,9.452432956769062,9.459624099437628,
507.36842105263156,222.63157894736844,105.0,,,,9.458617228890091
508.749498997996,221.250501002004,105.0,9.309479660147309,9.429507858768051,9.437468744824152,
509.18045112781954,220.81954887218046,105.0,,,,9.431156166963579
510.2114228456914,219.7885771543086,105.0,9.286995668412134,9.406525754895025,9.41526338285302,
510.9924812030075,219.00751879699249,105.0,,,,9.403617988020118
511.6733466933868,218.3266533066132,105.0,9.264436716562837,9.383486209377072,9.393007605448595,
512.8045112781955,217.1954887218045,105.0,,,,9.376001888047048
513.1352705410821,216.86472945891785,105.0,9.241802062301828,9.360388780141285,9.370700998074582,
514.5971943887776,215.40280561122245,105.0,9.21909095108691,9.337233018682586,9.348343139580892,
514.6165413533835,215.38345864661653,105.0,,,,9.348307046769715
516.059118236473,213.94088176352705,105.0,9.196302615849598,9.314018469927632,9.325933602045497,
516.4285714285714,213.57142857142856,105.0,,,,9.320532627184786
517.5210420841684,212.47895791583164,105.0,9.173436276705184,9.290744672095267,9.303471950611373,
518.2406015037594,211.75939849624058,105.0,,,,9.29267777507664
518.9829659318638,211.01703406813624,105.0,9.15049114065448,9.267411156553239,9.28095774331807,
520.0526315789474,209.9473684210526,105.0,,,,9.264741618516087
520.4448897795592,209.55511022044084,105.0,9.127466401276441,9.244017447671082,9.258390530927572,
521.8646616541354,208.13533834586462,105.0,,,,9.236723267340551
521.9068136272546,208.09318637274544,105.0,9.104361238411665,9.22056306266894,9.235769856744882,
523.36873747495,206.63126252505003,105.0,9.081174817836596,9.197047511462385,9.213095256432137,
523.6766917293234,206.32330827067665,105.0,,,,9.208621812614936
524.8306613226454,205.16933867735463,105.0,9.057906290927484,9.173470296502968,9.190366257816892,
525.4887218045112,204.51127819548879,105.0,,,,9.180436326072316
526.2925851703407,203.70741482965934,105.0,9.034554794314493,9.14983091261448,9.167582380693664,
527.3007518796992,202.6992481203008,105.0,,,,9.15216585953344
527.7545090180361,202.24549098196394,105.0,9.011119449525042,9.126128846824525,9.144743136618901,
529.1127819548872,200.88721804511283,105.0,,,,9.123809444304271
529.2164328657315,200.78356713426854,105.0,8.987599362616097,9.102363578191646,9.121848028698924,
530.6783567134269,199.32164328657313,105.0,8.96399362379534,9.07853457762757,9.098896551370535,
530.9248120300751,199.07518796992485,105.0,,,,9.095366090550232
532.1402805611223,197.85971943887773,105.0,8.940301307030168,9.054641307714515,9.075888190173895,
532.7368421052631,197.26315789473688,105.0,,,,9.066834786646528
533.6022044088177,196.39779559118233,105.0,8.917044327043131,9.030683222517297,9.05282242151766,
534.5488721804511,195.4511278195489,105.0,,,,9.038214498502889
535.0641282565131,194.93587174348693,105.0,8.893838540908826,9.006659767390365,9.029698712435671,
536.3609022556391,193.63909774436092,105.0,,,,9.009504168862014
536.5260521042085,193.47394789579153,105.0,8.87054821827868,8.982570378779094,9.006516520335149,
537.9879759519039,192.01202404809612,105.0,8.847172445284189,8.958414484015755,8.983275292735685,
538.172932330827,191.82706766917295,105.0,,,,8.98070271657016
539.4498997995993,190.55010020040072,105.0,8.823710291650793,8.934191501109309,8.95997446699905,
539.984962406015,190.01503759398497,105.0,,,,8.951809035818547
540.9118236472946,189.08817635270543,105.0,8.800160810289032,8.909900838529653,8.936613470049041,
541.796992481203,188.203007518797,105.0,,,,8.922821995354463
542.37374749499,187.62625250501003,105.0,8.776523036872938,8.88554189498512,8.913191718081166,
543.609022556391,186.39097744360902,105.0,,,,8.893740437660203
543.8356713426854,186.16432865731463,105.0,8.752795989404806,8.861114059194003,8.889708616261586,
545.2975951903808,184.70240480961922,105.0,8.728978667766173,8.836616709649206,8.86616355841499,
545.421052631579,184.57894736842104,105.0,,,,8.864563178098471
546.7595190380762,183.24048096192382,105.0,8.705070053254397,8.812049214376097,8.842555926700632,
547.2330827067669,182.76691729323306,105.0,,,,8.835289004022666
548.2214428857716,181.77855711422842,105.0,8.68106910810418,8.787410930683349,8.818885091276403,
549.0451127819549,180.9548872180451,105.0,,,,8.80591667385011
549.683366733467,180.31663326653302,105.0,8.65697477499346,8.762701204906293,8.795150409950097,
550.8571428571429,179.1428571428571,105.0,,,,8.776444916096386
551.1452905811624,178.85470941883761,105.0,8.632785976533292,8.737919372142821,8.771351227817231,
552.6072144288578,177.3927855711422,105.0,8.608501614740817,8.713064755981563,8.747486876885167,
552.6691729323309,177.33082706766913,105.0,,,,8.74687242836906
554.0691382765532,175.9308617234468,105.0,8.584120570494745,8.688136668221638,8.723556675682637,
554.4812030075187,175.51879699248127,105.0,,,,8.717197876318329
555.5310621242485,174.46893787575152,105.0,8.559641702972849,8.663134408584437,8.69955992885404,
556.2932330827067,173.7067669172933,105.0,,,,8.687419892542685
556.9929859719439,173.00701402805612,105.0,8.535063849070404,8.63805726441644,8.675495926737831,
558.1052631578947,171.89473684210532,105.0,,,,8.657537075447168
558.4549098196393,171.54509018036072,105.0,8.510385822799154,8.612904510383235,8.651363944928304,
559.9168336673347,170.08316633266531,105.0,8.485913104811154,8.587675408154341,8.627163243819874,
559.9172932330827,170.08270676691734,105.0,,,,8.627547988051598
561.3787575150301,168.6212424849699,105.0,8.461615653732647,8.562369206078293,8.602893068133474,
561.7293233082706,168.27067669172936,105.0,,,,8.59745115674632
562.8406813627255,167.1593186372745,105.0,8.437219175774157,8.536985138847957,8.578552646423306,
563.5413533834586,166.4586466165414,105.0,,,,8.567245069992584
564.3026052104209,165.6973947895791,105.0,8.412722476155237,8.511522427155674,8.554141190564243,
565.3533834586466,164.6466165413534,105.0,,,,8.536928176964542
565.7645290581163,164.2354709418837,105.0,8.388124336291309,8.485980277337527,8.529657895217847,
567.1654135338346,162.83458646616543,105.0,,,,8.506498886129597
567.2264529058117,162.7735470941883,105.0,8.3634235131413,8.460357881007116,8.505101937276846,
568.688376753507,161.311623246493,105.0,8.338618738532704,8.434654414677677,8.480472475286426,
568.9774436090225,161.02255639097746,105.0,,,,8.47595556376402
570.1503006012024,159.8496993987976,105.0,8.31370871846355,8.408869039372545,8.455768648841598,
570.7894736842105,159.21052631578948,105.0,,,,8.445296532399714
571.6122244488978,158.3877755511022,105.0,8.288692132380184,8.38300090022373,8.430989577959364,
572.6015037593985,157.3984962406015,105.0,,,,8.41452006919871
573.0741482965932,156.9258517034068,105.0,8.263567632429966,8.357049126057703,8.406134362424572,
574.4135338345865,155.58646616541353,105.0,,,,8.383624404250783
574.5360721442886,155.4639278557114,105.0,8.238333842687755,8.33101282896849,8.381202081107919,
575.997995991984,154.002004008016,105.0,8.212989358355378,8.304891103877255,8.35619179125516,
576.2255639097745,153.77443609022555,105.0,,,,8.352607718790212
577.4599198396794,152.5400801603206,105.0,8.187532744932607,8.27868302807818,8.331102527745774,
578.0375939849624,151.96240601503757,105.0,,,,8.321468143326287
578.9218436873748,151.0781563126252,105.0,8.161962537358932,8.252387660769951,8.305933302319694,
579.8496240601504,150.1503759398496,105.0,,,,8.290203755682896
580.3837675350702,149.6162324649298,105.0,8.136277239124666,8.226004042572542,8.2806831027708,
581.6616541353384,148.33834586466162,105.0,,,,8.258812578941187
581.8456913827656,148.1543086172344,105.0,8.110475321350181,8.199531195028928,8.255350892105076,
583.3076152304609,146.6923847695391,105.0,8.084912279351183,8.172968120090772,8.229935607661979,
583.4736842105264,146.52631578947364,105.0,,,,8.227292579279455
584.7695390781563,145.2304609218437,105.0,8.059365035489542,8.146313799588102,8.20443616019738,
585.2857142857142,144.71428571428578,105.0,,,,8.195641663703611
586.2314629258517,143.7685370741483,105.0,8.03370095856787,8.119567194682174,8.178851432925603,
587.0977443609022,142.9022556390978,105.0,,,,8.1638576776609
587.6933867735471,142.3066132264529,105.0,8.007918474200345,8.09272724530102,8.153180280519289,
588.9097744360902,141.09022556390983,105.0,,,,8.131938402529254
589.1553106212425,140.8446893787575,105.0,7.982015973300171,8.065792869557212,8.127421528064259,
590.6172344689379,139.3827655310621,105.0,7.955991811044733,8.038762963147171,8.10157396996767,
590.7218045112782,139.27819548872185,105.0,,,,8.099881552973487
592.0791583166333,137.9208416833667,105.0,7.929844305803482,8.011636398731671,8.07563636881679,
592.5338345864661,137.46616541353387,105.0,,,,8.067684774159062
593.5410821643287,136.4589178356713,105.0,7.903571738027048,7.984412025296833,8.049607454186189,
594.3458646616541,135.6541353383459,105.0,,,,8.035345638812919
595.0030060120241,134.99699398797588,105.0,7.877172349096114,7.957088667495007,8.023485921390547,
596.1578947368421,133.84210526315792,105.0,,,,8.002861644120035
596.4649298597195,133.53507014028048,105.0,7.850644340128561,7.929665124965146,7.997270430180471,
597.9268537074148,132.0731462925852,105.0,7.823985870743266,7.902140171632,7.970959603378412,
597.9699248120301,132.03007518796994,105.0,,,,7.9702302084427465
599.3887775551102,130.6112224448898,105.0,7.797195057778911,7.874512554983689,7.944552025451674,
599.781954887218,130.21804511278197,105.0,,,,7.93744866784924
600.8507014028056,129.1492985971944,105.0,7.770269973966118,7.8467809953269185,7.918046241019329,
601.593984962406,128.406015037594,105.0,,,,7.904514272434886
602.312625250501,127.68737474949899,105.0,7.743243319118282,7.818944185019648,7.8914407532897926,
603.406015037594,126.59398496240601,105.0,,,,7.871424182419351
603.7745490981964,126.22545090180358,105.0,7.716552464753606,7.791000787680385,7.864734022425521,
605.218045112782,124.78195488721803,105.0,,,,7.838175463999669
605.2364729458918,124.76352705410818,105.0,7.6897265050390855,7.762949437373752,7.837924463830971,
606.6983967935872,123.30160320641278,105.0,7.66276343971833,7.734788737772311,7.811010446360419,
607.0300751879699,122.96992481203006,105.0,,,,7.8047650849372765
608.1603206412826,121.83967935871738,105.0,7.635661220823047,7.7065172612934285,7.7839902904409435,
608.8421052631579,121.15789473684208,105.0,,,,7.771189909854408
609.622244488978,120.37775551102197,105.0,7.608417751179652,7.678133548211742,7.756862266107186,
610.6541353383459,119.3458646616541,105.0,,,,7.737446695211964
611.0841683366734,118.91583166332657,105.0,7.581030882863369,7.649636105746444,7.729624590942416,
612.4661654135339,117.53383458646613,105.0,,,,7.703532083937703
612.5460921843687,117.45390781563128,105.0,7.553498415598586,7.621023407123443,7.702275427922207,
614.0080160320641,115.99198396793588,105.0,7.525818095103904,7.592293890612371,7.674812883155182,
614.2781954887217,115.72180451127826,105.0,,,,7.669442599669734
615.4699398797595,114.53006012024048,105.0,7.49798761138072,7.563445958538507,7.647235003516084,
616.0902255639097,113.90977443609029,105.0,,,,7.635174640575597
616.9318637274549,113.06813627254508,105.0,7.470004596943924,7.534477976269732,7.619539774165503,
617.9022556390977,112.09774436090231,105.0,,,,7.600724472702997
618.3937875751503,111.60621242484967,105.0,7.4418666249937555,7.505388271179267,7.591725115951255,
619.7142857142857,110.28571428571433,105.0,,,,7.5660882228124215
619.8557114228457,110.14428857715427,105.0,7.413695737832137,7.476175131584454,7.563788882684832,
621.3176352705411,108.68236472945887,105.0,7.385735632870766,7.4468368056626835,7.5357288582878565,
621.5263157894736,108.47368421052636,105.0,,,,7.531261870636569
622.7795591182365,107.22044088176347,105.0,7.35761855917265,7.417371500345775,7.50754275380107,
623.3383458646616,106.66165413533838,105.0,,,,7.496241240505363
624.2414829659319,105.75851703406806,105.0,7.329341972313036,7.387777380193953,7.479228204250472,
625.1503759398496,104.8496240601504,105.0,,,,7.461021992269029
625.7034068136273,104.29659318637266,105.0,7.300903263270682,7.35805256625175,7.450782765363392,
626.9624060150376,103.03759398496243,105.0,,,,7.4255996114458656
627.1653306613226,102.83466933867737,105.0,7.272299756423514,7.328195134888059,7.422203910127133,
628.627254509018,101.37274549098197,105.0,7.243528707491789,7.29820311662328,7.393489025183984,
628.7744360902255,101.22556390977445,105.0,,,,7.38996939851496
630.0891783567134,99.91082164328657,105.0,7.214587301430575,7.268074494947402,7.3646354070544024,
630.5864661654135,99.41353383458647,105.0,,,,7.354126457269532
631.5511022044088,98.44889779559117,105.0,7.185472650274669,7.23780720513307,7.3356402581812326,
632.3984962406015,97.6015037593985,105.0,,,,7.318065682142627
