tau_days,C_DH_FAST_HEAVY,C_PINN_FAST_HEAVY,ATM_IV_pct_FAST_HEAVY,C_DH_SLOW_HEAVY,C_PINN_SLOW_HEAVY,ATM_IV_pct_SLOW_HEAVY
199.0751879699248,6.017182357005951,6.017433736216926,20.442464813123962,7.228598960697324,7.229086924461389,24.568426167358382
200.88721804511277,6.046915078649739,6.047164981716119,20.450807497284767,7.262958705617272,7.263433324400803,24.57394501054793
202.69924812030075,6.076541515394568,6.0767898688700726,20.459133695067276,7.297145615404743,7.297606956379751,24.57933269564755
204.51127819548873,6.106062993265199,6.10630973910824,20.467443046953814,7.331162042574002,7.331610182043535,24.584592536389685
206.32330827067668,6.135480808767096,6.135725903506692,20.475735212006004,7.365010289466967,7.365445312443502,24.589727745777502
208.13533834586465,6.164796229819275,6.165039643749893,20.48400986706276,7.398692609667373,7.39911460945423,24.59474143964653
209.94736842105263,6.1940104966485885,6.194252213053952,20.49226670597153,7.432211209366391,7.432620287143302,24.59963664008577
211.7593984962406,6.223124822647785,6.223364837052952,20.500505438853377,7.4655682486816755,7.465964513095594,24.60441627872376
213.57142857142856,6.252140395198874,6.252378714650361,20.508725791401048,7.498765842931743,7.499149409693631,24.609083199885866
215.38345864661653,6.281058376463639,6.281295018836933,20.516927504217946,7.531806063867275,7.532177055355888,24.61364016362724
217.1954887218045,6.309879904142868,6.3101148974769705,20.525110332163532,7.564690940861363,7.565049485734477,24.618089848648385
219.00751879699249,6.338606092205895,6.338839474064076,20.533274043745045,7.597422462059999,7.597768694873966,24.622434855096966
220.81954887218043,6.367238031591743,6.367469848448137,20.54141842053042,7.630002575494633,7.6303366363324905,24.626677707261404
222.6315789473684,6.395776790883384,6.396007097534581,20.54954325658759,7.66243319015798,7.662755224266871,24.630820856160284
224.4436090225564,6.424223416956288,6.424452275957399,20.557648357947944,7.694716177044819,7.695026334482846,24.634866682032932
226.25563909774436,6.452578935602488,6.4528064167269195,20.565733542092914,7.726853370158798,7.727151805451815,24.638817496734024
228.0676691729323,6.480844352131299,6.4810705318537,20.5737986374633,7.758846567486843,7.759133439295243,24.642675546037502
229.8796992481203,6.50902065194785,6.509245612949338,20.58184348298977,7.790697531942126,7.790973002738047,24.646443011852487
231.69172932330827,6.537108801110259,6.537332631805393,20.589867927643443,7.822407992276931,7.822672228031818,24.650122014355652
233.50375939849624,6.5651097468666375,6.565332540951429,20.59787183000629,7.853979643966574,7.854232813849263,24.653714614043334
235.3157894736842,6.593024418172649,6.593246274192902,20.605855057859852,7.885414150065284,7.885656426150681,24.65722281370637
237.12781954887217,6.620853726190612,6.621074747129896,20.6138174877919,7.916713142035214,7.916944699023573,24.66064856033102
238.93984962406014,6.648598564770946,6.6488188576575515,20.621759004819967,7.947878220549576,7.948099235496242,24.663993746929368
240.75187969924812,6.6762598109165685,6.676479486448839,20.62967950203092,7.978910956270702,7.979121608326495,24.66726021430143
242.5639097744361,6.703838325231304,6.704057497420643,20.63757888023617,8.009812890604179,8.010013360765969,24.670449752732317
244.37593984962405,6.731334952352724,6.731553738183537,20.645457047642058,8.040585536429628,8.040776007301378,24.67356410362691
246.18796992481202,6.758750521370072,6.758969040476337,20.65331391953336,8.07123037880923,8.071411034373046,24.676604961084497
248.0,6.786085846228246,6.786304220585674,20.66114941797138,8.101748875674641,8.101919901071874,24.67957397341545
249.81203007518798,6.8133417261179385,6.81356007975151,20.66896347150439,8.132142458493103,8.132304039815153,24.682472744603658
251.62406015037593,6.840518945852847,6.840737404558897,20.676756014890195,8.16241253291346,8.16256485700229,24.685302835714438
253.4360902255639,6.8676182762344995,6.867836967316918,20.68452698883142,8.192560479392895,8.192703733650836,24.68806576625337
255.24812030075188,6.894640474404912,6.8948595264248205,20.69227633972072,8.222587653804887,8.22272202601364,24.69076301547449
257.0601503759399,6.921586284187898,6.921805826726351,20.700004019398083,8.252495388029162,8.252621066177737,24.693396023642535
258.8721804511278,6.9484564364193036,6.9486765998524405,20.707709984917493,8.28228499052428,8.28240216264563,24.695966193250175
260.6842105263158,6.9752516492666565,6.975472564552784,20.71539419832418,8.311957746883325,8.312066600899385,24.698474890191218
