case,model,bucket,price_RMSE,price_MAE,price_P95,price_max,forward_normalized_price_RMSE,IV_RMSE_volatility_points,IV_valid_quotes,quotes
FAST_SHOCK_random_04,DH_PINN,wing,1.0304794554916368e-05,6.509607781353661e-06,2.147725928270429e-05,5.222597160903231e-05,1.0304794554916368e-05,0.20146763521777766,635,659
FAST_SHOCK_random_04,DH_PINN,K/F_0.70_0.90,9.53191954312475e-06,6.127997880202334e-06,1.7445079504169175e-05,5.222597160903231e-05,9.53191954312475e-06,0.27455529441495435,329,329
FAST_SHOCK_random_04,DH_PINN,K/F_0.90_0.98,8.27006558290456e-06,6.617930769687814e-06,1.573007389198619e-05,2.174335138398903e-05,8.27006558290456e-06,0.013028968561085992,132,132
FAST_SHOCK_random_04,DH_PINN,K/F_0.98_1.02,7.009154424290883e-06,5.608911665179151e-06,1.3445036891225268e-05,1.6342765687182848e-05,7.009154424290883e-06,0.005696777722459422,66,66
FAST_SHOCK_random_04,DH_PINN,K/F_1.02_1.10,1.0326907145048792e-05,8.666063649645153e-06,2.0402522808310447e-05,2.5742978141674033e-05,1.0326907145048792e-05,0.015343050496275715,132,132
FAST_SHOCK_random_04,DH_PINN,K/F_1.10_1.30,1.1008741439692618e-05,6.958662228881709e-06,2.47772609400375e-05,4.179708646974423e-05,1.1008741439692618e-05,0.055177626027580765,323,347
FAST_SHOCK_random_04,SH_BEST_FOUND,short,0.0010421415931466881,0.00055911666969726,0.002594215164044067,0.003008959511608511,0.0010421415931466881,4.725222051386708,299,335
FAST_SHOCK_random_04,SH_BEST_FOUND,medium,0.0013331403512344046,0.0009970700023006563,0.002709381572645463,0.003010470782270347,0.0013331403512344046,3.0693373795248036,213,213
FAST_SHOCK_random_04,SH_BEST_FOUND,long,0.0011344471363041795,0.0010188476315971867,0.0017838840500412484,0.0019480913391833887,0.0011344471363041795,1.0049947466996934,306,306
FAST_SHOCK_random_04,SH_BEST_FOUND,very_long,0.0013430938781474357,0.0010946254718666162,0.0028241617923865973,0.003459044877856754,0.0013430938781474357,0.3265638042721631,152,152
FAST_SHOCK_random_04,SH_BEST_FOUND,ATM,0.0017622059215061043,0.0015228566527505055,0.0026751496150246635,0.0028475548372175474,0.0017622059215061043,1.9385298437179024,49,49
FAST_SHOCK_random_04,SH_BEST_FOUND,wing,0.0009857219509923332,0.0006872953579977663,0.001855386951095775,0.003459044877856754,0.0009857219509923332,3.4509696586856,623,659
FAST_SHOCK_random_04,SH_BEST_FOUND,K/F_0.70_0.90,0.0008765383061044022,0.0006404522455286962,0.0016663225971310645,0.002378770024439758,0.0008765383061044022,4.4710134549117955,317,329
FAST_SHOCK_random_04,SH_BEST_FOUND,K/F_0.90_0.98,0.0017153440717253515,0.001449811817986958,0.002895964049106481,0.003010470782270347,0.0017153440717253515,2.9156846562105976,132,132
FAST_SHOCK_random_04,SH_BEST_FOUND,K/F_0.98_1.02,0.0018118218019776754,0.0015684634673609652,0.002830236307063888,0.0029599061674657756,0.0018118218019776754,2.049148219175238,66,66
FAST_SHOCK_random_04,SH_BEST_FOUND,K/F_1.02_1.10,0.0010595916537938738,0.0008982362560454226,0.0018559634953615978,0.0022969187009489467,0.0010595916537938738,1.1790730595562997,132,132
FAST_SHOCK_random_04,SH_BEST_FOUND,K/F_1.10_1.30,0.001079490666831532,0.0007310107159482643,0.0019692048359081686,0.003459044877856754,0.001079490666831532,1.8355617789878926,323,347
FAST_SHOCK_random_04,BS_FLAT,short,0.0006875025255923519,0.00038446591760331686,0.0017194745088870201,0.00210891686423198,0.0006875025255923519,5.201529324453431,296,335
FAST_SHOCK_random_04,BS_FLAT,medium,0.0015025374999263746,0.0012352724191700083,0.0027047566245096016,0.0035533117118717317,0.0015025374999263746,4.12427590915168,213,213
FAST_SHOCK_random_04,BS_FLAT,long,0.0029774762943237014,0.002559804459710094,0.004940933372543414,0.005159599128040593,0.0029774762943237014,2.0744872617968877,306,306
FAST_SHOCK_random_04,BS_FLAT,very_long,0.003111734623602469,0.0026835671922932273,0.005644087776770678,0.005819636173080511,0.003111734623602469,0.7801456795633341,152,152
FAST_SHOCK_random_04,BS_FLAT,ATM,0.001861208607269735,0.0015820130195953253,0.0032454435145371696,0.005417931518043317,0.001861208607269735,1.1437988341243064,49,49
FAST_SHOCK_random_04,BS_FLAT,wing,0.002217710017277712,0.0015262345767755655,0.004837100589007027,0.005819636173080511,0.002217710017277712,4.397743644745487,620,659
FAST_SHOCK_random_04,BS_FLAT,K/F_0.70_0.90,0.0017530642688648097,0.001199774461983906,0.004180683765549446,0.005819636173080511,0.0017530642688648097,4.931656513697914,314,329
FAST_SHOCK_random_04,BS_FLAT,K/F_0.90_0.98,0.0018148325716586373,0.001433063342347138,0.0038580108637206946,0.005765993980949402,0.0018148325716586373,2.3484835786839575,132,132
FAST_SHOCK_random_04,BS_FLAT,K/F_0.98_1.02,0.0018797548329186305,0.0015743921545188885,0.0033041681466192824,0.005476013909510524,0.0018797548329186305,1.2509938952034405,66,66
FAST_SHOCK_random_04,BS_FLAT,K/F_1.02_1.10,0.002423971065610734,0.001868100998650148,0.004552449524815077,0.005153421597407393,0.002423971065610734,1.129202455237792,132,132
FAST_SHOCK_random_04,BS_FLAT,K/F_1.10_1.30,0.002612963770232394,0.001869516173998815,0.004897617882587299,0.005159599128040593,0.002612963770232394,3.6927199383128313,323,347
FAST_SHOCK_random_04,BS_TERM,short,0.0004934083688753342,0.00030229353562784863,0.0011414476180369726,0.001519097128476643,0.0004934083688753342,4.928815244324198,299,335
FAST_SHOCK_random_04,BS_TERM,medium,0.0014262445017135437,0.001197980425856548,0.0024547446716362,0.0027496835874460945,0.0014262445017135437,4.11168280819455,213,213
FAST_SHOCK_random_04,BS_TERM,long,0.0022286577422449836,0.00206534287535049,0.0030754804303213534,0.0032274122846217557,0.0022286577422449836,2.0167688569111264,306,306
FAST_SHOCK_random_04,BS_TERM,very_long,0.0016739439367748643,0.0014926188563236993,0.002586898912863035,0.002688838062308463,0.0016739439367748643,0.5059255031469448,152,152
FAST_SHOCK_random_04,BS_TERM,ATM,0.0003882650320198413,0.00032059540177012684,0.0007726380812113519,0.0008240929124575525,0.0003882650320198413,0.2397755309946043,49,49
FAST_SHOCK_random_04,BS_TERM,wing,0.0017076560768934169,0.0013045960087622109,0.0029171954805017777,0.0032274122846217557,0.0017076560768934169,4.299965799243949,623,659
FAST_SHOCK_random_04,BS_TERM,K/F_0.70_0.90,0.0017749103071416895,0.001343743558113804,0.003067965053929944,0.0032274122846217557,0.0017749103071416895,4.498456801061567,317,329
FAST_SHOCK_random_04,BS_TERM,K/F_0.90_0.98,0.001609066360193482,0.0014344376456387354,0.0026889244273733287,0.0029538468236988136,0.001609066360193482,1.6211179887758436,132,132
FAST_SHOCK_random_04,BS_TERM,K/F_0.98_1.02,0.0005243258266797543,0.00042891626129006424,0.0010653387045932439,0.001139395652414943,0.0005243258266797543,0.35753078067905514,66,66
FAST_SHOCK_random_04,BS_TERM,K/F_1.02_1.10,0.0010289796182217212,0.0008737247539381772,0.001933297847094345,0.0021922021675600256,0.0010289796182217212,1.212853785111058,132,132
FAST_SHOCK_random_04,BS_TERM,K/F_1.10_1.30,0.001632267756388059,0.0012686847566354118,0.0027354178182952297,0.0028207273778220743,0.001632267756388059,4.006108505525427,323,347
FAST_SHOCK_random_04,BS_SELECTED,short,0.0004934083688753342,0.00030229353562784863,0.0011414476180369726,0.001519097128476643,0.0004934083688753342,4.928815244324198,299,335
FAST_SHOCK_random_04,BS_SELECTED,medium,0.0014262445017135437,0.001197980425856548,0.0024547446716362,0.0027496835874460945,0.0014262445017135437,4.11168280819455,213,213
FAST_SHOCK_random_04,BS_SELECTED,long,0.0022286577422449836,0.00206534287535049,0.0030754804303213534,0.0032274122846217557,0.0022286577422449836,2.0167688569111264,306,306
FAST_SHOCK_random_04,BS_SELECTED,very_long,0.0016739439367748643,0.0014926188563236993,0.002586898912863035,0.002688838062308463,0.0016739439367748643,0.5059255031469448,152,152
FAST_SHOCK_random_04,BS_SELECTED,ATM,0.0003882650320198413,0.00032059540177012684,0.0007726380812113519,0.0008240929124575525,0.0003882650320198413,0.2397755309946043,49,49
FAST_SHOCK_random_04,BS_SELECTED,wing,0.0017076560768934169,0.0013045960087622109,0.0029171954805017777,0.0032274122846217557,0.0017076560768934169,4.299965799243949,623,659
FAST_SHOCK_random_04,BS_SELECTED,K/F_0.70_0.90,0.0017749103071416895,0.001343743558113804,0.003067965053929944,0.0032274122846217557,0.0017749103071416895,4.498456801061567,317,329
FAST_SHOCK_random_04,BS_SELECTED,K/F_0.90_0.98,0.001609066360193482,0.0014344376456387354,0.0026889244273733287,0.0029538468236988136,0.001609066360193482,1.6211179887758436,132,132
FAST_SHOCK_random_04,BS_SELECTED,K/F_0.98_1.02,0.0005243258266797543,0.00042891626129006424,0.0010653387045932439,0.001139395652414943,0.0005243258266797543,0.35753078067905514,66,66
FAST_SHOCK_random_04,BS_SELECTED,K/F_1.02_1.10,0.0010289796182217212,0.0008737247539381772,0.001933297847094345,0.0021922021675600256,0.0010289796182217212,1.212853785111058,132,132
FAST_SHOCK_random_04,BS_SELECTED,K/F_1.10_1.30,0.001632267756388059,0.0012686847566354118,0.0027354178182952297,0.0028207273778220743,0.001632267756388059,4.006108505525427,323,347
FAST_SHOCK_random_05,DH_EXACT_TEACHER,short,0.0,0.0,0.0,0.0,0.0,0.0,295,335
FAST_SHOCK_random_05,DH_EXACT_TEACHER,medium,0.0,0.0,0.0,0.0,0.0,0.0,213,213
FAST_SHOCK_random_05,DH_EXACT_TEACHER,long,0.0,0.0,0.0,0.0,0.0,0.0,306,306
FAST_SHOCK_random_05,DH_EXACT_TEACHER,very_long,0.0,0.0,0.0,0.0,0.0,0.0,152,152
FAST_SHOCK_random_05,DH_EXACT_TEACHER,ATM,0.0,0.0,0.0,0.0,0.0,0.0,49,49
FAST_SHOCK_random_05,DH_EXACT_TEACHER,wing,0.0,0.0,0.0,0.0,0.0,0.0,619,659
FAST_SHOCK_random_05,DH_EXACT_TEACHER,K/F_0.70_0.90,0.0,0.0,0.0,0.0,0.0,0.0,327,329
FAST_SHOCK_random_05,DH_EXACT_TEACHER,K/F_0.90_0.98,0.0,0.0,0.0,0.0,0.0,0.0,132,132
FAST_SHOCK_random_05,DH_EXACT_TEACHER,K/F_0.98_1.02,0.0,0.0,0.0,0.0,0.0,0.0,66,66
FAST_SHOCK_random_05,DH_EXACT_TEACHER,K/F_1.02_1.10,0.0,0.0,0.0,0.0,0.0,0.0,132,132
FAST_SHOCK_random_05,DH_EXACT_TEACHER,K/F_1.10_1.30,0.0,0.0,0.0,0.0,0.0,0.0,309,347
FAST_SHOCK_random_05,DH_PINN,short,4.365277331102757e-06,2.2593619987576997e-06,1.020941936354303e-05,1.9944719119052105e-05,4.365277331102757e-06,0.34173787660148425,295,335
FAST_SHOCK_random_05,DH_PINN,medium,9.342350994412879e-06,6.8931140243218735e-06,1.8395762291211256e-05,2.7769731734059167e-05,9.342350994412879e-06,0.02755398441667099,213,213
FAST_SHOCK_random_05,DH_PINN,long,8.339538661258648e-06,6.54885910038088e-06,1.659027782944958e-05,2.091048655145089e-05,8.339538661258648e-06,0.006552062364007093,306,306
FAST_SHOCK_random_05,DH_PINN,very_long,1.617986682893562e-05,1.2382070124159468e-05,3.9959591464812364e-05,4.3039443871059624e-05,1.617986682893562e-05,0.003796394775251878,152,152
FAST_SHOCK_random_05,DH_PINN,ATM,8.122802681291488e-06,6.42702990581567e-06,1.6993499346423797e-05,1.9503160855749435e-05,8.122802681291488e-06,0.005372418060495819,49,49
FAST_SHOCK_random_05,DH_PINN,wing,9.036550167111719e-06,5.415662838601195e-06,1.6504096333659626e-05,4.3039443871059624e-05,9.036550167111719e-06,0.23628281580756935,619,659
FAST_SHOCK_random_05,DH_PINN,K/F_0.70_0.90,7.795470677467209e-06,4.980835654802242e-06,1.5994964246623936e-05,3.6338701545957086e-05,7.795470677467209e-06,0.31992232386606634,327,329
FAST_SHOCK_random_05,DH_PINN,K/F_0.90_0.98,7.655873453071784e-06,5.695796706324235e-06,1.68828235028888e-05,2.032283062516904e-05,7.655873453071784e-06,0.011204932106810665,132,132
FAST_SHOCK_random_05,DH_PINN,K/F_0.98_1.02,8.002836784661396e-06,6.451455404778981e-06,1.689457719942708e-05,1.9503160855749435e-05,8.002836784661396e-06,0.006005426312999213,66,66
FAST_SHOCK_random_05,DH_PINN,K/F_1.02_1.10,1.1875726080365134e-05,9.559522359838909e-06,2.259526931180921e-05,3.063893619792424e-05,1.1875726080365134e-05,0.018060569670528024,132,132
FAST_SHOCK_random_05,DH_PINN,K/F_1.10_1.30,1.0110960236113306e-05,5.858651286669428e-06,1.6647381565349644e-05,4.3039443871059624e-05,1.0110960236113306e-05,0.05961025708179824,309,347
FAST_SHOCK_random_05,SH_BEST_FOUND,short,0.00041306543928149703,0.00022619708526806765,0.0010714073978066565,0.0014882142331945625,0.00041306543928149703,3.985546432212075,283,335
FAST_SHOCK_random_05,SH_BEST_FOUND,medium,0.0009295513976555433,0.0007553926889493215,0.001700501386784614,0.0018041726832486171,0.0009295513976555433,2.848148167961155,213,213
FAST_SHOCK_random_05,SH_BEST_FOUND,long,0.0008232478967551025,0.0007107051444021078,0.0013904004766122427,0.0017212872177542193,0.0008232478967551025,0.8964914788525654,306,306
FAST_SHOCK_random_05,SH_BEST_FOUND,very_long,0.0010955784196854472,0.0009164750471118708,0.001975872608027323,0.0027592682672222257,0.0010955784196854472,0.27163673649519327,152,152
FAST_SHOCK_random_05,SH_BEST_FOUND,ATM,0.0005145979755409283,0.00045398684815115394,0.000905036889444255,0.000927122716794071,0.0005145979755409283,0.5122420935625732,49,49
FAST_SHOCK_random_05,SH_BEST_FOUND,wing,0.0007979497348354592,0.0005658731954534675,0.0015469346804794948,0.0027592682672222257,0.0007979497348354592,3.1433186386237675,607,659
FAST_SHOCK_random_05,SH_BEST_FOUND,K/F_0.70_0.90,0.0007897318522991798,0.0005757104114231736,0.0015721756450548289,0.0017374876517124438,0.0007897318522991798,3.424789987178778,315,329
FAST_SHOCK_random_05,SH_BEST_FOUND,K/F_0.90_0.98,0.0010271001341354221,0.0008872279193223103,0.0017133636736265721,0.0018041726832486171,0.0010271001341354221,1.622286815298208,132,132
FAST_SHOCK_random_05,SH_BEST_FOUND,K/F_0.98_1.02,0.0005988243791388601,0.0005226952472208379,0.0010617312438760962,0.0011500846355165795,0.0005988243791388601,0.6217663755041702,66,66
FAST_SHOCK_random_05,SH_BEST_FOUND,K/F_1.02_1.10,0.0005336495530086815,0.0004390886062167638,0.0009950052910434768,0.001349683743829544,0.0005336495530086815,0.7274218325066799,132,132
FAST_SHOCK_random_05,SH_BEST_FOUND,K/F_1.10_1.30,0.0008058460535558653,0.0005604445377899145,0.0014300457414404273,0.0027592682672222257,0.0008058460535558653,2.753563598422924,309,347
FAST_SHOCK_random_05,BS_FLAT,short,0.0012388355392506433,0.0006351218627632827,0.002987671542166171,0.00430807049756235,0.0012388355392506433,5.9950067112016825,285,335
FAST_SHOCK_random_05,BS_FLAT,medium,0.0029751593527835986,0.0021264460691351452,0.006068463848571225,0.006663574011134932,0.0029751593527835986,5.143109876457808,213,213
FAST_SHOCK_random_05,BS_FLAT,long,0.0039712821404266005,0.0032777034291140506,0.006793817836500272,0.007071903277804548,0.0039712821404266005,2.462248052963271,306,306
FAST_SHOCK_random_05,BS_FLAT,very_long,0.004854659666844561,0.004146716481761761,0.008613746317609297,0.00877614703460361,0.004854659666844561,1.1276884753517684,152,152
FAST_SHOCK_random_05,BS_FLAT,ATM,0.003906856875872739,0.0036010137832773047,0.005776171685043982,0.008630361726332247,0.003906856875872739,2.4595787832811498,49,49
FAST_SHOCK_random_05,BS_FLAT,wing,0.00296718161969799,0.0018638682217816949,0.006603274101679257,0.008687071105670519,0.00296718161969799,4.94997526177863,609,659
FAST_SHOCK_random_05,BS_FLAT,K/F_0.70_0.90,0.0022059122860411968,0.0011359300758145674,0.006002922168998434,0.008687071105670519,0.0022059122860411968,2.6968731446084364,317,329
FAST_SHOCK_random_05,BS_FLAT,K/F_0.90_0.98,0.0026071981045709034,0.001794551724157116,0.006387364172689199,0.00877614703460361,0.0026071981045709034,1.1373089551312545,132,132
FAST_SHOCK_random_05,BS_FLAT,K/F_0.98_1.02,0.00380033231139986,0.0034426600558472636,0.0058702347820299705,0.008668159300587175,0.00380033231139986,2.351621259717503,66,66
FAST_SHOCK_random_05,BS_FLAT,K/F_1.02_1.10,0.004605856240450735,0.004120835886152656,0.006879021399338705,0.008430936286364543,0.004605856240450735,3.9092275332626434,132,132
FAST_SHOCK_random_05,BS_FLAT,K/F_1.10_1.30,0.0036235373192709474,0.002643254374923259,0.006782154948184516,0.007930994222587473,0.0036235373192709474,6.502936557754315,309,347
FAST_SHOCK_random_05,BS_TERM,short,0.00048520687342012167,0.00028083106572796115,0.0011418804069176392,0.0015896192028276301,0.00048520687342012167,5.264653103625482,274,335
FAST_SHOCK_random_05,BS_TERM,medium,0.0014164546289833935,0.0011659911935438213,0.0024752816629720286,0.0027887235769101792,0.0014164546289833935,4.361687911116595,213,213
FAST_SHOCK_random_05,BS_TERM,long,0.0023081984830496654,0.00213429945786398,0.0031994697481546874,0.0033542301602427216,0.0023081984830496654,2.046343054325763,306,306
FAST_SHOCK_random_05,BS_TERM,very_long,0.001707568183643569,0.0015143069970206043,0.002672823802716535,0.002824143006185942,0.001707568183643569,0.5005677838492268,152,152
FAST_SHOCK_random_05,BS_TERM,ATM,0.00039188016549584104,0.0003291036916122092,0.0007600545762223019,0.0008244318759831892,0.00039188016549584104,0.2634088567471035,49,49
FAST_SHOCK_random_05,BS_TERM,wing,0.0017502566122322234,0.0013106689790915182,0.003031018621956272,0.0033542301602427216,0.0017502566122322234,4.503040509083679,598,659
FAST_SHOCK_random_05,BS_TERM,K/F_0.70_0.90,0.0018338472119776368,0.001368461282579256,0.003193003048739795,0.0033542301602427216,0.0018338472119776368,4.7789620917962505,306,329
FAST_SHOCK_random_05,BS_TERM,K/F_0.90_0.98,0.0016309176485755732,0.001445584621077459,0.0027384433890842268,0.0030156040147679697,0.0016309176485755732,1.8216059305819519,132,132
FAST_SHOCK_random_05,BS_TERM,K/F_0.98_1.02,0.0005343265708358801,0.00044198484077485005,0.001074582564228821,0.0011449940795508207,0.0005343265708358801,0.39670480265571356,66,66
FAST_SHOCK_random_05,BS_TERM,K/F_1.02_1.10,0.001071114646324821,0.0009077676291396921,0.001973783899680009,0.0022612714859993888,0.001071114646324821,1.4512414510454885,132,132
FAST_SHOCK_random_05,BS_TERM,K/F_1.10_1.30,0.0016562718313936555,0.0012555261395067185,0.0028399564644846346,0.0029574338332102046,0.0016562718313936555,4.122325875512205,309,347
FAST_SHOCK_random_05,BS_SELECTED,short,0.00048520687342012167,0.00028083106572796115,0.0011418804069176392,0.0015896192028276301,0.00048520687342012167,5.264653103625482,274,335
FAST_SHOCK_random_05,BS_SELECTED,medium,0.0014164546289833935,0.0011659911935438213,0.0024752816629720286,0.0027887235769101792,0.0014164546289833935,4.361687911116595,213,213
FAST_SHOCK_random_05,BS_SELECTED,long,0.0023081984830496654,0.00213429945786398,0.0031994697481546874,0.0033542301602427216,0.0023081984830496654,2.046343054325763,306,306
FAST_SHOCK_random_05,BS_SELECTED,very_long,0.001707568183643569,0.0015143069970206043,0.002672823802716535,0.002824143006185942,0.001707568183643569,0.5005677838492268,152,152
FAST_SHOCK_random_05,BS_SELECTED,ATM,0.00039188016549584104,0.0003291036916122092,0.0007600545762223019,0.0008244318759831892,0.00039188016549584104,0.2634088567471035,49,49
FAST_SHOCK_random_05,BS_SELECTED,wing,0.0017502566122322234,0.0013106689790915182,0.003031018621956272,0.0033542301602427216,0.0017502566122322234,4.503040509083679,598,659
FAST_SHOCK_random_05,BS_SELECTED,K/F_0.70_0.90,0.0018338472119776368,0.001368461282579256,0.003193003048739795,0.0033542301602427216,0.0018338472119776368,4.7789620917962505,306,329
FAST_SHOCK_random_05,BS_SELECTED,K/F_0.90_0.98,0.0016309176485755732,0.001445584621077459,0.0027384433890842268,0.0030156040147679697,0.0016309176485755732,1.8216059305819519,132,132
FAST_SHOCK_random_05,BS_SELECTED,K/F_0.98_1.02,0.0005343265708358801,0.00044198484077485005,0.001074582564228821,0.0011449940795508207,0.0005343265708358801,0.39670480265571356,66,66
FAST_SHOCK_random_05,BS_SELECTED,K/F_1.02_1.10,0.001071114646324821,0.0009077676291396921,0.001973783899680009,0.0022612714859993888,0.001071114646324821,1.4512414510454885,132,132
FAST_SHOCK_random_05,BS_SELECTED,K/F_1.10_1.30,0.0016562718313936555,0.0012555261395067185,0.0028399564644846346,0.0029574338332102046,0.0016562718313936555,4.122325875512205,309,347
FAST_SHOCK_random_06,DH_EXACT_TEACHER,short,0.0,0.0,0.0,0.0,0.0,0.0,327,335
FAST_SHOCK_random_06,DH_EXACT_TEACHER,medium,0.0,0.0,0.0,0.0,0.0,0.0,213,213
FAST_SHOCK_random_06,DH_EXACT_TEACHER,long,0.0,0.0,0.0,0.0,0.0,0.0,306,306
FAST_SHOCK_random_06,DH_EXACT_TEACHER,very_long,0.0,0.0,0.0,0.0,0.0,0.0,152,152
FAST_SHOCK_random_06,DH_EXACT_TEACHER,ATM,0.0,0.0,0.0,0.0,0.0,0.0,49,49
FAST_SHOCK_random_06,DH_EXACT_TEACHER,wing,0.0,0.0,0.0,0.0,0.0,0.0,651,659
FAST_SHOCK_random_06,DH_EXACT_TEACHER,K/F_0.70_0.90,0.0,0.0,0.0,0.0,0.0,0.0,329,329
FAST_SHOCK_random_06,DH_EXACT_TEACHER,K/F_0.90_0.98,0.0,0.0,0.0,0.0,0.0,0.0,132,132
FAST_SHOCK_random_06,DH_EXACT_TEACHER,K/F_0.98_1.02,0.0,0.0,0.0,0.0,0.0,0.0,66,66
FAST_SHOCK_random_06,DH_EXACT_TEACHER,K/F_1.02_1.10,0.0,0.0,0.0,0.0,0.0,0.0,132,132
FAST_SHOCK_random_06,DH_EXACT_TEACHER,K/F_1.10_1.30,0.0,0.0,0.0,0.0,0.0,0.0,339,347
FAST_SHOCK_random_06,DH_PINN,short,5.586653900387444e-06,3.472210690316902e-06,1.1629043710789787e-05,2.2568966030599852e-05,5.586653900387444e-06,0.16845451742814113,327,335
FAST_SHOCK_random_06,DH_PINN,medium,1.1827462425674676e-05,9.4094436026112e-06,2.1611163841256338e-05,3.141211318907072e-05,1.1827462425674676e-05,0.025911140928658767,213,213
FAST_SHOCK_random_06,DH_PINN,long,1.095817450575512e-05,8.888852753753894e-06,2.1214749199249816e-05,2.620430287561537e-05,1.095817450575512e-05,0.007682761028551094,306,306
FAST_SHOCK_random_06,DH_PINN,very_long,1.720028073733849e-05,1.1984655744836463e-05,4.7951277422417214e-05,5.3656539023561045e-05,1.720028073733849e-05,0.0037060231525910627,152,152
FAST_SHOCK_random_06,DH_PINN,ATM,1.0476896011582613e-05,8.041097123105704e-06,2.055642611586972e-05,2.754516080277769e-05,1.0476896011582613e-05,0.006223084491868174,49,49
FAST_SHOCK_random_06,DH_PINN,wing,1.0516102052431136e-05,6.823706303060461e-06,1.876711944812752e-05,5.3656539023561045e-05,1.0516102052431136e-05,0.120093624270853,651,659
FAST_SHOCK_random_06,DH_PINN,K/F_0.70_0.90,8.393414076429643e-06,6.221041924982759e-06,1.800342941917221e-05,2.1737119391684878e-05,8.393414076429643e-06,0.15302812180806913,329,329
FAST_SHOCK_random_06,DH_PINN,K/F_0.90_0.98,1.0406255777096075e-05,7.992447605130848e-06,2.262666156687236e-05,2.5578568377787603e-05,1.0406255777096075e-05,0.011842801668927263,132,132
FAST_SHOCK_random_06,DH_PINN,K/F_0.98_1.02,1.001806069973982e-05,7.84319541616117e-06,1.9494630619634745e-05,2.754516080277769e-05,1.001806069973982e-05,0.00632941534991661,66,66
FAST_SHOCK_random_06,DH_PINN,K/F_1.02_1.10,1.3623065686669477e-05,1.1057195641630417e-05,2.6329036272796678e-05,3.949069330091981e-05,1.3623065686669477e-05,0.014442030519557083,132,132
FAST_SHOCK_random_06,DH_PINN,K/F_1.10_1.30,1.2402055163058946e-05,7.579631369215358e-06,2.10331308405913e-05,5.3656539023561045e-05,1.2402055163058946e-05,0.07059226431184885,339,347
FAST_SHOCK_random_06,SH_BEST_FOUND,short,0.0010679212504354388,0.0006150963740957206,0.0025444043686538077,0.0029709949672861447,0.0010679212504354388,4.872656881015466,321,335
FAST_SHOCK_random_06,SH_BEST_FOUND,medium,0.0015081211751381697,0.0012421319041573643,0.002766893572680095,0.002985382678684645,0.0015081211751381697,3.099489965884175,213,213
FAST_SHOCK_random_06,SH_BEST_FOUND,long,0.0012351505140106127,0.0010909621390664975,0.0020416018527982874,0.0021373693279234107,0.0012351505140106127,0.9778694947149575,306,306
FAST_SHOCK_random_06,SH_BEST_FOUND,very_long,0.001505509189143705,0.0012318972962802655,0.002794706326874202,0.0037272036169866407,0.001505509189143705,0.3582312996051081,152,152
FAST_SHOCK_random_06,SH_BEST_FOUND,ATM,0.0015928718164202101,0.0013544618643869936,0.0024724027282440495,0.0026362249220844847,0.0015928718164202101,1.7760536879889706,49,49
FAST_SHOCK_random_06,SH_BEST_FOUND,wing,0.0011956584991818838,0.0008852460186468573,0.0021937153871014253,0.0037272036169866407,0.0011956584991818838,3.64424884404508,645,659
FAST_SHOCK_random_06,SH_BEST_FOUND,K/F_0.70_0.90,0.0011471584821860707,0.0008773916775612612,0.002200562104096337,0.0027198124853825556,0.0011471584821860707,4.639660208704834,323,329
FAST_SHOCK_random_06,SH_BEST_FOUND,K/F_0.90_0.98,0.0017880176816140294,0.0015063229491083018,0.0029369687339353525,0.002985382678684645,0.0017880176816140294,2.811077135042337,132,132
FAST_SHOCK_random_06,SH_BEST_FOUND,K/F_0.98_1.02,0.001654767871127061,0.001406822210304482,0.0026213221823798427,0.0027851336103688062,0.001654767871127061,1.8897491075504338,66,66
FAST_SHOCK_random_06,SH_BEST_FOUND,K/F_1.02_1.10,0.0009435506990103346,0.0007975855767006227,0.0016588467352753099,0.002121510733101517,0.0009435506990103346,0.9982164673237799,132,132
FAST_SHOCK_random_06,SH_BEST_FOUND,K/F_1.10_1.30,0.0012296208625274011,0.0008820925973832993,0.002155943962233722,0.0037272036169866407,0.0012296208625274011,2.1836414433110503,339,347
FAST_SHOCK_random_06,BS_FLAT,short,0.0006668745580763979,0.00043598437758224254,0.0014803017478813856,0.002033182914606302,0.0006668745580763979,5.510100960378253,319,335
FAST_SHOCK_random_06,BS_FLAT,medium,0.002243206178677595,0.0018485901505574003,0.00436705076254018,0.005165168913156465,0.002243206178677595,4.301446623958826,213,213
FAST_SHOCK_random_06,BS_FLAT,long,0.00393027236624138,0.0033199894943552223,0.00646403732715025,0.0067222989546902034,0.00393027236624138,2.23792376069503,306,306
FAST_SHOCK_random_06,BS_FLAT,very_long,0.004362890881906579,0.003717384024801937,0.007740508663943738,0.007924797976593068,0.004362890881906579,0.9987311795724887,152,152
FAST_SHOCK_random_06,BS_FLAT,ATM,0.002531060305282133,0.0019210098546502369,0.00468640778577874,0.0076604327351526,0.002531060305282133,0.9555276811520232,49,49
FAST_SHOCK_random_06,BS_FLAT,wing,0.0030306020340335536,0.002097336429810683,0.006385812623156464,0.007924797976593068,0.0030306020340335536,4.723989936566735,643,659
FAST_SHOCK_random_06,BS_FLAT,K/F_0.70_0.90,0.0022233297855014347,0.0014469302908847095,0.005762671558942905,0.007924797976593068,0.0022233297855014347,4.58899943819891,321,329
FAST_SHOCK_random_06,BS_FLAT,K/F_0.90_0.98,0.002167655916051906,0.0015444599155451748,0.0054934715340159085,0.007909631384746374,0.002167655916051906,1.752436432046956,132,132
