split,index,check,x,K/F,tau_days,v_slow,v_fast,teacher,reference,abs_diff,reference_error,seconds
train,1888,accepted_vs_adaptive_1e-10,0.01247559773054735,0.9876018999275138,346.50485627202204,0.0029712824602196888,0.0037661559779344454,0.1327437793634959,0.13274377936352288,2.6978419498391304e-14,,0.0613917090013274
train,19661,accepted_vs_adaptive_1e-10,-0.012004705000450866,1.0120770506778554,147.68664435889198,0.0015769698748048593,0.10352193114510687,0.0802137464194076,0.08021374641942813,2.0539125955565396e-14,,0.0633289999968838
train,82359,accepted_vs_adaptive_1e-10,-0.0015174127831033557,1.001518564636419,148.79186180804214,0.0008986987926531807,0.03487010275689138,0.0723824300535938,0.07238243005361195,1.815214645262131e-14,,0.05368129199632676
train,23620,accepted_vs_adaptive_1e-10,-0.0027329052392613407,1.0027366430290174,196.8661435472866,0.0034882697800631417,0.01959453670712746,0.08517461206308291,0.08517461206310356,2.0650148258027912e-14,,0.048839457995200064
train,94173,accepted_vs_adaptive_1e-10,-0.01540148608074976,1.0155207002060815,184.72188266277226,0.008346231359076329,0.014157535634722248,0.05493651302283353,0.05493651302284963,1.609823385706477e-14,,0.028940165997482836
train,24905,accepted_vs_adaptive_1e-10,-0.008432425286628464,1.0084680783281452,93.83861256891218,0.10622021616264532,0.009923044248995457,0.06963821246730367,0.06963821246732199,1.8318679906315083e-14,,0.0234644579977612
train,44666,accepted_vs_adaptive_1e-10,-0.011920515837431256,1.0119918483446544,125.39294544675138,0.0006243522452072167,0.09741096517384153,0.04756302352592667,0.04756302352594055,1.3877787807814457e-14,,0.03995099999883678
train,9016,accepted_vs_adaptive_1e-10,-0.00024763273905270555,1.0002476634025705,200.01671588602323,0.014179984732160667,0.006123439259851858,0.09256045537727375,0.0925604553772954,2.1649348980190553e-14,,0.07400429200060898
train,63298,accepted_vs_adaptive_1e-10,-0.015731261279990638,1.015855648973188,189.15277720292798,0.0002567195986093728,0.007728354913020781,0.06720226858945844,0.06720226858947687,1.84297022087776e-14,,0.042799000002560206
train,2173,accepted_vs_adaptive_1e-10,-0.0026559689017805477,1.0026594991118685,104.09205629892708,0.14721426920627634,0.001111326685354761,0.09060137546131874,0.0906013754613405,2.1760371282653068e-14,,0.028268792004382703
train,23731,accepted_vs_adaptive_1e-10,-0.004135771092819651,1.0041443351964063,183.65740756183678,0.00031705966608735754,0.044459871758490935,0.08183886208048724,0.08183886208050722,1.9984014443252818e-14,,0.027876583000761457
train,19193,accepted_vs_adaptive_1e-10,-0.010769772117083742,1.0108279748686102,330.61383581090206,0.024827403500080492,0.035351658321041916,0.10779033383122283,0.10779033383124792,2.5091040356528538e-14,,0.026303833998099435
train,84839,accepted_vs_adaptive_1e-10,-0.012627178895784241,1.012707238339304,240.32066771101657,0.02495604089149763,0.0024497096137595965,0.06707138940461504,0.06707138940463325,1.8207657603852567e-14,,0.07857258399599232
train,13792,accepted_vs_adaptive_1e-10,0.006573472413174131,0.9934480855937567,118.53725393016312,0.005219631357737285,0.0034878718898797086,0.05517976154242421,0.055179761542437866,1.3655743202889425e-14,,0.037047916994197294
train,51282,accepted_vs_adaptive_1e-10,-0.019551990855751655,1.0197443828655859,172.5915029248329,0.0011295254975533858,0.05846963433636718,0.07922424907983511,0.0792242490798562,2.1094237467877974e-14,,0.06187566600419814
train,69115,accepted_vs_adaptive_1e-10,0.0018470097675460928,0.9981546949053173,150.0748661234138,0.025888075090793116,0.026829091084293197,0.06819083359395556,0.06819083359397254,1.6986412276764895e-14,,0.02313999999751104
train,29333,accepted_vs_adaptive_1e-10,0.0014067936545553161,0.9985941954157777,310.9913953451222,0.0011628928221675534,0.030331896652332553,0.12023004004277343,0.12023004004279952,2.609024107869118e-14,,0.08637066699884599
train,54996,accepted_vs_adaptive_1e-10,-0.01610857389601339,1.0162390164457473,209.89231740994737,0.001073348137732707,0.20121869425157274,0.06759891753790631,0.06759891753792496,1.865174681370263e-14,,0.06581587500113528
train,28663,accepted_vs_adaptive_1e-10,0.013841977036338105,0.9862533826319623,207.92555503327873,0.005065303781641951,0.11738968977067826,0.10637557484679533,0.10637557484681814,2.2815083156046967e-14,,0.05361216600431362
train,99308,accepted_vs_adaptive_1e-10,-0.057036678631289084,1.0586946411537568,137.08878343593244,0.0005471453577962232,0.009497609604747697,0.04168597846667399,0.04168597846669153,1.7541523789077473e-14,,0.02011112499894807
train,64514,accepted_vs_adaptive_1e-10,-0.04456947287241214,1.0455776134674217,280.7342662515431,0.00640260771967466,0.018407091637683448,0.05026604723445505,0.050266047234473255,1.8207657603852567e-14,,0.04202645799523452
train,24350,accepted_vs_adaptive_1e-10,-0.07071096772854296,1.073270971087033,139.7427179971119,0.008106426815912388,0.011881343075570185,0.034632368515257195,0.0346323685152749,1.7708057242771247e-14,,0.026281832993845455
train,83530,accepted_vs_adaptive_1e-10,-0.0554293162754228,1.056994302137757,110.70153874696612,0.013822664433946941,0.11910582555764646,0.044076477310337536,0.04407647731035541,1.787459069646502e-14,,0.0417902499975753
train,5786,accepted_vs_adaptive_1e-10,-0.03753291882526433,1.0382461743636793,217.41858664618647,0.0005011219984104886,0.020957509012585196,0.08322605799561206,0.08322605799563543,2.3370194668359545e-14,,0.056351917002757546
train,12106,accepted_vs_adaptive_1e-10,-0.08526461277724795,1.0890051932643592,198.37933080803018,0.024395957142094093,0.0433275446520647,0.046755001201481405,0.04675500120150311,2.170486013142181e-14,,0.035015209003177006
train,6023,accepted_vs_adaptive_1e-10,-0.0326140646295201,1.0331517324927988,242.86633170098898,0.0011897542019582603,0.008948002332156983,0.07850654414460856,0.0785065441446306,2.2037927038809357e-14,,0.04745816700597061
train,95611,accepted_vs_adaptive_1e-10,-0.03455534390045856,1.035159316544998,229.58330671630276,0.0007275875893563102,0.04103367353061912,0.06686881183174764,0.0668688118317679,2.0261570199409107e-14,,0.023828625002352055
train,23941,accepted_vs_adaptive_1e-10,-0.03749864768231298,1.0382105930903278,110.41267664536531,0.00045312709369622737,0.0019057247668304426,0.04322332727237965,0.04322332727239553,1.587618925213974e-14,,0.035293207998620346
train,10687,accepted_vs_adaptive_1e-10,-0.06683730813968425,1.0691215266546605,203.07715007264886,0.004256807512100312,0.0061582706850367075,0.06199571940747861,0.06199571940750115,2.2537527399890678e-14,,0.03565974999946775
train,84240,accepted_vs_adaptive_1e-10,-0.05389980746637374,1.0553788557761739,101.86235525474942,0.003435797803157499,0.011030351709813245,0.02283241160655186,0.02283241160656485,1.2989609388114332e-14,,0.06402745800005505
train,85330,accepted_vs_adaptive_1e-10,-0.04686137679202945,1.0479767251145098,108.43164338411975,0.0978434538661636,0.004091667675823259,0.06503825465323554,0.06503825465325669,2.1149748619109232e-14,,0.04453637500409968
train,90528,accepted_vs_adaptive_1e-10,-0.07123891767590368,1.073837754043073,252.05776408107326,0.007643508971601061,0.04486586014973361,0.08089330540775785,0.08089330540778383,2.5979218776228663e-14,,0.014629916004196275
train,706,accepted_vs_adaptive_1e-10,-0.05913195190915804,1.0609152212935098,93.2315245886101,0.07843393141520413,0.0017564010653977364,0.03878509648270523,0.03878509648272266,1.7430501486614958e-14,,0.019101582998700906
train,10329,accepted_vs_adaptive_1e-10,-0.0932982793511819,1.097789134268178,102.42022384108616,0.06894652506788629,0.01122209372100155,0.04006217919291938,0.040062179192940695,2.1316282072803006e-14,,0.04906825000216486
train,35704,accepted_vs_adaptive_1e-10,-0.020420743672163066,1.0206306735982624,113.81171361811968,0.0002843805455151777,0.010091274042941573,0.041678706389273235,0.041678706389286724,1.3489209749195652e-14,,0.029992041003424674
train,60176,accepted_vs_adaptive_1e-10,-0.07018160698668713,1.0727029739205305,135.5470075325751,0.003774772402413524,0.2122454921151003,0.059732147526417534,0.059732147526439794,2.225997164373439e-14,,0.06735866599774454
train,47038,accepted_vs_adaptive_1e-10,-0.08153259965078996,1.0849485859525254,283.95935713004906,0.0023238759475823403,0.1620461764782179,0.0688060965966697,0.06880609659669462,2.4924506902834764e-14,,0.019126749997667503
train,61972,accepted_vs_adaptive_1e-10,-0.07106107137820011,1.0736467929555467,175.81579968338355,0.0037062194600425095,0.08011729426526376,0.03762980144969058,0.037629801449709066,1.8485213360008856e-14,,0.03595112500624964
train,65874,accepted_vs_adaptive_1e-10,-0.04435817539275605,1.045356708892023,266.8709609441005,0.000770220773582852,0.008477796877766022,0.05708503791752206,0.05708503791754149,1.942890293094024e-14,,0.04317295800137799
train,85659,accepted_vs_adaptive_1e-10,-0.033257328816904075,1.0338165358016014,237.3435970762173,0.0005489099479716749,0.003518602810709378,0.04214382925065391,0.04214382925066884,1.4932499681208355e-14,,0.046097957994788885
