t_days,tau_days,S,C_BS,C_SH,C_DH
286.45614035087715,78.54385964912285,296.1,19.05605685757214,19.764250668519946,19.588786539234697
287.36842105263156,77.63157894736844,296.1,19.00170660766129,19.707665294403082,19.53328874135862
288.280701754386,76.71929824561403,296.1,18.947122674749846,19.650878908548414,19.477580646963705
289.1929824561403,75.80701754385967,296.1,18.892302369817592,19.59388972811157,19.42165954537178
290.10526315789474,74.89473684210526,296.1,18.83724296524158,19.536695949050518,19.36552265898651
291.0175438596491,73.9824561403509,296.1,18.78194169486091,19.479295745791475,19.309167140984954
291.9298245614035,73.0701754385965,296.1,18.726395754134487,19.421687270872102,19.25259007292681
292.84210526315786,72.15789473684214,296.1,18.670602300404365,19.363868654558917,19.19578846228286
293.7543859649123,71.24561403508773,296.1,18.61455845327791,19.30583800443452,19.1387592398797
294.66666666666663,70.33333333333337,296.1,18.558261295144145,19.247593404950265,19.08149925726229
295.57894736842104,69.42105263157896,296.1,18.501707871841813,19.189132916938767,19.024005283974198
296.4912280701754,68.5087719298246,296.1,18.4448951934973,19.130454577080435,18.96627400475657
297.4035087719298,67.59649122807019,296.1,18.387820235554706,19.0715563973166,18.908302016668216
298.3157894736842,66.68421052631578,296.1,18.330479940021966,19.012436364201342,18.850085826129142
299.2280701754386,65.77192982456143,296.1,18.27287121695942,18.953092438183354,18.791621845892024
300.140350877193,64.85964912280701,296.1,18.21499094624186,18.893522552805837,18.732906391946873
301.05263157894734,63.94736842105266,296.1,18.15683597962772,18.833724613814056,18.67393568036569
301.96491228070175,63.03508771929825,296.1,18.09840314317385,18.77369649815505,18.614705824096657
302.8771929824561,62.12280701754389,296.1,18.03968924003897,18.713436052854785,18.55521282971738
303.7894736842105,61.21052631578948,296.1,17.980691053724456,18.65294109375384,18.495452594162906
304.7017543859649,60.298245614035125,296.1,17.921405351807575,18.592209404080833,18.435420901443017
305.6140350877193,59.38596491228071,296.1,17.861828890228566,18.5312387328399,18.375113419370667
306.52631578947364,58.47368421052636,296.1,17.80195841820255,18.470026792984758,18.31452569632512
307.43859649122805,57.561403508771946,296.1,17.74179068383465,18.408571259347518,18.25365315807866
308.35087719298247,56.649122807017534,296.1,17.6813224405289,18.34686976628702,18.192491104722958
309.2631578947368,55.73684210526318,296.1,17.61931478788782,18.284919905014938,18.13103470773498
310.17543859649123,54.82456140350877,296.1,17.556660953074697,18.22271922055266,18.06927900723392
311.0877192982456,53.91228070175441,296.1,17.4936807364497,18.160265208264168,18.00721890948481
312.0,53.0,296.1,17.43037075190294,18.097555309903896,17.944849184720997
312.91228070175436,52.087719298245645,296.1,17.366727673402522,18.034586909107052,17.882164465364642
313.82456140350877,51.17543859649123,296.1,17.30274825091655,17.97135732624116,17.819159244742742
314.7368421052631,50.26315789473688,296.1,17.238429328556023,17.90786381252481,17.75582787641182
315.64912280701753,49.350877192982466,296.1,17.1737678652507,17.844103543305604,17.692164574224403
316.5614035087719,48.43859649122811,296.1,17.10876095831688,17.780073610373282,17.628163413295038
317.4736842105263,47.5263157894737,296.1,17.043405870330243,17.71577101316511,17.563818332049507
318.38596491228066,46.614035087719344,296.1,16.97770005978551,17.651192648701,17.49912313557598
319.29824561403507,45.70175438596493,296.1,16.911641216096942,17.586335300058224,17.434071500532333
320.2105263157895,44.78947368421052,296.1,16.845227299585975,17.521195623170577,17.368656981911354
321.12280701754383,43.877192982456165,296.1,16.778456587208815,17.455770131702263,17.302873022017437
322.03508771929825,42.96491228070175,296.1,16.71132772490034,17.390055179709947,17.23671296207169
322.9473684210526,42.0526315789474,296.1,16.64016264843286,17.32404694176334,17.170170056936627
323.859649122807,41.140350877192986,296.1,16.563997018196336,17.257741390146503,17.103237493540497
324.77192982456137,40.22807017543863,296.1,16.48737920765095,17.19113426870266,17.035908413683913
325.6842105263158,39.31578947368422,296.1,16.41031062089262,17.124221062824788,16.96817594203847
326.59649122807014,38.403508771929864,296.1,16.33279394198144,17.056996965016467,16.90003322029275
327.50877192982455,37.49122807017545,296.1,16.254833362121214,16.989456835367438,16.83147344857925
328.4210526315789,36.5789473684211,296.1,16.17643484747273,16.921595156191945,16.762489935526606
329.3333333333333,35.666666666666686,296.1,16.097606455699623,16.853405979973648,16.69307615853495
330.2456140350877,34.754385964912274,296.1,16.024758145804476,16.784882869643585,16.62322583617761
331.1578947368421,33.84210526315792,296.1,15.953457571639708,16.716018830090057,16.552933014998203
332.0701754385965,32.92982456140351,296.1,15.881842079777963,16.646806229663117,16.482192173417637
332.98245614035085,32.01754385964915,296.1,15.809925982061456,16.577236710293764,16.41099834600251
333.89473684210526,31.10526315789474,296.1,15.737726555235614,16.507301084706768,16.3393472720005
334.8070175438596,30.192982456140385,296.1,15.665264538892188,16.43698921907902,16.267235572847724
335.719298245614,29.280701754385973,296.1,15.592564725594977,16.366289899395024,16.19466096432951
336.6315789473684,28.368421052631618,296.1,15.521510877891158,16.295190679712746,16.121622510278062
337.5438596491228,27.456140350877206,296.1,15.467101860726487,16.22367771061466,16.04812092617175
338.45614035087715,26.54385964912285,296.1,15.412612923396974,16.151735546350952,15.974158942837072
339.36842105263156,25.63157894736844,296.1,15.358063114406981,16.07934692968726,15.89974174273722
340.280701754386,24.719298245614027,296.1,15.303474073306628,16.006492554399983,15.824877484180025
341.1929824561403,23.807017543859672,296.1,15.24887038519985,15.933150806961653,15.749577932354716
342.10526315789474,22.89473684210526,296.1,15.194279990160505,15.859297491578422,15.673859220603616
343.0175438596491,21.982456140350905,296.1,15.139734657185999,15.784905546927327,15.597742771021633
343.9298245614035,21.070175438596493,296.1,15.079997478270826,15.709944769520341,15.521256410683675
344.84210526315786,20.157894736842138,296.1,15.013344347842402,15.634381568843384,15.444435728965313
345.7543859649123,19.245614035087726,296.1,14.94697167128665,15.558178795202716,15.36732573309358
346.66666666666663,18.33333333333337,296.1,14.880984548988227,15.481295705490657,15.289982873933797
347.57894736842104,17.42105263157896,296.1,14.81550693700617,15.4036881693499,15.212477532925037
348.4912280701754,16.508771929824604,296.1,14.750685373838206,15.325309275420782,15.134897084981533
349.4035087719298,15.596491228070192,296.1,14.68669353203721,15.246110585183047,15.057349682056456
350.31578947368416,14.684210526315837,296.1,14.623737782844005,15.166044416922615,14.979968938638477
351.2280701754386,13.771929824561425,296.1,14.528874702832114,15.085067750135993,14.902919743456646
352.140350877193,12.859649122807014,296.1,14.477909998966286,15.003148660677274,14.826405468344666
353.05263157894734,11.947368421052659,296.1,14.436135858423489,14.920277940882789,14.75067688688174
353.96491228070175,11.035087719298247,296.1,14.378560526484733,14.83648059834159,14.676043130128507
354.8771929824561,10.122807017543892,296.1,14.333122025277133,14.751848686815622,14.602884943482463
355.7894736842105,9.21052631578948,296.1,14.31123086042479,14.66657715563851,14.53167025322247
356.7017543859649,8.298245614035125,296.1,14.290048654344652,14.581027168745278,14.462971353731037
357.6140350877193,7.385964912280713,296.1,14.267066314411048,14.495821567818897,14.397481349054555
358.52631578947364,6.473684210526358,296.1,14.218306326125214,14.411989139233242,14.3360237050091
359.43859649122805,5.561403508771946,296.1,14.176525823949,14.33117725394122,14.279540744597021
360.3508771929824,4.649122807017591,296.1,14.143100490222425,14.255949567873458,14.22903163498918
361.2631578947368,3.736842105263179,296.1,14.119283463085086,14.190149902654289,14.185390634407522
362.17543859649123,2.824561403508767,296.1,14.10559300354604,14.139133943940987,14.149130482254272
363.0877192982456,1.912280701754412,296.1,14.100595011522364,14.108867867964014,14.120460280774719
364.0,1.0,296.1,14.100001836611867,14.100214705653782,14.102426332117256
