S,tau_days,C_BS,C_SH,C_DH
300.0489789689999,84.45920022854165,22.30933472220053,23.260612174794115,23.040312824257988
300.5360714673262,84.45920022854165,22.68003688137126,23.656364328726855,23.43259838995607
301.02316396565254,84.45920022854165,23.05330309580236,24.053978238737624,23.827000603276517
301.5102564639788,84.45920022854165,23.42909766781298,24.453412165752646,24.223475794143468
301.9973489623051,84.45920022854165,23.80738472916369,24.85462528522652,24.6219808628254
302.4844414606314,84.45920022854165,24.18812826582151,25.25757767498157,25.02247329151476
302.9715339589577,84.45920022854165,24.571292142324772,25.66223030240403,25.424911154603652
303.458626457284,84.45920022854165,24.95684012572735,26.068545011087775,25.829253127709972
303.9457189556103,84.45920022854165,25.34473590910315,26.476484507006326,26.235458495509473
304.4328114539366,84.45920022854165,25.734943134596303,26.886012344291903,26.643487158430368
304.91990395226287,84.45920022854165,26.127425415995948,27.297092910686658,27.0532996382605
305.4069964505892,84.45920022854165,26.522146360825655,27.70969141273424,27.464857082723526
305.8940889489155,84.45920022854165,26.91906959192968,28.12377386076584,27.878121269073436
306.38118144724183,84.45920022854165,27.318158768545388,28.539307053735524,28.29305460675849
306.8682739455681,84.45920022854165,27.719377606849676,28.9562585639524,28.709620139204738
307.3553664438944,84.45920022854165,28.122689899968176,29.374596721752855,29.127781544765913
307.8424589422207,84.45920022854165,28.528059537437976,29.794290600151534,29.547503136886753
308.329551440547,84.45920022854165,28.93545052411676,30.215309999508644,29.968749863526305
308.8166439388733,84.45920022854165,29.344826998528447,30.63762543224293,30.391487305883448
309.3037364371996,84.45920022854165,29.75615325064169,31.06120810762027,30.815681676468042
309.7908289355259,84.45920022854165,30.16939373907378,31.486029916643798,31.241299816559593
310.27792143385216,84.45920022854165,30.584513107716983,31.912063417067372,31.668309193091627
310.7650139321785,84.45920022854165,31.00147620178381,32.339281818553225,32.09667789500191
311.2521064305048,84.45920022854165,31.420248083267627,32.767658967991295,32.52637462908359
311.7391989288311,84.45920022854165,31.840794045818626,33.19716933499579,32.95736871537402
312.2262914271574,84.45920022854165,32.263079629033925,33.62778799759349,33.38963008211525
312.7133839254837,84.45920022854165,32.68707063216204,34.05949062811475,33.82312926031818
313.20047642380996,84.45920022854165,33.11273312722233,34.492253479297005,34.2578373779623
313.6875689221363,84.45920022854165,33.54003347154289,34.92605337061051,34.693726153860624
314.1746614204626,84.45920022854165,33.96893831971705,35.360867674813356,35.1307678912187
314.66175391878886,84.45920022854165,34.399414634984716,35.79667430474023,35.56893547091508
