S,tau_days,C_BS,C_SH,C_DH,C_PINN
247.19172932330827,84.45920022854165,0.8995525917004603,0.6020466284846662,0.5903309830811628,0.5910864812933927
247.54511278195488,84.45920022854165,0.9308562556033153,0.6317912378467379,0.618282031279996,0.6190546447343427
247.8984962406015,84.45920022854165,0.9630316420228517,0.6626237063798156,0.6472537035925171,0.6480430318394435
248.25187969924812,84.45920022854165,0.9960953471334392,0.6945669400423242,0.67726929744348,0.6780748851314993
248.60526315789474,84.45920022854165,1.030064049999857,0.7276437566291649,0.7083521210016464,0.7091734553149707
248.95864661654136,84.45920022854165,1.0649545064413894,0.7618768699538947,0.7405254763552425,0.7413619844547309
249.31203007518798,84.45920022854165,1.1007835427707775,0.7972888742288945,0.7738126426667719,0.7746636891523734
249.66541353383457,84.45920022854165,1.1375680494117517,0.8339022286640273,0.8082368593343062,0.8091017437485959
250.0187969924812,84.45920022854165,1.1753249743999565,0.871739242302318,0.8438213091873035,0.8446992635800515
250.3721804511278,84.45920022854165,1.2140713167718653,0.9108220591105476,0.8805891017422004,0.8814792883180059
250.72556390977445,84.45920022854165,1.2538241198460827,0.951172643342366,0.9185632565456909,0.919464765416052
251.07894736842104,84.45920022854165,1.2946004644025457,0.9928127651896276,0.9577666866292776,0.9586785336929097
251.43233082706766,84.45920022854165,1.3364174617640925,1.0357639867377675,0.9982221821023991,0.9991433070758219
251.78571428571428,84.45920022854165,1.3792922467859452,1.0800476482394068,1.039952393906461,1.0408816585291873
252.1390977443609,84.45920022854165,1.4232419707584172,1.1256848547195035,1.0829798177546073,1.0839160041919818
252.49248120300751,84.45920022854165,1.4682837942283462,1.1726964629250465,1.1273267782797567,1.1282685877465441
252.84586466165413,84.45920022854165,1.5144348797442968,1.221103068630627,1.1730154134130368,1.1739614650407046
253.19924812030075,84.45920022854165,1.561712384532051,1.270924994310625,1.2200676590138408,1.2210164889833897
253.55263157894737,84.45920022854165,1.6101334531057674,1.3221822771881773,1.2685052337720684,1.2694552947335007
253.906015037594,84.45920022854165,1.6597152098204515,1.3748946576694507,1.3183496244015755,1.319299285200247
254.2593984962406,84.45920022854165,1.7104747513723757,1.4290815681715687,1.3696220711442872,1.37056961687215
254.61278195488723,84.45920022854165,1.7624291392525757,1.4847621223514527,1.4223435536013773,1.4232871859906102
254.96616541353382,84.45920022854165,1.815595392160793,1.5419551047415376,1.4765347769094816,1.4774726150831081
255.31954887218046,84.45920022854165,1.8699904783848742,1.6006789607986012,1.5322161582765592,1.533146239869401
255.67293233082705,84.45920022854165,1.9256313081527745,1.6609517873692794,1.5894078138926444,1.590328096553264
256.0263157894737,84.45920022854165,1.9825347259628876,1.7227913235775412,1.6481295462290155,1.6490379095111798
256.3796992481203,84.45920022854165,2.0407175028995423,1.7862149421359486,1.7084008317384212,1.7092950793878587
256.73308270676694,84.45920022854165,2.100196328939869,1.8512396410840752,1.770240808968086,1.771118671607884
257.0864661654135,84.45920022854165,2.1609878052582085,1.9178820359548558,1.8336682670960307,1.8345274053109595
257.4398496240601,84.45920022854165,2.2231084365353113,1.9861583523705395,1.89870163490056,1.8995396427181845
257.79323308270676,84.45920022854165,2.2865746232775375,2.0560844190679184,1.9653589701713021,1.9661733789344304
258.1466165413534,84.45920022854165,2.3514026541538735,2.127675661352509,2.0336579495694784,2.0344462321921504
258.5,84.45920022854165,2.4176086983565215,2.200947094980679,2.1036158589443756,2.1043754345401666
258.8533834586466,84.45920022854165,2.4852087979911754,2.2759133204680677,2.175249584111405,2.175977822980731
259.20676691729324,84.45920022854165,2.5542188605044354,2.3525885178218227,2.2485756020964875,2.2492698310562385
259.5601503759398,84.45920022854165,2.624654651153892,2.430986441693719,2.3236099728508792,2.324267480887744
259.9135338345865,84.45920022854165,2.6965317855273945,2.5111204169511545,2.400368331439,2.400986375665264
260.26691729323306,84.45920022854165,2.7698657221183627,2.5930033346614554,2.4788658807015365,2.4794416925897016
260.6203007518797,84.45920022854165,2.844671754962791,2.67664764848598,2.5591173843949844,2.5596481762659606
260.9736842105263,84.45920022854165,2.9209650063442587,2.7620653714778394,2.641137160807587,2.6416201325454423
261.32706766917295,84.45920022854165,2.998760419573613,2.8492680732795628,2.724939076851636,2.7253714228161554
261.68045112781954,84.45920022854165,3.0780727518486475,2.938266877713163,2.81053654263048,2.810915458737912
262.0338345864662,84.45920022854165,3.1589165672003436,3.0290724607583592,2.897942506478561,2.898265197419829
262.3872180451128,84.45920022854165,3.2413062295311605,3.1216950489107678,2.9871694504711344,2.9874331370363785
262.7406015037594,84.45920022854165,3.325255895751521,3.2161444179143333,3.078229386400783,3.078431312878791
263.093984962406,84.45920022854165,3.410779509020052,3.31242989186065,3.17113385221614,3.171271293837092
263.4473684210526,84.45920022854165,3.4978907920929108,3.4105603426473245,3.265893908918287,3.2659641793088374
263.80075187969925,84.45920022854165,3.5866032407882074,3.510544189788388,3.3625201379091965,3.3625205965292797
264.15413533834584,84.45920022854165,3.676930117570317,3.6123894005679995,3.461022638786416,3.4609506983181277
264.5075187969925,84.45920022854165,3.7688844452596877,3.71610349053028,3.5614110275774866,3.5612641612375486
264.8609022556391,84.45920022854165,3.862479000872898,3.8216935242957586,3.663694435406695,3.6634701841553317
265.2142857142857,84.45920022854165,3.957726309598468,3.929166116697061,3.767881507587148,3.767577487207711
265.5676691729323,84.45920022854165,4.054638638912367,4.038527434224389,3.8739804031297895,3.8735943111549602
265.92105263157896,84.45920022854165,4.153227992838632,4.149783196771919,3.9819987946611755,3.9815284171237466
266.27443609022555,84.45920022854165,4.25350610635908,4.262938679676975,4.091943868741016,4.091387086728711
266.6278195488722,84.45920022854165,4.3554844399772,4.377998716041905,4.20382232657087,4.203177122566485
266.9812030075188,84.45920022854165,4.459174174438728,4.49496769933021,4.317640385083416,4.316904849074262
267.33458646616543,84.45920022854165,4.564586205615291,4.613849586227579,4.433403778404003,4.432576113745094
267.687969924812,84.45920022854165,4.671731139552612,4.734647899758317,4.551117759673158,4.5501962886913745
268.0413533834586,84.45920022854165,4.780619287688642,4.857365732648531,4.670787103220514,4.6697702725481385
268.39473684210526,84.45920022854165,4.891260662243879,4.982005750925853,4.792416107079454,4.791302492706872
268.7481203007519,84.45920022854165,5.003664971788065,5.108570197747272,4.916008595831614,4.914796907870286
269.1015037593985,84.45920022854165,5.117841616985612,5.237060897445459,5.041567923770739,5.040257010918512
269.4548872180451,84.45920022854165,5.2337996865234215,5.367479259784086,5.1690969783748475,5.167685832076185
269.80827067669173,84.45920022854165,5.351547953222849,5.499826284413523,5.298598184075298,5.29708594237004
270.1616541353383,84.45920022854165,5.471094870339182,5.634102565516886,5.430073506312016,5.428459457365809
270.51503759398497,84.45920022854165,5.592448568050726,5.770308296638598,5.563524455863592,5.561808041173696
270.86842105263156,84.45920022854165,5.715616850139318,5.908443275684947,5.698952093440612,5.697132910710104
271.2218045112782,84.45920022854165,5.840607190864482,6.048506910088951,5.8363570345314955,5.834434840204849
271.5751879699248,84.45920022854165,5.967426732032958,6.190498222129985,5.975739454489138,5.973714165940814
271.92857142857144,84.45920022854165,6.096082280264955,6.334415854399772,6.117099093847433,6.114970791214976
272.28195488721803,84.45920022854165,6.22658030445881,6.4802580754057075,6.260435263855999,6.258204191507821
