method,seed,surface_id,parameter_range_scaled_rmse,noisy_price_rmse,clean_latent_price_rmse
model2,22,R2_FINAL_interior_train_009645,0.13401977667532455,0.0007328349013676496,0.0007278899211798097
model2,22,R2_FINAL_interior_train_009647,0.15878791844097273,0.0014017514000567732,0.0013909261721900023
model2,22,R2_FINAL_interior_train_009648,0.16371615969163758,0.00033810509660502785,0.0003426904758339185
model2,22,R2_FINAL_interior_train_009650,0.08111233635028643,0.0017779177181091528,0.001792068446673417
model2,22,R2_FINAL_interior_train_009651,0.1763093013254799,0.0005694048182470091,0.0005679652649120523
model2,22,R2_FINAL_interior_train_009652,0.12283963968675336,0.0025158781649680505,0.0025043083316960923
model2,22,R2_FINAL_interior_train_009653,0.15578581560769908,0.0014563452617261882,0.0014827066083804548
model2,22,R2_FINAL_interior_train_009654,0.13748957392485847,0.001407745717025645,0.0014233459858674347
model2,22,R2_FINAL_interior_train_009655,0.09258995230392775,0.00041415605881342716,0.0004191775382908932
model2,22,R2_FINAL_interior_train_009656,0.10888806980958585,0.0008354620584411148,0.0008424715983251397
model2,22,R2_FINAL_interior_train_009657,0.08901151429474856,0.00040485642559437613,0.0004279295257119717
model2,22,R2_FINAL_interior_train_009658,0.12826776049927874,0.0008158079031627668,0.0008038885954781213
model2,22,R2_FINAL_interior_train_009659,0.09280747018013566,0.0010610306413556298,0.0010467932748950144
model2,22,R2_FINAL_interior_train_009660,0.14917943605774928,0.001067313061431464,0.0010839385889728353
model2,22,R2_FINAL_interior_train_009661,0.14444301942016202,0.0016203903411444725,0.0016174881757700765
model2,22,R2_FINAL_interior_train_009662,0.10197392325315387,0.0021236381346870043,0.0021184074839105164
model2,22,R2_FINAL_interior_train_009663,0.1245272746840179,0.0004033223222341993,0.0003938838484554843
model2,22,R2_FINAL_interior_train_009664,0.13037310020541043,0.0009372572251293412,0.000919155244083038
model2,22,R2_FINAL_interior_train_009665,0.1351042976635804,0.0007512398300360471,0.000731271584998375
model2,22,R2_FINAL_interior_train_009666,0.10289198992505426,0.0021986508468693814,0.002216066716757582
model2,22,R2_FINAL_interior_train_009667,0.1033039461634363,0.0014743099807928263,0.0014751170555834007
model2,22,R2_FINAL_interior_train_009668,0.12821116558974874,0.0006940881048594585,0.0007003829984341674
