generator_factors,case,model,parameter_index,truth,estimate,tolerance_error
1,6,single_sobolev_s17,4,0.07066093451964107,0.07063723054868286,0.006709215245837914
1,7,single_sobolev_s17,0,0.3156477896275622,0.23435269549646964,5.151000374627296
1,7,single_sobolev_s17,1,0.13408981356562846,0.13948600432570699,0.8048621467338277
1,7,single_sobolev_s17,2,0.08123883266277517,0.06756757562628184,3.3656950963938947
1,7,single_sobolev_s17,3,0.1393156086804156,0.15933353169742903,0.4003584603402688
1,7,single_sobolev_s17,4,0.11184667531130958,0.1119421113358453,0.017065509416367027
1,8,single_sobolev_s17,0,1.4344852468362719,1.4336017584328618,0.012317845796722442
1,8,single_sobolev_s17,1,0.04539486606556656,0.04546946218493142,0.03286544309090712
1,8,single_sobolev_s17,2,0.10127952186382518,0.10687336039560637,1.1046336769445568
1,8,single_sobolev_s17,3,-0.3308718610242859,-0.31068796529572007,0.4036779145713165
1,8,single_sobolev_s17,4,0.19043227571740862,0.19035522094896956,0.008092616458924288
1,9,single_sobolev_s17,0,7.041719775742473,7.062184612848448,0.05812454274727669
1,9,single_sobolev_s17,1,0.07659607020357904,0.0765759266098595,0.005259693784813717
1,9,single_sobolev_s17,2,0.6063277983132965,0.6105835667308253,0.14037846951327548
1,9,single_sobolev_s17,3,-0.5219171971682984,-0.5200723344529212,0.03689725430754409
1,9,single_sobolev_s17,4,0.05320326934896454,0.053143664767680045,0.022406360366144514
1,10,single_sobolev_s17,0,1.1143284361271228,1.1174809600136697,0.05658159272150556
1,10,single_sobolev_s17,1,0.039719744012102765,0.039896090909994686,0.08879558631505166
1,10,single_sobolev_s17,2,0.11389209965822499,0.11802496722083335,0.7257514041817731
1,10,single_sobolev_s17,3,-0.39331825647566326,-0.3787273081253459,0.2918189670063476
1,10,single_sobolev_s17,4,0.10247852742042039,0.10247788802232907,0.0001247867445825749
1,11,single_sobolev_s17,0,6.579208284261012,6.611830447442469,0.099167443169408
1,11,single_sobolev_s17,1,0.09393022179058089,0.0938834345017759,0.009962137406488722
1,11,single_sobolev_s17,2,0.8822752340831199,0.8850976431448512,0.06398024001352293
1,11,single_sobolev_s17,3,0.08653621715994964,0.08547605059122032,0.0212033313745863
1,11,single_sobolev_s17,4,0.041688106925113835,0.04168487909072253,0.001548563669300612
1,12,single_sobolev_s17,0,1.3442743778438722,1.3556088770625754,0.1686337165316356
1,12,single_sobolev_s17,1,0.0613041422190542,0.06147948598399819,0.057204540703773905
1,12,single_sobolev_s17,2,0.23711630469010145,0.2324688741120092,0.3919958675272201
1,12,single_sobolev_s17,3,-0.20771478385261766,-0.21391249643125854,0.12395425157281759
1,12,single_sobolev_s17,4,0.14443230732651066,0.14449753653854924,0.009032496017822496
1,13,single_sobolev_s17,0,1.888319092127927,1.8879664482356,0.003735003197256558
1,13,single_sobolev_s17,1,0.2321011685986211,0.23208845949918017,0.0010951344637911361
1,13,single_sobolev_s17,2,0.5935716659973369,0.5909093758251891,0.08970408544264145
1,13,single_sobolev_s17,3,-0.024298671565121777,-0.024575451528658143,0.005535599270727332
1,13,single_sobolev_s17,4,0.04778917982187113,0.04780550392202721,0.006831713880392677
1,14,single_sobolev_s17,0,6.920506299140155,6.967335835483048,0.13533557898419027
1,14,single_sobolev_s17,1,0.05490710317597324,0.05491311892399901,0.002191245823510791
1,14,single_sobolev_s17,2,0.63981881327716,0.6450266472138896,0.1627908973184156
1,14,single_sobolev_s17,3,-0.6268231450728937,-0.6246704616431675,0.04305366859452375
1,14,single_sobolev_s17,4,0.05799550375017435,0.057962190109290185,0.011488352968764453
1,15,single_sobolev_s17,0,6.812134681935351,6.814113152188101,0.005808664523314434
1,15,single_sobolev_s17,1,0.05832316773867079,0.05833389822196342,0.0036796640884489626
1,15,single_sobolev_s17,2,0.5958630847126315,0.5954893764609321,0.012543426880676304
1,15,single_sobolev_s17,3,-0.29158784040403063,-0.2927576815595926,0.02339682311123914
1,15,single_sobolev_s17,4,0.04131392268125667,0.04130851114071674,0.0026197176102980917
1,16,single_sobolev_s17,0,0.4934765767323927,0.491381612090515,0.08490634573781493
1,16,single_sobolev_s17,1,0.1611421779279814,0.16141243193981697,0.03354230596986734
1,16,single_sobolev_s17,2,0.20234536250218432,0.2014968136426162,0.08387134244887431
1,16,single_sobolev_s17,3,-0.08088169597977812,-0.08299725152047854,0.0423111108140084
1,16,single_sobolev_s17,4,0.055870409228334125,0.0558729892725827,0.0009235816541195717
1,17,single_sobolev_s17,0,3.1825107368183607,3.191653751763042,0.057457873363355276
1,17,single_sobolev_s17,1,0.14202718677228238,0.14192707187580542,0.014097990497759914
1,17,single_sobolev_s17,2,0.6268805263929104,0.6260269071116503,0.02723387456846982
1,17,single_sobolev_s17,3,0.0037252664877158725,0.003322756325346843,0.008050203247380594
1,17,single_sobolev_s17,4,0.04108838694485802,0.04108482075489815,0.0017358627218229234
1,18,single_sobolev_s17,0,7.577699900323764,7.430193922830229,0.3893159650918149
1,18,single_sobolev_s17,1,0.14796212541454215,0.1482232802538246,0.03530022815646786
1,18,single_sobolev_s17,2,0.472478354197991,0.47125067999770115,0.051967426206170626
1,18,single_sobolev_s17,3,-0.141654392667249,-0.14078819453236502,0.01732396269767955
1,18,single_sobolev_s17,4,0.10350643459321679,0.10363644058062653,0.025120368201390953
1,19,single_sobolev_s17,0,0.8191513191677768,0.826757316264955,0.1857043239558108
1,19,single_sobolev_s17,1,0.1082322798533911,0.10833765485587542,0.0194720101298913
1,19,single_sobolev_s17,2,0.13750184526155393,0.12844213564816243,1.317758259339467
1,19,single_sobolev_s17,3,-0.24747172115756455,-0.26419331052535056,0.3344317873557201
1,19,single_sobolev_s17,4,0.18734821060721668,0.1873304408430928,0.0018969771919659425
1,20,single_sobolev_s17,0,0.6217645650100527,0.627120505075617,0.17228193329022165
1,20,single_sobolev_s17,1,0.05462967552242815,0.05504480097237932,0.15197800315718132
1,20,single_sobolev_s17,2,0.2107864288296649,0.2075895163973045,0.3033319033023513
1,20,single_sobolev_s17,3,-0.014764218610351376,-0.01769754405544055,0.05866650890178349
1,20,single_sobolev_s17,4,0.16063017088835588,0.16061677873212574,0.0016674521549813897
1,21,single_sobolev_s17,0,3.5890944208428297,3.5779734457294823,0.06197092530508502
1,21,single_sobolev_s17,1,0.07014010599566135,0.07017264945772403,0.009279558848881354
1,21,single_sobolev_s17,2,0.4093878569531061,0.4073815691929387,0.09801403368919083
1,21,single_sobolev_s17,3,-0.06647746837988011,-0.0667523844414053,0.005498321230503755
1,21,single_sobolev_s17,4,0.044195798033224716,0.044214692256880114,0.00855023531476647
1,22,single_sobolev_s17,0,2.616999546252829,2.6471656309040763,0.23053947177362566
1,22,single_sobolev_s17,1,0.10821375317941256,0.10821851306845978,0.0008797197966743031
