generator_factors,case,quote,x,tau,holdout,true_price,observed_price,observed_iv
1,1,60,-0.14842000511827322,0.2465753424657534,False,0.012067535431269344,0.012067535431269344,0.30429637262609305
1,1,61,-0.16551443847757333,0.2465753424657534,False,0.009605683365330853,0.009605683365330853,0.3042067889368149
1,1,62,-0.1823215567939546,0.2465753424657534,True,0.007608503537778352,0.007608503537778352,0.30416883865826444
1,1,63,0.2231435513142097,0.4931506849315068,False,0.2716438867833708,0.2716438867833708,0.32269836732450735
1,1,64,0.19845093872383818,0.4931506849315068,False,0.24542912651682092,0.24542912651682092,0.3214935100482671
1,1,65,0.17435338714477766,0.4931506849315068,True,0.22119241018771196,0.22119241018771196,0.3203639263745601
1,1,66,0.15082288973458366,0.4931506849315068,False,0.19884238734207083,0.19884238734207083,0.31930787932405796
1,1,67,0.12783337150988489,0.4931506849315068,False,0.17828960363275947,0.17828960363275947,0.3183236049037089
1,1,68,0.10536051565782628,0.4931506849315068,True,0.1594453923904332,0.1594453923904332,0.31740930126382244
1,1,69,0.08338160893905101,0.4931506849315068,False,0.14222115251194134,0.14222115251194134,0.3165631209253396
1,1,70,0.06187540371808741,0.4931506849315068,False,0.1265279740330083,0.1265279740330083,0.3157831659677323
1,1,71,0.040821994520255166,0.4931506849315068,True,0.11227656444491074,0.11227656444491074,0.3150674860173694
1,1,72,0.020202707317519466,0.4931506849315068,False,0.09937742282703854,0.09937742282703854,0.31441407882414435
1,1,73,-0.0,0.4931506849315068,False,0.08774120570521815,0.08774120570521815,0.31382089316540157
1,1,74,-0.01980262729617973,0.4931506849315068,True,0.07727922835850337,0.07727922835850337,0.3132858337745995
1,1,75,-0.03922071315328133,0.4931506849315068,False,0.06790404791592602,0.06790404791592602,0.3128067679609886
1,1,76,-0.058268908123975824,0.4931506849315068,False,0.05953007958980594,0.05953007958980594,0.31238153356782444
1,1,77,-0.0769610411361284,0.4931506849315068,True,0.05207420419662789,0.05207420419662789,0.31200794791124215
1,1,78,-0.09531017980432493,0.4931506849315068,False,0.04545633305315422,0.04545633305315422,0.3116838173496262
1,1,79,-0.11332868530700327,0.4931506849315068,False,0.03959990473784197,0.03959990473784197,0.3114069471529814
1,1,80,-0.1310282624064042,0.4931506849315068,True,0.03443229647505097,0.03443229647505097,0.311175151371427
