case,factors,geometry,noise,quotes,calibration_quotes,holdout_quotes,invalid_observed_quotes,true_quadrature_max_error_spot,quote,holdout,strike,tau,true_price_spot,observed_price_spot,true_iv,observed_iv
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,39,False,1.16,0.1643835616438356,0.019477727024155223,0.019477727024155223,0.42102778054660983,0.42102778054660983
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,40,False,1.18,0.1643835616438356,0.01633569129515218,0.01633569129515218,0.4211082729919791,0.4211082729919791
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,41,True,1.2,0.1643835616438356,0.013647033532538254,0.013647033532538254,0.4211940893122851,0.4211940893122851
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,42,False,0.8,0.2465753424657534,0.21293563553000805,0.21293563553000805,0.4139558171115403,0.4139558171115403
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,43,False,0.8200000000000001,0.2465753424657534,0.1964933012268438,0.1964933012268438,0.41388411935063546,0.41388411935063546
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,44,True,0.8400000000000001,0.2465753424657534,0.18070221277038392,0.18070221277038392,0.4138221452108867,0.4138221452108867
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,45,False,0.86,0.2465753424657534,0.16561011624483282,0.16561011624483282,0.4137693058734408,0.4137693058734408
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,46,False,0.88,0.2465753424657534,0.1512571482113733,0.1512571482113733,0.41372506058306224,0.41372506058306224
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,47,True,0.9,0.2465753424657534,0.1376749176620449,0.1376749176620449,0.4136889117189598,0.4136889117189598
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,48,False,0.92,0.2465753424657534,0.12488595127082765,0.12488595127082765,0.41366040046615543,0.41366040046615543
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,49,False,0.9400000000000001,0.2465753424657534,0.11290349708073724,0.11290349708073724,0.4136391030032444,0.4136391030032444
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,50,True,0.96,0.2465753424657534,0.10173166101343564,0.10173166101343564,0.41362462713560705,0.41362462713560705
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,51,False,0.98,0.2465753424657534,0.09136583482340502,0.09136583482340502,0.41361660931416777,0.41361660931416777
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,52,False,1.0,0.2465753424657534,0.08179336369256796,0.08179336369256796,0.4136147119887879,0.4136147119887879
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,53,True,1.02,0.2465753424657534,0.07299439636695619,0.07299439636695619,0.4136186212530256,0.4136186212530256
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,54,False,1.04,0.2465753424657534,0.06494285996518546,0.06494285996518546,0.4136280447432322,0.4136280447432322
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,55,False,1.06,0.2465753424657534,0.05760750448408291,0.05760750448408291,0.4136427097603255,0.4136427097603255
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,56,True,1.08,0.2465753424657534,0.050952967630020274,0.050952967630020274,0.41366236158696773,0.41366236158696773
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,57,False,1.1,0.2465753424657534,0.04494081796411418,0.04494081796411418,0.413686761976689,0.413686761976689
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,58,False,1.12,0.2465753424657534,0.0395305426038799,0.0395305426038799,0.4137156877946558,0.4137156877946558
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,59,True,1.1400000000000001,0.2465753424657534,0.03468045415126476,0.03468045415126476,0.41374892979249495,0.41374892979249495
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,60,False,1.16,0.2465753424657534,0.03034849955783577,0.03034849955783577,0.41378629150189145,0.41378629150189145
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,61,False,1.18,0.2465753424657534,0.026492960897064897,0.026492960897064897,0.41382758823365023,0.41382758823365023
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,62,True,1.2,0.2465753424657534,0.023073044246984486,0.023073044246984486,0.41387264617059133,0.41387264617059133
