case,factors,geometry,noise,quotes,calibration_quotes,holdout_quotes,invalid_observed_quotes,true_quadrature_max_error_spot,model,factor,parameter,truth,estimate,absolute_error,relative_error,parameter_pass
f2_907931_002,2,rich,0.0,126,84,42,0,1.4388490399142028e-14,double_float64_extended909111,2,sigma,0.28342663885119646,0.24578354740150601,0.03764309144969044,0.1328142322904717,False
f2_907931_002,2,rich,0.0,126,84,42,0,1.4388490399142028e-14,double_float64_extended909111,2,rho,-0.11781375559119167,-0.13075879161181925,0.012945036020627576,,True
f2_907931_002,2,rich,0.0,126,84,42,0,1.4388490399142028e-14,double_float64_extended909111,2,v0,0.031168726973133713,0.034550356974595506,0.0033816300014617925,0.10849432523749308,False
f2_907931_003,2,rich,0.0,126,84,42,0,1.8851586958135156e-14,double_float64_extended909111,1,kappa,0.6951931695873577,0.5865450097756467,0.10864815981171094,0.1562848493983344,False
f2_907931_003,2,rich,0.0,126,84,42,0,1.8851586958135156e-14,double_float64_extended909111,1,theta,0.06524374237769252,0.06339181665629118,0.0018519257214013457,0.0283847255523855,True
f2_907931_003,2,rich,0.0,126,84,42,0,1.8851586958135156e-14,double_float64_extended909111,1,sigma,0.08148234548597896,0.040906775004770884,0.04057557048120808,0.497967630156033,False
f2_907931_003,2,rich,0.0,126,84,42,0,1.8851586958135156e-14,double_float64_extended909111,1,rho,-0.09092095830577851,-0.0013351149496916292,0.08958584335608688,,False
f2_907931_003,2,rich,0.0,126,84,42,0,1.8851586958135156e-14,double_float64_extended909111,1,v0,0.040250554619082994,0.03750874839979596,0.0027418062192870324,0.06811847054617051,False
f2_907931_003,2,rich,0.0,126,84,42,0,1.8851586958135156e-14,double_float64_extended909111,2,kappa,9.075048238213656,8.94664832960501,0.12839990860864603,0.014148675052543901,True
f2_907931_003,2,rich,0.0,126,84,42,0,1.8851586958135156e-14,double_float64_extended909111,2,theta,0.10019726807186503,0.10369870785472417,0.0035014397828591337,0.0349454615903078,True
f2_907931_003,2,rich,0.0,126,84,42,0,1.8851586958135156e-14,double_float64_extended909111,2,sigma,0.4818156482121311,0.4691736963328974,0.01264195187923367,0.026238151305678938,True
f2_907931_003,2,rich,0.0,126,84,42,0,1.8851586958135156e-14,double_float64_extended909111,2,rho,-0.02876963086944273,-0.0450957371793026,0.016326106309859867,,True
f2_907931_003,2,rich,0.0,126,84,42,0,1.8851586958135156e-14,double_float64_extended909111,2,v0,0.029568408900717748,0.032451305509420984,0.0028828966087032365,0.09749921337949492,False
