case_id,source,geometry,quotes,weakest_direction_combo,largest_singular_value,smallest_singular_value,condition_number,numerical_rank,practical_rank,singular_value_01,singular_value_02,singular_value_03,singular_value_04,singular_value_05,singular_value_06,singular_value_07,singular_value_08,singular_value_09,singular_value_10,column_norm_kappa_slow,column_norm_theta_slow,column_norm_sigma_slow,column_norm_rho_slow,column_norm_v0_slow,column_norm_kappa_fast,column_norm_theta_fast,column_norm_sigma_fast,column_norm_rho_fast,column_norm_v0_fast,weakest_kappa_slow,weakest_theta_slow,weakest_sigma_slow,weakest_rho_slow,weakest_v0_slow,weakest_kappa_fast,weakest_theta_fast,weakest_sigma_fast,weakest_rho_fast,weakest_v0_fast,second_weakest_kappa_slow,second_weakest_theta_slow,second_weakest_sigma_slow,second_weakest_rho_slow,second_weakest_v0_slow,second_weakest_kappa_fast,second_weakest_theta_fast,second_weakest_sigma_fast,second_weakest_rho_fast,second_weakest_v0_fast
case_4,representative,central5x6,60,"kappa_slow:+0.798, theta_fast:-0.527, theta_slow:+0.193, v0_fast:-0.121",0.3646561523587513,2.798788644619074e-05,13029.070739579995,10,10,0.3646561523587513,0.09394583843624091,0.037070100569653604,0.013159790498891544,0.0073471244428446915,0.0014254692730062165,0.0008937064401997127,0.0003005825158758413,0.00013772217050929097,2.798788644619074e-05,0.059225596193420424,0.101756437856737,0.009752466959820684,0.023431667460101994,0.2745214438880528,0.06622312238571282,0.16321037625854481,0.01762681912932252,0.028406754111744238,0.14627106850685412,0.7982804486395397,0.19311655967005925,0.01745997698695452,0.09888278232822129,0.10136624162201989,-0.1088873576188615,-0.5272526859110368,-0.014654269808690917,0.020058155657656628,-0.12094470075821266,0.4485797041206337,-0.4295907319283117,0.34502422452178866,-0.034332369808818944,-0.3728969967602869,-0.053606506227695354,0.35750681275062096,0.016794248102068247,-0.16098398453653748,0.4450536889593523
case_4,representative,wings4x6,48,"kappa_slow:+0.881, theta_fast:-0.402, sigma_slow:+0.210, rho_slow:+0.076",0.20629480746011483,4.1508529522068605e-05,4969.93774136073,10,10,0.20629480746011483,0.06115910202439427,0.03991586285144666,0.011860008686929656,0.004142465945437727,0.0025981718007769146,0.0008159803949552873,0.000466431564630343,9.04417456798888e-05,4.1508529522068605e-05,0.035906791473254915,0.06493598824496037,0.005404320013309251,0.04114621915289527,0.14543244159440977,0.04539071113681837,0.10249302148391706,0.020222449508634464,0.04424276154038957,0.06889429732968433,0.8807108316385588,0.07268832983935783,0.20986416123318186,0.07596481504927315,0.008697472914671529,-0.07446129278518854,-0.4015178493252533,-0.04900328244924291,0.002139821534888267,-0.00293333120955205,0.1993003004956217,-0.5173225772129593,0.4051877904135935,-0.06194484565026502,-0.311054216031172,0.0838254496059224,0.5167539495463118,0.009582116716405659,-0.11754906782452008,0.37405448257428686
case_4,representative,single_7d,18,"kappa_fast:-0.596, theta_slow:+0.567, theta_fast:+0.564, v0_fast:-0.061",0.045532939276288334,2.681628110578662e-13,169795875485.74323,10,5,0.045532939276288334,0.004393218573372337,0.0002294654327284426,4.858418866274767e-06,2.0494488664280973e-07,1.1599761665537996e-08,1.4320327612516983e-10,8.61042671379661e-12,1.697764733762369e-12,2.681628110578662e-13,0.0004988929698668858,0.000653980189447595,0.0001264125266882304,0.0009254703702004161,0.035466180022492626,0.0016778966875903396,0.0016682782769995147,0.0019684323177267633,0.003725572958142506,0.02845785501471735,-0.03351904770848229,0.5666199829826507,0.0013443814785147395,-0.004872015498950128,-0.01616838572531276,-0.5964699146988938,0.5637795009263145,-0.015539319250360839,0.002103153808016465,-0.06051222378642089,0.11737704657163392,-0.6782457724273993,0.024170005324082564,0.013835056790136809,-0.017906747047040008,0.033704925047863286,0.7236600573595722,0.00884339829110557,-0.013805040402094262,-0.004512887649953956
case_4,representative,single_30d,18,"theta_slow:-0.775, kappa_slow:+0.620, theta_fast:+0.106, kappa_fast:-0.052",0.11587612668846066,6.34245811541784e-13,182699080671.543,10,6,0.11587612668846066,0.01809970298261043,0.0018897033135027704,0.00013245809024432784,9.858334619904652e-06,8.344364215769508e-07,2.660832552931446e-08,2.7820588416081876e-09,5.17754274088634e-11,6.34245811541784e-13,0.0055065627743935185,0.007544312436371944,0.000919842495019722,0.005166232795857336,0.09296993217891258,0.01491316224599907,0.01750216671886361,0.008122924499959529,0.015100694369934197,0.06463389389871715,0.6197193183531626,-0.7752456666374389,0.02162806803102622,-0.0042698342730064865,0.012496462134001974,-0.05175926350486418,0.10570986377254032,-0.003462660261992196,-0.0031046922560689165,-0.02060899451583891,0.16756208115659424,-0.017236738754726744,-0.04659659693279118,-0.00707947091831922,0.08268289056109393,0.42687697471787356,-0.8596752523711796,0.023758277595068374,0.030341615267099133,0.19954313116415962
case_4,representative,single_90d,18,"theta_slow:-0.638, kappa_slow:-0.514, v0_fast:+0.512, sigma_slow:-0.163",0.21206524108158722,3.9628503002407025e-13,535133111308.05634,10,6,0.21206524108158722,0.03978650232204348,0.005484145192612851,0.0004989843719759638,3.8492191378068026e-05,2.394552008317041e-06,6.20462151391507e-08,1.2376250857294094e-09,4.7426048723089857e-11,3.9628503002407025e-13,0.027769984523655956,0.042572132838845915,0.004398978824232523,0.020437358806229697,0.16374683195978504,0.04538364192557124,0.08036790479882347,0.015414539607743957,0.030180070890984255,0.08416780034777809,-0.5135456767988732,-0.637831589546435,-0.16318842285063323,-0.07842455790551611,-0.0031679812262473133,0.14856842210830246,0.07476064279039867,0.057583122172597714,-0.0593457259831749,0.5120071596841731,0.40985515355407964,-0.661011331415947,0.1480813792652148,0.0830429333743864,0.10236075093325943,-0.031737284721696714,0.41956585055419926,0.047088406229548595,-0.05890683740063813,-0.41599367081506045
case_4,representative,single_180d,18,"v0_fast:+0.876, kappa_slow:-0.388, theta_fast:-0.176, sigma_slow:-0.170",0.3012085019450417,7.102040344681476e-13,424115447570.79346,10,6,0.3012085019450417,0.051108831585427256,0.005926986456263344,0.0003373099707436827,1.5068451591104211e-05,1.3790942784947924e-06,1.644041551374436e-08,2.9115174972669266e-10,1.3585238280148285e-11,7.102040344681476e-13,0.061176718555558486,0.11032225257537052,0.009878679220456378,0.04043650609356541,0.19452514168732588,0.05522581098397665,0.1675577268857899,0.014792418147241582,0.0302422216278812,0.07502471233287022,-0.38815536689014357,0.07052280486941497,-0.16977422154696276,-0.07477240561729817,-0.10611807412086423,-0.006162844685994179,-0.1759814355347435,-0.0003853719077921228,0.005186740531678404,0.8761576361891673,0.7118841983648645,0.008979696601276814,0.09726543415996118,-0.12762902896471684,-0.27186696722507364,-0.45060521392349767,-0.1979389430350022,-0.27194038555267697,0.12981136868725485,0.24586871062123705
case_4,representative,central5_const_carry_27_55,20,"kappa_slow:+0.851, theta_fast:-0.368, v0_fast:-0.237, v0_slow:+0.201",0.18405786487980885,2.050947403589679e-08,8974284.984474044,10,8,0.18405786487980885,0.022350398707085405,0.015503122911892485,0.0014879637537725714,0.0009159963428151167,9.984284775168046e-05,1.654871501735409e-05,1.9715218531428018e-06,1.0641596675729174e-07,2.050947403589679e-08,0.013772209747265894,0.019612231620152097,0.0019658285176091523,0.008025821131820703,0.14813161794019636,0.029971882794351864,0.04185440740203894,0.010341408368717072,0.018417116569512424,0.0945433239349159,0.8508077886762037,-0.12761412631432723,0.09142651271814985,0.12065376793201497,0.20069592625453628,0.0515426457774601,-0.36848214746550423,0.0061171435115586785,0.04392882545983919,-0.2371557489251024,-0.11270991748082924,0.869353271238076,0.12432305271450118,0.17986193967943642,0.05011872799626908,0.07076563677244872,-0.4146024501954829,0.0322484790067887,-0.0427691805001827,-0.03782597463170201
case_4,representative,central5_27_55,20,"kappa_slow:+0.851, theta_fast:-0.369, v0_fast:-0.237, v0_slow:+0.201",0.18401124583058678,2.0507893323555118e-08,8972703.481894637,10,8,0.18401124583058678,0.022344931851720522,0.015501190204923576,0.001487706767211719,0.0009158179634349351,9.9828112640691e-05,1.6544560061596444e-05,1.9712861876044606e-06,1.0638537625279404e-07,2.0507893323555118e-08,0.01376758948626767,0.01960558212483622,0.0019651764917112775,0.008023436453095275,0.1480942173536171,0.029962559480869497,0.04184054145445913,0.0103387841861941,0.018412700210203983,0.09452205987920567,0.8508011436457672,-0.12756217584588,0.09143400460744631,0.12066449635722096,0.20069879650418446,0.0515468242545454,-0.36850687685748507,0.006119064402382488,0.043926227124968076,-0.23715786030830416,-0.11276021544776665,0.8693610791351071,0.12431818405812986,0.17985468543320257,0.050106027227726176,0.07076239051255862,-0.4145802017990044,0.03224807526992691,-0.04277206573719666,-0.03781094513609964
case_4,representative,central5_13_41,20,"kappa_slow:+0.867, theta_fast:-0.350, v0_fast:-0.209, v0_slow:+0.177",0.1480079862811766,1.339684020068107e-08,11047977.288976854,10,8,0.1480079862811766,0.018065627751529426,0.012138971207223145,0.0010819922211828359,0.0006775293379105802,6.922686086712459e-05,1.4372812175970224e-05,1.4703321948604335e-06,7.629447934393308e-08,1.339684020068107e-08,0.0086510565112891,0.01206110711351906,0.0012399523205847529,0.005728989884468782,0.11906782748378844,0.020910230165929553,0.026856391007705118,0.008221429388133293,0.015036833051620062,0.08060831929909267,0.8673048009391573,-0.15255374273244232,0.10026158229764313,0.12163040043993996,0.17656480906347571,0.03573369374334709,-0.34966263467382175,0.006871800247808617,0.03203566594735746,-0.2094609900761146,-0.07590259360583299,0.8769504379587548,0.12112980084063946,0.17620156004351342,0.05449133609690786,0.04101707472416602,-0.41157835267971865,0.0268406691039791,-0.03740269080900493,-0.057528061966207
case_4,representative,central5_6_34,20,"kappa_slow:+0.872, theta_fast:-0.347, v0_fast:-0.200, v0_slow:+0.168",0.1262353871070818,7.500217525375508e-09,16830896.794658188,10,8,0.1262353871070818,0.015376020758413643,0.008099726311418544,0.0008427971884405554,0.00036777128693723095,3.473818569122453e-05,1.1641443355409147e-05,7.4058084737895e-07,5.826528493653697e-08,7.500217525375508e-09,0.0064765110143473895,0.008925613271317172,0.0009363578931004985,0.004630384556163275,0.10141665123496062,0.016617140856780715,0.02035972959875767,0.006944243526659251,0.012847977863873197,0.0700359928130847,0.8718579733297684,-0.15203355089702258,0.10385292791935319,0.12463705590789406,0.168232842314808,0.029801887061704533,-0.3471289721358384,0.007752540645390886,0.02709901631073332,-0.19986551435110356,-0.07576611904142123,0.8796753686193328,0.11627217284727355,0.17357888142402764,0.06238995533422006,0.031614881954269286,-0.4063100812015285,0.024970975080836386,-0.032580408835860414,-0.07153301884317152
interior_sample_00,interior_sample,full108_calls_puts,108,"kappa_slow:+0.743, theta_fast:-0.541, theta_slow:+0.250, v0_fast:-0.221",0.5332754612002846,1.6449182244313866e-05,32419.572795761724,10,10,0.5332754612002846,0.08841689346071774,0.04516844570257995,0.007519053168868205,0.007389717992773348,0.003303182451831239,0.0007801418686569046,0.0001377122587671707,5.112781727358601e-05,1.6449182244313866e-05,0.045934248996569234,0.09043429575221312,0.012748189341572042,0.026174057596928382,0.4212238186329755,0.09660044369043602,0.1466628757619686,0.030172570115576395,0.029876886928775992,0.27046822611727184,0.7426959767542357,0.25010292740225687,0.03997494274179286,-0.07186777564610182,0.18629693555107624,-0.03251923413273743,-0.5406992327640966,-0.018910873939978607,-0.0396962340423031,-0.22143874400850783,0.5559982953578493,-0.39878057941461315,0.3640209843322207,0.03573282420968625,-0.34107395048195555,-0.02081720145019409,0.3184169065424339,-0.10834292236147719,0.05885993213696322,0.40582635559815533
interior_sample_00,interior_sample,central5_27_55,20,"kappa_slow:-0.696, v0_fast:+0.437, theta_fast:+0.404, v0_slow:-0.367",0.23693285503392877,9.51075095726346e-10,249121080.0267887,10,7,0.23693285503392877,0.012698938605857803,0.010514526167629223,0.0007825776998961238,0.00035045090219459294,2.6417604051240493e-05,5.000255835811081e-06,2.008597775230841e-07,1.0260461657247081e-08,9.51075095726346e-10,0.007631034720553188,0.013493239293628575,0.0021993971153108994,0.005073678466167915,0.18776619212360143,0.02405501103103691,0.025777325839155315,0.00877503174801377,0.008642331574585384,0.1395990839513833,-0.6958754715634415,0.05583159183930559,-0.00551256998576679,0.10000528970620004,-0.3671515701657731,-0.0888029401901092,0.4036531400503345,-0.0010380092504318483,0.0772349940711754,0.4370586895664053,-0.32934627521502907,0.8308512550644191,0.027963570438319388,-0.15623979661268264,0.13221762402492962,0.15387702899098685,-0.33211780027795285,0.006608297609645406,0.03767307410141104,-0.15198547337732377
interior_sample_00,interior_sample,central5x6,60,"theta_fast:-0.618, kappa_slow:+0.559, theta_slow:+0.373, v0_fast:-0.294",0.4823853016217673,2.8172488647171863e-06,171225.6619083569,10,10,0.4823853016217673,0.08134311619936975,0.025004881821591447,0.006635750296242188,0.0023561172709564496,0.0013448289435329752,0.00016699383268316826,0.00011108529449976947,2.9496549308923834e-05,2.8172488647171863e-06,0.040076355724307434,0.07850485065220776,0.010389267213937058,0.01277728299675842,0.38140369934615304,0.08526740501573987,0.12820983207559408,0.02143780266729788,0.01671342346107127,0.2490635403868276,0.5585608331664277,0.37344864725168,-0.08595100867003312,-0.08393574270057431,0.24742747819383143,-0.04871940102866493,-0.6181304297055986,0.022489689794308827,-0.03613031686803575,-0.29431746066146913,0.7448433627526799,-0.35849270957086776,0.3830376055549347,0.014356265110751897,-0.22781936699309646,0.011356653443169452,0.17426466130033466,-0.11414523411346666,0.026893426762993417,0.27132311350872873
interior_sample_01,interior_sample,full108_calls_puts,108,"kappa_slow:-0.497, v0_fast:+0.470, theta_fast:+0.434, theta_slow:-0.400",0.5285505506070073,1.4625127828363472e-06,361398.92711361777,10,10,0.5285505506070073,0.08003289533934999,0.03282245342743485,0.004197304328135686,0.0037634627206299593,0.001304945858188159,0.0002897874695237369,6.910706230216411e-05,3.4137321151700436e-05,1.4625127828363472e-06,0.022945935099102536,0.08549962913678298,0.01873287177486199,0.015374164798734444,0.424742251006056,0.040772388366409874,0.1434513952705199,0.01881886477100169,0.021052478976612433,0.2738865119222145,-0.49695886627523417,-0.4002290136893812,-0.02727856864976273,-0.1234458031233556,-0.3955350877052005,-0.09124244607197832,0.43403774926578376,-0.04246481375122362,-0.023408052196886284,0.470481116031095,0.6750409649256196,-0.23905712335397256,0.2027913643460787,-0.42440336644763804,-0.06063947608833204,0.17808036283659603,0.35500795838609434,-0.09788988942117034,0.2995249595147728,0.07218579161870667
interior_sample_01,interior_sample,central5_27_55,20,"theta_slow:-0.699, kappa_slow:-0.618, theta_fast:+0.343, kappa_fast:+0.084",0.23416026607676071,4.930780217442474e-10,474894957.2897742,10,7,0.23416026607676071,0.008862987424149234,0.008137081452429622,0.0004386752868511165,0.00012583703204848044,9.24250381155131e-06,5.096352030716914e-07,1.2326944046278585e-07,2.82812271992834e-09,4.930780217442474e-10,0.003892144820766588,0.012523473109394787,0.003987772571650475,0.003356519368469743,0.18626992898589476,0.009888265472898316,0.024664276760167476,0.004719876947962453,0.005350734498860218,0.13900845333795525,-0.6176743305358752,-0.6986332228094747,-0.019956519098975892,-0.019194368533245024,-0.047294297699019175,0.08391334047238545,0.3425744945649303,0.0029421395444176454,-0.005272192853504661,0.05432696487830231,0.15826530882774503,-0.30042731626416735,0.040711017013995376,0.13110060601210194,0.5588200527233027,0.2510427555107424,-0.19572993546803732,0.05908885170096729,0.05775955045431093,-0.667390876277514
interior_sample_01,interior_sample,central5x6,60,"kappa_slow:-0.497, v0_fast:+0.469, theta_fast:+0.435, theta_slow:-0.403",0.47729199941077183,2.5652570536948595e-07,1860601.0603237827,10,9,0.47729199941077183,0.0732868663299848,0.017609455170549345,0.0035557239834087128,0.0009318443603412871,0.0007035449239165383,6.816985971401732e-05,6.1031460525163975e-05,2.695468180722215e-05,2.5652570536948595e-07,0.020011793723702428,0.07417330436456218,0.011675931231111738,0.00786667640880955,0.38403127322574215,0.035739092104722654,0.12464396376330959,0.013005438454934548,0.010966624182722874,0.25063825633036596,-0.49676331624112996,-0.40257206867210477,-0.02656543885282055,-0.127167974813754,-0.39398465760601803,-0.08754674927354013,0.4353675346597284,-0.0424658286849234,-0.02052576703258983,0.46864339653018117,0.6827597306059155,-0.2328344340754746,0.19757368185299598,-0.4250984384231716,-0.06323162595450638,0.17021621741989917,0.35211204954935116,-0.09722018739589813,0.2963308521696383,0.07526487258084981
interior_sample_02,interior_sample,full108_calls_puts,108,"theta_fast:+0.545, theta_slow:-0.506, v0_fast:+0.462, v0_slow:-0.389",0.5447112412037979,1.4483542686271422e-06,376089.78203938715,10,10,0.5447112412037979,0.06881474395659429,0.026811831807029597,0.0035026723275740144,0.0026816785424338676,0.0014549203041848337,0.0002552053956913809,5.572663018479319e-05,1.9511372890508795e-05,1.4483542686271422e-06,0.019855210735256396,0.04436471832443519,0.021939211068630473,0.013411879179521547,0.4498167306191941,0.06579160934256012,0.1265424645106153,0.009914794181980864,0.012974305162969327,0.27607861552581353,-0.2442675676803429,-0.5063822173931513,0.01484947054318126,-0.1331243399474869,-0.38863389107335433,-0.014616812630568582,0.5452771673131382,-0.060697730487698796,0.0010402384470750456,0.4622827817991279,-0.9165419630615693,-0.006565468699622998,-0.12153117549912702,0.1489199703902114,0.06569044049338783,-0.07674518207753073,-0.2565941591382512,0.08129097555036412,-0.18493107672651038,-0.07814982453868245
interior_sample_02,interior_sample,central5_27_55,20,"theta_slow:-0.858, kappa_slow:-0.394, theta_fast:+0.308, v0_fast:+0.078",0.23160823472520195,6.693697753591298e-11,3460094005.6031013,10,6,0.23160823472520195,0.008000447409630478,0.00595869078671847,0.00026254826609528267,0.00010570408242806042,6.670369336194907e-06,2.0686648904386121e-07,2.7838076912928532e-08,1.6647085571099301e-09,6.693697753591298e-11,0.002982951356822916,0.006133399104625116,0.004168989918854283,0.0026236754210056724,0.18546450746678542,0.014599835781797832,0.021151585734202318,0.0023970360952998786,0.0032481002010404554,0.13637178121898366,-0.3942934241773807,-0.8580124183488541,-0.014041378651387118,-0.025227390948879363,-0.06690732680652144,0.04522045690465526,0.30777674479197276,-0.0013160556914888252,-0.010817029016856113,0.07840318350660397,-0.26934664758451066,0.33696335899252366,-0.019998207062387613,-0.14909318735325947,-0.5172475307200657,-0.16231787869892694,0.33356673642934015,-0.06051409944900126,-0.04881572157483324,0.6165026934184119
interior_sample_02,interior_sample,central5x6,60,"theta_fast:-0.545, theta_slow:+0.507, v0_fast:-0.461, v0_slow:+0.388",0.4853184213082851,9.177694135666776e-08,5288021.306160318,10,9,0.4853184213082851,0.06269897039578493,0.013476548389122453,0.0032754193540427395,0.0008911840050229951,0.00046946472578235794,5.4080749517216606e-05,5.131557706753351e-05,1.4563296862934145e-05,9.177694135666776e-08,0.017076380154145962,0.03797470603835486,0.012522761211428823,0.006505171083458304,0.4004277898164598,0.056832324952281625,0.10856041310894718,0.007175090272043733,0.006538169663893028,0.2495471063813017,0.24665587166336095,0.5071040621520662,-0.014386550953477573,0.13375658322427925,0.3879507006044807,0.014272371130481415,-0.5445822017873992,0.06059464306303367,-0.0012842471552582456,-0.4614715305186156,0.9170769215364483,0.01201918320239303,0.13679452604423875,-0.12457306581564284,-0.07176028437028022,0.07388566100683217,0.2598549159330145,-0.09489159871289149,0.17369026279233343,0.08537176695471207
interior_sample_03,interior_sample,full108_calls_puts,108,"theta_fast:+0.508, kappa_slow:-0.499, theta_slow:-0.421, v0_fast:+0.417",0.4942451923296533,7.183418561291155e-06,68803.61879411593,10,10,0.4942451923296533,0.08748428136195095,0.03148313253447243,0.0068179828056996105,0.003908579610929006,0.0032591724872201005,0.0006255842530499952,0.00022241611312410375,4.602748290710636e-05,7.183418561291155e-06,0.00294065304327949,0.08088067505949735,0.02065699248033643,0.019123356974105568,0.40512868962430865,0.05822340554092993,0.16920707765016807,0.010358272553974724,0.01971697588170693,0.2213747298166371,-0.49892777202066924,-0.42081074077982866,-0.03945050694221047,-0.06501453662778434,-0.35080075704517527,-0.008390609929703289,0.5083703486834857,-0.11186534985943647,-0.0033326068004834054,0.41726396754765405,0.8494695563389997,-0.27128320746700396,0.12331589285052734,-0.06830558707689796,-0.16284866932275507,0.05936307285678127,0.3167298327707966,-0.1054306648479181,0.07656777662328672,0.19389360884433415
interior_sample_03,interior_sample,central5_27_55,20,"theta_slow:+0.676, kappa_slow:+0.480, theta_fast:-0.446, v0_fast:-0.238",0.21522797287491857,1.176611005498688e-09,182921944.35466596,10,7,0.21522797287491857,0.011295526369802586,0.007837531951399555,0.00044356454580472214,0.00028567255079909584,2.1264764592791117e-05,1.6565393741771909e-06,6.894366144764497e-08,1.3302048706089387e-08,1.176611005498688e-09,0.0005454738364526082,0.011674096423745318,0.00390057275921288,0.0037353247029942834,0.17512941942824437,0.016824289339265133,0.03167969304669691,0.0031488460070443263,0.0057555918030799055,0.119777337071321,0.479661748452189,0.6757167351521403,0.0914999434955271,0.07135131136364069,0.2033643784191988,0.03861324760807064,-0.44562219782336004,0.04129088763436095,0.008905918262055265,-0.2380268941502417,-0.674216339869749,0.6245139012923074,-0.04508450470875877,-0.019500908412122247,-0.23427190423474928,-0.08890757484255919,-0.06440921464302321,-0.06994963563240077,-0.02075335788883872,0.28415089979394587
interior_sample_03,interior_sample,central5x6,60,"theta_fast:-0.517, kappa_slow:+0.476, theta_slow:+0.429, v0_fast:-0.421",0.43994574838816713,9.352099220789622e-07,470424.59452330467,10,10,0.43994574838816713,0.07972033032651255,0.016060866422797335,0.00635752887138096,0.00201178264287284,0.000715887842387076,0.0002146261866635996,0.00012371425550765234,3.377501656295393e-05,9.352099220789622e-07,0.0024492086111386107,0.06918337128240681,0.012541831726890664,0.009192672983598427,0.36138448833283715,0.050609743026679685,0.14535494181228736,0.008066056675987277,0.010364889030700946,0.20178156111594497,0.47642488957621143,0.4293625936265998,0.03708978135073963,0.0678487230185707,0.35398853911924105,0.005217591341956944,-0.5168989764208965,0.11344211703959568,0.0004024338798684537,-0.4210689372383441,0.861640423420132,-0.25270185778120624,0.1382859795047438,-0.04810664165232532,-0.1579384958085368,0.05340517505666181,0.3018011326263838,-0.11553458622016781,0.06860474561803455,0.18800221842735632
interior_sample_04,interior_sample,full108_calls_puts,108,"kappa_slow:+0.828, theta_fast:-0.430, v0_fast:-0.251, v0_slow:+0.211",0.5130720149239165,2.5857764055811228e-05,19842.087421654294,10,10,0.5130720149239165,0.09911521811658702,0.03728068265238281,0.008454658036881618,0.006680949775335719,0.004324166135770672,0.0011070419243018631,0.00037070752178441143,6.422399441298089e-05,2.5857764055811228e-05,0.04065045585224482,0.08844684965727025,0.01072264614483433,0.029689053617928743,0.421142742204562,0.04681560064561986,0.19825640085015633,0.012988395277793255,0.02355861690858603,0.21104220868700277,0.8283996228561022,0.10973221823270067,0.008884670827393398,-0.03371593591741501,0.21085659905401266,-0.06632096693319424,-0.4296176034501412,-0.027771374999368846,-0.057966969173987345,-0.25086953466833106,-0.45944312417746613,0.47930010730924943,-0.3587121732863998,-0.03277645738299096,0.3068259981707287,0.0056852178587960345,-0.414371764040404,0.17307988996054582,-0.01643199273439871,-0.3651432198103356
interior_sample_04,interior_sample,central5_27_55,20,"kappa_slow:+0.820, theta_slow:-0.396, v0_fast:-0.262, v0_slow:+0.219",0.22679497087150385,1.142902910544394e-09,198437652.73419032,10,7,0.22679497087150385,0.013854114689534276,0.010186481839888678,0.0008011989338962184,0.00041598092551189974,5.1810689477151574e-05,3.873141228388231e-06,2.139033420165702e-07,5.818490468346843e-09,1.142902910544394e-09,0.006703011711053737,0.013157498121481486,0.0016927570743585838,0.005977407045521902,0.18676385292413372,0.015776713694617972,0.04037303398470499,0.0044551869456782855,0.007795621918347845,0.12097763716752687,0.8202478868112442,-0.39561176809476023,0.013694632848816128,-0.03459241853818292,0.21867312127985955,0.10898732554417143,-0.19703377332491956,0.004303222461032964,-0.04709707193673158,-0.2618118100824997,-0.0311164246678482,0.6422647358078333,0.017746089489882353,-0.15227770379911032,0.2886511859999963,0.4879237151145304,-0.3629656477414469,0.0291023714904946,0.0059566398015860915,-0.3301648141644369
interior_sample_04,interior_sample,central5x6,60,"kappa_slow:+0.831, theta_fast:-0.427, v0_fast:-0.253, v0_slow:+0.213",0.46276541258630777,8.563537182724524e-06,54039.04983560509,10,10,0.46276541258630777,0.09179657512232753,0.02019618394216046,0.00781304389130921,0.0028789274671125807,0.0012986091869391847,0.0003512094767220812,0.00026226448515531594,3.3299542677934844e-05,8.563537182724524e-06,0.03564266369791926,0.07674835732870951,0.010212786620640265,0.014738879853511676,0.38050477907133823,0.0416537835104907,0.17380643928911402,0.010166384249242962,0.013699203850141855,0.19635850841019922,0.8313405385154435,0.09938477900207712,-0.010277768809635246,-0.03718153748715223,0.2127047535730095,-0.06209938020258206,-0.4266873460837223,-0.0063441034920741594,-0.04762519542651643,-0.25305598600180657,0.4611739047181322,-0.48081523446271146,0.36850680830546356,0.03582095037038484,-0.30169427169748975,0.0008304118923930645,0.4120094125774716,-0.1707617794099208,0.014480650947048344,0.3590456487581578
interior_sample_05,interior_sample,full108_calls_puts,108,"kappa_slow:-0.630, theta_fast:+0.475, v0_fast:+0.360, theta_slow:-0.313",0.5290149556030672,1.9914835920052165e-05,26563.862124036095,10,10,0.5290149556030672,0.09842296640169698,0.03294603255866017,0.006284052664540647,0.0028113316101340416,0.0026028782391166565,0.0004921257568293754,0.00016877968950748697,6.619597623469096e-05,1.9914835920052165e-05,0.01451131546437077,0.08348716921076277,0.029133405429322325,0.016668616910033476,0.4409642572172917,0.015425725542472537,0.20008346511439593,0.006993692684498856,0.012771068760447524,0.2178156790963303,-0.6302029880513157,-0.3127404014338163,-0.0365273071351857,-0.08726610778948057,-0.30246552005061067,0.03565906095559788,0.4751909827306563,-0.21939408322522572,0.001180661732683605,0.3597074230459003,-0.7543886166307137,0.3612935087736755,-0.07710680124701397,0.11856567905736261,0.2158744115044257,-0.05356579124715475,-0.31594400066638517,0.20473194978951934,-0.15192541269801596,-0.2570474026082467
interior_sample_05,interior_sample,central5_27_55,20,"theta_slow:+0.843, theta_fast:-0.408, kappa_slow:+0.281, v0_fast:-0.112",0.23631081224311148,2.160368075698384e-09,109384514.10263462,10,7,0.23631081224311148,0.01375084757865574,0.008300280321484544,0.0004214541845522943,0.00031082766724296163,2.280539785189297e-05,4.204558938650587e-06,1.928635235296284e-07,3.829154357088361e-08,2.160368075698384e-09,0.002346278946421891,0.012486192441460231,0.006313805942684675,0.003671465917121415,0.19567045285929008,0.005309548578902046,0.04127132631100238,0.002386312060544962,0.004222655163763605,0.1258742876093137,0.28098117287479824,0.8428732130073643,0.07927641629406021,0.10920321345255894,0.10039687256722347,-0.03514625462153781,-0.40835242831201884,0.04132227307067151,0.005903835300781477,-0.11222901946128178,-0.8731896557320467,0.38480672926579756,-0.04717976681583459,-0.0299619992235841,-0.15448789997450713,-0.09076855242108922,0.08348550961677463,-0.104380113767129,-0.034290003793543126,0.1875997608386343
interior_sample_05,interior_sample,central5x6,60,"kappa_slow:+0.530, theta_fast:-0.512, v0_fast:-0.387, theta_slow:+0.360",0.47990535449792165,2.7460454635867705e-06,174762.34857054742,10,10,0.47990535449792165,0.09108888128981402,0.017938244912913223,0.005961788426766103,0.0017874062640267107,0.0006136559124884475,0.00016909145998593003,0.00010802172035607346,4.9018925343252364e-05,2.7460454635867705e-06,0.012514385287605987,0.07272461798852808,0.0169370983582416,0.008615896696163463,0.4009969523683506,0.013726548259996599,0.17541360343800236,0.005402316809044981,0.007328399550648274,0.20327541818120876,0.5298739412196406,0.3597930434607184,0.02539611504403428,0.10138411794241413,0.32498893139635354,-0.05942226319829458,-0.5119210211217207,0.2400547298656264,-0.023807223553615593,-0.3865926412635135,-0.8292124797677587,0.3152771085948778,-0.09755548157886845,0.07195335907071664,0.17743537561999873,-0.04126959628016986,-0.2529372937740649,0.19399585082894583,-0.1373623296685399,-0.2112961994327195
