truth_id,representation,profile_date,largest_singular_value,smallest_singular_value,condition_number,numerical_rank,practical_rank,singular_value_01,singular_value_02,singular_value_03,singular_value_04,singular_value_05,singular_value_06,singular_value_07,singular_value_08,singular_value_09,singular_value_10,weakest_direction_1_singular_value,weakest_direction_1_loading_kappa_slow,weakest_direction_1_loading_theta_slow,weakest_direction_1_loading_sigma_slow,weakest_direction_1_loading_rho_slow,weakest_direction_1_loading_v0_slow,weakest_direction_1_loading_kappa_fast,weakest_direction_1_loading_theta_fast,weakest_direction_1_loading_sigma_fast,weakest_direction_1_loading_rho_fast,weakest_direction_1_loading_v0_fast,weakest_direction_2_singular_value,weakest_direction_2_loading_kappa_slow,weakest_direction_2_loading_theta_slow,weakest_direction_2_loading_sigma_slow,weakest_direction_2_loading_rho_slow,weakest_direction_2_loading_v0_slow,weakest_direction_2_loading_kappa_fast,weakest_direction_2_loading_theta_fast,weakest_direction_2_loading_sigma_fast,weakest_direction_2_loading_rho_fast,weakest_direction_2_loading_v0_fast,kappa_slow,theta_slow,sigma_slow,rho_slow,v0_slow,kappa_fast,theta_fast,sigma_fast,rho_fast,v0_fast
interior_seed20260822_0013,R3,2026-07-22,0.2597514005028844,4.592230545047905e-08,5656323.173560851,10,9,0.2597514005028844,0.016448374428232007,0.014486399557543014,0.00035350648601567856,0.00023860918120333712,0.00014341742068759382,1.3089634650320632e-05,3.0234556723836747e-06,5.747164150669526e-07,4.592230545047905e-08,4.592230545047904e-08,0.056706739045750104,0.6655671868187073,0.05904058741140265,0.3639428258822927,0.19978504606679315,0.1705447997396429,-0.39759145390119266,0.11193164377238994,-0.34895072148455536,-0.2376775917842605,5.747164150669531e-07,0.2323726082492778,0.4779442776309816,-0.04479864708537937,-0.249812487379965,0.000866709839581481,0.12998014092873025,-0.0739651024536456,-0.1690990260456947,0.7760135449766574,-0.0010552648785788765,0.005529847603130261,0.006180671235071872,0.013520200562558194,0.007646400482291457,0.2152324079477325,0.010477231240158374,0.040868824972853504,0.00094592738584946,0.0017601636071626278,0.13975814365383704
interior_seed20260822_0014,R2,2026-07-29,0.2135838633012044,9.794961340999738e-11,2180548303.0053964,10,7,0.2135838633012044,0.01334611989517594,0.0057806691506932925,0.00023171313126785364,0.00015990266801487157,7.929866601986657e-06,4.7049949754651065e-07,1.7756512549808757e-08,1.7622979907275838e-10,9.794961340999738e-11,9.794961340999737e-11,-0.0964354156280214,0.8796557712352351,0.007123077227257558,-0.10575034901182837,0.12673009684689274,0.0762862291295135,-0.393361235787665,0.0274554095221538,0.0861814456594348,-0.1444916990345244,1.7622979907275849e-10,-0.9140785778642144,-0.12996331753483495,-0.020616629809457748,-0.0704798819523713,-0.16487454285650413,0.012363156819625673,-0.11866010110473618,0.02261204335923856,0.24264465121277903,0.20340358160668964,0.01227787837346494,0.008319705658467364,0.0020684847800847795,0.003347460784525441,0.17624616714339852,0.011834561652543499,0.03412866803748065,0.004475589631581335,0.0022342795476086906,0.11489854630587724
interior_seed20260822_0014,R3,2026-07-29,0.3021532036729025,8.393163805555584e-08,3599991.73938321,10,9,0.3021532036729025,0.024335939100976665,0.008221202909963796,0.0007598836731575828,0.00036958303882190835,0.0002390105346111801,1.3360129858745177e-05,6.419418782317528e-06,3.9737403832189947e-07,8.393163805555584e-08,8.393163805555582e-08,-0.49425031331796476,-0.764225888203504,-0.013974573264292496,0.027333210188477473,-0.20306640253743574,-0.013499995934837743,0.24569155034947066,-0.0064408658675013004,0.1022981682661276,0.24175209385016988,3.973740383218994e-07,-0.619774431580067,0.045621803908694705,-0.10865178209671046,-0.02509700866375422,0.24507465344561413,-0.2569492768181272,-0.6161885979998832,0.09616745056932072,-0.03324596750398167,-0.29195351949047493,0.02393108154451247,0.016483328657211346,0.0035907414050652597,0.005006031900249239,0.2522820033415747,0.020028551732829584,0.06331128369344836,0.006443424582116281,0.0031189992842199886,0.15155160434205883
interior_seed20260822_0015,R2,2026-07-01,0.2705823006243571,3.782552241062958e-11,7153431952.292591,10,7,0.2705823006243571,0.01100303858242138,0.003917213750861083,0.0004286791346605752,5.751163793109176e-05,1.6392776769102614e-05,7.197517373398701e-07,1.6950120582379093e-08,1.886257746414394e-09,3.782552241062958e-11,3.782552241062958e-11,0.6707620043824642,-0.6650521006030133,0.02563739683456253,-0.012286592628433533,0.1174946038350293,0.04271190556326601,-0.26795348015525894,0.013201882217925433,-0.008612605364679804,-0.1389207597362393,1.8862577464143943e-09,-0.4404704800709507,-0.7123217764408364,-0.016672393228725105,0.032875895296475485,-0.170451168969335,-0.09339298343270988,0.4672788375982472,-0.031000061276199052,-0.0018993646656111102,0.20033640706774736,0.008519233741045504,0.003948417181770224,0.0008124424526340348,0.0025429574303802304,0.22155951553148315,0.006259947862948574,0.03128179079964469,0.0014933842230129297,0.002865811394590216,0.15211603058717096
interior_seed20260822_0015,R3,2026-07-01,0.3942037145826363,3.742161848225281e-08,10534117.19136593,10,8,0.3942037145826363,0.027004201075092486,0.0058944817527709,0.0005947964068955732,0.00040202158468055285,0.00015343476069037954,3.983584795643851e-05,1.4277772175297413e-06,2.7504253719355364e-07,3.742161848225281e-08,3.742161848225282e-08,-0.5605722336008838,0.7548261887875293,-0.025758363425900828,0.008010827816229804,-0.13269173761330066,-0.09165127028838868,0.2527038064334642,-0.016842741030525094,0.01411162630907169,0.15785894558986452,2.750425371935536e-07,0.1403993213365423,0.4877552480321839,-0.04745915596985141,-0.0014518004356934848,0.35677600869943077,0.1993941080536886,-0.6158626506088625,0.10903836282892435,-0.041092745931911444,-0.42451908780853587,0.019275767275142675,0.009004125500369138,0.0018717306138375267,0.003963182931762718,0.3292627413871152,0.012065072890024104,0.06584967235215304,0.0027090115078783157,0.004241152405796236,0.20680477974859465
interior_seed20260822_0016,R2,2026-07-08,0.21550504422549677,1.1634793578027507e-09,185224639.16547817,10,8,0.21550504422549677,0.011913205201622722,0.011501175913818771,0.0009571982606878134,0.00010609046505324675,1.7046152810478263e-05,1.65094086130908e-06,5.376527393158391e-07,1.505168571960596e-08,1.1634793578027507e-09,1.1634793578027505e-09,-0.19925925194913904,-0.6282173534952749,0.02319537379839928,-0.0038069826326838996,-0.1302973923809072,-0.4507696404464057,0.5410144236846123,0.14664648130498534,-0.07786035636492762,0.1570078895501869,1.5051685719605956e-08,0.2840946902043328,0.5578911681050147,0.017767380036315287,-0.0006179718647387309,-0.035104315101558425,-0.7702882739381165,0.09461280073637718,-0.03557106930746408,-0.005640416496904554,0.05391247190695203,0.000625729472493728,0.011367451871868512,0.002802460462235802,0.011498127745663153,0.17489400762713794,0.012635977451047916,0.03148008246265307,0.0007331958402464063,0.0016107987092600304,0.12126900870899003
interior_seed20260822_0016,R3,2026-07-08,0.3148996539403176,3.28578807119592e-07,958368.7295623553,10,10,0.3148996539403176,0.02916152615362806,0.01757882396040763,0.0013696412516358903,0.0009333268129961483,0.00024272555572572632,4.174286142600472e-05,3.869738722051349e-06,1.3795007340524269e-06,3.28578807119592e-07,3.2857880711959195e-07,-0.3207808782421812,-0.649645091815094,0.049795676811931366,-0.009139295024680107,-0.17036472115576784,-0.31637739308847335,0.5441204619641395,0.0714881694004969,-0.02938562723157151,0.2033170013550032,1.3795007340524275e-06,-0.14824612639576473,-0.030546842670541287,0.13249270647952482,-0.0020665464664603346,0.05172488211671,-0.083580695899153,-0.007754482074136155,-0.9249374446737438,0.30090432007975343,-0.06129742225802916,0.0016870784843533786,0.02732266786290357,0.006343048607281795,0.017697129505522116,0.25871471367679955,0.024503683223455936,0.06953909545234505,0.0013549176842311693,0.002707839917842995,0.16383718983009607
interior_seed20260822_0017,R2,2026-07-15,0.19965118608912896,1.5572837715836839e-09,128204756.08378886,10,8,0.19965118608912896,0.01106604012359857,0.005475293501058642,0.0008433874416140652,0.000165997284072524,1.2877736344300183e-05,1.0887813512553424e-05,4.307075891631315e-07,4.0730407786842073e-08,1.5572837715836839e-09,1.557283771583684e-09,-0.954176050614633,0.24581748207659007,-0.07035574394969094,-0.10968855048577017,-0.05312418253531531,-0.0012637544775152606,0.00168534648882461,0.014571050748759648,0.07113480442819108,0.06357066120019791,4.0730407786842087e-08,-0.17777070637280182,-0.5703849819709688,-0.12416375974936088,0.5357698524254695,-0.16975557699587057,0.014534162696648147,0.5187591058852088,-0.03726830802297033,-0.02140828525660636,0.20150961537541529,0.0018934127909165474,0.009239142171183613,0.0004266528639949498,0.0018688053566424043,0.15673413720058943,0.0043229895903879175,0.014341709660069271,0.00724028888880384,0.008268249302572514,0.12251694469291469
interior_seed20260822_0017,R3,2026-07-15,0.31421880255408347,1.8035750468702197e-07,1742199.7665101527,10,9,0.31421880255408347,0.019458477244134985,0.015390283173490308,0.0013367744419044063,0.0006653904448778198,0.00013054360987785072,4.0748790884199125e-05,1.6231757818436405e-05,4.324451541201905e-06,1.8035750468702197e-07,1.8035750468702192e-07,-0.8829369418785119,-0.17368542962728095,-0.11183482801282506,0.22724639209758524,-0.10684111467703122,0.026456728351679833,0.3119708330070106,-0.009423192140682015,0.02070627745268014,0.12708047583999388,4.324451541201904e-06,0.4344024593413268,-0.3481649155217079,-0.16487870970833562,0.3672128542253524,-0.3712681278755523,-0.10373933820842182,0.3995431094460141,-0.03424826975052347,0.15371387107994955,0.44159705408588945,0.005045628333743694,0.025416666206378554,0.0011901454201051825,0.0033306356358172424,0.2490289319589995,0.009934167068289245,0.03801692349762267,0.013814353966349275,0.013968491130684577,0.18633809229362688
interior_seed20260822_0018,R2,2026-07-22,0.16410925574254273,9.446787243808378e-11,1737196482.8582687,10,7,0.16410925574254273,0.006319192583318341,0.004826833384021509,0.00034446157909966585,3.03352196517068e-05,5.311593521193936e-06,1.0006597174450397e-06,1.2803684701165189e-08,2.2212883153858693e-09,9.446787243808378e-11,9.446787243808377e-11,0.12217523003224239,-0.721392421842344,-0.06806236042878047,-0.45537004480393906,-0.12647703004517097,-0.05273830732188958,0.3342464889833801,-0.06325039021991517,0.3093409188249581,0.14993640236695066,2.2212883153858693e-09,0.3490605214155796,-0.23515495423608512,0.019155652713677234,0.3331877409175265,0.369531147373798,0.277795735156328,-0.2534957918804383,-0.0213906136714902,0.48955618839385034,-0.4397399394633241,0.0008160130181900476,0.004213118980288637,0.004625712986560324,0.0027143305808039297,0.13177012070154098,0.005246358690629458,0.015624544326720396,0.002097655425117728,0.001466133325525623,0.09646995283118638
interior_seed20260822_0018,R3,2026-07-22,0.28081262863859296,1.6614449036459817e-07,1690171.1758383298,10,9,0.28081262863859296,0.017961548987223956,0.01174313012211523,0.0006560180405755085,0.00034988694297577824,0.00015060653784848668,1.9571966036567617e-05,3.261663892057613e-06,1.2553978747652149e-06,1.6614449036459817e-07,1.6614449036459817e-07,0.6187373540095299,0.5539601602075633,0.01691088079893757,0.134801493222733,0.15258522975902472,-0.18709773652690262,-0.3569970112193359,-0.035243191109589365,0.2681389662786376,-0.1815476192667243,1.2553978747652153e-06,0.4369491319612804,-0.012560889782352869,-0.01905226193889502,-0.5511662867093883,-0.3533253411865836,-0.23278516464615445,0.36026571476671737,-0.11072983333233428,0.0842253120295624,0.42023362766388195,0.0025199031631423265,0.013648566226634854,0.009614124432874621,0.005420589069978193,0.23061946438027534,0.013816928913428162,0.04646168597672707,0.0036547387556360323,0.0025687739062561165,0.15312573365541546
interior_seed20260822_0020,R2,2026-07-29,0.22993419816872546,3.4192267962925366e-10,672474251.8339024,10,7,0.22993419816872546,0.011311255631062788,0.008935495442027304,0.0005251466262632289,7.188502584610522e-05,9.753593631245651e-06,2.266985090398242e-06,5.014796600268745e-08,3.34013340669374e-08,3.4192267962925366e-10,3.419226796292537e-10,0.019387931896813235,0.28586529268375,0.036513924025520436,-0.020852736267540854,-0.2548509327661452,-0.7913844037138896,-0.21147476167538945,0.16240703797634584,-0.25251532692466594,0.300061919881325,3.3401334066937404e-08,0.2164551080521839,-0.11266258691602919,-0.0922183574778484,-0.011917535606014268,0.37625269760091573,-0.4159164065717718,-0.38055591507380615,-0.12134822607640804,0.5013839559256734,-0.4542262180454799,0.0037061905346487977,0.014766493803183196,0.003851460954629259,0.0087853593403811,0.18356480522006363,0.01145808151405978,0.02943101072555762,0.000777272651553398,0.0012829217243363015,0.1343809616667943
interior_seed20260822_0020,R3,2026-07-29,0.32317578066244956,2.2394553475200182e-07,1443099.9082894675,10,9,0.32317578066244956,0.021502145199654696,0.013174298728253582,0.0007649341841003542,0.0005242605807698879,0.0001275452492688711,1.8788318774875037e-05,3.2493603981133426e-06,1.8836889627509272e-06,2.2394553475200182e-07,2.2394553475200182e-07,-0.3953099644478776,-0.42699186408723533,0.02332212806786356,-0.031924589069327866,-0.31614995381263783,0.017242559757530487,0.4483800596588785,0.29722358165950385,-0.3587515962101395,0.3761748750600126,1.883688962750928e-06,-0.12517498142633168,-0.46767823921420526,-0.07508713841845242,0.006656324684660284,0.296147774145817,0.6460816634659374,0.2063490458990659,-0.07187685213961027,0.28883037966591585,-0.3516129757885703,0.006974405888384169,0.02900662799751584,0.007001982679849122,0.013057829979313833,0.25970904371871023,0.0202574783865022,0.055722175305061475,0.0012002840787957926,0.0018100407022868376,0.18166170248584268
