window,date,expiry,tau,status,forward_from_anchor_parity,discount_from_anchor_parity,parity_nrmse,pairs,anchor_pairs,potential_heldout_pairs_before_further_cleaning
iran_march_2026,2026-03-09,2027-06-29,1.3068493150684932,outside_tau,,,,,,
iran_march_2026,2026-03-09,2027-12-28,1.8054794520547945,outside_tau,,,,,,
iran_march_2026,2026-03-09,2028-12-26,2.802739726027397,outside_tau,,,,,,
iran_march_2026,2026-03-10,2026-03-10,0.0,outside_tau,,,,,,
iran_march_2026,2026-03-10,2026-03-17,0.019178082191780823,anchor_parity_failed,,,,,,
iran_march_2026,2026-03-10,2026-03-24,0.038356164383561646,carry_accepted,24369.799119645206,0.9939045750875046,0.002309874381588266,49.0,33.0,16.0
iran_march_2026,2026-03-10,2026-03-30,0.0547945205479452,carry_accepted,24398.59509273147,0.9920067156974854,0.00197048086109989,96.0,64.0,32.0
iran_march_2026,2026-03-10,2026-04-07,0.07671232876712329,anchor_parity_failed,,,,,,
iran_march_2026,2026-03-10,2026-04-28,0.13424657534246576,carry_accepted,24545.870236469505,0.9803935328741392,0.0016555812944137216,62.0,41.0,21.0
iran_march_2026,2026-03-10,2026-05-26,0.21095890410958903,carry_accepted,24643.28269821673,0.9844395086341252,0.002600593951708253,42.0,28.0,14.0
iran_march_2026,2026-03-10,2026-06-30,0.30684931506849317,outside_tau,,,,,,
iran_march_2026,2026-03-10,2026-09-29,0.5561643835616439,outside_tau,,,,,,
iran_march_2026,2026-03-10,2026-12-29,0.8054794520547945,outside_tau,,,,,,
iran_march_2026,2026-03-10,2027-12-28,1.8027397260273972,outside_tau,,,,,,
iran_march_2026,2026-03-10,2028-06-27,2.3013698630136985,outside_tau,,,,,,
iran_march_2026,2026-03-10,2028-12-26,2.8,outside_tau,,,,,,
iran_march_2026,2026-03-11,2026-03-17,0.01643835616438356,outside_tau,,,,,,
iran_march_2026,2026-03-11,2026-03-24,0.03561643835616438,carry_accepted,23921.2940042906,0.9959984973427519,0.003210352989649938,104.0,69.0,35.0
iran_march_2026,2026-03-11,2026-03-30,0.052054794520547946,carry_accepted,23946.34431240656,0.9936914501936017,0.0013796357874139228,122.0,81.0,41.0
iran_march_2026,2026-03-11,2026-04-07,0.07397260273972603,carry_accepted,24015.56415911248,0.9845889880441484,0.002251330846152437,55.0,37.0,18.0
iran_march_2026,2026-03-11,2026-04-13,0.09041095890410959,insufficient_pairs,,,,,,
iran_march_2026,2026-03-11,2026-04-28,0.13150684931506848,carry_accepted,24118.009774652048,0.9846272866132747,0.0013936874100550088,88.0,59.0,29.0
iran_march_2026,2026-03-11,2026-05-26,0.20821917808219179,carry_accepted,24239.2431417621,0.9844009567740195,0.002539193972364168,61.0,41.0,20.0
iran_march_2026,2026-03-11,2026-06-30,0.3041095890410959,outside_tau,,,,,,
iran_march_2026,2026-03-11,2026-09-29,0.5534246575342465,outside_tau,,,,,,
iran_march_2026,2026-03-11,2026-12-29,0.8027397260273973,outside_tau,,,,,,
iran_march_2026,2026-03-11,2027-06-29,1.3013698630136987,outside_tau,,,,,,
iran_march_2026,2026-03-11,2027-12-28,1.8,outside_tau,,,,,,
iran_march_2026,2026-03-11,2028-06-27,2.2986301369863016,outside_tau,,,,,,
iran_march_2026,2026-03-11,2028-12-26,2.797260273972603,outside_tau,,,,,,
iran_march_2026,2026-03-12,2026-03-17,0.0136986301369863,outside_tau,,,,,,
iran_march_2026,2026-03-12,2026-03-24,0.03287671232876712,carry_accepted,23703.282976670278,0.9966850206159831,0.0014362141399017585,68.0,45.0,23.0
iran_march_2026,2026-03-12,2026-03-30,0.049315068493150684,carry_accepted,23733.205168382174,0.992062727554182,0.0017346305051231773,97.0,65.0,32.0
iran_march_2026,2026-03-12,2026-04-07,0.07123287671232877,anchor_parity_failed,,,,,,
iran_march_2026,2026-03-12,2026-04-13,0.08767123287671233,insufficient_pairs,,,,,,
iran_march_2026,2026-03-12,2026-04-28,0.12876712328767123,carry_accepted,23898.6218171259,0.9819596603859915,0.001095274926818013,66.0,44.0,22.0
iran_march_2026,2026-03-12,2026-05-26,0.2054794520547945,carry_accepted,24016.622972136167,0.9745707417122501,0.0021455718567682035,49.0,33.0,16.0
iran_march_2026,2026-03-12,2026-06-30,0.3013698630136986,outside_tau,,,,,,
iran_march_2026,2026-03-12,2026-09-29,0.5506849315068493,outside_tau,,,,,,
iran_march_2026,2026-03-12,2026-12-29,0.8,outside_tau,,,,,,
iran_march_2026,2026-03-12,2027-06-29,1.2986301369863014,outside_tau,,,,,,
iran_march_2026,2026-03-12,2027-12-28,1.7972602739726027,outside_tau,,,,,,
iran_march_2026,2026-03-12,2028-12-26,2.7945205479452055,outside_tau,,,,,,
iran_march_2026,2026-03-13,2026-03-17,0.010958904109589041,outside_tau,,,,,,
iran_march_2026,2026-03-13,2026-03-24,0.030136986301369864,carry_accepted,23194.72947773935,0.9962184092703105,0.0016605372374257936,113.0,75.0,38.0
iran_march_2026,2026-03-13,2026-03-30,0.04657534246575343,carry_accepted,23213.191080600864,0.9947021636314282,0.002935508885914436,119.0,79.0,40.0
iran_march_2026,2026-03-13,2026-04-07,0.0684931506849315,carry_accepted,23275.89155359097,0.9958470418685205,0.0020141219990912353,39.0,26.0,13.0
iran_march_2026,2026-03-13,2026-04-13,0.08493150684931507,insufficient_pairs,,,,,,
iran_march_2026,2026-03-13,2026-04-28,0.12602739726027398,carry_accepted,23377.152903072023,0.988250169088623,0.0008871198343648577,84.0,56.0,28.0
iran_march_2026,2026-03-13,2026-05-26,0.20273972602739726,carry_accepted,23538.22261582784,0.9804806121168897,0.0031006080802004976,84.0,56.0,28.0
iran_march_2026,2026-03-13,2026-06-30,0.29863013698630136,outside_tau,,,,,,
iran_march_2026,2026-03-13,2026-09-29,0.547945205479452,outside_tau,,,,,,
iran_march_2026,2026-03-13,2026-12-29,0.7972602739726027,outside_tau,,,,,,
iran_march_2026,2026-03-13,2027-06-29,1.295890410958904,outside_tau,,,,,,
iran_march_2026,2026-03-13,2027-12-28,1.7945205479452055,outside_tau,,,,,,
iran_march_2026,2026-03-13,2028-06-27,2.293150684931507,outside_tau,,,,,,
iran_march_2026,2026-03-13,2028-12-26,2.791780821917808,outside_tau,,,,,,
iran_march_2026,2026-03-13,2029-06-26,3.2904109589041095,outside_tau,,,,,,
iran_march_2026,2026-03-16,2026-03-17,0.0027397260273972603,outside_tau,,,,,,
iran_march_2026,2026-03-16,2026-03-24,0.021917808219178082,carry_accepted,23403.55479538747,0.9945602757304586,0.0026480614290646026,119.0,79.0,40.0
iran_march_2026,2026-03-16,2026-03-30,0.038356164383561646,carry_accepted,23438.36198753548,0.9957340743296049,0.0024478777035535706,122.0,81.0,41.0
iran_march_2026,2026-03-16,2026-04-07,0.06027397260273973,anchor_parity_failed,,,,,,
iran_march_2026,2026-03-16,2026-04-13,0.07671232876712329,insufficient_pairs,,,,,,
iran_march_2026,2026-03-16,2026-04-28,0.1178082191780822,carry_accepted,23588.67271405254,0.9813630628137047,0.002881626683956443,83.0,55.0,28.0
iran_march_2026,2026-03-16,2026-05-26,0.19452054794520549,carry_accepted,23729.468277456683,0.966147014412476,0.003180867985061276,77.0,51.0,26.0
iran_march_2026,2026-03-16,2026-06-30,0.29041095890410956,outside_tau,,,,,,
iran_march_2026,2026-03-16,2026-09-29,0.5397260273972603,outside_tau,,,,,,
iran_march_2026,2026-03-16,2026-12-29,0.7890410958904109,outside_tau,,,,,,
iran_march_2026,2026-03-16,2027-06-29,1.2876712328767124,outside_tau,,,,,,
iran_march_2026,2026-03-16,2027-12-28,1.7863013698630137,outside_tau,,,,,,
iran_march_2026,2026-03-16,2028-12-26,2.7835616438356166,outside_tau,,,,,,
iran_march_2026,2026-03-16,2029-12-24,3.778082191780822,outside_tau,,,,,,
iran_march_2026,2026-03-16,2030-06-25,4.279452054794521,outside_tau,,,,,,
iran_march_2026,2026-03-17,2026-03-17,0.0,outside_tau,,,,,,
iran_march_2026,2026-03-17,2026-03-24,0.019178082191780823,anchor_parity_failed,,,,,,
iran_march_2026,2026-03-17,2026-03-30,0.03561643835616438,carry_accepted,23625.88605320273,0.9931721696971334,0.0023269502798293554,107.0,71.0,36.0
iran_march_2026,2026-03-17,2026-04-07,0.057534246575342465,anchor_parity_failed,,,,,,
iran_march_2026,2026-03-17,2026-04-13,0.07397260273972603,insufficient_pairs,,,,,,
iran_march_2026,2026-03-17,2026-04-28,0.11506849315068493,carry_accepted,23769.057537922763,0.9784092646620436,0.0019241375026800543,71.0,47.0,24.0
iran_march_2026,2026-03-17,2026-05-26,0.1917808219178082,carry_accepted,23896.879942662974,0.9879238098833961,0.0021765854981463865,52.0,35.0,17.0
iran_march_2026,2026-03-17,2026-06-30,0.2876712328767123,outside_tau,,,,,,
iran_march_2026,2026-03-17,2026-09-29,0.536986301369863,outside_tau,,,,,,
iran_march_2026,2026-03-17,2026-12-29,0.7863013698630137,outside_tau,,,,,,
iran_march_2026,2026-03-17,2027-12-28,1.7835616438356163,outside_tau,,,,,,
iran_march_2026,2026-03-17,2028-12-26,2.780821917808219,outside_tau,,,,,,
iran_march_2026,2026-03-17,2029-12-24,3.7753424657534245,outside_tau,,,,,,
iran_march_2026,2026-03-18,2026-03-24,0.01643835616438356,outside_tau,,,,,,
iran_march_2026,2026-03-18,2026-03-30,0.03287671232876712,carry_accepted,23785.619260011455,0.9976069736617569,0.0011896321775989598,111.0,74.0,37.0
iran_march_2026,2026-03-18,2026-04-07,0.0547945205479452,anchor_parity_failed,,,,,,
iran_march_2026,2026-03-18,2026-04-13,0.07123287671232877,anchor_parity_failed,,,,,,
iran_march_2026,2026-03-18,2026-04-21,0.09315068493150686,insufficient_pairs,,,,,,
iran_march_2026,2026-03-18,2026-04-28,0.11232876712328767,carry_accepted,23924.658860563195,0.9840995854884927,0.0007127868555887213,71.0,47.0,24.0
iran_march_2026,2026-03-18,2026-05-26,0.18904109589041096,carry_accepted,24081.183297183245,0.9738355063074187,0.0011300357181442866,49.0,33.0,16.0
iran_march_2026,2026-03-18,2026-06-30,0.28493150684931506,outside_tau,,,,,,
iran_march_2026,2026-03-18,2026-09-29,0.5342465753424658,outside_tau,,,,,,
iran_march_2026,2026-03-18,2026-12-29,0.7835616438356164,outside_tau,,,,,,
iran_march_2026,2026-03-18,2027-12-28,1.7808219178082192,outside_tau,,,,,,
iran_march_2026,2026-03-18,2028-12-26,2.778082191780822,outside_tau,,,,,,
iran_march_2026,2026-03-18,2029-12-24,3.7726027397260276,outside_tau,,,,,,
iran_march_2026,2026-03-19,2026-03-24,0.0136986301369863,outside_tau,,,,,,
iran_march_2026,2026-03-19,2026-03-30,0.030136986301369864,carry_accepted,23057.53509257622,0.9983074574514115,0.0018069848195985002,116.0,77.0,39.0
iran_march_2026,2026-03-19,2026-04-07,0.052054794520547946,anchor_parity_failed,,,,,,
iran_march_2026,2026-03-19,2026-04-13,0.0684931506849315,anchor_parity_failed,,,,,,
iran_march_2026,2026-03-19,2026-04-21,0.09041095890410959,insufficient_pairs,,,,,,
iran_march_2026,2026-03-19,2026-04-28,0.1095890410958904,carry_accepted,23198.852786827214,0.9765750974192217,0.003852324719213177,83.0,55.0,28.0
iran_march_2026,2026-03-19,2026-05-26,0.1863013698630137,carry_accepted,23339.60815289901,0.9579974140156313,0.00448173062496814,51.0,34.0,17.0
iran_march_2026,2026-03-19,2026-06-30,0.2821917808219178,outside_tau,,,,,,
iran_march_2026,2026-03-19,2026-09-29,0.5315068493150685,outside_tau,,,,,,
iran_march_2026,2026-03-19,2026-12-29,0.7808219178082192,outside_tau,,,,,,
iran_march_2026,2026-03-19,2027-12-28,1.7780821917808218,outside_tau,,,,,,
iran_march_2026,2026-03-19,2028-12-26,2.7753424657534245,outside_tau,,,,,,
iran_march_2026,2026-03-19,2029-12-24,3.76986301369863,outside_tau,,,,,,
iran_march_2026,2026-03-20,2026-03-24,0.010958904109589041,outside_tau,,,,,,
iran_march_2026,2026-03-20,2026-03-30,0.0273972602739726,carry_accepted,23145.148408961715,0.9969853644330632,0.0012846936557637443,105.0,70.0,35.0
iran_march_2026,2026-03-20,2026-04-07,0.049315068493150684,anchor_parity_failed,,,,,,
iran_march_2026,2026-03-20,2026-04-13,0.06575342465753424,anchor_parity_failed,,,,,,
iran_march_2026,2026-03-20,2026-04-21,0.08767123287671233,anchor_parity_failed,,,,,,
iran_march_2026,2026-03-20,2026-04-28,0.10684931506849316,carry_accepted,23297.457634722534,0.9805476941305603,0.002222027574777308,80.0,53.0,27.0
iran_march_2026,2026-03-20,2026-05-26,0.18356164383561643,carry_accepted,23436.039752904308,0.9734546674826631,0.0024250837802367187,50.0,33.0,17.0
iran_march_2026,2026-03-20,2026-06-30,0.27945205479452057,outside_tau,,,,,,
iran_march_2026,2026-03-20,2026-09-29,0.5287671232876713,outside_tau,,,,,,
iran_march_2026,2026-03-20,2026-12-29,0.7780821917808219,outside_tau,,,,,,
iran_march_2026,2026-03-20,2027-12-28,1.7753424657534247,outside_tau,,,,,,
iran_march_2026,2026-03-20,2028-12-26,2.7726027397260276,outside_tau,,,,,,
iran_march_2026,2026-03-20,2029-12-24,3.767123287671233,outside_tau,,,,,,
iran_march_2026,2026-03-23,2026-03-24,0.0027397260273972603,outside_tau,,,,,,
iran_march_2026,2026-03-23,2026-03-30,0.019178082191780823,carry_accepted,22522.321567900726,0.9977880878563937,0.0015052778066507039,122.0,81.0,41.0
iran_march_2026,2026-03-23,2026-04-07,0.0410958904109589,anchor_parity_failed,,,,,,
iran_march_2026,2026-03-23,2026-04-13,0.057534246575342465,anchor_parity_failed,,,,,,
iran_march_2026,2026-03-23,2026-04-21,0.07945205479452055,insufficient_pairs,,,,,,
iran_march_2026,2026-03-23,2026-04-28,0.09863013698630137,carry_accepted,22667.60284868638,0.9834129841307421,0.003774772438453314,84.0,56.0,28.0
iran_march_2026,2026-03-23,2026-05-26,0.17534246575342466,carry_accepted,22814.217825486885,0.9692632941706648,0.00401063467363654,53.0,35.0,18.0
iran_march_2026,2026-03-23,2026-06-30,0.27123287671232876,carry_accepted,22901.17487246044,0.9633284494179792,0.0005319438195938624,13.0,9.0,4.0
iran_march_2026,2026-03-23,2026-09-29,0.5205479452054794,outside_tau,,,,,,
iran_march_2026,2026-03-23,2026-12-29,0.7698630136986301,outside_tau,,,,,,
iran_march_2026,2026-03-23,2027-12-28,1.7671232876712328,outside_tau,,,,,,
iran_march_2026,2026-03-23,2028-06-27,2.265753424657534,outside_tau,,,,,,
iran_march_2026,2026-03-23,2028-12-26,2.7643835616438355,outside_tau,,,,,,
iran_march_2026,2026-03-24,2026-03-24,0.0,outside_tau,,,,,,
iran_march_2026,2026-03-24,2026-03-30,0.01643835616438356,outside_tau,,,,,,
iran_march_2026,2026-03-24,2026-04-07,0.038356164383561646,carry_accepted,22964.51790199955,0.995778100137324,0.0026221713278970393,57.0,38.0,19.0
iran_march_2026,2026-03-24,2026-04-13,0.0547945205479452,anchor_parity_failed,,,,,,
iran_march_2026,2026-03-24,2026-04-21,0.07671232876712329,insufficient_pairs,,,,,,
iran_march_2026,2026-03-24,2026-04-28,0.0958904109589041,carry_accepted,23073.803285910806,0.9824103797230705,0.002849813454437389,88.0,59.0,29.0
iran_march_2026,2026-03-24,2026-05-26,0.1726027397260274,carry_accepted,23202.978363881197,0.9681311012107793,0.0024892783780318365,53.0,35.0,18.0
iran_march_2026,2026-03-24,2026-06-30,0.2684931506849315,carry_accepted,23310.49623266603,0.9628184136083192,0.0005764028226196581,12.0,8.0,4.0
iran_march_2026,2026-03-24,2026-09-29,0.5178082191780822,outside_tau,,,,,,
iran_march_2026,2026-03-24,2026-12-29,0.7671232876712328,outside_tau,,,,,,
iran_march_2026,2026-03-24,2027-12-28,1.7643835616438357,outside_tau,,,,,,
iran_march_2026,2026-03-24,2028-06-27,2.263013698630137,outside_tau,,,,,,
iran_march_2026,2026-03-24,2028-12-26,2.7616438356164386,outside_tau,,,,,,
iran_march_2026,2026-03-25,2026-03-30,0.0136986301369863,outside_tau,,,,,,
iran_march_2026,2026-03-25,2026-04-07,0.03561643835616438,carry_accepted,23331.16462228692,0.992272084110464,0.0017775816710938472,66.0,44.0,22.0
iran_march_2026,2026-03-25,2026-04-13,0.052054794520547946,anchor_parity_failed,,,,,,
iran_march_2026,2026-03-25,2026-04-21,0.07397260273972603,anchor_parity_failed,,,,,,
iran_march_2026,2026-03-25,2026-04-28,0.09315068493150686,carry_accepted,23444.285054915505,0.9830006113248577,0.003220155307581596,89.0,59.0,30.0
iran_march_2026,2026-03-25,2026-05-05,0.11232876712328767,insufficient_pairs,,,,,,
iran_march_2026,2026-03-25,2026-05-26,0.16986301369863013,carry_accepted,23584.379804956232,0.9667727175094307,0.004294100134882321,61.0,41.0,20.0
iran_march_2026,2026-03-25,2026-06-30,0.26575342465753427,carry_accepted,23697.892311596603,0.9629579881656802,0.00047018911739691335,12.0,8.0,4.0
iran_march_2026,2026-03-25,2026-09-29,0.5150684931506849,outside_tau,,,,,,
iran_march_2026,2026-03-25,2026-12-29,0.7643835616438356,outside_tau,,,,,,
iran_march_2026,2026-03-25,2027-12-28,1.7616438356164383,outside_tau,,,,,,
iran_march_2026,2026-03-25,2028-06-27,2.26027397260274,outside_tau,,,,,,
iran_march_2026,2026-03-25,2028-12-26,2.758904109589041,outside_tau,,,,,,
iran_march_2026,2026-03-27,2026-03-30,0.00821917808219178,outside_tau,,,,,,
iran_march_2026,2026-03-27,2026-04-07,0.030136986301369864,anchor_parity_failed,,,,,,
iran_march_2026,2026-03-27,2026-04-13,0.04657534246575343,anchor_parity_failed,,,,,,
iran_march_2026,2026-03-27,2026-04-21,0.0684931506849315,anchor_parity_failed,,,,,,
iran_march_2026,2026-03-27,2026-04-28,0.08767123287671233,carry_accepted,22926.837638730518,0.9830990300384995,0.0022453910214816934,98.0,65.0,33.0
iran_march_2026,2026-03-27,2026-05-05,0.10684931506849316,insufficient_pairs,,,,,,
iran_march_2026,2026-03-27,2026-05-26,0.1643835616438356,carry_accepted,23083.516610086408,0.9669746142228942,0.003264531170150477,50.0,33.0,17.0
iran_march_2026,2026-03-27,2026-06-30,0.2602739726027397,carry_accepted,23197.26921108311,0.9653025070771349,0.0004829661511717859,13.0,9.0,4.0
iran_march_2026,2026-03-27,2026-09-29,0.5095890410958904,outside_tau,,,,,,
iran_march_2026,2026-03-27,2026-12-29,0.7589041095890411,outside_tau,,,,,,
iran_march_2026,2026-03-27,2027-06-29,1.2575342465753425,outside_tau,,,,,,
iran_march_2026,2026-03-27,2027-12-28,1.7561643835616438,outside_tau,,,,,,
iran_march_2026,2026-03-27,2028-12-26,2.7534246575342465,outside_tau,,,,,,
iran_march_2026,2026-03-30,2026-03-30,0.0,outside_tau,,,,,,
iran_march_2026,2026-03-30,2026-04-07,0.021917808219178082,anchor_parity_failed,,,,,,
iran_march_2026,2026-03-30,2026-04-13,0.038356164383561646,anchor_parity_failed,,,,,,
iran_march_2026,2026-03-30,2026-04-21,0.06027397260273973,anchor_parity_failed,,,,,,
iran_march_2026,2026-03-30,2026-04-28,0.07945205479452055,carry_accepted,22449.0328410903,0.9832812372617165,0.0039990638030187,108.0,72.0,36.0
iran_march_2026,2026-03-30,2026-05-05,0.09863013698630137,insufficient_pairs,,,,,,
iran_march_2026,2026-03-30,2026-05-26,0.15616438356164383,carry_accepted,22592.290576147236,0.9717429915940536,0.0037031980451128917,47.0,31.0,16.0
iran_march_2026,2026-03-30,2026-06-30,0.25205479452054796,carry_accepted,22718.634454526436,0.9656094754253306,0.0008968782049168653,13.0,9.0,4.0
iran_march_2026,2026-03-30,2026-09-29,0.5013698630136987,outside_tau,,,,,,
iran_march_2026,2026-03-30,2026-12-29,0.7506849315068493,outside_tau,,,,,,
iran_march_2026,2026-03-30,2027-12-28,1.747945205479452,outside_tau,,,,,,
iran_march_2026,2026-03-30,2028-06-27,2.2465753424657535,outside_tau,,,,,,
iran_march_2026,2026-03-30,2028-12-26,2.745205479452055,outside_tau,,,,,,
