case,quote,strike_over_spot,maturity_days,calibration_quote,parameter,price_derivative,noise_scaled_tolerance_sensitivity,conditional_information_contribution
0,20,1.2,30.0,False,kappa_f,-4.1704430872606304e-05,0.3166051219867394,1.6834068676257594e-05
0,20,1.2,30.0,False,theta_f,0.012260257752366444,0.9809179390563613,1.3232018797552867e-07
0,20,1.2,30.0,False,sigma_f,0.00020253365554632314,0.09296966625373916,1.4343870829341964e-06
0,20,1.2,30.0,False,rho_f,0.0008693435488583883,0.9095332827382713,0.0008515154685073685
0,20,1.2,30.0,False,v0_f,0.037630680067623545,4.127783363549838,2.5544436974374393e-07
0,21,0.8,60.0,True,kappa_s,0.0001904346342088796,0.0790204946616429,4.293984089508915e-06
0,21,0.8,60.0,True,theta_s,0.0036465641132711266,0.3083221566541483,3.4940061336049557e-07
0,21,0.8,60.0,True,sigma_s,-0.0005320106144859242,0.097029193638197,7.741474543653018e-07
0,21,0.8,60.0,True,rho_s,-0.001044626619555625,0.6925562140174591,2.0270555832675335e-05
0,21,0.8,60.0,True,v0_s,0.06915510614207127,4.3581065817124784,1.8995749193040038e-07
0,21,0.8,60.0,True,kappa_f,-8.153860577478703e-05,0.39225257250215156,0.0003253619687542232
0,21,0.8,60.0,True,theta_f,0.030911557066551715,1.5671867087822509,1.2205977005325755e-07
0,21,0.8,60.0,True,sigma_f,-1.2021864851547718e-05,0.00349689581681556,8.626766149120015e-07
0,21,0.8,60.0,True,rho_f,-0.001194558803524517,0.7919567689574013,0.000269244796807818
0,21,0.8,60.0,True,v0_f,0.04336244790864491,3.0140843507494406,2.3165114275521016e-07
0,22,0.8200000000000001,60.0,True,kappa_s,0.0002294137258150872,0.07038924126583342,1.8811803581745248e-06
0,22,0.8200000000000001,60.0,True,theta_s,0.0043871331066246515,0.2742803976760605,1.3129781067420198e-07
0,22,0.8200000000000001,60.0,True,sigma_s,-0.00064744423657386,0.08731273089544926,3.0594480834143027e-07
0,22,0.8200000000000001,60.0,True,rho_s,-0.0011089100854497665,0.5436048878331536,7.432449184616262e-06
0,22,0.8200000000000001,60.0,True,v0_s,0.08321680296086875,3.877731188340791,7.18061570047098e-08
0,22,0.8200000000000001,60.0,True,kappa_f,-9.643815462547596e-05,0.34303978266180546,0.00017616777063163505
0,22,0.8200000000000001,60.0,True,theta_f,0.03711571114545459,1.391395908595656,4.630562474389217e-08
0,22,0.8200000000000001,60.0,True,sigma_f,-7.820708343539e-05,0.01682093064211826,3.1412887908348323e-07
0,22,0.8200000000000001,60.0,True,rho_f,-0.0012593748398033412,0.6173650393426813,9.883414206934963e-05
0,22,0.8200000000000001,60.0,True,v0_f,0.05201940268820909,2.6736222691451865,8.759870912803747e-08
0,23,0.8400000000000001,60.0,False,kappa_s,0.00026958216585609793,0.062465775559898365,9.86676947323267e-07
0,23,0.8400000000000001,60.0,False,theta_s,0.005153031826545185,0.24329930962013557,6.615638621096057e-08
0,23,0.8400000000000001,60.0,False,sigma_s,-0.0007552476686688626,0.076918124912925,1.738501247593007e-07
